team|date|likes|talking_about|check_ins
 Phoenix Suns|October 31, 2018|1,899,963 - (-64)|9,627 - (-2,119)|0 - (0)
 Phoenix Suns|October 28, 2018|1,900,027 - (+29)|11,746 - (-10,015)|0 - (0)
 Phoenix Suns|October 25, 2018|1,899,998 - (+319)|21,761 - (-1,396)|0 - (0)
 Phoenix Suns|October 22, 2018|1,899,679 - (+97)|23,157 - (+5,880)|0 - (0)
 Phoenix Suns|October 19, 2018|1,899,582 - (+332)|17,277 - (+10,749)|0 - (0)
 Phoenix Suns|October 16, 2018|1,899,250 - (-291)|6,528 - (-3,072)|0 - (0)
 Phoenix Suns|October 13, 2018|1,899,541 - (-240)|9,600 - (-623)|0 - (0)
 Phoenix Suns|October 10, 2018|1,899,781 - (-173)|10,223 - (+1,635)|0 - (0)
 Phoenix Suns|October 7, 2018|1,899,954 - (-336)|8,588 - (-758)|0 - (0)
 Phoenix Suns|October 4, 2018|1,900,290 - (-172)|9,346 - (-717)|0 - (0)
 Phoenix Suns|October 1, 2018|1,900,462 - (-107)|10,063 - (+791)|0 - (0)
 Phoenix Suns|September 28, 2018|1,900,569 - (-237)|9,272 - (-130)|0 - (0)
 Phoenix Suns|September 25, 2018|1,900,806 - (-123)|9,402 - (+1,447)|0 - (0)
 Phoenix Suns|September 22, 2018|1,900,929 - (-309)|7,955 - (+3,329)|0 - (0)
 Phoenix Suns|September 19, 2018|1,901,238 - (-232)|4,626 - (-2,083)|0 - (0)
 Phoenix Suns|September 16, 2018|1,901,470 - (-271)|6,709 - (-9,388)|0 - (0)
 Phoenix Suns|September 13, 2018|1,901,741 - (-812)|16,097 - (-577)|0 - (0)
 Phoenix Suns|September 10, 2018|1,902,553 - (-317)|16,674 - (+6,630)|0 - (0)
 Phoenix Suns|September 7, 2018|1,902,870 - (-347)|10,044 - (+2,646)|0 - (0)
 Phoenix Suns|September 4, 2018|1,903,217 - (-324)|7,398 - (+1,143)|0 - (0)
 Phoenix Suns|September 1, 2018|1,903,541 - (-342)|6,255 - (-1,491)|0 - (0)
 Phoenix Suns|August 29, 2018|1,903,883 - (-316)|7,746 - (-696)|0 - (0)
 Phoenix Suns|August 26, 2018|1,904,199 - (-368)|8,442 - (+2,534)|0 - (0)
 Phoenix Suns|August 23, 2018|1,904,567 - (-301)|5,908 - (+1,403)|0 - (0)
 Phoenix Suns|August 20, 2018|1,904,868 - (-306)|4,505 - (-2,187)|0 - (0)
 Phoenix Suns|August 17, 2018|1,905,174 - (-386)|6,692 - (-1,871)|0 - (0)
 Phoenix Suns|August 14, 2018|1,905,560 - (-324)|8,563 - (+1,709)|0 - (0)
 Phoenix Suns|August 11, 2018|1,905,884 - (-338)|6,854 - (+1,072)|0 - (0)
 Phoenix Suns|August 8, 2018|1,906,222 - (-484)|5,782 - (-1,384)|0 - (0)
 Phoenix Suns|August 5, 2018|1,906,706 - (-443)|7,166 - (-1,089)|0 - (0)
 Phoenix Suns|August 2, 2018|1,907,149 - (-482)|8,255 - (-4,518)|0 - (0)
 Phoenix Suns|July 30, 2018|1,907,631 - (-413)|12,773 - (-573)|0 - (0)
 Phoenix Suns|July 27, 2018|1,908,044 - (-361)|13,346 - (+228)|0 - (0)
 Phoenix Suns|July 24, 2018|1,908,405 - (-65)|13,118 - (+720)|0 - (0)
 Phoenix Suns|July 21, 2018|1,908,470 - (-149)|12,398 - (-2,707)|0 - (0)
 Phoenix Suns|July 18, 2018|1,908,619 - (-136)|15,105 - (-10,526)|0 - (0)
 Phoenix Suns|July 15, 2018|1,908,755 - (-181)|25,631 - (-2,777)|0 - (0)
 Phoenix Suns|July 12, 2018|1,908,936 - (-61)|28,408 - (+5,503)|0 - (0)
 Phoenix Suns|July 9, 2018|1,908,997 - (-39)|22,905 - (+13,833)|0 - (0)
