team|date|likes|talking_about|check_ins
 Miami Heat|May 17, 2018|15,676,181 - (-1,164)|19,865 - (+960)|0 - (0)
 Miami Heat|May 16, 2018|15,677,345 - (-908)|18,905 - (+466)|0 - (0)
 Miami Heat|May 15, 2018|15,678,253 - (-902)|18,439 - (-74)|0 - (0)
 Miami Heat|May 14, 2018|15,679,155 - (-794)|18,513 - (-215)|0 - (0)
 Miami Heat|May 13, 2018|15,679,949 - (-1,019)|18,728 - (+424)|0 - (0)
 Miami Heat|May 12, 2018|15,680,968 - (-1,269)|18,304 - (+248)|0 - (0)
 Miami Heat|May 11, 2018|15,682,237 - (-1,291)|18,056 - (-1,153)|0 - (0)
 Miami Heat|May 10, 2018|15,683,528 - (-1,191)|19,209 - (-2,366)|0 - (0)
 Miami Heat|May 9, 2018|15,684,719 - (-1,181)|21,575 - (+478)|0 - (0)
 Miami Heat|May 8, 2018|15,685,900 - (-987)|21,097 - (-204)|0 - (0)
 Miami Heat|May 7, 2018|15,686,887 - (-1,169)|21,301 - (+2,293)|0 - (0)
 Miami Heat|May 6, 2018|15,688,056 - (-1,112)|19,008 - (-531)|0 - (0)
 Miami Heat|May 5, 2018|15,689,168 - (-1,110)|19,539 - (-1,671)|0 - (0)
 Miami Heat|May 4, 2018|15,690,278 - (-1,211)|21,210 - (-1,528)|0 - (0)
 Miami Heat|May 3, 2018|15,691,489 - (-1,323)|22,738 - (-8,700)|0 - (0)
 Miami Heat|May 2, 2018|15,692,812 - (-989)|31,438 - (-11,872)|0 - (0)
 Miami Heat|May 1, 2018|15,693,801 - (-1,082)|43,310 - (-156)|0 - (0)
 Miami Heat|April 30, 2018|15,694,883 - (-871)|43,466 - (-3,701)|0 - (0)
 Miami Heat|April 29, 2018|15,695,754 - (-994)|47,167 - (-6,191)|0 - (0)
 Miami Heat|April 28, 2018|15,696,748 - (-1,052)|53,358 - (-3,431)|0 - (0)
 Miami Heat|April 27, 2018|15,697,800 - (-1,203)|56,789 - (-4,861)|0 - (0)
 Miami Heat|April 26, 2018|15,699,003 - (-1,189)|61,650 - (+4,020)|0 - (0)
 Miami Heat|April 25, 2018|15,700,192 - (-1,078)|57,630 - (-12,118)|0 - (0)
 Miami Heat|April 24, 2018|15,701,270 - (-1,078)|69,748 - (-28,377)|0 - (0)
 Miami Heat|April 23, 2018|15,702,348 - (-1,201)|98,125 - (+36)|0 - (0)
 Miami Heat|April 22, 2018|15,703,549 - (-1,123)|98,089 - (-1,335)|0 - (0)
 Miami Heat|April 21, 2018|15,704,672 - (-938)|99,424 - (-766)|0 - (0)
 Miami Heat|April 20, 2018|15,705,610 - (-578)|100,190 - (-9,126)|0 - (0)
 Miami Heat|April 19, 2018|15,706,188 - (-1,470)|109,316 - (-5,495)|0 - (0)
 Miami Heat|April 18, 2018|15,707,658 - (-416)|114,811 - (+19,232)|0 - (0)
 Miami Heat|April 17, 2018|15,708,074 - (-326)|95,579 - (+18,581)|0 - (0)
 Miami Heat|April 16, 2018|15,708,400 - (-869)|76,998 - (+2,275)|0 - (0)
 Miami Heat|April 15, 2018|15,709,269 - (-483)|74,723 - (+2,625)|0 - (0)
 Miami Heat|April 14, 2018|15,709,752 - (-1,125)|72,098 - (+2,046)|0 - (0)
 Miami Heat|April 13, 2018|15,710,877 - (-1,243)|70,052 - (+11,231)|0 - (0)
 Miami Heat|April 12, 2018|15,712,120 - (-927)|58,821 - (-4,787)|0 - (0)
 Miami Heat|April 11, 2018|15,713,047 - (-1,175)|63,608 - (-8,320)|0 - (0)
 Miami Heat|April 10, 2018|15,714,222 - (-814)|71,928 - (-3,675)|0 - (0)
 Miami Heat|April 9, 2018|15,715,036 - (-825)|75,603 - (-9,836)|0 - (0)
 Miami Heat|April 8, 2018|15,715,861 - (-1,001)|85,439 - (-25,618)|0 - (0)
 Miami Heat|April 7, 2018|15,716,862 - (-1,089)|111,057 - (-6,168)|0 - (0)
 Miami Heat|April 6, 2018|15,717,951 - (-1,326)|117,225 - (-9,740)|0 - (0)
 Miami Heat|April 5, 2018|15,719,277 - (-1,248)|126,965 - (-38,511)|0 - (0)
 Miami Heat|April 4, 2018|15,720,525 - (-947)|165,476 - (-43,330)|0 - (0)
 Miami Heat|April 3, 2018|15,721,472 - (-634)|208,806 - (+3,758)|0 - (0)
 Miami Heat|April 2, 2018|15,722,106 - (-538)|205,048 - (+8,485)|0 - (0)
 Miami Heat|April 1, 2018|15,722,644 - (-715)|196,563 - (+11,093)|0 - (0)
 Miami Heat|March 31, 2018|15,723,359 - (-901)|185,470 - (+3,257)|0 - (0)
 Miami Heat|March 30, 2018|15,724,260 - (-873)|182,213 - (+24,189)|0 - (0)
 Miami Heat|March 29, 2018|15,725,133 - (-499)|158,024 - (+94,013)|0 - (0)
 Miami Heat|March 28, 2018|15,725,632 - (-99)|64,011 - (-6,494)|0 - (0)
 Miami Heat|March 27, 2018|15,725,731 - (-496)|70,505 - (-1,852)|0 - (0)
 Miami Heat|March 26, 2018|15,726,227 - (-680)|72,357 - (+7,598)|0 - (0)
 Miami Heat|March 25, 2018|15,726,907 - (-894)|64,759 - (+5,872)|0 - (0)
 Miami Heat|March 24, 2018|15,727,801 - (-917)|58,887 - (+407)|0 - (0)
 Miami Heat|March 23, 2018|15,728,718 - (-934)|58,480 - (+5,759)|0 - (0)
 Miami Heat|March 22, 2018|15,729,652 - (-818)|52,721 - (+2,308)|0 - (0)
 Miami Heat|March 21, 2018|15,730,470 - (-699)|50,413 - (+12,802)|0 - (0)
 Miami Heat|March 20, 2018|15,731,169 - (-653)|37,611 - (-3,963)|0 - (0)
 Miami Heat|March 19, 2018|15,731,822 - (-753)|41,574 - (-4,313)|0 - (0)
 Miami Heat|March 18, 2018|15,732,575 - (-862)|45,887 - (-8,733)|0 - (0)
 Miami Heat|March 17, 2018|15,733,437 - (-2,698)|54,620 - (-21,199)|0 - (0)
 Miami Heat|March 16, 2018|15,736,135 - (-1,156)|75,819 - (-7,091)|0 - (0)
 Miami Heat|March 15, 2018|15,737,291 - (-1,005)|82,910 - (-5,189)|0 - (0)
 Miami Heat|March 14, 2018|15,738,296 - (-627)|88,099 - (-4,116)|0 - (0)
 Miami Heat|March 13, 2018|15,738,923 - (-652)|92,215 - (+444)|0 - (0)
 Miami Heat|March 12, 2018|15,739,575 - (-1,138)|91,771 - (+7,757)|0 - (0)
 Miami Heat|March 11, 2018|15,740,713 - (-1,066)|84,014 - (+10,649)|0 - (0)
 Miami Heat|March 10, 2018|15,741,779 - (-1,230)|73,365 - (+9,516)|0 - (0)
 Miami Heat|March 9, 2018|15,743,009 - (-1,012)|63,849 - (-5,678)|0 - (0)
 Miami Heat|March 8, 2018|15,744,021 - (-1,113)|69,527 - (-9,748)|0 - (0)
 Miami Heat|March 7, 2018|15,745,134 - (-1,249)|79,275 - (-8,859)|0 - (0)
 Miami Heat|March 6, 2018|15,746,383 - (-1,076)|88,134 - (+635)|0 - (0)
 Miami Heat|March 5, 2018|15,747,459 - (-1,193)|87,499 - (+2,066)|0 - (0)
 Miami Heat|March 4, 2018|15,748,652 - (-1,076)|85,433 - (-703)|0 - (0)
 Miami Heat|March 3, 2018|15,749,728 - (-1,007)|86,136 - (+6,161)|0 - (0)
 Miami Heat|March 2, 2018|15,750,735 - (-1,053)|79,975 - (+18,817)|0 - (0)
 Miami Heat|March 1, 2018|15,751,788 - (-1,060)|61,158 - (+24,710)|0 - (0)
 Miami Heat|February 28, 2018|15,752,848 - (-707)|36,448 - (-861)|0 - (0)
 Miami Heat|February 27, 2018|15,753,555 - (-1,255)|37,309 - (-5,455)|0 - (0)
 Miami Heat|February 26, 2018|15,754,810 - (-1,105)|42,764 - (-5,621)|0 - (0)
 Miami Heat|February 25, 2018|15,755,915 - (-1,066)|48,385 - (+3,284)|0 - (0)
 Miami Heat|February 24, 2018|15,756,981 - (-777)|45,101 - (+411)|0 - (0)
 Miami Heat|February 23, 2018|15,757,758 - (-1,051)|44,690 - (-3,856)|0 - (0)
 Miami Heat|February 22, 2018|15,758,809 - (-1,007)|48,546 - (-12,945)|0 - (0)
 Miami Heat|February 21, 2018|15,759,816 - (-1,019)|61,491 - (-1,288)|0 - (0)
 Miami Heat|February 20, 2018|15,760,835 - (-813)|62,779 - (+9,375)|0 - (0)
 Miami Heat|February 19, 2018|15,761,648 - (-1,029)|53,404 - (-7,643)|0 - (0)
 Miami Heat|February 18, 2018|15,762,677 - (-938)|61,047 - (-48,260)|0 - (0)
 Miami Heat|February 17, 2018|15,763,615 - (-785)|109,307 - (-106,558)|0 - (0)
 Miami Heat|February 16, 2018|15,764,400 - (-910)|215,865 - (-38,201)|0 - (0)
 Miami Heat|February 15, 2018|15,765,310 - (-807)|254,066 - (-520)|0 - (0)
 Miami Heat|February 14, 2018|15,766,117 - (-580)|254,586 - (+266)|0 - (0)
 Miami Heat|February 13, 2018|15,766,697 - (-690)|254,320 - (+1,797)|0 - (0)
 Miami Heat|February 12, 2018|15,767,387 - (-504)|252,523 - (+18,899)|0 - (0)
 Miami Heat|February 11, 2018|15,767,891 - (+300)|233,624 - (+109,608)|0 - (0)
 Miami Heat|February 10, 2018|15,767,591 - (+1,206)|124,016 - (+86,750)|0 - (0)
 Miami Heat|February 9, 2018|15,766,385 - (+246)|37,266 - (-16,739)|0 - (0)
 Miami Heat|February 8, 2018|15,766,139 - (-1,147)|54,005 - (-513)|0 - (0)
 Miami Heat|February 7, 2018|15,767,286 - (-1,246)|54,518 - (-309)|0 - (0)
 Miami Heat|February 6, 2018|15,768,532 - (-986)|54,827 - (-1,337)|0 - (0)
 Miami Heat|February 5, 2018|15,769,518 - (-786)|56,164 - (-266)|0 - (0)
 Miami Heat|February 4, 2018|15,770,304 - (-1,136)|56,430 - (+59)|0 - (0)
 Miami Heat|February 3, 2018|15,771,440 - (-1,261)|56,371 - (+17,447)|0 - (0)
 Miami Heat|February 2, 2018|15,772,701 - (-1,263)|38,924 - (+193)|0 - (0)
 Miami Heat|February 1, 2018|15,773,964 - (-913)|38,731 - (-14,033)|0 - (0)
 Miami Heat|January 31, 2018|15,774,877 - (-890)|52,764 - (-19,524)|0 - (0)
 Miami Heat|January 30, 2018|15,775,767 - (-948)|72,288 - (-777)|0 - (0)
 Miami Heat|January 29, 2018|15,776,715 - (-1,254)|73,065 - (+405)|0 - (0)
 Miami Heat|January 28, 2018|15,777,969 - (-787)|72,660 - (-3,948)|0 - (0)
 Miami Heat|January 27, 2018|15,778,756 - (-1,037)|76,608 - (+4,521)|0 - (0)
 Miami Heat|January 26, 2018|15,779,793 - (-713)|72,087 - (+1,787)|0 - (0)
