team|date|likes|talking_about|check_ins
 New Orleans Pelicans|November 12, 2018|1,742,231 - (-61)|6,757 - (+1,318)|0 - (0)
 New Orleans Pelicans|November 9, 2018|1,742,292 - (-93)|5,439 - (-675)|0 - (0)
 New Orleans Pelicans|November 6, 2018|1,742,385 - (+13)|6,114 - (-3,610)|0 - (0)
 New Orleans Pelicans|November 3, 2018|1,742,372 - (+157)|9,724 - (-5,861)|0 - (0)
 New Orleans Pelicans|October 31, 2018|1,742,215 - (+92)|15,585 - (-876)|0 - (0)
 New Orleans Pelicans|October 28, 2018|1,742,123 - (+245)|16,461 - (+1,755)|0 - (0)
 New Orleans Pelicans|October 25, 2018|1,741,878 - (+327)|14,706 - (-834)|0 - (0)
 New Orleans Pelicans|October 22, 2018|1,741,551 - (+419)|15,540 - (+3,374)|0 - (0)
 New Orleans Pelicans|October 19, 2018|1,741,132 - (+310)|12,166 - (+3,919)|0 - (0)
 New Orleans Pelicans|October 16, 2018|1,740,822 - (-190)|8,247 - (-1,154)|0 - (0)
 New Orleans Pelicans|October 13, 2018|1,741,012 - (-6)|9,401 - (+11)|0 - (0)
 New Orleans Pelicans|October 10, 2018|1,741,018 - (-194)|9,390 - (-1,505)|0 - (0)
 New Orleans Pelicans|October 7, 2018|1,741,212 - (-246)|10,895 - (-102)|0 - (0)
 New Orleans Pelicans|October 4, 2018|1,741,458 - (-158)|10,997 - (-3,140)|0 - (0)
 New Orleans Pelicans|October 1, 2018|1,741,616 - (0)|14,137 - (-1,714)|0 - (0)
 New Orleans Pelicans|September 28, 2018|1,741,616 - (-20)|15,851 - (+4,100)|0 - (0)
 New Orleans Pelicans|September 25, 2018|1,741,636 - (+204)|11,751 - (+3,569)|0 - (0)
 New Orleans Pelicans|September 22, 2018|1,741,432 - (-56)|8,182 - (+852)|0 - (0)
 New Orleans Pelicans|September 19, 2018|1,741,488 - (-196)|7,330 - (-223)|0 - (0)
 New Orleans Pelicans|September 16, 2018|1,741,684 - (-193)|7,553 - (-4,539)|0 - (0)
 New Orleans Pelicans|September 13, 2018|1,741,877 - (-873)|12,092 - (+480)|0 - (0)
 New Orleans Pelicans|September 10, 2018|1,742,750 - (-58)|11,612 - (+923)|0 - (0)
 New Orleans Pelicans|September 7, 2018|1,742,808 - (-164)|10,689 - (+1,073)|0 - (0)
 New Orleans Pelicans|September 4, 2018|1,742,972 - (-77)|9,616 - (+1,740)|0 - (0)
 New Orleans Pelicans|September 1, 2018|1,743,049 - (-186)|7,876 - (+1,936)|0 - (0)
 New Orleans Pelicans|August 29, 2018|1,743,235 - (-178)|5,940 - (+116)|0 - (0)
 New Orleans Pelicans|August 26, 2018|1,743,413 - (-198)|5,824 - (+305)|0 - (0)
