team|date|likes|talking_about|check_ins
 Washington Wizards|March 15, 2019|1,526,092 - (-109)|5,397 - (-254)|0 - (0)
 Washington Wizards|March 12, 2019|1,526,201 - (-155)|5,651 - (-708)|0 - (0)
 Washington Wizards|March 9, 2019|1,526,356 - (-507)|6,359 - (-135)|0 - (0)
 Washington Wizards|March 6, 2019|1,526,863 - (-62)|6,494 - (-508)|0 - (0)
 Washington Wizards|March 3, 2019|1,526,925 - (-196)|7,002 - (-712)|0 - (0)
 Washington Wizards|February 28, 2019|1,527,121 - (-233)|7,714 - (+95)|0 - (0)
 Washington Wizards|February 25, 2019|1,527,354 - (+55)|7,619 - (-407)|0 - (0)
 Washington Wizards|February 22, 2019|1,527,299 - (-146)|8,026 - (-3,099)|0 - (0)
 Washington Wizards|February 19, 2019|1,527,445 - (-259)|11,125 - (-1,599)|0 - (0)
 Washington Wizards|February 16, 2019|1,527,704 - (-41)|12,724 - (-67)|0 - (0)
 Washington Wizards|February 13, 2019|1,527,745 - (+123)|12,791 - (-2,265)|0 - (0)
 Washington Wizards|February 10, 2019|1,527,622 - (-256)|15,056 - (+4,045)|0 - (0)
 Washington Wizards|February 7, 2019|1,527,878 - (+75)|11,011 - (+3,013)|0 - (0)
 Washington Wizards|February 4, 2019|1,527,803 - (+22)|7,998 - (+1,872)|0 - (0)
 Washington Wizards|January 29, 2019|1,527,781 - (-109)|6,126 - (-1,140)|0 - (0)
 Washington Wizards|January 26, 2019|1,527,890 - (+77)|7,266 - (-1,208)|0 - (0)
 Washington Wizards|January 23, 2019|1,527,813 - (-67)|8,474 - (-1,655)|0 - (0)
 Washington Wizards|January 20, 2019|1,527,880 - (+83)|10,129 - (-3,000)|0 - (0)
 Washington Wizards|January 17, 2019|1,527,797 - (+30)|13,129 - (+1,016)|0 - (0)
 Washington Wizards|January 14, 2019|1,527,767 - (+127)|12,113 - (+4,993)|0 - (0)
 Washington Wizards|January 11, 2019|1,527,640 - (-45)|7,120 - (-324)|0 - (0)
 Washington Wizards|January 8, 2019|1,527,685 - (-19)|7,444 - (-1,222)|0 - (0)
 Washington Wizards|January 5, 2019|1,527,704 - (+29)|8,666 - (+228)|0 - (0)
 Washington Wizards|January 2, 2019|1,527,675 - (-44)|8,438 - (+917)|0 - (0)
 Washington Wizards|December 30, 2018|1,527,719 - (-37)|7,521 - (-2,589)|0 - (0)
 Washington Wizards|December 27, 2018|1,527,756 - (-274)|10,110 - (+259)|0 - (0)
 Washington Wizards|December 24, 2018|1,528,030 - (+86)|9,851 - (-1,154)|0 - (0)
 Washington Wizards|December 21, 2018|1,527,944 - (-9)|11,005 - (-4)|0 - (0)
 Washington Wizards|December 18, 2018|1,527,953 - (+122)|11,009 - (+4,991)|0 - (0)
 Washington Wizards|December 15, 2018|1,527,831 - (-9)|6,018 - (-283)|0 - (0)
 Washington Wizards|December 12, 2018|1,527,840 - (-160)|6,301 - (-23)|0 - (0)
 Washington Wizards|December 9, 2018|1,528,000 - (-174)|6,324 - (-1,249)|0 - (0)
 Washington Wizards|December 6, 2018|1,528,174 - (-129)|7,573 - (-2,719)|0 - (0)
 Washington Wizards|December 3, 2018|1,528,303 - (-140)|10,292 - (+1,666)|0 - (0)
 Washington Wizards|November 30, 2018|1,528,443 - (-127)|8,626 - (+913)|0 - (0)
 Washington Wizards|November 27, 2018|1,528,570 - (-81)|7,713 - (+243)|0 - (0)
 Washington Wizards|November 24, 2018|1,528,651 - (-194)|7,470 - (-1,626)|0 - (0)
 Washington Wizards|November 21, 2018|1,528,845 - (+99)|9,096 - (-278)|0 - (0)
 Washington Wizards|November 18, 2018|1,528,746 - (-75)|9,374 - (-26)|0 - (0)
 Washington Wizards|November 15, 2018|1,528,821 - (-89)|9,400 - (-385)|0 - (0)
 Washington Wizards|November 12, 2018|1,528,910 - (-176)|9,785 - (-4,070)|0 - (0)
 Washington Wizards|November 9, 2018|1,529,086 - (-161)|13,855 - (+456)|0 - (0)
 Washington Wizards|November 6, 2018|1,529,247 - (-74)|13,399 - (+4,275)|0 - (0)
 Washington Wizards|November 3, 2018|1,529,321 - (-17)|9,124 - (-352)|0 - (0)
 Washington Wizards|October 31, 2018|1,529,338 - (-2)|9,476 - (-1,842)|0 - (0)
 Washington Wizards|October 28, 2018|1,529,340 - (+133)|11,318 - (-2,725)|0 - (0)
 Washington Wizards|October 25, 2018|1,529,207 - (+255)|14,043 - (+2,784)|0 - (0)
 Washington Wizards|October 22, 2018|1,528,952 - (+117)|11,259 - (+2,537)|0 - (0)
 Washington Wizards|October 19, 2018|1,528,835 - (+90)|8,722 - (+3,462)|0 - (0)
 Washington Wizards|October 16, 2018|1,528,745 - (-328)|5,260 - (-50)|0 - (0)
 Washington Wizards|October 13, 2018|1,529,073 - (-4)|5,310 - (+626)|0 - (0)
 Washington Wizards|October 10, 2018|1,529,077 - (-331)|4,684 - (-1,396)|0 - (0)
 Washington Wizards|October 7, 2018|1,529,408 - (-258)|6,080 - (-701)|0 - (0)
 Washington Wizards|October 4, 2018|1,529,666 - (-203)|6,781 - (-2,588)|0 - (0)
 Washington Wizards|October 1, 2018|1,529,869 - (-22)|9,369 - (+396)|0 - (0)
 Washington Wizards|September 28, 2018|1,529,891 - (-99)|8,973 - (+1,419)|0 - (0)
 Washington Wizards|September 25, 2018|1,529,990 - (+91)|7,554 - (+3,486)|0 - (0)
 Washington Wizards|September 22, 2018|1,529,899 - (-145)|4,068 - (-2,190)|0 - (0)
 Washington Wizards|September 19, 2018|1,530,044 - (-187)|6,258 - (+948)|0 - (0)
 Washington Wizards|September 16, 2018|1,530,231 - (-281)|5,310 - (+515)|0 - (0)
 Washington Wizards|September 13, 2018|1,530,512 - (-857)|4,795 - (-1,170)|0 - (0)
 Washington Wizards|September 10, 2018|1,531,369 - (-273)|5,965 - (+535)|0 - (0)
 Washington Wizards|September 7, 2018|1,531,642 - (-303)|5,430 - (+2,106)|0 - (0)
 Washington Wizards|September 4, 2018|1,531,945 - (-232)|3,324 - (-318)|0 - (0)
 Washington Wizards|September 1, 2018|1,532,177 - (-281)|3,642 - (-426)|0 - (0)
 Washington Wizards|August 29, 2018|1,532,458 - (-272)|4,068 - (+502)|0 - (0)
 Washington Wizards|August 26, 2018|1,532,730 - (-278)|3,566 - (-6)|0 - (0)
 Washington Wizards|August 23, 2018|1,533,008 - (-242)|3,572 - (-3,459)|0 - (0)
 Washington Wizards|August 20, 2018|1,533,250 - (-193)|7,031 - (-1,958)|0 - (0)
 Washington Wizards|August 17, 2018|1,533,443 - (-167)|8,989 - (+1,026)|0 - (0)
 Washington Wizards|August 14, 2018|1,533,610 - (-110)|7,963 - (+2,960)|0 - (0)
 Washington Wizards|August 11, 2018|1,533,720 - (-228)|5,003 - (+498)|0 - (0)
 Washington Wizards|August 8, 2018|1,533,948 - (-349)|4,505 - (-27)|0 - (0)
 Washington Wizards|August 5, 2018|1,534,297 - (-298)|4,532 - (-670)|0 - (0)
 Washington Wizards|August 2, 2018|1,534,595 - (-309)|5,202 - (-4,708)|0 - (0)
 Washington Wizards|July 30, 2018|1,534,904 - (-293)|9,910 - (-6,040)|0 - (0)
 Washington Wizards|July 27, 2018|1,535,197 - (-172)|15,950 - (+5,375)|0 - (0)
 Washington Wizards|July 24, 2018|1,535,369 - (-95)|10,575 - (-1,191)|0 - (0)
 Washington Wizards|July 21, 2018|1,535,464 - (-325)|11,766 - (-5,565)|0 - (0)
 Washington Wizards|July 18, 2018|1,535,789 - (-327)|17,331 - (+3,221)|0 - (0)
 Washington Wizards|July 15, 2018|1,536,116 - (-356)|14,110 - (+7,505)|0 - (0)
 Washington Wizards|July 12, 2018|1,536,472 - (-486)|6,605 - (+154)|0 - (0)
 Washington Wizards|July 9, 2018|1,536,958 - (-415)|6,451 - (-3,230)|0 - (0)
 Washington Wizards|July 6, 2018|1,537,373 - (-317)|9,681 - (-2,880)|0 - (0)
 Washington Wizards|July 3, 2018|1,537,690 - (-275)|12,561 - (-106)|0 - (0)
 Washington Wizards|June 30, 2018|1,537,965 - (-459)|12,667 - (+1,482)|0 - (0)
 Washington Wizards|June 27, 2018|1,538,424 - (-402)|11,185 - (+3,669)|0 - (0)
 Washington Wizards|June 24, 2018|1,538,826 - (-320)|7,516 - (+4,540)|0 - (0)
 Washington Wizards|June 21, 2018|1,539,146 - (-336)|2,976 - (-602)|0 - (0)
 Washington Wizards|June 18, 2018|1,539,482 - (-226)|3,578 - (-865)|0 - (0)
 Washington Wizards|June 15, 2018|1,539,708 - (-295)|4,443 - (-5,022)|0 - (0)
 Washington Wizards|June 12, 2018|1,540,003 - (-120)|9,465 - (-51)|0 - (0)
 Washington Wizards|June 9, 2018|1,540,123 - (-190)|9,516 - (+4,782)|0 - (0)
 Washington Wizards|June 6, 2018|1,540,313 - (-137)|4,734 - (+554)|0 - (0)
 Washington Wizards|June 3, 2018|1,540,450 - (-75)|4,180 - (+148)|0 - (0)
 Washington Wizards|June 2, 2018|1,540,525 - (-172)|4,032 - (-1,281)|0 - (0)
 Washington Wizards|May 30, 2018|1,540,697 - (-124)|5,313 - (+609)|0 - (0)
 Washington Wizards|May 29, 2018|1,540,821 - (-57)|4,704 - (-123)|0 - (0)
 Washington Wizards|May 28, 2018|1,540,878 - (-66)|4,827 - (-872)|0 - (0)
 Washington Wizards|May 27, 2018|1,540,944 - (-36)|5,699 - (-122)|0 - (0)
 Washington Wizards|May 26, 2018|1,540,980 - (-73)|5,821 - (-281)|0 - (0)
 Washington Wizards|May 25, 2018|1,541,053 - (-61)|6,102 - (+980)|0 - (0)
 Washington Wizards|May 24, 2018|1,541,114 - (-51)|5,122 - (-227)|0 - (0)
 Washington Wizards|May 23, 2018|1,541,165 - (-43)|5,349 - (-19)|0 - (0)
 Washington Wizards|May 22, 2018|1,541,208 - (-4)|5,368 - (+520)|0 - (0)
 Washington Wizards|May 21, 2018|1,541,212 - (-64)|4,848 - (-974)|0 - (0)
 Washington Wizards|May 20, 2018|1,541,276 - (-49)|5,822 - (-17)|0 - (0)
 Washington Wizards|May 19, 2018|1,541,325 - (-47)|5,839 - (+407)|0 - (0)
 Washington Wizards|May 18, 2018|1,541,372 - (-77)|5,432 - (-134)|0 - (0)
 Washington Wizards|May 17, 2018|1,541,449 - (-93)|5,566 - (+242)|0 - (0)
 Washington Wizards|May 16, 2018|1,541,542 - (-34)|5,324 - (+570)|0 - (0)
 Washington Wizards|May 15, 2018|1,541,576 - (-35)|4,754 - (+222)|0 - (0)
 Washington Wizards|May 14, 2018|1,541,611 - (-68)|4,532 - (+806)|0 - (0)
 Washington Wizards|May 13, 2018|1,541,679 - (-26)|3,726 - (-6)|0 - (0)
 Washington Wizards|May 12, 2018|1,541,705 - (-53)|3,732 - (+154)|0 - (0)
 Washington Wizards|May 11, 2018|1,541,758 - (-89)|3,578 - (+90)|0 - (0)
 Washington Wizards|May 10, 2018|1,541,847 - (-27)|3,488 - (-113)|0 - (0)
 Washington Wizards|May 9, 2018|1,541,874 - (-33)|3,601 - (+705)|0 - (0)
 Washington Wizards|May 8, 2018|1,541,907 - (-49)|2,896 - (-301)|0 - (0)
 Washington Wizards|May 7, 2018|1,541,956 - (-33)|3,197 - (-189)|0 - (0)
