team|date|likes|talking_about|check_ins
 Dallas Mavericks|April 2, 2019|4,404,153 - (-163)|17,852 - (-26,354)|61,923 - (+229)
 Dallas Mavericks|March 30, 2019|4,404,316 - (-237)|44,206 - (-3,820)|61,694 - (+13)
 Dallas Mavericks|March 27, 2019|4,404,553 - (-409)|48,026 - (-7,011)|61,681 - (+281)
 Dallas Mavericks|March 24, 2019|4,404,962 - (+68)|55,037 - (+26,410)|61,400 - (+3)
 Dallas Mavericks|March 21, 2019|4,404,894 - (+17)|28,627 - (+19,899)|61,397 - (+333)
 Dallas Mavericks|March 18, 2019|4,404,877 - (-576)|8,728 - (+526)|61,064 - (+360)
 Dallas Mavericks|March 15, 2019|4,405,453 - (-266)|8,202 - (-2,774)|60,704 - (+252)
 Dallas Mavericks|March 12, 2019|4,405,719 - (-293)|10,976 - (-18,277)|60,452 - (+303)
 Dallas Mavericks|March 9, 2019|4,406,012 - (-652)|29,253 - (-27,998)|60,149 - (+1)
 Dallas Mavericks|March 6, 2019|4,406,664 - (-46)|57,251 - (-82,775)|60,148 - (+3)
 Dallas Mavericks|March 3, 2019|4,406,710 - (+383)|140,026 - (+28,072)|60,145 - (+280)
 Dallas Mavericks|February 28, 2019|4,406,327 - (+993)|111,954 - (+77,810)|59,865 - (+225)
 Dallas Mavericks|February 25, 2019|4,405,334 - (-261)|34,144 - (-10,382)|59,640 - (+200)
 Dallas Mavericks|February 22, 2019|4,405,595 - (-307)|44,526 - (-2,076)|59,440 - (+13)
 Dallas Mavericks|February 19, 2019|4,405,902 - (-12)|46,602 - (+24,041)|59,427 - (+10)
 Dallas Mavericks|February 16, 2019|4,405,914 - (-267)|22,561 - (+3,483)|59,417 - (+300)
 Dallas Mavericks|February 13, 2019|4,406,181 - (+488)|19,078 - (-4,213)|59,117 - (+255)
 Dallas Mavericks|February 10, 2019|4,405,693 - (+14)|23,291 - (-4,858)|58,862 - (+274)
 Dallas Mavericks|February 7, 2019|4,405,679 - (+802)|28,149 - (+6,103)|58,588 - (+222)
 Dallas Mavericks|February 4, 2019|4,404,877 - (+3,096)|22,046 - (+10,217)|58,366 - (+28)
 Dallas Mavericks|January 29, 2019|4,401,781 - (-266)|11,829 - (+760)|58,338 - (+334)
 Dallas Mavericks|January 26, 2019|4,402,047 - (-184)|11,069 - (+1,333)|58,004 - (+287)
 Dallas Mavericks|January 23, 2019|4,402,231 - (+40)|9,736 - (-4,888)|57,717 - (+290)
 Dallas Mavericks|January 20, 2019|4,402,191 - (-22)|14,624 - (-8,760)|57,427 - (-54)
 Dallas Mavericks|January 17, 2019|4,402,213 - (+878)|23,384 - (+2,026)|57,481 - (+270)
 Dallas Mavericks|January 14, 2019|4,401,335 - (+707)|21,358 - (+4,478)|57,211 - (+312)
 Dallas Mavericks|January 11, 2019|4,400,628 - (-169)|16,880 - (+1,718)|56,899 - (+285)
 Dallas Mavericks|January 8, 2019|4,400,797 - (-136)|15,162 - (-1,764)|56,614 - (+230)
 Dallas Mavericks|January 5, 2019|4,400,933 - (+355)|16,926 - (+3,064)|56,384 - (+8)
 Dallas Mavericks|January 2, 2019|4,400,578 - (+18)|13,862 - (-802)|56,376 - (+359)
 Dallas Mavericks|December 30, 2018|4,400,560 - (-19)|14,664 - (+9,149)|56,017 - (+89)
 Dallas Mavericks|December 27, 2018|4,400,579 - (-378)|5,515 - (-809)|55,928 - (+375)
 Dallas Mavericks|December 24, 2018|4,400,957 - (+234)|6,324 - (-7,205)|55,553 - (+1)
 Dallas Mavericks|December 21, 2018|4,400,723 - (-153)|13,529 - (-3,175)|55,552 - (-129)
 Dallas Mavericks|December 18, 2018|4,400,876 - (-151)|16,704 - (+607)|55,681 - (+323)
 Dallas Mavericks|December 15, 2018|4,401,027 - (-33)|16,097 - (+3,753)|55,358 - (+120)
 Dallas Mavericks|December 12, 2018|4,401,060 - (-177)|12,344 - (+2,640)|55,238 - (+331)
 Dallas Mavericks|December 9, 2018|4,401,237 - (+197)|9,704 - (+656)|54,907 - (+340)
 Dallas Mavericks|December 6, 2018|4,401,040 - (-195)|9,048 - (-344)|54,567 - (+284)
 Dallas Mavericks|December 3, 2018|4,401,235 - (-169)|9,392 - (-179)|54,283 - (+349)
