team|date|likes|talking_about|check_ins
 Boston Celtics|March 21, 2019|9,031,045 - (+372)|109,532 - (+24,899)|0 - (0)
 Boston Celtics|March 18, 2019|9,030,673 - (-659)|84,633 - (-16,337)|0 - (0)
 Boston Celtics|March 15, 2019|9,031,332 - (+114)|100,970 - (-27,701)|0 - (0)
 Boston Celtics|March 12, 2019|9,031,218 - (+576)|128,671 - (+26,184)|0 - (0)
 Boston Celtics|March 9, 2019|9,030,642 - (-415)|102,487 - (+38,505)|0 - (0)
 Boston Celtics|March 6, 2019|9,031,057 - (+20)|63,982 - (+12,878)|0 - (0)
 Boston Celtics|March 3, 2019|9,031,037 - (-952)|51,104 - (+1,184)|0 - (0)
 Boston Celtics|February 28, 2019|9,031,989 - (-1,144)|49,920 - (-3,823)|0 - (0)
 Boston Celtics|February 25, 2019|9,033,133 - (-755)|53,743 - (-40,750)|0 - (0)
 Boston Celtics|February 22, 2019|9,033,888 - (-835)|94,493 - (-17,214)|0 - (0)
 Boston Celtics|February 19, 2019|9,034,723 - (-885)|111,707 - (+33,042)|0 - (0)
 Boston Celtics|February 16, 2019|9,035,608 - (-1,180)|78,665 - (-1,294)|0 - (0)
 Boston Celtics|February 13, 2019|9,036,788 - (-604)|79,959 - (-30,738)|0 - (0)
 Boston Celtics|February 10, 2019|9,037,392 - (-174)|110,697 - (+16,989)|0 - (0)
 Boston Celtics|February 7, 2019|9,037,566 - (-875)|93,708 - (+11,711)|0 - (0)
 Boston Celtics|February 4, 2019|9,038,441 - (-743)|81,997 - (+1,726)|0 - (0)
 Boston Celtics|February 1, 2019|9,039,184 - (-582)|80,271 - (+1,337)|0 - (0)
 Boston Celtics|January 29, 2019|9,039,766 - (+300)|78,934 - (+6,863)|0 - (0)
 Boston Celtics|January 26, 2019|9,039,466 - (-498)|72,071 - (-9,458)|0 - (0)
 Boston Celtics|January 23, 2019|9,039,964 - (-739)|81,529 - (+2,432)|0 - (0)
 Boston Celtics|January 20, 2019|9,040,703 - (-596)|79,097 - (+7,218)|0 - (0)
 Boston Celtics|January 17, 2019|9,041,299 - (+126)|71,879 - (-24,297)|0 - (0)
 Boston Celtics|January 14, 2019|9,041,173 - (-368)|96,176 - (+3,945)|0 - (0)
 Boston Celtics|January 11, 2019|9,041,541 - (-552)|92,231 - (+13,974)|0 - (0)
 Boston Celtics|January 8, 2019|9,042,093 - (-155)|78,257 - (-2,941)|0 - (0)
 Boston Celtics|January 5, 2019|9,042,248 - (-501)|81,198 - (-15,773)|0 - (0)
 Boston Celtics|January 2, 2019|9,042,749 - (-376)|96,971 - (-20,503)|0 - (0)
 Boston Celtics|December 30, 2018|9,043,125 - (+241)|117,474 - (+12,006)|0 - (0)
 Boston Celtics|December 27, 2018|9,042,884 - (-248)|105,468 - (+43,500)|0 - (0)
 Boston Celtics|December 24, 2018|9,043,132 - (-388)|61,968 - (+16,538)|0 - (0)
 Boston Celtics|December 21, 2018|9,043,520 - (-961)|45,430 - (-22,843)|0 - (0)
 Boston Celtics|December 18, 2018|9,044,481 - (-618)|68,273 - (-13,389)|0 - (0)
 Boston Celtics|December 15, 2018|9,045,099 - (-695)|81,662 - (-3,216)|0 - (0)
