team|date|likes|talking_about|check_ins
 Memphis Grizzlies|March 27, 2019|1,815,103 - (-170)|6,216 - (-615)|0 - (0)
 Memphis Grizzlies|March 24, 2019|1,815,273 - (-43)|6,831 - (+328)|0 - (0)
 Memphis Grizzlies|March 21, 2019|1,815,316 - (-95)|6,503 - (+2,701)|0 - (0)
 Memphis Grizzlies|March 18, 2019|1,815,411 - (-330)|3,802 - (-2,732)|0 - (0)
 Memphis Grizzlies|March 15, 2019|1,815,741 - (-100)|6,534 - (-1,256)|0 - (0)
 Memphis Grizzlies|March 12, 2019|1,815,841 - (-147)|7,790 - (+1,520)|0 - (0)
 Memphis Grizzlies|March 9, 2019|1,815,988 - (-395)|6,270 - (-73)|0 - (0)
 Memphis Grizzlies|March 6, 2019|1,816,383 - (+30)|6,343 - (-1,422)|0 - (0)
 Memphis Grizzlies|March 3, 2019|1,816,353 - (-158)|7,765 - (+511)|0 - (0)
 Memphis Grizzlies|February 28, 2019|1,816,511 - (+116)|7,254 - (+1,883)|0 - (0)
 Memphis Grizzlies|February 25, 2019|1,816,395 - (-310)|5,371 - (+946)|0 - (0)
 Memphis Grizzlies|February 22, 2019|1,816,705 - (-148)|4,425 - (-2,985)|0 - (0)
 Memphis Grizzlies|February 19, 2019|1,816,853 - (-124)|7,410 - (-4,072)|0 - (0)
 Memphis Grizzlies|February 16, 2019|1,816,977 - (-137)|11,482 - (-13,490)|0 - (0)
 Memphis Grizzlies|February 13, 2019|1,817,114 - (+494)|24,972 - (+2,134)|0 - (0)
 Memphis Grizzlies|February 10, 2019|1,816,620 - (+1,693)|22,838 - (+15,625)|0 - (0)
 Memphis Grizzlies|February 7, 2019|1,814,927 - (+10)|7,213 - (+602)|0 - (0)
 Memphis Grizzlies|February 4, 2019|1,814,917 - (-190)|6,611 - (+69)|0 - (0)
 Memphis Grizzlies|January 29, 2019|1,815,107 - (-170)|6,542 - (+2,778)|0 - (0)
 Memphis Grizzlies|January 26, 2019|1,815,277 - (-211)|3,764 - (-777)|0 - (0)
 Memphis Grizzlies|January 23, 2019|1,815,488 - (-245)|4,541 - (-1,049)|0 - (0)
 Memphis Grizzlies|January 20, 2019|1,815,733 - (-247)|5,590 - (+1,208)|0 - (0)
 Memphis Grizzlies|January 17, 2019|1,815,980 - (-215)|4,382 - (+489)|0 - (0)
 Memphis Grizzlies|January 14, 2019|1,816,195 - (-188)|3,893 - (-89)|0 - (0)
 Memphis Grizzlies|January 11, 2019|1,816,383 - (-235)|3,982 - (-14)|0 - (0)
 Memphis Grizzlies|January 8, 2019|1,816,618 - (-223)|3,996 - (-116)|0 - (0)
 Memphis Grizzlies|January 5, 2019|1,816,841 - (-211)|4,112 - (-2,917)|0 - (0)
 Memphis Grizzlies|January 2, 2019|1,817,052 - (-174)|7,029 - (-2,616)|0 - (0)
 Memphis Grizzlies|December 30, 2018|1,817,226 - (-159)|9,645 - (+2,027)|0 - (0)
 Memphis Grizzlies|December 27, 2018|1,817,385 - (-225)|7,618 - (+1,532)|0 - (0)
 Memphis Grizzlies|December 24, 2018|1,817,610 - (-168)|6,086 - (-10,915)|0 - (0)
 Memphis Grizzlies|December 21, 2018|1,817,778 - (-194)|17,001 - (-146)|0 - (0)
 Memphis Grizzlies|December 18, 2018|1,817,972 - (+195)|17,147 - (+13,540)|0 - (0)
 Memphis Grizzlies|December 15, 2018|1,817,777 - (-174)|3,607 - (-1,284)|0 - (0)
 Memphis Grizzlies|December 12, 2018|1,817,951 - (-218)|4,891 - (-1,126)|0 - (0)
 Memphis Grizzlies|December 9, 2018|1,818,169 - (-152)|6,017 - (+788)|0 - (0)
 Memphis Grizzlies|December 6, 2018|1,818,321 - (-153)|5,229 - (+1,154)|0 - (0)
 Memphis Grizzlies|December 3, 2018|1,818,474 - (-4)|4,075 - (+730)|0 - (0)
 Memphis Grizzlies|November 30, 2018|1,818,478 - (-148)|3,345 - (-1,646)|0 - (0)
