team|date|likes|talking_about|check_ins
 Sacramento Kings|November 3, 2018|6,696,445 - (+4,916)|81,384 - (+35,212)|33,628 - (+2)
 Sacramento Kings|October 31, 2018|6,691,529 - (+7,280)|46,172 - (+1,664)|33,626 - (0)
 Sacramento Kings|October 28, 2018|6,684,249 - (+5,804)|44,508 - (-4,883)|33,626 - (+16)
 Sacramento Kings|October 25, 2018|6,678,445 - (+7,153)|49,391 - (+2,189)|33,610 - (+17)
 Sacramento Kings|October 22, 2018|6,671,292 - (+7,479)|47,202 - (-4,257)|33,593 - (0)
 Sacramento Kings|October 19, 2018|6,663,813 - (+5,141)|51,459 - (-2,607)|33,593 - (+35)
 Sacramento Kings|October 16, 2018|6,658,672 - (+7,371)|54,066 - (+59)|33,558 - (-4)
 Sacramento Kings|October 13, 2018|6,651,301 - (+8,199)|54,007 - (+4,361)|33,562 - (+24)
 Sacramento Kings|October 10, 2018|6,643,102 - (+8,227)|49,646 - (-258)|33,538 - (+15)
 Sacramento Kings|October 7, 2018|6,634,875 - (+5,011)|49,904 - (-3,524)|33,523 - (+2)
 Sacramento Kings|October 4, 2018|6,629,864 - (+7,115)|53,428 - (+4,487)|33,521 - (+1)
 Sacramento Kings|October 1, 2018|6,622,749 - (+7,951)|48,941 - (-1,873)|33,520 - (-4)
 Sacramento Kings|September 28, 2018|6,614,798 - (+6,141)|50,814 - (-1,421)|33,524 - (+1)
 Sacramento Kings|September 25, 2018|6,608,657 - (+8,144)|52,235 - (-4,515)|33,523 - (+1)
 Sacramento Kings|September 22, 2018|6,600,513 - (+8,096)|56,750 - (-3,312)|33,522 - (+1)
 Sacramento Kings|September 19, 2018|6,592,417 - (+11,155)|60,062 - (+1,896)|33,521 - (-2)
 Sacramento Kings|September 16, 2018|6,581,262 - (+15,216)|58,166 - (+11,171)|33,523 - (+1)
 Sacramento Kings|September 13, 2018|6,566,046 - (+4,133)|46,995 - (+2,112)|33,522 - (-1)
 Sacramento Kings|September 10, 2018|6,561,913 - (+7,163)|44,883 - (-624)|33,523 - (-5)
 Sacramento Kings|September 7, 2018|6,554,750 - (+2,444)|45,507 - (-351)|33,528 - (-6)
 Sacramento Kings|September 4, 2018|6,552,306 - (+8,155)|45,858 - (-203)|33,534 - (0)
 Sacramento Kings|September 1, 2018|6,544,151 - (+5,110)|46,061 - (+9,751)|33,534 - (0)
 Sacramento Kings|August 29, 2018|6,539,041 - (+5,642)|36,310 - (+10,035)|33,534 - (-10)
