team|date|likes|talking_about|check_ins
 Los Angeles Lakers|January 17, 2019|21,663,752 - (+1,840)|122,642 - (-4,299)|0 - (0)
 Los Angeles Lakers|January 14, 2019|21,661,912 - (+239)|126,941 - (-6,078)|0 - (0)
 Los Angeles Lakers|January 11, 2019|21,661,673 - (-38)|133,019 - (+35,787)|0 - (0)
 Los Angeles Lakers|January 8, 2019|21,661,711 - (+362)|97,232 - (-63,435)|0 - (0)
 Los Angeles Lakers|January 5, 2019|21,661,349 - (+884)|160,667 - (-36,318)|0 - (0)
 Los Angeles Lakers|January 2, 2019|21,660,465 - (+659)|196,985 - (+14,635)|0 - (0)
 Los Angeles Lakers|December 30, 2018|21,659,806 - (+1,200)|182,350 - (+7,626)|0 - (0)
 Los Angeles Lakers|December 27, 2018|21,658,606 - (+6,142)|174,724 - (+79,152)|0 - (0)
 Los Angeles Lakers|December 24, 2018|21,652,464 - (+1,051)|95,572 - (-39,319)|0 - (0)
 Los Angeles Lakers|December 21, 2018|21,651,413 - (+12)|134,891 - (-32,211)|0 - (0)
 Los Angeles Lakers|December 18, 2018|21,651,401 - (+1,177)|167,102 - (+26,040)|0 - (0)
 Los Angeles Lakers|December 15, 2018|21,650,224 - (+257)|141,062 - (-5,850)|0 - (0)
 Los Angeles Lakers|December 12, 2018|21,649,967 - (+1,075)|146,912 - (-610)|0 - (0)
 Los Angeles Lakers|December 9, 2018|21,648,892 - (+1,202)|147,522 - (+6,238)|0 - (0)
 Los Angeles Lakers|December 6, 2018|21,647,690 - (+2,729)|141,284 - (+8,107)|0 - (0)
 Los Angeles Lakers|December 3, 2018|21,644,961 - (+3,021)|133,177 - (-4,702)|0 - (0)
 Los Angeles Lakers|November 30, 2018|21,641,940 - (+753)|137,879 - (-29,431)|0 - (0)
 Los Angeles Lakers|November 27, 2018|21,641,187 - (+966)|167,310 - (-41,028)|0 - (0)
 Los Angeles Lakers|November 24, 2018|21,640,221 - (+5,165)|208,338 - (-16,610)|0 - (0)
 Los Angeles Lakers|November 21, 2018|21,635,056 - (+6,672)|224,948 - (+30,901)|0 - (0)
 Los Angeles Lakers|November 18, 2018|21,628,384 - (+1,603)|194,047 - (-34,023)|0 - (0)
 Los Angeles Lakers|November 15, 2018|21,626,781 - (+3,084)|228,070 - (-46,630)|0 - (0)
 Los Angeles Lakers|November 12, 2018|21,623,697 - (+4,177)|274,700 - (+41,669)|0 - (0)
 Los Angeles Lakers|November 9, 2018|21,619,520 - (+4,206)|233,031 - (+85,436)|0 - (0)
 Los Angeles Lakers|November 6, 2018|21,615,314 - (+4,973)|147,595 - (-10,828)|0 - (0)
 Los Angeles Lakers|November 3, 2018|21,610,341 - (+3,630)|158,423 - (-25,083)|0 - (0)
 Los Angeles Lakers|October 31, 2018|21,606,711 - (+5,020)|183,506 - (-15,189)|0 - (0)
 Los Angeles Lakers|October 28, 2018|21,601,691 - (+10,868)|198,695 - (+37,440)|0 - (0)
 Los Angeles Lakers|October 25, 2018|21,590,823 - (+8,724)|161,255 - (-47,902)|0 - (0)
 Los Angeles Lakers|October 22, 2018|21,582,099 - (+10,324)|209,157 - (-3,962)|0 - (0)
 Los Angeles Lakers|October 19, 2018|21,571,775 - (+11,618)|213,119 - (-90,587)|0 - (0)
 Los Angeles Lakers|October 16, 2018|21,560,157 - (+1,811)|303,706 - (+21,078)|0 - (0)
 Los Angeles Lakers|October 13, 2018|21,558,346 - (+12,333)|282,628 - (+161,189)|0 - (0)
 Los Angeles Lakers|October 10, 2018|21,546,013 - (-57)|121,439 - (-116,348)|0 - (0)
 Los Angeles Lakers|October 7, 2018|21,546,070 - (-1,406)|237,787 - (-37,799)|0 - (0)
 Los Angeles Lakers|October 4, 2018|21,547,476 - (+4,771)|275,586 - (-196,465)|0 - (0)
 Los Angeles Lakers|October 1, 2018|21,542,705 - (+8,387)|472,051 - (-22,302)|0 - (0)
 Los Angeles Lakers|September 28, 2018|21,534,318 - (+9,704)|494,353 - (+61,849)|0 - (0)
 Los Angeles Lakers|September 25, 2018|21,524,614 - (+6,861)|432,504 - (+107,791)|0 - (0)
 Los Angeles Lakers|September 22, 2018|21,517,753 - (+6,834)|324,713 - (+165,029)|0 - (0)
 Los Angeles Lakers|September 19, 2018|21,510,919 - (+2,386)|159,684 - (+69,900)|0 - (0)
 Los Angeles Lakers|September 16, 2018|21,508,533 - (-650)|89,784 - (-24,143)|0 - (0)
 Los Angeles Lakers|September 13, 2018|21,509,183 - (-2,701)|113,927 - (+21,207)|0 - (0)
 Los Angeles Lakers|September 10, 2018|21,511,884 - (+873)|92,720 - (+33,486)|0 - (0)
 Los Angeles Lakers|September 7, 2018|21,511,011 - (-1,957)|59,234 - (-25,460)|0 - (0)
 Los Angeles Lakers|September 4, 2018|21,512,968 - (-959)|84,694 - (+20,538)|0 - (0)
 Los Angeles Lakers|September 1, 2018|21,513,927 - (-1,761)|64,156 - (-36,775)|0 - (0)
 Los Angeles Lakers|August 29, 2018|21,515,688 - (-2,275)|100,931 - (+693)|0 - (0)
 Los Angeles Lakers|August 26, 2018|21,517,963 - (-1,436)|100,238 - (+65,259)|0 - (0)
 Los Angeles Lakers|August 23, 2018|21,519,399 - (-1,881)|34,979 - (-40,429)|0 - (0)
 Los Angeles Lakers|August 20, 2018|21,521,280 - (-1,784)|75,408 - (-38,468)|0 - (0)
 Los Angeles Lakers|August 17, 2018|21,523,064 - (-1,373)|113,876 - (-175,848)|0 - (0)
 Los Angeles Lakers|August 14, 2018|21,524,437 - (+1,813)|289,724 - (+33,774)|0 - (0)
 Los Angeles Lakers|August 11, 2018|21,522,624 - (+14,895)|255,950 - (+165,003)|0 - (0)
 Los Angeles Lakers|August 8, 2018|21,507,729 - (-2,836)|90,947 - (-59,185)|0 - (0)
 Los Angeles Lakers|August 5, 2018|21,510,565 - (-2,504)|150,132 - (+11,941)|0 - (0)
 Los Angeles Lakers|August 2, 2018|21,513,069 - (+945)|138,191 - (+53,028)|0 - (0)
 Los Angeles Lakers|July 30, 2018|21,512,124 - (-2,444)|85,163 - (+6,766)|0 - (0)
 Los Angeles Lakers|July 27, 2018|21,514,568 - (-1,413)|78,397 - (-25,618)|0 - (0)
 Los Angeles Lakers|July 24, 2018|21,515,981 - (-482)|104,015 - (-176,359)|0 - (0)
 Los Angeles Lakers|July 21, 2018|21,516,463 - (+470)|280,374 - (-27,140)|0 - (0)
 Los Angeles Lakers|July 18, 2018|21,515,993 - (+9,400)|307,514 - (+5,515)|0 - (0)
 Los Angeles Lakers|July 15, 2018|21,506,593 - (+1,928)|301,999 - (-14,921)|0 - (0)
