team|date|likes|talking_about|check_ins
 Chicago Bulls|March 27, 2019|17,902,434 - (-3,092)|50,031 - (+8,805)|0 - (0)
 Chicago Bulls|March 24, 2019|17,905,526 - (-3,092)|41,226 - (+5,049)|0 - (0)
 Chicago Bulls|March 21, 2019|17,908,618 - (-3,170)|36,177 - (+3,230)|0 - (0)
 Chicago Bulls|March 18, 2019|17,911,788 - (-3,759)|32,947 - (-16,954)|0 - (0)
 Chicago Bulls|March 15, 2019|17,915,547 - (-2,239)|49,901 - (-24,471)|0 - (0)
 Chicago Bulls|March 12, 2019|17,917,786 - (-2,632)|74,372 - (+2,780)|0 - (0)
 Chicago Bulls|March 9, 2019|17,920,418 - (-3,071)|71,592 - (+13,759)|0 - (0)
 Chicago Bulls|March 6, 2019|17,923,489 - (-2,865)|57,833 - (+1,964)|0 - (0)
 Chicago Bulls|March 3, 2019|17,926,354 - (-3,245)|55,869 - (+7,272)|0 - (0)
 Chicago Bulls|February 28, 2019|17,929,599 - (-3,470)|48,597 - (-4,295)|0 - (0)
 Chicago Bulls|February 25, 2019|17,933,069 - (-3,139)|52,892 - (-55,851)|0 - (0)
 Chicago Bulls|February 22, 2019|17,936,208 - (-3,257)|108,743 - (-8,815)|0 - (0)
 Chicago Bulls|February 19, 2019|17,939,465 - (-3,459)|117,558 - (+70,235)|0 - (0)
 Chicago Bulls|February 16, 2019|17,942,924 - (-4,056)|47,323 - (-1,845)|0 - (0)
 Chicago Bulls|February 13, 2019|17,946,980 - (-3,511)|49,168 - (-3,029)|0 - (0)
 Chicago Bulls|February 10, 2019|17,950,491 - (-3,966)|52,197 - (+15,588)|0 - (0)
 Chicago Bulls|February 7, 2019|17,954,457 - (-3,953)|36,609 - (+3,088)|0 - (0)
 Chicago Bulls|February 4, 2019|17,958,410 - (-4,432)|33,521 - (+3,854)|0 - (0)
 Chicago Bulls|February 1, 2019|17,962,842 - (-3,258)|29,667 - (-2,637)|0 - (0)
 Chicago Bulls|January 29, 2019|17,966,100 - (-3,775)|32,304 - (+819)|0 - (0)
 Chicago Bulls|January 26, 2019|17,969,875 - (-2,636)|31,485 - (-754)|0 - (0)
 Chicago Bulls|January 23, 2019|17,972,511 - (-2,724)|32,239 - (-20,558)|0 - (0)
 Chicago Bulls|January 20, 2019|17,975,235 - (-2,948)|52,797 - (+1,854)|0 - (0)
 Chicago Bulls|January 17, 2019|17,978,183 - (-2,012)|50,943 - (+21,392)|0 - (0)
 Chicago Bulls|January 14, 2019|17,980,195 - (-2,713)|29,551 - (-14,578)|0 - (0)
 Chicago Bulls|January 11, 2019|17,982,908 - (-3,330)|44,129 - (-36,459)|0 - (0)
 Chicago Bulls|January 8, 2019|17,986,238 - (-2,443)|80,588 - (+11,450)|0 - (0)
 Chicago Bulls|January 5, 2019|17,988,681 - (-3,377)|69,138 - (+21,144)|0 - (0)
 Chicago Bulls|January 2, 2019|17,992,058 - (-2,871)|47,994 - (-15,855)|0 - (0)
 Chicago Bulls|December 30, 2018|17,994,929 - (-3,138)|63,849 - (-7,890)|0 - (0)
 Chicago Bulls|December 27, 2018|17,998,067 - (-3,862)|71,739 - (+5,353)|0 - (0)
 Chicago Bulls|December 24, 2018|18,001,929 - (-2,613)|66,386 - (+19,630)|0 - (0)
 Chicago Bulls|December 21, 2018|18,004,542 - (-3,247)|46,756 - (+17,709)|0 - (0)
 Chicago Bulls|December 18, 2018|18,007,789 - (-2,537)|29,047 - (-34,223)|0 - (0)
 Chicago Bulls|December 15, 2018|18,010,326 - (-3,107)|63,270 - (-10,573)|0 - (0)
 Chicago Bulls|December 12, 2018|18,013,433 - (-3,279)|73,843 - (+14,262)|0 - (0)
 Chicago Bulls|December 9, 2018|18,016,712 - (-3,439)|59,581 - (+6,071)|0 - (0)
 Chicago Bulls|December 6, 2018|18,020,151 - (-3,271)|53,510 - (+4,353)|0 - (0)
 Chicago Bulls|December 3, 2018|18,023,422 - (-3,114)|49,157 - (-4,814)|0 - (0)
 Chicago Bulls|November 30, 2018|18,026,536 - (-3,643)|53,971 - (+781)|0 - (0)
 Chicago Bulls|November 27, 2018|18,030,179 - (-3,755)|53,190 - (+17,680)|0 - (0)
 Chicago Bulls|November 24, 2018|18,033,934 - (-3,584)|35,510 - (+9,542)|0 - (0)
 Chicago Bulls|November 21, 2018|18,037,518 - (-2,670)|25,968 - (-24,677)|0 - (0)
 Chicago Bulls|November 18, 2018|18,040,188 - (-3,340)|50,645 - (-31,765)|0 - (0)
 Chicago Bulls|November 15, 2018|18,043,528 - (-2,938)|82,410 - (+12,593)|0 - (0)
 Chicago Bulls|November 12, 2018|18,046,466 - (-2,828)|69,817 - (+19,054)|0 - (0)
 Chicago Bulls|November 9, 2018|18,049,294 - (-4,119)|50,763 - (-6,942)|0 - (0)
 Chicago Bulls|November 6, 2018|18,053,413 - (-3,049)|57,705 - (-3,934)|0 - (0)
 Chicago Bulls|November 3, 2018|18,056,462 - (-2,704)|61,639 - (-8,374)|0 - (0)
 Chicago Bulls|October 31, 2018|18,059,166 - (-1,169)|70,013 - (-4,677)|0 - (0)
 Chicago Bulls|October 28, 2018|18,060,335 - (-1,106)|74,690 - (+9,902)|0 - (0)
 Chicago Bulls|October 25, 2018|18,061,441 - (-1,290)|64,788 - (+21,369)|0 - (0)
 Chicago Bulls|October 22, 2018|18,062,731 - (-1,452)|43,419 - (+7,125)|0 - (0)
 Chicago Bulls|October 19, 2018|18,064,183 - (-2,697)|36,294 - (-1,230)|0 - (0)
 Chicago Bulls|October 16, 2018|18,066,880 - (-3,135)|37,524 - (-14,798)|0 - (0)
 Chicago Bulls|October 13, 2018|18,070,015 - (-2,665)|52,322 - (+12,634)|0 - (0)
 Chicago Bulls|October 10, 2018|18,072,680 - (-3,764)|39,688 - (+10,323)|0 - (0)
 Chicago Bulls|October 7, 2018|18,076,444 - (-4,432)|29,365 - (-3,744)|0 - (0)
 Chicago Bulls|October 4, 2018|18,080,876 - (-3,634)|33,109 - (-18,563)|0 - (0)
 Chicago Bulls|October 1, 2018|18,084,510 - (-2,342)|51,672 - (+6,933)|0 - (0)
 Chicago Bulls|September 28, 2018|18,086,852 - (-2,842)|44,739 - (+14,379)|0 - (0)
 Chicago Bulls|September 25, 2018|18,089,694 - (-2,944)|30,360 - (-1,783)|0 - (0)
 Chicago Bulls|September 22, 2018|18,092,638 - (-3,206)|32,143 - (-9,655)|0 - (0)
 Chicago Bulls|September 19, 2018|18,095,844 - (-3,280)|41,798 - (+4,894)|0 - (0)
 Chicago Bulls|September 16, 2018|18,099,124 - (-3,423)|36,904 - (-70,134)|0 - (0)
 Chicago Bulls|September 13, 2018|18,102,547 - (-5,786)|107,038 - (+6,986)|0 - (0)
 Chicago Bulls|September 10, 2018|18,108,333 - (-2,747)|100,052 - (+73,325)|0 - (0)
 Chicago Bulls|September 7, 2018|18,111,080 - (-3,562)|26,727 - (+2,725)|0 - (0)
 Chicago Bulls|September 4, 2018|18,114,642 - (-3,587)|24,002 - (-4,877)|0 - (0)
 Chicago Bulls|September 1, 2018|18,118,229 - (-4,235)|28,879 - (-8,088)|0 - (0)
 Chicago Bulls|August 29, 2018|18,122,464 - (-3,893)|36,967 - (+6,620)|0 - (0)
 Chicago Bulls|August 26, 2018|18,126,357 - (-3,490)|30,347 - (+14,015)|0 - (0)
 Chicago Bulls|August 23, 2018|18,129,847 - (-4,090)|16,332 - (-1,911)|0 - (0)
 Chicago Bulls|August 20, 2018|18,133,937 - (-3,717)|18,243 - (-2,389)|0 - (0)
 Chicago Bulls|August 17, 2018|18,137,654 - (-3,837)|20,632 - (-14,493)|0 - (0)
 Chicago Bulls|August 14, 2018|18,141,491 - (-3,677)|35,125 - (-3,876)|0 - (0)
 Chicago Bulls|August 11, 2018|18,145,168 - (-4,587)|39,001 - (+12,145)|0 - (0)
