account|team|date|followers|following|tweets|lists|favourites
@DallasMavs|Dallas Mavericks|August 2, 2019|1,592,054  (+186)|521  (0)|39,589  (+5)|7,364  (-5)|5,807  (+1)
@DallasMavs|Dallas Mavericks|August 1, 2019|1,591,868  (+202)|521  (0)|39,584  (+4)|7,369  (+9)|5,806  (+1)
@DallasMavs|Dallas Mavericks|July 31, 2019|1,591,666  (+176)|521  (0)|39,580  (+2)|7,360  (-2)|5,805  (+1)
@DallasMavs|Dallas Mavericks|July 30, 2019|1,591,490  (+136)|521  (0)|39,578  (+2)|7,362  (-1)|5,804  (-1)
@DallasMavs|Dallas Mavericks|July 29, 2019|1,591,354  (+84)|521  (0)|39,576  (-1)|7,363  (+1)|5,805  (-3)
@DallasMavs|Dallas Mavericks|July 28, 2019|1,591,270  (+221)|521  (-1)|39,577  (0)|7,362  (+5)|5,808  (0)
@DallasMavs|Dallas Mavericks|July 27, 2019|1,591,049  (+238)|522  (0)|39,577  (+1)|7,357  (0)|5,808  (0)
@DallasMavs|Dallas Mavericks|July 26, 2019|1,590,811  (+201)|522  (0)|39,576  (+8)|7,357  (-2)|5,808  (+1)
@DallasMavs|Dallas Mavericks|July 25, 2019|1,590,610  (+232)|522  (0)|39,568  (+6)|7,359  (+3)|5,807  (+4)
@DallasMavs|Dallas Mavericks|July 24, 2019|1,590,378  (+247)|522  (+1)|39,562  (+5)|7,356  (0)|5,803  (+4)
@DallasMavs|Dallas Mavericks|July 23, 2019|1,590,131  (+256)|521  (0)|39,557  (+3)|7,356  (-6)|5,799  (0)
@DallasMavs|Dallas Mavericks|July 22, 2019|1,589,875  (+320)|521  (+1)|39,554  (+1)|7,362  (+4)|5,799  (+2)
@DallasMavs|Dallas Mavericks|July 21, 2019|1,589,555  (+280)|520  (0)|39,553  (+6)|7,358  (+1)|5,797  (+1)
@DallasMavs|Dallas Mavericks|July 20, 2019|1,589,275  (+196)|520  (0)|39,547  (+14)|7,357  (-10)|5,796  (+1)
@DallasMavs|Dallas Mavericks|July 19, 2019|1,589,079  (+335)|520  (+1)|39,533  (+9)|7,367  (+4)|5,795  (+2)
@DallasMavs|Dallas Mavericks|July 18, 2019|1,588,744  (+281)|519  (0)|39,524  (+2)|7,363  (-1)|5,793  (+1)
@DallasMavs|Dallas Mavericks|July 17, 2019|1,588,463  (+297)|519  (0)|39,522  (+5)|7,364  (+5)|5,792  (+4)
@DallasMavs|Dallas Mavericks|July 16, 2019|1,588,166  (+258)|519  (0)|39,517  (+12)|7,359  (+7)|5,788  (+2)
@DallasMavs|Dallas Mavericks|July 15, 2019|1,587,908  (+263)|519  (0)|39,505  (+2)|7,352  (0)|5,786  (0)
@DallasMavs|Dallas Mavericks|July 14, 2019|1,587,645  (+270)|519  (0)|39,503  (+7)|7,352  (-7)|5,786  (-2)
@DallasMavs|Dallas Mavericks|July 13, 2019|1,587,375  (+671)|519  (0)|39,496  (0)|7,359  (+8)|5,788  (0)
@DallasMavs|Dallas Mavericks|July 12, 2019|1,586,704  (+250)|519  (0)|39,496  (+2)|7,351  (+4)|5,788  (0)
@DallasMavs|Dallas Mavericks|July 11, 2019|1,586,454  (+588)|519  (+1)|39,494  (+27)|7,347  (-7)|5,788  (+3)
@DallasMavs|Dallas Mavericks|July 10, 2019|1,585,866  (+566)|518  (0)|39,467  (+9)|7,354  (0)|5,785  (+6)
@DallasMavs|Dallas Mavericks|July 9, 2019|1,585,300  (+924)|518  (+1)|39,458  (+27)|7,354  (+2)|5,779  (+1)
@DallasMavs|Dallas Mavericks|July 8, 2019|1,584,376  (+977)|517  (0)|39,431  (+2)|7,352  (+7)|5,778  (0)
@DallasMavs|Dallas Mavericks|July 7, 2019|1,583,399  (+1,355)|517  (0)|39,429  (+9)|7,345  (+3)|5,778  (0)
@DallasMavs|Dallas Mavericks|July 6, 2019|1,582,044  (+1,076)|517  (0)|39,420  (+25)|7,342  (+1)|5,778  (+2)
@DallasMavs|Dallas Mavericks|July 5, 2019|1,580,968  (+498)|517  (0)|39,395  (+1)|7,341  (0)|5,776  (0)
@DallasMavs|Dallas Mavericks|July 4, 2019|1,580,470  (+735)|517  (0)|39,394  (+5)|7,341  (+1)|5,776  (+2)
@DallasMavs|Dallas Mavericks|July 3, 2019|1,579,735  (+588)|517  (0)|39,389  (+6)|7,340  (+5)|5,774  (+1)
@DallasMavs|Dallas Mavericks|July 2, 2019|1,579,147  (+804)|517  (0)|39,383  (+3)|7,335  (+6)|5,773  (+3)
