account|team|date|followers|following|tweets|lists|favourites
@Sixers|Philadelphia 76ers|June 17, 2019|1,727,323  (+454)|385  (0)|54,795  (+3)|6,782  (+1)|7,393  (-1)
@Sixers|Philadelphia 76ers|June 16, 2019|1,726,869  (+596)|385  (0)|54,792  (+11)|6,781  (-3)|7,394  (0)
@Sixers|Philadelphia 76ers|June 15, 2019|1,726,273  (+627)|385  (0)|54,781  (+6)|6,784  (-2)|7,394  (-1)
@Sixers|Philadelphia 76ers|June 14, 2019|1,725,646  (+888)|385  (0)|54,775  (+6)|6,786  (+2)|7,395  (-13)
@Sixers|Philadelphia 76ers|June 13, 2019|1,724,758  (+435)|385  (+1)|54,769  (+2)|6,784  (+4)|7,408  (-1)
@Sixers|Philadelphia 76ers|June 12, 2019|1,724,323  (+541)|384  (0)|54,767  (+5)|6,780  (+1)|7,409  (-1)
@Sixers|Philadelphia 76ers|June 11, 2019|1,723,782  (+715)|384  (0)|54,762  (+2)|6,779  (-4)|7,410  (0)
@Sixers|Philadelphia 76ers|June 10, 2019|1,723,067  (+345)|384  (0)|54,760  (+2)|6,783  (+1)|7,410  (0)
@Sixers|Philadelphia 76ers|June 9, 2019|1,722,722  (+378)|384  (0)|54,758  (+5)|6,782  (+1)|7,410  (0)
@Sixers|Philadelphia 76ers|June 8, 2019|1,722,344  (+387)|384  (0)|54,753  (+6)|6,781  (-2)|7,410  (-1)
@Sixers|Philadelphia 76ers|June 7, 2019|1,721,957  (+291)|384  (0)|54,747  (+7)|6,783  (+2)|7,411  (0)
@Sixers|Philadelphia 76ers|June 6, 2019|1,721,666  (+408)|384  (0)|54,740  (+5)|6,781  (+1)|7,411  (0)
@Sixers|Philadelphia 76ers|June 5, 2019|1,721,258  (+373)|384  (0)|54,735  (+4)|6,780  (+3)|7,411  (0)
@Sixers|Philadelphia 76ers|June 4, 2019|1,720,885  (+356)|384  (0)|54,731  (+4)|6,777  (+3)|7,411  (0)
@Sixers|Philadelphia 76ers|June 3, 2019|1,720,529  (+494)|384  (0)|54,727  (+1)|6,774  (-3)|7,411  (0)
@Sixers|Philadelphia 76ers|June 2, 2019|1,720,035  (+357)|384  (0)|54,726  (0)|6,777  (0)|7,411  (0)
@Sixers|Philadelphia 76ers|June 1, 2019|1,719,678  (+323)|384  (0)|54,726  (+3)|6,777  (0)|7,411  (-1)
