account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|June 26, 2015|851,947  (+1,731)|1,509  (0)|19,550  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 25, 2015|850,216  (+952)|1,509  (0)|19,538  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 24, 2015|849,264  (+789)|1,509  (0)|19,534  (+5)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 23, 2015|848,475  (+764)|1,509  (0)|19,529  (+6)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 22, 2015|847,711  (+727)|1,509  (0)|19,523  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 21, 2015|846,984  (+950)|1,509  (0)|19,519  (0)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 20, 2015|846,034  (+1,201)|1,509  (-1)|19,519  (+5)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 19, 2015|844,833  (+1,134)|1,510  (0)|19,514  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 18, 2015|843,699  (+1,572)|1,510  (-1)|19,502  (+4)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 17, 2015|842,127  (+5,830)|1,511  (+1)|19,498  (+60)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 16, 2015|836,297  (+1,599)|1,510  (+1)|19,438  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 15, 2015|834,698  (+4,542)|1,509  (0)|19,430  (+49)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 14, 2015|830,156  (+1,336)|1,509  (-1)|19,381  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 13, 2015|828,820  (+1,929)|1,510  (0)|19,370  (+9)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 12, 2015|826,891  (+6,389)|1,510  (+1)|19,361  (+67)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|June 11, 2015|820,502  (+3,769)|1,509  (+1)|19,294  (+36)|0  (0)|0  (0)
