account|team|date|followers|following|tweets|lists|favourites
@Lakers|Los Angeles Lakers|January 20, 2020|8,281,437  (+2,357)|73  (-1)|63,746  (+8)|21,948  (0)|9,460  (+2)
@Lakers|Los Angeles Lakers|January 19, 2020|8,279,080  (+2,071)|74  (0)|63,738  (+39)|21,948  (+9)|9,458  (+12)
@Lakers|Los Angeles Lakers|January 18, 2020|8,277,009  (+1,400)|74  (0)|63,699  (+14)|21,939  (+3)|9,446  (+3)
@Lakers|Los Angeles Lakers|January 17, 2020|8,275,609  (+1,579)|74  (0)|63,685  (+12)|21,936  (+1)|9,443  (+2)
@Lakers|Los Angeles Lakers|January 16, 2020|8,274,030  (+1,953)|74  (0)|63,673  (+38)|21,935  (+2)|9,441  (+1)
@Lakers|Los Angeles Lakers|January 15, 2020|8,272,077  (+2,371)|74  (0)|63,635  (+31)|21,933  (-2)|9,440  (+10)
@Lakers|Los Angeles Lakers|January 14, 2020|8,269,706  (+2,314)|74  (0)|63,604  (+31)|21,935  (+5)|9,430  (0)
@Lakers|Los Angeles Lakers|January 13, 2020|8,267,392  (+2,520)|74  (0)|63,573  (+3)|21,930  (+1)|9,430  (+2)
@Lakers|Los Angeles Lakers|January 12, 2020|8,264,872  (+3,284)|74  (0)|63,570  (+43)|21,929  (+8)|9,428  (+8)
@Lakers|Los Angeles Lakers|January 11, 2020|8,261,588  (+2,656)|74  (0)|63,527  (+37)|21,921  (+3)|9,420  (0)
@Lakers|Los Angeles Lakers|January 10, 2020|8,258,932  (+2,069)|74  (0)|63,490  (+9)|21,918  (+1)|9,420  (0)
@Lakers|Los Angeles Lakers|January 9, 2020|8,256,863  (+2,895)|74  (0)|63,481  (+21)|21,917  (+2)|9,420  (+2)
@Lakers|Los Angeles Lakers|January 8, 2020|8,253,968  (+2,607)|74  (0)|63,460  (+34)|21,915  (+7)|9,418  (+2)
@Lakers|Los Angeles Lakers|January 7, 2020|8,251,361  (+3,291)|74  (0)|63,426  (+21)|21,908  (+5)|9,416  (+2)
@Lakers|Los Angeles Lakers|January 6, 2020|8,248,070  (+3,652)|74  (0)|63,405  (+32)|21,903  (+6)|9,414  (+5)
@Lakers|Los Angeles Lakers|January 5, 2020|8,244,418  (+3,493)|74  (0)|63,373  (+21)|21,897  (+3)|9,409  (0)
@Lakers|Los Angeles Lakers|January 4, 2020|8,240,925  (+3,731)|74  (0)|63,352  (+37)|21,894  (+3)|9,409  (0)
@Lakers|Los Angeles Lakers|January 3, 2020|8,237,194  (+2,648)|74  (0)|63,315  (+14)|21,891  (0)|9,409  (+3)
@Lakers|Los Angeles Lakers|January 2, 2020|8,234,546  (+2,407)|74  (0)|63,301  (+36)|21,891  (-3)|9,406  (+6)
@Lakers|Los Angeles Lakers|January 1, 2020|8,232,139  (+2,149)|74  (-2)|63,265  (+11)|21,894  (+5)|9,400  (+6)
@Lakers|Los Angeles Lakers|December 31, 2019|8,229,990  (+2,403)|76  (0)|63,254  (+16)|21,889  (-3)|9,394  (+4)
@Lakers|Los Angeles Lakers|December 30, 2019|8,227,587  (+2,035)|76  (0)|63,238  (+47)|21,892  (+6)|9,390  (+5)
@Lakers|Los Angeles Lakers|December 29, 2019|8,225,552  (+2,167)|76  (0)|63,191  (+30)|21,886  (+3)|9,385  (+3)
@Lakers|Los Angeles Lakers|December 28, 2019|8,223,385  (+2,748)|76  (0)|63,161  (+11)|21,883  (+8)|9,382  (0)
@Lakers|Los Angeles Lakers|December 27, 2019|8,220,637  (+2,463)|76  (0)|63,150  (+2)|21,875  (+1)|9,382  (+1)
@Lakers|Los Angeles Lakers|December 26, 2019|8,218,174  (+3,907)|76  (0)|63,148  (+35)|21,874  (+14)|9,381  (+3)
@Lakers|Los Angeles Lakers|December 25, 2019|8,214,267  (+2,286)|76  (0)|63,113  (+4)|21,860  (+4)|9,378  (+1)
@Lakers|Los Angeles Lakers|December 24, 2019|8,211,981  (+2,409)|76  (0)|63,109  (-20)|21,856  (+4)|9,377  (-24)
@Lakers|Los Angeles Lakers|December 23, 2019|8,209,572  (+2,839)|76  (0)|63,129  (+24)|21,852  (+8)|9,401  (0)
@Lakers|Los Angeles Lakers|December 22, 2019|8,206,733  (+2,128)|76  (0)|63,105  (+9)|21,844  (-2)|9,401  (+1)
@Lakers|Los Angeles Lakers|December 21, 2019|8,204,605  (+2,147)|76  (+1)|63,096  (+2)|21,846  (+4)|9,400  (0)
@Lakers|Los Angeles Lakers|December 20, 2019|8,202,458  (+3,060)|75  (0)|63,094  (+25)|21,842  (+2)|9,400  (+2)
