account|team|date|followers|following|tweets|lists|favourites
@NYKnicks|NEW YORK KNICKS|February 21, 2020|2,174,769  (+189)|264  (0)|50,497  (+9)|10,315  (+2)|1,088  (+3)
@NYKnicks|NEW YORK KNICKS|February 20, 2020|2,174,580  (+193)|264  (0)|50,488  (+5)|10,313  (-1)|1,085  (+2)
@NYKnicks|NEW YORK KNICKS|February 19, 2020|2,174,387  (+173)|264  (0)|50,483  (+4)|10,314  (+1)|1,083  (0)
@NYKnicks|NEW YORK KNICKS|February 18, 2020|2,174,214  (+318)|264  (0)|50,479  (+2)|10,313  (+5)|1,083  (+1)
@NYKnicks|NEW YORK KNICKS|February 17, 2020|2,173,896  (+526)|264  (0)|50,477  (+5)|10,308  (+7)|1,082  (0)
@NYKnicks|NEW YORK KNICKS|February 16, 2020|2,173,370  (+257)|264  (0)|50,472  (+9)|10,301  (0)|1,082  (+1)
@NYKnicks|NEW YORK KNICKS|February 15, 2020|2,173,113  (+212)|264  (0)|50,463  (+28)|10,301  (+5)|1,081  (+7)
@NYKnicks|NEW YORK KNICKS|February 14, 2020|2,172,901  (+138)|264  (0)|50,435  (+9)|10,296  (0)|1,074  (+2)
@NYKnicks|NEW YORK KNICKS|February 13, 2020|2,172,763  (+294)|264  (0)|50,426  (+23)|10,296  (+8)|1,072  (+4)
@NYKnicks|NEW YORK KNICKS|February 12, 2020|2,172,469  (+283)|264  (0)|50,403  (+14)|10,288  (0)|1,068  (+3)
@NYKnicks|NEW YORK KNICKS|February 11, 2020|2,172,186  (+354)|264  (0)|50,389  (+31)|10,288  (-1)|1,065  (+1)
@NYKnicks|NEW YORK KNICKS|February 10, 2020|2,171,832  (+366)|264  (0)|50,358  (+35)|10,289  (+4)|1,064  (+3)
@NYKnicks|NEW YORK KNICKS|February 9, 2020|2,171,466  (+366)|264  (0)|50,323  (+36)|10,285  (-1)|1,061  (+4)
@NYKnicks|NEW YORK KNICKS|February 8, 2020|2,171,100  (+432)|264  (0)|50,287  (+9)|10,286  (+1)|1,057  (0)
@NYKnicks|NEW YORK KNICKS|February 7, 2020|2,170,668  (+594)|264  (0)|50,278  (+27)|10,285  (+2)|1,057  (0)
@NYKnicks|NEW YORK KNICKS|February 6, 2020|2,170,074  (+437)|264  (0)|50,251  (+6)|10,283  (+5)|1,057  (+3)
@NYKnicks|NEW YORK KNICKS|February 5, 2020|2,169,637  (+447)|264  (0)|50,245  (+2)|10,278  (+9)|1,054  (0)
@NYKnicks|NEW YORK KNICKS|February 4, 2020|2,169,190  (+218)|264  (0)|50,243  (+36)|10,269  (+2)|1,054  (+2)
@NYKnicks|NEW YORK KNICKS|February 3, 2020|2,168,972  (+339)|264  (0)|50,207  (+6)|10,267  (+8)|1,052  (+3)
@NYKnicks|NEW YORK KNICKS|February 2, 2020|2,168,633  (+200)|264  (0)|50,201  (+26)|10,259  (+2)|1,049  (+2)
@NYKnicks|NEW YORK KNICKS|February 1, 2020|2,168,433  (+380)|264  (0)|50,175  (+9)|10,257  (-1)|1,047  (+4)
@NYKnicks|NEW YORK KNICKS|January 31, 2020|2,168,053  (+384)|264  (+4)|50,166  (+3)|10,258  (+1)|1,043  (+2)
@NYKnicks|NEW YORK KNICKS|January 30, 2020|2,167,669  (+575)|260  (0)|50,163  (+17)|10,257  (+3)|1,041  (+3)
@NYKnicks|NEW YORK KNICKS|January 29, 2020|2,167,094  (+574)|260  (0)|50,146  (+17)|10,254  (+6)|1,038  (+1)
@NYKnicks|NEW YORK KNICKS|January 28, 2020|2,166,520  (+1,082)|260  (0)|50,129  (+8)|10,248  (+5)|1,037  (+3)
@NYKnicks|NEW YORK KNICKS|January 27, 2020|2,165,438  (+3,116)|260  (0)|50,121  (+15)|10,243  (+1)|1,034  (+3)
@NYKnicks|NEW YORK KNICKS|January 26, 2020|2,162,322  (+61)|260  (0)|50,106  (+9)|10,242  (-5)|1,031  (+2)
@NYKnicks|NEW YORK KNICKS|January 25, 2020|2,162,261  (+183)|260  (0)|50,097  (+30)|10,247  (+2)|1,029  (+1)
@NYKnicks|NEW YORK KNICKS|January 24, 2020|2,162,078  (+141)|260  (0)|50,067  (+5)|10,245  (+4)|1,028  (+1)
@NYKnicks|NEW YORK KNICKS|January 23, 2020|2,161,937  (+176)|260  (0)|50,062  (+27)|10,241  (-6)|1,027  (+3)
@NYKnicks|NEW YORK KNICKS|January 22, 2020|2,161,761  (+65)|260  (0)|50,035  (+12)|10,247  (-6)|1,024  (+6)
@NYKnicks|NEW YORK KNICKS|January 21, 2020|2,161,696  (+78)|260  (0)|50,023  (+24)|10,253  (+5)|1,018  (0)
@NYKnicks|NEW YORK KNICKS|January 20, 2020|2,161,618  (+133)|260  (0)|49,999  (+9)|10,248  (0)|1,018  (+2)
@NYKnicks|NEW YORK KNICKS|January 19, 2020|2,161,485  (+182)|260  (0)|49,990  (+23)|10,248  (+1)|1,016  (+1)
@NYKnicks|NEW YORK KNICKS|January 18, 2020|2,161,303  (+95)|260  (0)|49,967  (+7)|10,247  (+4)|1,015  (+2)
@NYKnicks|NEW YORK KNICKS|January 17, 2020|2,161,208  (+219)|260  (0)|49,960  (+27)|10,243  (-1)|1,013  (0)
@NYKnicks|NEW YORK KNICKS|January 16, 2020|2,160,989  (+155)|260  (0)|49,933  (+10)|10,244  (0)|1,013  (+2)
@NYKnicks|NEW YORK KNICKS|January 15, 2020|2,160,834  (+255)|260  (0)|49,923  (+20)|10,244  (-4)|1,011  (+1)
@NYKnicks|NEW YORK KNICKS|January 14, 2020|2,160,579  (+228)|260  (0)|49,903  (+11)|10,248  (+1)|1,010  (0)
@NYKnicks|NEW YORK KNICKS|January 13, 2020|2,160,351  (+229)|260  (0)|49,892  (+39)|10,247  (-1)|1,010  (+9)
@NYKnicks|NEW YORK KNICKS|January 12, 2020|2,160,122  (+272)|260  (0)|49,853  (+6)|10,248  (+1)|1,001  (+3)
@NYKnicks|NEW YORK KNICKS|January 11, 2020|2,159,850  (+298)|260  (0)|49,847  (+31)|10,247  (+1)|998  (+4)
@NYKnicks|NEW YORK KNICKS|January 10, 2020|2,159,552  (+223)|260  (0)|49,816  (+4)|10,246  (+2)|994  (+1)
@NYKnicks|NEW YORK KNICKS|January 9, 2020|2,159,329  (+333)|260  (0)|49,812  (+21)|10,244  (+2)|993  (+1)
@NYKnicks|NEW YORK KNICKS|January 8, 2020|2,158,996  (+313)|260  (0)|49,791  (+24)|10,242  (+2)|992  (+5)
@NYKnicks|NEW YORK KNICKS|January 7, 2020|2,158,683  (+226)|260  (0)|49,767  (+8)|10,240  (-3)|987  (+1)
@NYKnicks|NEW YORK KNICKS|January 6, 2020|2,158,457  (+230)|260  (0)|49,759  (+32)|10,243  (+5)|986  (+4)
@NYKnicks|NEW YORK KNICKS|January 5, 2020|2,158,227  (+171)|260  (0)|49,727  (+6)|10,238  (-4)|982  (+5)
@NYKnicks|NEW YORK KNICKS|January 4, 2020|2,158,056  (+95)|260  (0)|49,721  (+28)|10,242  (+2)|977  (+2)
@NYKnicks|NEW YORK KNICKS|January 3, 2020|2,157,961  (+178)|260  (0)|49,693  (+9)|10,240  (0)|975  (+6)
@NYKnicks|NEW YORK KNICKS|January 2, 2020|2,157,783  (+181)|260  (0)|49,684  (+37)|10,240  (-1)|969  (+3)
@NYKnicks|NEW YORK KNICKS|January 1, 2020|2,157,602  (+66)|260  (0)|49,647  (+12)|10,241  (-2)|966  (+3)
@NYKnicks|NEW YORK KNICKS|December 31, 2019|2,157,536  (+54)|260  (0)|49,635  (+8)|10,243  (0)|963  (+4)
@NYKnicks|NEW YORK KNICKS|December 30, 2019|2,157,482  (-60)|260  (0)|49,627  (+3)|10,243  (-1)|959  (+4)
@NYKnicks|NEW YORK KNICKS|December 29, 2019|2,157,542  (-84)|260  (0)|49,624  (+33)|10,244  (0)|955  (+4)
@NYKnicks|NEW YORK KNICKS|December 28, 2019|2,157,626  (+163)|260  (0)|49,591  (+8)|10,244  (0)|951  (0)
@NYKnicks|NEW YORK KNICKS|December 27, 2019|2,157,463  (+162)|260  (0)|49,583  (+29)|10,244  (+5)|951  (+4)
@NYKnicks|NEW YORK KNICKS|December 26, 2019|2,157,301  (+88)|260  (0)|49,554  (+5)|10,239  (+2)|947  (+2)
@NYKnicks|NEW YORK KNICKS|December 25, 2019|2,157,213  (+112)|260  (0)|49,549  (+5)|10,237  (-1)|945  (0)
@NYKnicks|NEW YORK KNICKS|December 24, 2019|2,157,101  (+136)|260  (0)|49,544  (+27)|10,238  (-1)|945  (0)
@NYKnicks|NEW YORK KNICKS|December 23, 2019|2,156,965  (+166)|260  (0)|49,517  (+8)|10,239  (+2)|945  (+3)
@NYKnicks|NEW YORK KNICKS|December 22, 2019|2,156,799  (+77)|260  (0)|49,509  (+22)|10,237  (-3)|942  (0)
@NYKnicks|NEW YORK KNICKS|December 21, 2019|2,156,722  (+154)|260  (0)|49,487  (+20)|10,240  (+1)|942  (+2)
@NYKnicks|NEW YORK KNICKS|December 20, 2019|2,156,568  (+171)|260  (0)|49,467  (+6)|10,239  (0)|940  (0)
@NYKnicks|NEW YORK KNICKS|December 19, 2019|2,156,397  (+120)|260  (-1)|49,461  (+15)|10,239  (+3)|940  (0)
@NYKnicks|NEW YORK KNICKS|December 18, 2019|2,156,277  (+119)|261  (+1)|49,446  (+36)|10,236  (-2)|940  (+3)
@NYKnicks|NEW YORK KNICKS|December 17, 2019|2,156,158  (+109)|260  (0)|49,410  (+7)|10,238  (+3)|937  (+1)
@NYKnicks|NEW YORK KNICKS|December 16, 2019|2,156,049  (+61)|260  (0)|49,403  (+24)|10,235  (+4)|936  (+1)
@NYKnicks|NEW YORK KNICKS|December 15, 2019|2,155,988  (+77)|260  (0)|49,379  (+8)|10,231  (-2)|935  (+2)
@NYKnicks|NEW YORK KNICKS|December 14, 2019|2,155,911  (+93)|260  (0)|49,371  (+31)|10,233  (-3)|933  (+2)
@NYKnicks|NEW YORK KNICKS|December 13, 2019|2,155,818  (+41)|260  (0)|49,340  (+6)|10,236  (+4)|931  (0)
@NYKnicks|NEW YORK KNICKS|December 12, 2019|2,155,777  (+97)|260  (0)|49,334  (+26)|10,232  (-1)|931  (+2)
@NYKnicks|NEW YORK KNICKS|December 11, 2019|2,155,680  (+193)|260  (0)|49,308  (+18)|10,233  (+7)|929  (0)
@NYKnicks|NEW YORK KNICKS|December 10, 2019|2,155,487  (+358)|260  (0)|49,290  (+5)|10,226  (+4)|929  (0)
@NYKnicks|NEW YORK KNICKS|December 9, 2019|2,155,129  (+302)|260  (0)|49,285  (+4)|10,222  (+1)|929  (+1)
@NYKnicks|NEW YORK KNICKS|December 8, 2019|2,154,827  (+133)|260  (0)|49,281  (+24)|10,221  (-1)|928  (+1)
@NYKnicks|NEW YORK KNICKS|December 7, 2019|2,154,694  (+63)|260  (0)|49,257  (+4)|10,222  (+6)|927  (0)
@NYKnicks|NEW YORK KNICKS|December 6, 2019|2,154,631  (+26)|260  (0)|49,253  (+18)|10,216  (-2)|927  (+1)
@NYKnicks|NEW YORK KNICKS|December 5, 2019|2,154,605  (-3)|260  (0)|49,235  (+8)|10,218  (-2)|926  (+1)
@NYKnicks|NEW YORK KNICKS|December 4, 2019|2,154,608  (-3)|260  (0)|49,227  (+4)|10,220  (-1)|925  (0)
@NYKnicks|NEW YORK KNICKS|December 3, 2019|2,154,611  (-366)|260  (0)|49,223  (+20)|10,221  (-3)|925  (+2)
@NYKnicks|NEW YORK KNICKS|December 2, 2019|2,154,977  (+61)|260  (0)|49,203  (+31)|10,224  (0)|923  (0)
@NYKnicks|NEW YORK KNICKS|December 1, 2019|2,154,916  (+101)|260  (0)|49,172  (+4)|10,224  (-2)|923  (0)
@NYKnicks|NEW YORK KNICKS|November 30, 2019|2,154,815  (+84)|260  (0)|49,168  (+29)|10,226  (+2)|923  (0)
@NYKnicks|NEW YORK KNICKS|November 29, 2019|2,154,731  (+93)|260  (0)|49,139  (+4)|10,224  (-3)|923  (+2)
@NYKnicks|NEW YORK KNICKS|November 28, 2019|2,154,638  (+91)|260  (0)|49,135  (+23)|10,227  (+3)|921  (+2)
@NYKnicks|NEW YORK KNICKS|November 27, 2019|2,154,547  (+114)|260  (0)|49,112  (+4)|10,224  (+3)|919  (0)
@NYKnicks|NEW YORK KNICKS|November 26, 2019|2,154,433  (+36)|260  (0)|49,108  (+6)|10,221  (+2)|919  (+4)
