account|team|date|followers|following|tweets|lists|favourites
@ATLHawks|Atlanta Hawks|February 22, 2020|1,268,154  (+262)|14,744  (-1)|76,295  (+14)|6,002  (-3)|70,331  (0)
@ATLHawks|Atlanta Hawks|February 21, 2020|1,267,892  (+358)|14,745  (-2)|76,281  (+53)|6,005  (-2)|70,331  (+7)
@ATLHawks|Atlanta Hawks|February 20, 2020|1,267,534  (+137)|14,747  (0)|76,228  (+12)|6,007  (+6)|70,324  (-1)
@ATLHawks|Atlanta Hawks|February 19, 2020|1,267,397  (+214)|14,747  (-2)|76,216  (+4)|6,001  (+2)|70,325  (-42)
@ATLHawks|Atlanta Hawks|February 18, 2020|1,267,183  (+149)|14,749  (0)|76,212  (+6)|5,999  (+3)|70,367  (+4)
@ATLHawks|Atlanta Hawks|February 17, 2020|1,267,034  (+358)|14,749  (-3)|76,206  (+24)|5,996  (+5)|70,363  (-3)
@ATLHawks|Atlanta Hawks|February 16, 2020|1,266,676  (+273)|14,752  (+1)|76,182  (+14)|5,991  (+1)|70,366  (-13)
@ATLHawks|Atlanta Hawks|February 15, 2020|1,266,403  (+142)|14,751  (-1)|76,168  (+23)|5,990  (+3)|70,379  (+11)
@ATLHawks|Atlanta Hawks|February 14, 2020|1,266,261  (+126)|14,752  (+1)|76,145  (+20)|5,987  (-1)|70,368  (+3)
@ATLHawks|Atlanta Hawks|February 13, 2020|1,266,135  (+198)|14,751  (0)|76,125  (+34)|5,988  (+5)|70,365  (+9)
@ATLHawks|Atlanta Hawks|February 12, 2020|1,265,937  (+282)|14,751  (-3)|76,091  (+12)|5,983  (+1)|70,356  (+7)
@ATLHawks|Atlanta Hawks|February 11, 2020|1,265,655  (+365)|14,754  (0)|76,079  (+37)|5,982  (+1)|70,349  (+6)
@ATLHawks|Atlanta Hawks|February 10, 2020|1,265,290  (+383)|14,754  (-2)|76,042  (+47)|5,981  (+4)|70,343  (+15)
@ATLHawks|Atlanta Hawks|February 9, 2020|1,264,907  (+331)|14,756  (-1)|75,995  (+9)|5,977  (+2)|70,328  (0)
@ATLHawks|Atlanta Hawks|February 8, 2020|1,264,576  (+363)|14,757  (+1)|75,986  (+31)|5,975  (+4)|70,328  (+1)
@ATLHawks|Atlanta Hawks|February 7, 2020|1,264,213  (+310)|14,756  (0)|75,955  (+17)|5,971  (0)|70,327  (-2)
@ATLHawks|Atlanta Hawks|February 6, 2020|1,263,903  (+498)|14,756  (-1)|75,938  (+43)|5,971  (-1)|70,329  (+4)
@ATLHawks|Atlanta Hawks|February 5, 2020|1,263,405  (+373)|14,757  (-1)|75,895  (+8)|5,972  (+8)|70,325  (+3)
@ATLHawks|Atlanta Hawks|February 4, 2020|1,263,032  (+351)|14,758  (-3)|75,887  (+38)|5,964  (+1)|70,322  (-1)
@ATLHawks|Atlanta Hawks|February 3, 2020|1,262,681  (+261)|14,761  (+2)|75,849  (+12)|5,963  (+6)|70,323  (+5)
@ATLHawks|Atlanta Hawks|February 2, 2020|1,262,420  (+230)|14,759  (0)|75,837  (+33)|5,957  (+2)|70,318  (-4)
@ATLHawks|Atlanta Hawks|February 1, 2020|1,262,190  (+264)|14,759  (+2)|75,804  (+11)|5,955  (-2)|70,322  (0)
@ATLHawks|Atlanta Hawks|January 31, 2020|1,261,926  (+268)|14,757  (-1)|75,793  (+49)|5,957  (+2)|70,322  (+6)
@ATLHawks|Atlanta Hawks|January 30, 2020|1,261,658  (+342)|14,758  (-3)|75,744  (+10)|5,955  (+3)|70,316  (+5)
@ATLHawks|Atlanta Hawks|January 29, 2020|1,261,316  (+382)|14,761  (-2)|75,734  (+22)|5,952  (+2)|70,311  (-11)
@ATLHawks|Atlanta Hawks|January 28, 2020|1,260,934  (+551)|14,763  (+1)|75,712  (+2)|5,950  (-1)|70,322  (+1)
@ATLHawks|Atlanta Hawks|January 27, 2020|1,260,383  (+1,487)|14,762  (-5)|75,710  (+10)|5,951  (+1)|70,321  (-1)
@ATLHawks|Atlanta Hawks|January 26, 2020|1,258,896  (+457)|14,767  (0)|75,700  (+8)|5,950  (0)|70,322  (0)
@ATLHawks|Atlanta Hawks|January 25, 2020|1,258,439  (+219)|14,767  (0)|75,692  (+31)|5,950  (0)|70,322  (+5)
@ATLHawks|Atlanta Hawks|January 24, 2020|1,258,220  (+196)|14,767  (-3)|75,661  (+22)|5,950  (+2)|70,317  (+22)
@ATLHawks|Atlanta Hawks|January 23, 2020|1,258,024  (+211)|14,770  (-1)|75,639  (+37)|5,948  (-2)|70,295  (+4)
@ATLHawks|Atlanta Hawks|January 22, 2020|1,257,813  (+201)|14,771  (0)|75,602  (+14)|5,950  (-4)|70,291  (-6)
@ATLHawks|Atlanta Hawks|January 21, 2020|1,257,612  (+156)|14,771  (-2)|75,588  (+22)|5,954  (+3)|70,297  (-2)
@ATLHawks|Atlanta Hawks|January 20, 2020|1,257,456  (+155)|14,773  (-3)|75,566  (+37)|5,951  (-1)|70,299  (+1)
@ATLHawks|Atlanta Hawks|January 19, 2020|1,257,301  (+184)|14,776  (0)|75,529  (+33)|5,952  (+3)|70,298  (+22)
@ATLHawks|Atlanta Hawks|January 18, 2020|1,257,117  (+147)|14,776  (+2)|75,496  (+35)|5,949  (+2)|70,276  (+3)
@ATLHawks|Atlanta Hawks|January 17, 2020|1,256,970  (+125)|14,774  (-2)|75,461  (+14)|5,947  (-4)|70,273  (-8)
@ATLHawks|Atlanta Hawks|January 16, 2020|1,256,845  (+167)|14,776  (+2)|75,447  (+14)|5,951  (+2)|70,281  (+4)
@ATLHawks|Atlanta Hawks|January 15, 2020|1,256,678  (+144)|14,774  (-2)|75,433  (+41)|5,949  (-7)|70,277  (+3)
@ATLHawks|Atlanta Hawks|January 14, 2020|1,256,534  (+89)|14,776  (-1)|75,392  (+8)|5,956  (+3)|70,274  (+1)
@ATLHawks|Atlanta Hawks|January 13, 2020|1,256,445  (+102)|14,777  (-2)|75,384  (+39)|5,953  (-4)|70,273  (+7)
@ATLHawks|Atlanta Hawks|January 12, 2020|1,256,343  (+86)|14,779  (0)|75,345  (+9)|5,957  (-5)|70,266  (+7)
@ATLHawks|Atlanta Hawks|January 11, 2020|1,256,257  (+110)|14,779  (-3)|75,336  (+34)|5,962  (+7)|70,259  (+6)
@ATLHawks|Atlanta Hawks|January 10, 2020|1,256,147  (+128)|14,782  (-2)|75,302  (+14)|5,955  (-1)|70,253  (+2)
@ATLHawks|Atlanta Hawks|January 9, 2020|1,256,019  (+117)|14,784  (-2)|75,288  (+46)|5,956  (-1)|70,251  (-11)
@ATLHawks|Atlanta Hawks|January 8, 2020|1,255,902  (+94)|14,786  (+2)|75,242  (+10)|5,957  (+1)|70,262  (-4)
