account|team|date|followers|following|tweets|lists|favourites
@OrlandoMagic|Orlando Magic|January 1, 2020|1,493,569  (+24)|878  (0)|42,653  (+12)|6,949  (+2)|9,735  (0)
@OrlandoMagic|Orlando Magic|December 31, 2019|1,493,545  (+72)|878  (0)|42,641  (+20)|6,947  (0)|9,735  (+3)
@OrlandoMagic|Orlando Magic|December 30, 2019|1,493,473  (-95)|878  (0)|42,621  (+8)|6,947  (+3)|9,732  (+2)
@OrlandoMagic|Orlando Magic|December 29, 2019|1,493,568  (-81)|878  (-1)|42,613  (+38)|6,944  (-1)|9,730  (+4)
@OrlandoMagic|Orlando Magic|December 28, 2019|1,493,649  (+19)|879  (0)|42,575  (+29)|6,945  (+4)|9,726  (+11)
@OrlandoMagic|Orlando Magic|December 27, 2019|1,493,630  (-5)|879  (0)|42,546  (+9)|6,941  (-1)|9,715  (+4)
@OrlandoMagic|Orlando Magic|December 26, 2019|1,493,635  (-108)|879  (0)|42,537  (+2)|6,942  (+2)|9,711  (-1)
@OrlandoMagic|Orlando Magic|December 25, 2019|1,493,743  (+15)|879  (0)|42,535  (+13)|6,940  (+1)|9,712  (+11)
@OrlandoMagic|Orlando Magic|December 24, 2019|1,493,728  (+69)|879  (0)|42,522  (+26)|6,939  (-1)|9,701  (+3)
@OrlandoMagic|Orlando Magic|December 23, 2019|1,493,659  (+68)|879  (0)|42,496  (+10)|6,940  (0)|9,698  (+1)
@OrlandoMagic|Orlando Magic|December 22, 2019|1,493,591  (+91)|879  (0)|42,486  (+6)|6,940  (0)|9,697  (-1)
@OrlandoMagic|Orlando Magic|December 21, 2019|1,493,500  (+19)|879  (0)|42,480  (+27)|6,940  (-1)|9,698  (+8)
@OrlandoMagic|Orlando Magic|December 20, 2019|1,493,481  (+40)|879  (+1)|42,453  (+11)|6,941  (+2)|9,690  (0)
@OrlandoMagic|Orlando Magic|December 19, 2019|1,493,441  (+83)|878  (0)|42,442  (+25)|6,939  (0)|9,690  (+2)
@OrlandoMagic|Orlando Magic|December 18, 2019|1,493,358  (+47)|878  (0)|42,417  (+31)|6,939  (+2)|9,688  (+1)
@OrlandoMagic|Orlando Magic|December 17, 2019|1,493,311  (+41)|878  (+1)|42,386  (+15)|6,937  (-1)|9,687  (+9)
@OrlandoMagic|Orlando Magic|December 16, 2019|1,493,270  (-10)|877  (+1)|42,371  (+39)|6,938  (+3)|9,678  (+12)
@OrlandoMagic|Orlando Magic|December 15, 2019|1,493,280  (+89)|876  (-1)|42,332  (+41)|6,935  (-1)|9,666  (+15)
@OrlandoMagic|Orlando Magic|December 14, 2019|1,493,191  (+52)|877  (+1)|42,291  (+27)|6,936  (-5)|9,651  (+4)
@OrlandoMagic|Orlando Magic|December 13, 2019|1,493,139  (+2)|876  (0)|42,264  (+11)|6,941  (-4)|9,647  (0)
@OrlandoMagic|Orlando Magic|December 12, 2019|1,493,137  (+37)|876  (0)|42,253  (+21)|6,945  (+3)|9,647  (+3)
@OrlandoMagic|Orlando Magic|December 11, 2019|1,493,100  (+74)|876  (-1)|42,232  (+18)|6,942  (+3)|9,644  (+10)
@OrlandoMagic|Orlando Magic|December 10, 2019|1,493,026  (+27)|877  (+1)|42,214  (+32)|6,939  (+2)|9,634  (+2)
@OrlandoMagic|Orlando Magic|December 9, 2019|1,492,999  (+133)|876  (0)|42,182  (+5)|6,937  (+1)|9,632  (0)
@OrlandoMagic|Orlando Magic|December 8, 2019|1,492,866  (+80)|876  (0)|42,177  (+5)|6,936  (-3)|9,632  (0)
@OrlandoMagic|Orlando Magic|December 7, 2019|1,492,786  (-51)|876  (0)|42,172  (+34)|6,939  (+1)|9,632  (+17)
@OrlandoMagic|Orlando Magic|December 6, 2019|1,492,837  (-2)|876  (0)|42,138  (+12)|6,938  (+2)|9,615  (+2)
@OrlandoMagic|Orlando Magic|December 5, 2019|1,492,839  (-12)|876  (-1)|42,126  (+30)|6,936  (-2)|9,613  (+20)
@OrlandoMagic|Orlando Magic|December 4, 2019|1,492,851  (+67)|877  (0)|42,096  (+54)|6,938  (0)|9,593  (+32)
@OrlandoMagic|Orlando Magic|December 3, 2019|1,492,784  (-45)|877  (0)|42,042  (+23)|6,938  (0)|9,561  (+13)
@OrlandoMagic|Orlando Magic|December 2, 2019|1,492,829  (+115)|877  (0)|42,019  (+34)|6,938  (-3)|9,548  (+3)
@OrlandoMagic|Orlando Magic|December 1, 2019|1,492,714  (+42)|877  (0)|41,985  (+8)|6,941  (+1)|9,545  (+2)
@OrlandoMagic|Orlando Magic|November 30, 2019|1,492,672  (+49)|877  (0)|41,977  (+21)|6,940  (0)|9,543  (+5)
@OrlandoMagic|Orlando Magic|November 29, 2019|1,492,623  (+5)|877  (0)|41,956  (+11)|6,940  (-3)|9,538  (+8)
@OrlandoMagic|Orlando Magic|November 28, 2019|1,492,618  (+15)|877  (-1)|41,945  (+32)|6,943  (+5)|9,530  (+3)
@OrlandoMagic|Orlando Magic|November 27, 2019|1,492,603  (+63)|878  (0)|41,913  (+7)|6,938  (+2)|9,527  (0)
@OrlandoMagic|Orlando Magic|November 26, 2019|1,492,540  (-60)|878  (0)|41,906  (+22)|6,936  (+4)|9,527  (0)
@OrlandoMagic|Orlando Magic|November 25, 2019|1,492,600  (-25)|878  (0)|41,884  (+9)|6,932  (+3)|9,527  (+4)
@OrlandoMagic|Orlando Magic|November 24, 2019|1,492,625  (+101)|878  (0)|41,875  (+26)|6,929  (+2)|9,523  (+6)
@OrlandoMagic|Orlando Magic|November 23, 2019|1,492,524  (+49)|878  (0)|41,849  (+10)|6,927  (+3)|9,517  (0)
@OrlandoMagic|Orlando Magic|November 22, 2019|1,492,475  (+38)|878  (0)|41,839  (+8)|6,924  (-2)|9,517  (+1)
@OrlandoMagic|Orlando Magic|November 21, 2019|1,492,437  (+126)|878  (0)|41,831  (+25)|6,926  (0)|9,516  (0)
@OrlandoMagic|Orlando Magic|November 20, 2019|1,492,311  (+148)|878  (+1)|41,806  (+15)|6,926  (+4)|9,516  (+3)
@OrlandoMagic|Orlando Magic|November 19, 2019|1,492,163  (+68)|877  (0)|41,791  (+12)|6,922  (+2)|9,513  (+16)
@OrlandoMagic|Orlando Magic|November 18, 2019|1,492,095  (+133)|877  (-1)|41,779  (+29)|6,920  (-2)|9,497  (+4)
@OrlandoMagic|Orlando Magic|November 17, 2019|1,491,962  (+50)|878  (+1)|41,750  (+12)|6,922  (-2)|9,493  (+6)
@OrlandoMagic|Orlando Magic|November 16, 2019|1,491,912  (+109)|877  (0)|41,738  (+27)|6,924  (-3)|9,487  (+3)
