account|team|date|followers|following|tweets|lists|favourites
@okcthunder|OKC THUNDER|December 23, 2019|2,761,944  (+168)|972  (0)|31,302  (+27)|8,052  (+1)|1,819  (0)
@okcthunder|OKC THUNDER|December 22, 2019|2,761,776  (+56)|972  (0)|31,275  (+8)|8,051  (+1)|1,819  (+4)
@okcthunder|OKC THUNDER|December 21, 2019|2,761,720  (+78)|972  (0)|31,267  (+33)|8,050  (-1)|1,815  (0)
@okcthunder|OKC THUNDER|December 20, 2019|2,761,642  (+204)|972  (+1)|31,234  (+4)|8,051  (+5)|1,815  (+2)
@okcthunder|OKC THUNDER|December 19, 2019|2,761,438  (+69)|971  (0)|31,230  (+44)|8,046  (0)|1,813  (+4)
@okcthunder|OKC THUNDER|December 18, 2019|2,761,369  (+63)|971  (0)|31,186  (+7)|8,046  (-1)|1,809  (+4)
@okcthunder|OKC THUNDER|December 17, 2019|2,761,306  (-33)|971  (0)|31,179  (+39)|8,047  (-2)|1,805  (+4)
@okcthunder|OKC THUNDER|December 16, 2019|2,761,339  (0)|971  (0)|31,140  (+6)|8,049  (+2)|1,801  (+1)
@okcthunder|OKC THUNDER|December 15, 2019|2,761,339  (+23)|971  (0)|31,134  (+25)|8,047  (-1)|1,800  (+1)
@okcthunder|OKC THUNDER|December 14, 2019|2,761,316  (+180)|971  (0)|31,109  (+3)|8,048  (-5)|1,799  (0)
@okcthunder|OKC THUNDER|December 13, 2019|2,761,136  (+37)|971  (0)|31,106  (+7)|8,053  (-3)|1,799  (+4)
@okcthunder|OKC THUNDER|December 12, 2019|2,761,099  (-101)|971  (0)|31,099  (+25)|8,056  (+1)|1,795  (+1)
@okcthunder|OKC THUNDER|December 11, 2019|2,761,200  (+160)|971  (0)|31,074  (+9)|8,055  (0)|1,794  (0)
@okcthunder|OKC THUNDER|December 10, 2019|2,761,040  (+80)|971  (0)|31,065  (+30)|8,055  (+6)|1,794  (+1)
@okcthunder|OKC THUNDER|December 9, 2019|2,760,960  (+585)|971  (0)|31,035  (+36)|8,049  (+4)|1,793  (+5)
@okcthunder|OKC THUNDER|December 8, 2019|2,760,375  (+126)|971  (0)|30,999  (+3)|8,045  (+1)|1,788  (0)
@okcthunder|OKC THUNDER|December 7, 2019|2,760,249  (-178)|971  (0)|30,996  (+45)|8,044  (+4)|1,788  (+1)
@okcthunder|OKC THUNDER|December 6, 2019|2,760,427  (-60)|971  (+1)|30,951  (+6)|8,040  (+2)|1,787  (+1)
@okcthunder|OKC THUNDER|December 5, 2019|2,760,487  (-197)|970  (0)|30,945  (+36)|8,038  (+1)|1,786  (+1)
@okcthunder|OKC THUNDER|December 4, 2019|2,760,684  (-74)|970  (0)|30,909  (+12)|8,037  (+1)|1,785  (0)
@okcthunder|OKC THUNDER|December 3, 2019|2,760,758  (-532)|970  (0)|30,897  (+4)|8,036  (-6)|1,785  (0)
@okcthunder|OKC THUNDER|December 2, 2019|2,761,290  (-65)|970  (-1)|30,893  (+26)|8,042  (-1)|1,785  (+1)
@okcthunder|OKC THUNDER|December 1, 2019|2,761,355  (+20)|971  (0)|30,867  (+8)|8,043  (+3)|1,784  (+1)
@okcthunder|OKC THUNDER|November 30, 2019|2,761,335  (-23)|971  (0)|30,859  (+25)|8,040  (+2)|1,783  (+1)
@okcthunder|OKC THUNDER|November 29, 2019|2,761,358  (-34)|971  (0)|30,834  (+4)|8,038  (-3)|1,782  (0)
@okcthunder|OKC THUNDER|November 28, 2019|2,761,392  (-98)|971  (-1)|30,830  (+18)|8,041  (-1)|1,782  (+1)
@okcthunder|OKC THUNDER|November 27, 2019|2,761,490  (0)|972  (0)|30,812  (+5)|8,042  (+4)|1,781  (+2)
@okcthunder|OKC THUNDER|November 26, 2019|2,761,490  (-230)|972  (0)|30,807  (+32)|8,038  (+2)|1,779  (+2)
@okcthunder|OKC THUNDER|November 25, 2019|2,761,720  (-65)|972  (0)|30,775  (+3)|8,036  (-1)|1,777  (-1)
@okcthunder|OKC THUNDER|November 24, 2019|2,761,785  (+137)|972  (0)|30,772  (+1)|8,037  (-1)|1,778  (0)
