date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, Apr 1, 2008|7:00p|New Orleans Hornets|98|Orlando Magic|97|Box Score||17,519|
Tue, Apr 1, 2008|7:30p|Philadelphia 76ers|108|New Jersey Nets|99|Box Score||14,534|
Tue, Apr 1, 2008|8:00p|New York Knicks|115|Milwaukee Bucks|119|Box Score|OT|13,579|
Tue, Apr 1, 2008|8:00p|Detroit Pistons|94|Minnesota Timberwolves|90|Box Score||15,119|
Tue, Apr 1, 2008|8:30p|Boston Celtics|106|Chicago Bulls|92|Box Score||22,225|
Tue, Apr 1, 2008|8:30p|Golden State Warriors|92|San Antonio Spurs|116|Box Score||18,797|
Tue, Apr 1, 2008|9:00p|Phoenix Suns|120|Denver Nuggets|126|Box Score||18,870|
Tue, Apr 1, 2008|10:00p|Houston Rockets|98|Sacramento Kings|99|Box Score||14,169|
Wed, Apr 2, 2008|7:00p|Toronto Raptors|120|Atlanta Hawks|127|Box Score|OT|14,691|
Wed, Apr 2, 2008|7:00p|Indiana Pacers|77|Boston Celtics|92|Box Score||18,624|
Wed, Apr 2, 2008|7:00p|Cleveland Cavaliers|118|Charlotte Bobcats|114|Box Score||15,106|
Wed, Apr 2, 2008|7:00p|Milwaukee Bucks|110|Washington Wizards|109|Box Score||14,355|
Wed, Apr 2, 2008|7:30p|New Orleans Hornets|106|Miami Heat|77|Box Score||19,122|
Wed, Apr 2, 2008|8:00p|New York Knicks|114|Memphis Grizzlies|130|Box Score||10,013|
Wed, Apr 2, 2008|9:00p|Minnesota Timberwolves|100|Utah Jazz|117|Box Score||19,911|
Wed, Apr 2, 2008|9:30p|Golden State Warriors|86|Dallas Mavericks|111|Box Score||20,331|
Wed, Apr 2, 2008|10:00p|Los Angeles Clippers|102|Seattle SuperSonics|84|Box Score||10,392|
Wed, Apr 2, 2008|10:30p|Portland Trail Blazers|91|Los Angeles Lakers|104|Box Score||18,997|
Thu, Apr 3, 2008|8:00p|Chicago Bulls|101|Cleveland Cavaliers|98|Box Score||20,562|
Thu, Apr 3, 2008|10:00p|Los Angeles Clippers|98|Sacramento Kings|110|Box Score||12,707|
Thu, Apr 3, 2008|10:30p|Houston Rockets|95|Portland Trail Blazers|86|Box Score||19,980|
Fri, Apr 4, 2008|7:00p|Charlotte Bobcats|105|Toronto Raptors|100|Box Score||19,800|
Fri, Apr 4, 2008|7:30p|Philadelphia 76ers|109|Atlanta Hawks|104|Box Score||18,729|
Fri, Apr 4, 2008|8:00p|New Jersey Nets|87|Detroit Pistons|106|Box Score||22,076|
Fri, Apr 4, 2008|8:00p|Golden State Warriors|117|Memphis Grizzlies|86|Box Score||11,463|
Fri, Apr 4, 2008|8:00p|New York Knicks|110|New Orleans Hornets|118|Box Score||17,779|
Fri, Apr 4, 2008|8:00p|San Antonio Spurs|64|Utah Jazz|90|Box Score||19,911|
Fri, Apr 4, 2008|8:00p|Miami Heat|95|Washington Wizards|109|Box Score||18,875|
Fri, Apr 4, 2008|8:30p|Indiana Pacers|105|Milwaukee Bucks|101|Box Score||15,639|
Fri, Apr 4, 2008|10:00p|Minnesota Timberwolves|88|Phoenix Suns|117|Box Score||18,422|
Fri, Apr 4, 2008|10:30p|Dallas Mavericks|108|Los Angeles Lakers|112|Box Score||18,997|
Fri, Apr 4, 2008|10:30p|Houston Rockets|79|Seattle SuperSonics|66|Box Score||14,170|
Sat, Apr 5, 2008|3:00p|Orlando Magic|101|Cleveland Cavaliers|86|Box Score||20,562|
Sat, Apr 5, 2008|7:00p|Boston Celtics|101|Charlotte Bobcats|78|Box Score||19,403|
Sat, Apr 5, 2008|7:00p|Atlanta Hawks|92|Philadelphia 76ers|85|Box Score||19,775|
Sat, Apr 5, 2008|7:30p|Toronto Raptors|90|New Jersey Nets|99|Box Score||15,927|
Sat, Apr 5, 2008|8:30p|Washington Wizards|99|Chicago Bulls|87|Box Score||21,929|
Sat, Apr 5, 2008|9:00p|Sacramento Kings|118|Denver Nuggets|115|Box Score||18,921|
Sun, Apr 6, 2008|1:00p|Golden State Warriors|96|New Orleans Hornets|108|Box Score||17,809|
Sun, Apr 6, 2008|3:30p|Dallas Mavericks|105|Phoenix Suns|98|Box Score||18,422|
Sun, Apr 6, 2008|6:00p|Milwaukee Bucks|97|Indiana Pacers|105|Box Score||12,107|
Sun, Apr 6, 2008|6:00p|Detroit Pistons|91|Miami Heat|75|Box Score||19,141|
Sun, Apr 6, 2008|6:00p|San Antonio Spurs|72|Portland Trail Blazers|65|Box Score||19,980|
Sun, Apr 6, 2008|6:30p|Memphis Grizzlies|113|Minnesota Timberwolves|101|Box Score||16,764|
