date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Feb 1, 2013|7:00p|Miami Heat|89|Indiana Pacers|102|Box Score||18,165|
Fri, Feb 1, 2013|7:00p|Los Angeles Clippers|73|Toronto Raptors|98|Box Score||19,800|
Fri, Feb 1, 2013|7:30p|Orlando Magic|84|Boston Celtics|97|Box Score||18,624|
Fri, Feb 1, 2013|7:30p|Chicago Bulls|89|Brooklyn Nets|93|Box Score||17,732|
Fri, Feb 1, 2013|7:30p|Cleveland Cavaliers|99|Detroit Pistons|117|Box Score||15,693|
Fri, Feb 1, 2013|7:30p|Milwaukee Bucks|86|New York Knicks|96|Box Score||19,033|
Fri, Feb 1, 2013|7:30p|Sacramento Kings|80|Philadelphia 76ers|89|Box Score||17,927|
Fri, Feb 1, 2013|8:00p|Washington Wizards|76|Memphis Grizzlies|85|Box Score||15,017|
Fri, Feb 1, 2013|9:00p|New Orleans Hornets|98|Denver Nuggets|113|Box Score||17,221|
Fri, Feb 1, 2013|9:00p|Dallas Mavericks|109|Phoenix Suns|99|Box Score||16,304|
Fri, Feb 1, 2013|9:00p|Portland Trail Blazers|77|Utah Jazz|86|Box Score||19,512|
Fri, Feb 1, 2013|9:30p|Los Angeles Lakers|111|Minnesota Timberwolves|100|Box Score||18,547|
Sat, Feb 2, 2013|7:00p|Chicago Bulls|93|Atlanta Hawks|76|Box Score||17,898|
Sat, Feb 2, 2013|7:30p|Oklahoma City Thunder|110|Cleveland Cavaliers|115|Box Score||20,562|
Sat, Feb 2, 2013|7:30p|Sacramento Kings|81|New York Knicks|120|Box Score||19,033|
Sat, Feb 2, 2013|8:00p|Charlotte Bobcats|95|Houston Rockets|109|Box Score||15,494|
Sat, Feb 2, 2013|8:00p|New Orleans Hornets|86|Minnesota Timberwolves|115|Box Score||16,289|
Sat, Feb 2, 2013|8:30p|Orlando Magic|98|Milwaukee Bucks|107|Box Score||14,321|
Sat, Feb 2, 2013|8:30p|Washington Wizards|86|San Antonio Spurs|96|Box Score||18,581|
Sat, Feb 2, 2013|10:00p|Utah Jazz|99|Portland Trail Blazers|105|Box Score||20,376|
Sat, Feb 2, 2013|10:30p|Phoenix Suns|93|Golden State Warriors|113|Box Score||19,596|
Sun, Feb 3, 2013|1:00p|Los Angeles Clippers|104|Boston Celtics|106|Box Score||18,624|
Sun, Feb 3, 2013|1:00p|Los Angeles Lakers|98|Detroit Pistons|97|Box Score||18,157|
Sun, Feb 3, 2013|2:00p|Miami Heat|100|Toronto Raptors|85|Box Score||19,800|
Mon, Feb 4, 2013|7:00p|Chicago Bulls|101|Indiana Pacers|111|Box Score||18,165|
Mon, Feb 4, 2013|7:00p|Orlando Magic|61|Philadelphia 76ers|78|Box Score||14,630|
Mon, Feb 4, 2013|7:00p|Los Angeles Clippers|90|Washington Wizards|98|Box Score||16,246|
Mon, Feb 4, 2013|7:30p|Charlotte Bobcats|94|Miami Heat|99|Box Score||19,600|
Mon, Feb 4, 2013|7:30p|Detroit Pistons|85|New York Knicks|99|Box Score||19,033|
Mon, Feb 4, 2013|8:00p|Portland Trail Blazers|100|Minnesota Timberwolves|98|Box Score||13,446|
Mon, Feb 4, 2013|8:00p|Dallas Mavericks|91|Oklahoma City Thunder|112|Box Score||18,203|
Mon, Feb 4, 2013|9:00p|Sacramento Kings|91|Utah Jazz|98|Box Score|OT|17,742|
Tue, Feb 5, 2013|7:00p|Atlanta Hawks|103|Indiana Pacers|114|Box Score||12,578|
Tue, Feb 5, 2013|7:30p|Los Angeles Lakers|92|Brooklyn Nets|83|Box Score||17,732|
Tue, Feb 5, 2013|8:00p|Golden State Warriors|109|Houston Rockets|140|Box Score||15,453|
Tue, Feb 5, 2013|8:00p|Phoenix Suns|96|Memphis Grizzlies|90|Box Score||14,933|
Tue, Feb 5, 2013|9:00p|Milwaukee Bucks|104|Denver Nuggets|112|Box Score||15,272|
Wed, Feb 6, 2013|7:00p|Charlotte Bobcats|95|Cleveland Cavaliers|122|Box Score||13,264|
Wed, Feb 6, 2013|7:00p|Los Angeles Clippers|86|Orlando Magic|76|Box Score||17,995|
Wed, Feb 6, 2013|7:00p|Indiana Pacers|88|Philadelphia 76ers|69|Box Score||15,299|
Wed, Feb 6, 2013|7:00p|Boston Celtics|99|Toronto Raptors|95|Box Score||17,163|
Wed, Feb 6, 2013|7:00p|New York Knicks|96|Washington Wizards|106|Box Score||18,263|
Wed, Feb 6, 2013|7:30p|Memphis Grizzlies|92|Atlanta Hawks|103|Box Score||13,198|
Wed, Feb 6, 2013|7:30p|Brooklyn Nets|93|Detroit Pistons|90|Box Score||12,576|
Wed, Feb 6, 2013|7:30p|Houston Rockets|108|Miami Heat|114|Box Score||19,693|
Wed, Feb 6, 2013|8:00p|Phoenix Suns|84|New Orleans Hornets|93|Box Score||12,148|
Wed, Feb 6, 2013|8:00p|Golden State Warriors|98|Oklahoma City Thunder|119|Box Score||18,203|
Wed, Feb 6, 2013|8:30p|Portland Trail Blazers|99|Dallas Mavericks|105|Box Score||19,746|
Wed, Feb 6, 2013|9:00p|San Antonio Spurs|104|Minnesota Timberwolves|94|Box Score||15,224|
Wed, Feb 6, 2013|9:00p|Milwaukee Bucks|86|Utah Jazz|100|Box Score||18,571|
Thu, Feb 7, 2013|8:00p|Los Angeles Lakers|95|Boston Celtics|116|Box Score||18,624|
Thu, Feb 7, 2013|10:30p|Chicago Bulls|96|Denver Nuggets|128|Box Score||19,325|
Fri, Feb 8, 2013|7:00p|Los Angeles Lakers|100|Charlotte Bobcats|93|Box Score||19,624|
Fri, Feb 8, 2013|7:00p|Toronto Raptors|100|Indiana Pacers|98|Box Score|OT|16,253|
Fri, Feb 8, 2013|7:00p|Brooklyn Nets|74|Washington Wizards|89|Box Score||19,614|
Fri, Feb 8, 2013|7:30p|New Orleans Hornets|111|Atlanta Hawks|100|Box Score||14,022|
Fri, Feb 8, 2013|7:30p|Orlando Magic|108|Cleveland Cavaliers|119|Box Score||14,073|
Fri, Feb 8, 2013|7:30p|San Antonio Spurs|109|Detroit Pistons|119|Box Score||16,267|
Fri, Feb 8, 2013|8:00p|Portland Trail Blazers|103|Houston Rockets|118|Box Score||15,655|
Fri, Feb 8, 2013|8:00p|Golden State Warriors|93|Memphis Grizzlies|99|Box Score||16,701|
Fri, Feb 8, 2013|8:00p|Los Angeles Clippers|89|Miami Heat|111|Box Score||19,902|
Fri, Feb 8, 2013|8:00p|New York Knicks|100|Minnesota Timberwolves|94|Box Score||16,542|
Fri, Feb 8, 2013|8:00p|Phoenix Suns|96|Oklahoma City Thunder|127|Box Score||18,203|
Fri, Feb 8, 2013|10:30p|Chicago Bulls|93|Utah Jazz|89|Box Score||19,911|
Sat, Feb 9, 2013|7:30p|Denver Nuggets|111|Cleveland Cavaliers|103|Box Score||20,562|
Sat, Feb 9, 2013|8:00p|Charlotte Bobcats|76|Philadelphia 76ers|87|Box Score||15,048|
Sat, Feb 9, 2013|8:30p|Golden State Warriors|91|Dallas Mavericks|116|Box Score||20,355|
Sat, Feb 9, 2013|8:30p|Detroit Pistons|105|Milwaukee Bucks|100|Box Score||15,511|
Sat, Feb 9, 2013|10:00p|Utah Jazz|109|Sacramento Kings|120|Box Score||16,193|
Sun, Feb 10, 2013|1:00p|Los Angeles Clippers|102|New York Knicks|88|Box Score||19,033|
Sun, Feb 10, 2013|3:30p|Los Angeles Lakers|97|Miami Heat|107|Box Score||20,300|
Sun, Feb 10, 2013|6:00p|Denver Nuggets|114|Boston Celtics|118|Box Score|3OT|18,624|
Sun, Feb 10, 2013|6:00p|Minnesota Timberwolves|88|Memphis Grizzlies|105|Box Score||16,023|
Sun, Feb 10, 2013|6:00p|Portland Trail Blazers|104|Orlando Magic|110|Box Score||17,966|
Sun, Feb 10, 2013|6:00p|New Orleans Hornets|89|Toronto Raptors|102|Box Score||17,177|
Sun, Feb 10, 2013|8:00p|San Antonio Spurs|111|Brooklyn Nets|86|Box Score||17,014|
Sun, Feb 10, 2013|8:00p|Oklahoma City Thunder|97|Phoenix Suns|69|Box Score||16,773|
Sun, Feb 10, 2013|9:00p|Houston Rockets|111|Sacramento Kings|117|Box Score||15,526|
Mon, Feb 11, 2013|7:00p|Boston Celtics|91|Charlotte Bobcats|94|Box Score||15,709|
Mon, Feb 11, 2013|7:00p|Minnesota Timberwolves|100|Cleveland Cavaliers|92|Box Score||11,556|
Mon, Feb 11, 2013|7:00p|Brooklyn Nets|89|Indiana Pacers|84|Box Score|OT|11,672|
Mon, Feb 11, 2013|7:00p|Los Angeles Clippers|107|Philadelphia 76ers|90|Box Score||17,550|
Mon, Feb 11, 2013|7:30p|New Orleans Hornets|105|Detroit Pistons|86|Box Score||10,177|
Mon, Feb 11, 2013|8:00p|San Antonio Spurs|103|Chicago Bulls|89|Box Score||21,955|
Mon, Feb 11, 2013|8:00p|Washington Wizards|102|Milwaukee Bucks|90|Box Score||13,842|
