date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Sat, Mar 6, 2004|9:00p|Detroit Pistons|97|Denver Nuggets|66|Box Score|19,681|
Sat, Mar 6, 2004|9:00p|San Antonio Spurs|107|Phoenix Suns|86|Box Score|16,039|
Sat, Mar 6, 2004|10:00p|Utah Jazz|70|Portland Trail Blazers|91|Box Score|16,216|
Sun, Mar 7, 2004|1:00p|Dallas Mavericks|98|Houston Rockets|101|Box Score|18,134|
Sun, Mar 7, 2004|1:00p|New Orleans Hornets|76|Toronto Raptors|84|Box Score|17,031|
Sun, Mar 7, 2004|2:00p|New York Knicks|99|Washington Wizards|86|Box Score|15,314|
Sun, Mar 7, 2004|3:30p|New Jersey Nets|88|Los Angeles Lakers|94|Box Score|18,997|
Sun, Mar 7, 2004|6:00p|Sacramento Kings|107|Orlando Magic|90|Box Score|15,625|
Sun, Mar 7, 2004|7:30p|Boston Celtics|80|Minnesota Timberwolves|77|Box Score|17,661|
Sun, Mar 7, 2004|9:00p|Memphis Grizzlies|95|Golden State Warriors|85|Box Score|15,181|
Sun, Mar 7, 2004|9:00p|Detroit Pistons|86|Seattle SuperSonics|65|Box Score|14,739|
Sun, Mar 7, 2004|9:30p|Portland Trail Blazers|71|Los Angeles Clippers|91|Box Score|15,733|
Sun, Mar 7, 2004|10:00p|Indiana Pacers|103|Denver Nuggets|94|Box Score|19,099|
Mon, Mar 8, 2004|7:00p|Milwaukee Bucks|92|Philadelphia 76ers|97|Box Score|17,561|
Mon, Mar 8, 2004|7:30p|Cleveland Cavaliers|108|Atlanta Hawks|102|Box Score|14,050|
Mon, Mar 8, 2004|8:30p|Phoenix Suns|90|Dallas Mavericks|103|Box Score|20,357|
Mon, Mar 8, 2004|9:00p|Los Angeles Lakers|83|Utah Jazz|88|Box Score|19,911|
Tue, Mar 9, 2004|7:00p|Toronto Raptors|84|Indiana Pacers|94|Box Score|OT|15,123
Tue, Mar 9, 2004|7:00p|Denver Nuggets|117|Washington Wizards|87|Box Score|14,924|
Tue, Mar 9, 2004|7:30p|Orlando Magic|89|Miami Heat|100|Box Score|14,349|
Tue, Mar 9, 2004|7:30p|Boston Celtics|87|New York Knicks|84|Box Score|19,763|
Tue, Mar 9, 2004|8:00p|San Antonio Spurs|88|Memphis Grizzlies|94|Box Score|15,544|
Tue, Mar 9, 2004|8:30p|Philadelphia 76ers|89|Chicago Bulls|81|Box Score|18,649|
Tue, Mar 9, 2004|8:30p|Los Angeles Clippers|85|Houston Rockets|90|Box Score|12,533|
Tue, Mar 9, 2004|10:00p|Golden State Warriors|92|Sacramento Kings|96|Box Score|17,317|
Tue, Mar 9, 2004|10:00p|Minnesota Timberwolves|105|Seattle SuperSonics|92|Box Score|17,072|
Wed, Mar 10, 2004|7:00p|Los Angeles Lakers|117|Boston Celtics|109|Box Score|18,624|
Wed, Mar 10, 2004|7:00p|Washington Wizards|99|Orlando Magic|108|Box Score|12,538|
Wed, Mar 10, 2004|7:00p|Cleveland Cavaliers|106|Toronto Raptors|92|Box Score|17,459|
Wed, Mar 10, 2004|7:30p|Chicago Bulls|65|Detroit Pistons|98|Box Score|22,076|
Wed, Mar 10, 2004|7:30p|Denver Nuggets|97|New Jersey Nets|98|Box Score|13,083|
Wed, Mar 10, 2004|8:00p|Atlanta Hawks|80|Milwaukee Bucks|94|Box Score|13,497|
Wed, Mar 10, 2004|8:00p|Miami Heat|84|New Orleans Hornets|95|Box Score|11,036|
Wed, Mar 10, 2004|8:30p|Los Angeles Clippers|90|San Antonio Spurs|108|Box Score|16,919|
Wed, Mar 10, 2004|9:00p|Golden State Warriors|77|Utah Jazz|91|Box Score|19,587|
Wed, Mar 10, 2004|10:00p|Minnesota Timberwolves|79|Portland Trail Blazers|92|Box Score|15,456|
Thu, Mar 11, 2004|7:30p|New Orleans Hornets|86|Houston Rockets|97|Box Score|13,587|
Thu, Mar 11, 2004|10:00p|Dallas Mavericks|102|Sacramento Kings|120|Box Score|17,317|
Fri, Mar 12, 2004|7:00p|New York Knicks|94|Philadelphia 76ers|99|Box Score|2OT|20,859
Fri, Mar 12, 2004|7:30p|Washington Wizards|124|Atlanta Hawks|138|Box Score|12,591|
Fri, Mar 12, 2004|7:30p|Indiana Pacers|99|Boston Celtics|81|Box Score|17,453|
Fri, Mar 12, 2004|7:30p|Seattle SuperSonics|74|Miami Heat|82|Box Score|14,422|
Fri, Mar 12, 2004|7:30p|Chicago Bulls|76|New Jersey Nets|88|Box Score|18,126|
Fri, Mar 12, 2004|8:00p|Los Angeles Clippers|89|Memphis Grizzlies|98|Box Score|17,649|
Fri, Mar 12, 2004|8:00p|Los Angeles Lakers|86|Minnesota Timberwolves|96|Box Score|20,391|
Fri, Mar 12, 2004|8:30p|Denver Nuggets|117|Milwaukee Bucks|111|Box Score|18,717|
Fri, Mar 12, 2004|8:30p|Golden State Warriors|74|San Antonio Spurs|99|Box Score|17,174|
Fri, Mar 12, 2004|9:00p|Utah Jazz|99|Phoenix Suns|90|Box Score|14,790|
Fri, Mar 12, 2004|10:00p|Sacramento Kings|81|Portland Trail Blazers|83|Box Score|20,308|
Sat, Mar 13, 2004|7:00p|Seattle SuperSonics|115|Orlando Magic|101|Box Score|14,585|
Sat, Mar 13, 2004|7:00p|Boston Celtics|111|Washington Wizards|102|Box Score|14,789|
Sat, Mar 13, 2004|8:00p|Golden State Warriors|84|New Orleans Hornets|102|Box Score|13,181|
Sat, Mar 13, 2004|8:30p|Los Angeles Lakers|88|Chicago Bulls|81|Box Score|23,067|
Sat, Mar 13, 2004|8:30p|Memphis Grizzlies|80|Houston Rockets|88|Box Score|18,157|
Sat, Mar 13, 2004|9:00p|Dallas Mavericks|113|Phoenix Suns|90|Box Score|16,705|
Sun, Mar 14, 2004|1:00p|Philadelphia 76ers|69|Detroit Pistons|85|Box Score|22,076|
Sun, Mar 14, 2004|1:00p|Atlanta Hawks|84|Toronto Raptors|101|Box Score|17,628|
Sun, Mar 14, 2004|3:00p|Indiana Pacers|104|Cleveland Cavaliers|107|Box Score|20,562|
Sun, Mar 14, 2004|3:30p|New York Knicks|103|Milwaukee Bucks|100|Box Score|18,279|
Sun, Mar 14, 2004|3:30p|Portland Trail Blazers|92|Minnesota Timberwolves|83|Box Score|18,787|
Sun, Mar 14, 2004|3:30p|San Antonio Spurs|87|Sacramento Kings|101|Box Score|17,317|
Sun, Mar 14, 2004|6:00p|New Jersey Nets|95|Miami Heat|104|Box Score|14,568|
Sun, Mar 14, 2004|10:00p|Utah Jazz|75|Denver Nuggets|102|Box Score|19,522|
Sun, Mar 14, 2004|10:30p|Dallas Mavericks|101|Los Angeles Clippers|88|Box Score|18,388|
Mon, Mar 15, 2004|7:30p|Phoenix Suns|99|Houston Rockets|97|Box Score|OT|16,328
Mon, Mar 15, 2004|10:00p|San Antonio Spurs|80|Golden State Warriors|97|Box Score|14,153|
Mon, Mar 15, 2004|10:30p|Orlando Magic|110|Los Angeles Lakers|113|Box Score|OT|18,997
Tue, Mar 16, 2004|7:00p|Chicago Bulls|87|Cleveland Cavaliers|111|Box Score|17,776|
Tue, Mar 16, 2004|7:30p|Seattle SuperSonics|118|Atlanta Hawks|110|Box Score|9,339|
Tue, Mar 16, 2004|7:30p|New Orleans Hornets|83|Miami Heat|96|Box Score|14,412|
Tue, Mar 16, 2004|7:30p|Sacramento Kings|77|New Jersey Nets|94|Box Score|16,949|
Tue, Mar 16, 2004|7:30p|Washington Wizards|110|New York Knicks|114|Box Score|OT|19,763
Tue, Mar 16, 2004|8:00p|Philadelphia 76ers|79|Memphis Grizzlies|82|Box Score|18,524|
Tue, Mar 16, 2004|8:00p|Portland Trail Blazers|100|Milwaukee Bucks|99|Box Score|14,736|
Tue, Mar 16, 2004|9:00p|Los Angeles Clippers|110|Phoenix Suns|98|Box Score|15,539|
Wed, Mar 17, 2004|7:00p|Denver Nuggets|100|Boston Celtics|104|Box Score|17,763|
Wed, Mar 17, 2004|7:00p|Portland Trail Blazers|71|Indiana Pacers|80|Box Score|15,617|
Wed, Mar 17, 2004|7:00p|Sacramento Kings|108|Washington Wizards|114|Box Score|15,255|
Wed, Mar 17, 2004|7:30p|Utah Jazz|81|Toronto Raptors|85|Box Score|17,875|
Wed, Mar 17, 2004|8:00p|Philadelphia 76ers|80|New Orleans Hornets|104|Box Score|15,049|
Wed, Mar 17, 2004|8:30p|Atlanta Hawks|111|Dallas Mavericks|110|Box Score|20,474|
Wed, Mar 17, 2004|10:30p|Orlando Magic|85|Golden State Warriors|110|Box Score|15,697|
Wed, Mar 17, 2004|10:30p|Los Angeles Lakers|106|Los Angeles Clippers|103|Box Score|19,668|
Thu, Mar 18, 2004|7:00p|Detroit Pistons|89|New Jersey Nets|71|Box Score|14,799|
Thu, Mar 18, 2004|8:00p|Seattle SuperSonics|97|Memphis Grizzlies|94|Box Score|14,179|
Thu, Mar 18, 2004|9:30p|Minnesota Timberwolves|86|San Antonio Spurs|106|Box Score|18,797|
Fri, Mar 19, 2004|7:00p|Chicago Bulls|96|Toronto Raptors|91|Box Score|19,348|
Fri, Mar 19, 2004|7:00p|Atlanta Hawks|84|Washington Wizards|94|Box Score|13,746|
Fri, Mar 19, 2004|7:30p|Utah Jazz|97|Cleveland Cavaliers|88|Box Score|20,562|
Fri, Mar 19, 2004|7:30p|Sacramento Kings|94|Indiana Pacers|92|Box Score|18,345|
Fri, Mar 19, 2004|7:30p|New Jersey Nets|65|New York Knicks|79|Box Score|19,763|
Fri, Mar 19, 2004|8:00p|Boston Celtics|104|Dallas Mavericks|120|Box Score|20,257|
Fri, Mar 19, 2004|8:00p|Denver Nuggets|75|Detroit Pistons|94|Box Score|22,076|
Fri, Mar 19, 2004|8:00p|Seattle SuperSonics|91|New Orleans Hornets|80|Box Score|13,186|
Fri, Mar 19, 2004|9:00p|Minnesota Timberwolves|93|Phoenix Suns|80|Box Score|18,422|
Fri, Mar 19, 2004|10:30p|Houston Rockets|84|Golden State Warriors|90|Box Score|19,596|
Fri, Mar 19, 2004|10:30p|Los Angeles Clippers|100|Los Angeles Lakers|106|Box Score|18,997|
Sat, Mar 20, 2004|1:00p|Philadelphia 76ers|69|Miami Heat|101|Box Score|16,500|
Sat, Mar 20, 2004|7:00p|Utah Jazz|87|Atlanta Hawks|81|Box Score|14,950|
Sat, Mar 20, 2004|8:00p|Indiana Pacers|95|Memphis Grizzlies|99|Box Score|16,808|
Sat, Mar 20, 2004|8:30p|New York Knicks|81|Chicago Bulls|87|Box Score|21,465|
Sat, Mar 20, 2004|8:30p|Boston Celtics|87|San Antonio Spurs|103|Box Score|19,034|
Sat, Mar 20, 2004|9:00p|Milwaukee Bucks|111|Phoenix Suns|123|Box Score|18,422|
Sat, Mar 20, 2004|10:00p|Orlando Magic|73|Portland Trail Blazers|92|Box Score|16,693|
Sun, Mar 21, 2004|1:30p|Dallas Mavericks|101|New Jersey Nets|98|Box Score|17,745|
Sun, Mar 21, 2004|3:30p|Golden State Warriors|96|Los Angeles Clippers|85|Box Score|16,033|
Sun, Mar 21, 2004|4:00p|Detroit Pistons|96|Cleveland Cavaliers|76|Box Score|20,562|
Sun, Mar 21, 2004|4:00p|Denver Nuggets|77|Minnesota Timberwolves|98|Box Score|19,557|
Sun, Mar 21, 2004|4:00p|Miami Heat|101|Washington Wizards|81|Box Score|17,220|
Sun, Mar 21, 2004|7:00p|Toronto Raptors|121|New Orleans Hornets|120|Box Score|OT|14,307
Sun, Mar 21, 2004|7:30p|Houston Rockets|95|Sacramento Kings|100|Box Score|17,317|
Sun, Mar 21, 2004|9:00p|Orlando Magic|67|Seattle SuperSonics|84|Box Score|16,504|
Sun, Mar 21, 2004|9:30p|Milwaukee Bucks|103|Los Angeles Lakers|104|Box Score|OT|18,997
Mon, Mar 22, 2004|7:00p|Chicago Bulls|77|Indiana Pacers|101|Box Score|14,676|
Mon, Mar 22, 2004|7:00p|Dallas Mavericks|98|Philadelphia 76ers|107|Box Score|19,176|
Mon, Mar 22, 2004|7:30p|Atlanta Hawks|84|New York Knicks|96|Box Score|19,763|
Mon, Mar 22, 2004|9:00p|Los Angeles Clippers|80|Denver Nuggets|102|Box Score|16,673|
Mon, Mar 22, 2004|10:00p|Houston Rockets|93|Portland Trail Blazers|85|Box Score|OT|18,083
Tue, Mar 23, 2004|7:00p|Phoenix Suns|103|Cleveland Cavaliers|86|Box Score|19,024|
Tue, Mar 23, 2004|8:00p|Toronto Raptors|86|Memphis Grizzlies|95|Box Score|13,191|
Tue, Mar 23, 2004|8:00p|San Antonio Spurs|81|Minnesota Timberwolves|86|Box Score|20,111|
Tue, Mar 23, 2004|8:00p|Detroit Pistons|81|New Orleans Hornets|82|Box Score|14,377|
Tue, Mar 23, 2004|8:30p|New Jersey Nets|84|Chicago Bulls|81|Box Score|21,291|
Tue, Mar 23, 2004|9:00p|Washington Wizards|77|Utah Jazz|85|Box Score|19,911|
Tue, Mar 23, 2004|10:00p|Milwaukee Bucks|112|Sacramento Kings|101|Box Score|17,317|
Wed, Mar 24, 2004|7:00p|Miami Heat|105|Orlando Magic|90|Box Score|13,695|
Wed, Mar 24, 2004|7:00p|Phoenix Suns|94|Philadelphia 76ers|99|Box Score|17,947|
Wed, Mar 24, 2004|7:30p|Memphis Grizzlies|111|New York Knicks|97|Box Score|19,763|
Wed, Mar 24, 2004|8:00p|Dallas Mavericks|99|Indiana Pacers|103|Box Score|16,834|
Wed, Mar 24, 2004|8:30p|Toronto Raptors|89|Houston Rockets|90|Box Score|OT|14,388
Wed, Mar 24, 2004|9:00p|Minnesota Timberwolves|92|Denver Nuggets|101|Box Score|19,099|
Wed, Mar 24, 2004|10:00p|Los Angeles Clippers|85|Portland Trail Blazers|91|Box Score|14,211|
Wed, Mar 24, 2004|10:00p|Utah Jazz|77|Seattle SuperSonics|84|Box Score|17,072|
Wed, Mar 24, 2004|10:30p|Milwaukee Bucks|89|Golden State Warriors|98|Box Score|14,367|
Wed, Mar 24, 2004|10:30p|Sacramento Kings|91|Los Angeles Lakers|115|Box Score|18,997|
Thu, Mar 25, 2004|7:30p|New Orleans Hornets|76|Atlanta Hawks|84|Box Score|14,899|
Thu, Mar 25, 2004|8:30p|Detroit Pistons|75|San Antonio Spurs|84|Box Score|17,695|
Thu, Mar 25, 2004|10:30p|Washington Wizards|103|Los Angeles Clippers|94|Box Score|15,293|
Fri, Mar 26, 2004|7:00p|Indiana Pacers|107|Orlando Magic|92|Box Score|15,571|
Fri, Mar 26, 2004|7:00p|Cleveland Cavaliers|71|Philadelphia 76ers|86|Box Score|20,804|
Fri, Mar 26, 2004|7:30p|Dallas Mavericks|118|Miami Heat|119|Box Score|OT|16,500
Fri, Mar 26, 2004|7:30p|Toronto Raptors|101|New York Knicks|108|Box Score|19,763|
Fri, Mar 26, 2004|8:00p|New Jersey Nets|93|Boston Celtics|102|Box Score|18,624|
Fri, Mar 26, 2004|8:00p|Houston Rockets|86|Memphis Grizzlies|109|Box Score|19,062|
Fri, Mar 26, 2004|8:00p|Phoenix Suns|99|New Orleans Hornets|94|Box Score|13,108|
Fri, Mar 26, 2004|8:30p|Milwaukee Bucks|115|Chicago Bulls|105|Box Score|21,246|
Fri, Mar 26, 2004|10:30p|Washington Wizards|78|Golden State Warriors|99|Box Score|15,769|
Fri, Mar 26, 2004|10:30p|Minnesota Timberwolves|73|Los Angeles Lakers|90|Box Score|18,997|
Fri, Mar 26, 2004|10:30p|Denver Nuggets|86|Seattle SuperSonics|102|Box Score|17,072|
Sat, Mar 27, 2004|7:00p|Chicago Bulls|88|Atlanta Hawks|97|Box Score|12,466|
Sat, Mar 27, 2004|7:30p|New Jersey Nets|104|Cleveland Cavaliers|107|Box Score|20,562|
Sat, Mar 27, 2004|7:30p|New York Knicks|85|Detroit Pistons|100|Box Score|22,076|
Sat, Mar 27, 2004|8:30p|Phoenix Suns|76|San Antonio Spurs|105|Box Score|18,797|
Sat, Mar 27, 2004|9:00p|Denver Nuggets|83|Utah Jazz|85|Box Score|19,911|
Sat, Mar 27, 2004|10:00p|Seattle SuperSonics|108|Portland Trail Blazers|115|Box Score|OT|18,554
Sat, Mar 27, 2004|10:30p|Minnesota Timberwolves|98|Los Angeles Clippers|82|Box Score|19,424|
Sun, Mar 28, 2004|1:00p|Memphis Grizzlies|94|Toronto Raptors|88|Box Score|19,088|
Sun, Mar 28, 2004|1:30p|Dallas Mavericks|118|Orlando Magic|88|Box Score|16,428|
Sun, Mar 28, 2004|4:00p|Houston Rockets|111|Milwaukee Bucks|107|Box Score|OT|18,717
Sun, Mar 28, 2004|5:00p|Miami Heat|80|Indiana Pacers|87|Box Score|17,284|
Sun, Mar 28, 2004|6:30p|Philadelphia 76ers|65|Boston Celtics|89|Box Score|18,624|
Sun, Mar 28, 2004|7:00p|Washington Wizards|92|Sacramento Kings|100|Box Score|17,317|
Sun, Mar 28, 2004|9:00p|Los Angeles Clippers|77|Golden State Warriors|105|Box Score|15,410|
Sun, Mar 28, 2004|9:30p|Utah Jazz|84|Los Angeles Lakers|91|Box Score|18,997|
Mon, Mar 29, 2004|7:30p|Memphis Grizzlies|136|Atlanta Hawks|133|Box Score|2OT|12,665
Mon, Mar 29, 2004|7:30p|Chicago Bulls|96|Miami Heat|105|Box Score|16,500|
Mon, Mar 29, 2004|7:30p|Boston Celtics|84|New Jersey Nets|80|Box Score|14,976|
Mon, Mar 29, 2004|7:30p|Portland Trail Blazers|91|New York Knicks|92|Box Score|19,763|
Mon, Mar 29, 2004|8:30p|Minnesota Timberwolves|94|Houston Rockets|88|Box Score|16,270|
Mon, Mar 29, 2004|8:30p|Cleveland Cavaliers|93|San Antonio Spurs|101|Box Score|18,797|
Mon, Mar 29, 2004|9:00p|Washington Wizards|95|Phoenix Suns|101|Box Score|15,124|
Tue, Mar 30, 2004|7:00p|Golden State Warriors|71|Philadelphia 76ers|95|Box Score|17,048|
Tue, Mar 30, 2004|8:00p|Indiana Pacers|86|Milwaukee Bucks|95|Box Score|17,245|
Tue, Mar 30, 2004|8:30p|Cleveland Cavaliers|109|Dallas Mavericks|126|Box Score|20,575|
Tue, Mar 30, 2004|9:00p|Seattle SuperSonics|119|Denver Nuggets|124|Box Score|17,699|
Tue, Mar 30, 2004|10:30p|New Orleans Hornets|88|Los Angeles Lakers|107|Box Score|18,997|
Wed, Mar 31, 2004|7:00p|Portland Trail Blazers|105|Boston Celtics|98|Box Score|15,423|
Wed, Mar 31, 2004|7:00p|Milwaukee Bucks|78|Indiana Pacers|111|Box Score|15,577|
Wed, Mar 31, 2004|7:00p|Chicago Bulls|109|Orlando Magic|91|Box Score|13,017|
Wed, Mar 31, 2004|7:00p|New Jersey Nets|103|Washington Wizards|99|Box Score|OT|16,483
Wed, Mar 31, 2004|7:30p|Miami Heat|100|Atlanta Hawks|97|Box Score|17,055|
Wed, Mar 31, 2004|7:30p|Los Angeles Clippers|99|Detroit Pistons|108|Box Score|22,076|
Wed, Mar 31, 2004|7:30p|Golden State Warriors|85|Toronto Raptors|78|Box Score|17,116|
Wed, Mar 31, 2004|8:00p|Seattle SuperSonics|83|Minnesota Timberwolves|90|Box Score|19,006|
Wed, Mar 31, 2004|8:30p|Sacramento Kings|89|San Antonio Spurs|107|Box Score|18,797|
Wed, Mar 31, 2004|9:00p|New Orleans Hornets|76|Utah Jazz|89|Box Score|19,911|
