date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Thu, Jun 4, 2009|9:00p|Orlando Magic|75|Los Angeles Lakers|100|Box Score||18,997|
Sun, Jun 7, 2009|8:00p|Orlando Magic|96|Los Angeles Lakers|101|Box Score|OT|18,997|
Tue, Jun 9, 2009|9:00p|Los Angeles Lakers|104|Orlando Magic|108|Box Score||17,461|
Thu, Jun 11, 2009|9:00p|Los Angeles Lakers|99|Orlando Magic|91|Box Score|OT|17,461|
Sun, Jun 14, 2009|8:00p|Los Angeles Lakers|99|Orlando Magic|86|Box Score||17,461|
