date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Jan 2, 2009|7:00p|Miami Heat|76|Orlando Magic|86|Box Score||17,461|
Fri, Jan 2, 2009|7:00p|Houston Rockets|73|Toronto Raptors|94|Box Score||19,800|
Fri, Jan 2, 2009|7:30p|Washington Wizards|83|Boston Celtics|108|Box Score||18,624|
Fri, Jan 2, 2009|7:30p|Chicago Bulls|92|Cleveland Cavaliers|117|Box Score||20,562|
Fri, Jan 2, 2009|7:30p|Atlanta Hawks|91|New Jersey Nets|93|Box Score|OT|16,851|
Fri, Jan 2, 2009|7:30p|Indiana Pacers|105|New York Knicks|103|Box Score||19,763|
Fri, Jan 2, 2009|8:00p|Sacramento Kings|92|Detroit Pistons|98|Box Score||22,076|
Fri, Jan 2, 2009|8:00p|San Antonio Spurs|91|Memphis Grizzlies|80|Box Score||12,597|
Fri, Jan 2, 2009|8:00p|Golden State Warriors|108|Minnesota Timberwolves|115|Box Score||11,921|
Fri, Jan 2, 2009|8:00p|Denver Nuggets|122|Oklahoma City Thunder|120|Box Score||18,613|
Fri, Jan 2, 2009|8:30p|Philadelphia 76ers|86|Dallas Mavericks|96|Box Score||20,327|
Fri, Jan 2, 2009|8:30p|Charlotte Bobcats|75|Milwaukee Bucks|103|Box Score||15,107|
Fri, Jan 2, 2009|9:00p|Los Angeles Clippers|98|Phoenix Suns|106|Box Score||18,422|
Fri, Jan 2, 2009|10:00p|New Orleans Hornets|92|Portland Trail Blazers|77|Box Score||20,708|
Fri, Jan 2, 2009|10:30p|Utah Jazz|100|Los Angeles Lakers|113|Box Score||18,997|
Sat, Jan 3, 2009|6:00p|Sacramento Kings|117|Indiana Pacers|122|Box Score||12,765|
Sat, Jan 3, 2009|7:00p|Houston Rockets|100|Atlanta Hawks|103|Box Score||16,740|
Sat, Jan 3, 2009|7:00p|Milwaukee Bucks|92|Charlotte Bobcats|102|Box Score||14,201|
Sat, Jan 3, 2009|7:30p|New Jersey Nets|96|Miami Heat|101|Box Score|OT|19,600|
Sat, Jan 3, 2009|8:30p|Minnesota Timberwolves|102|Chicago Bulls|92|Box Score||20,516|
Sat, Jan 3, 2009|8:30p|Philadelphia 76ers|106|San Antonio Spurs|108|Box Score||18,797|
Sat, Jan 3, 2009|9:00p|New Orleans Hornets|100|Denver Nuggets|105|Box Score||19,614|
Sun, Jan 4, 2009|12:30p|Orlando Magic|102|Toronto Raptors|108|Box Score||19,322|
Sun, Jan 4, 2009|1:00p|Cleveland Cavaliers|77|Washington Wizards|80|Box Score||20,173|
Sun, Jan 4, 2009|3:30p|Detroit Pistons|88|Los Angeles Clippers|87|Box Score||17,968|
Sun, Jan 4, 2009|4:00p|Dallas Mavericks|82|Memphis Grizzlies|102|Box Score||11,731|
Sun, Jan 4, 2009|6:00p|Boston Celtics|88|New York Knicks|100|Box Score||19,763|
Sun, Jan 4, 2009|9:30p|Portland Trail Blazers|86|Los Angeles Lakers|100|Box Score||18,997|
Mon, Jan 5, 2009|7:30p|San Antonio Spurs|91|Miami Heat|84|Box Score||19,600|
Mon, Jan 5, 2009|7:30p|Sacramento Kings|90|New Jersey Nets|98|Box Score||12,314|
Mon, Jan 5, 2009|8:00p|Toronto Raptors|97|Milwaukee Bucks|107|Box Score||12,599|
Mon, Jan 5, 2009|9:00p|Indiana Pacers|115|Denver Nuggets|135|Box Score||14,255|
Mon, Jan 5, 2009|9:00p|Golden State Warriors|114|Utah Jazz|119|Box Score||19,911|
Tue, Jan 6, 2009|7:00p|Boston Celtics|106|Charlotte Bobcats|114|Box Score|OT|17,112|
Tue, Jan 6, 2009|7:00p|Washington Wizards|80|Orlando Magic|89|Box Score||16,011|
Tue, Jan 6, 2009|7:00p|Houston Rockets|96|Philadelphia 76ers|104|Box Score||14,858|
Tue, Jan 6, 2009|8:00p|Minnesota Timberwolves|94|Memphis Grizzlies|87|Box Score||10,156|
Tue, Jan 6, 2009|8:00p|New York Knicks|99|Oklahoma City Thunder|107|Box Score||18,487|
Tue, Jan 6, 2009|8:30p|Sacramento Kings|94|Chicago Bulls|99|Box Score||18,060|
Tue, Jan 6, 2009|8:30p|Los Angeles Clippers|102|Dallas Mavericks|107|Box Score||19,794|
