date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Wed, Jan 1, 2014|6:00p|Dallas Mavericks|87|Washington Wizards|78|Box Score||15,713|
Wed, Jan 1, 2014|7:00p|Indiana Pacers|82|Toronto Raptors|95|Box Score||18,271|
Wed, Jan 1, 2014|8:00p|New Orleans Pelicans|112|Minnesota Timberwolves|124|Box Score||14,002|
Wed, Jan 1, 2014|9:00p|Philadelphia 76ers|114|Denver Nuggets|102|Box Score||16,006|
Wed, Jan 1, 2014|9:30p|Charlotte Bobcats|85|Los Angeles Clippers|112|Box Score||19,160|
Thu, Jan 2, 2014|7:00p|Orlando Magic|81|Cleveland Cavaliers|87|Box Score|OT|14,248|
Thu, Jan 2, 2014|7:30p|Golden State Warriors|123|Miami Heat|114|Box Score||20,350|
Thu, Jan 2, 2014|8:00p|Boston Celtics|82|Chicago Bulls|94|Box Score||21,721|
Thu, Jan 2, 2014|8:00p|Brooklyn Nets|95|Oklahoma City Thunder|93|Box Score||18,203|
Thu, Jan 2, 2014|8:30p|New York Knicks|105|San Antonio Spurs|101|Box Score||18,581|
Thu, Jan 2, 2014|9:00p|Memphis Grizzlies|99|Phoenix Suns|91|Box Score||14,844|
Thu, Jan 2, 2014|9:00p|Milwaukee Bucks|87|Utah Jazz|96|Box Score||16,012|
Thu, Jan 2, 2014|10:00p|Charlotte Bobcats|104|Portland Trail Blazers|134|Box Score||20,014|
Thu, Jan 2, 2014|10:00p|Philadelphia 76ers|113|Sacramento Kings|104|Box Score||16,259|
Fri, Jan 3, 2014|7:00p|Toronto Raptors|101|Washington Wizards|88|Box Score||14,940|
Fri, Jan 3, 2014|7:30p|Golden State Warriors|101|Atlanta Hawks|100|Box Score||15,210|
Fri, Jan 3, 2014|7:30p|New Orleans Pelicans|95|Boston Celtics|92|Box Score||18,624|
Fri, Jan 3, 2014|8:00p|New York Knicks|100|Houston Rockets|102|Box Score||18,304|
Fri, Jan 3, 2014|8:30p|Los Angeles Clippers|119|Dallas Mavericks|112|Box Score||20,187|
Fri, Jan 3, 2014|9:00p|Memphis Grizzlies|108|Denver Nuggets|111|Box Score||17,608|
Fri, Jan 3, 2014|10:30p|Utah Jazz|99|Los Angeles Lakers|110|Box Score||18,997|
Sat, Jan 4, 2014|7:00p|New Orleans Pelicans|82|Indiana Pacers|99|Box Score||18,165|
Sat, Jan 4, 2014|7:00p|Miami Heat|110|Orlando Magic|94|Box Score||18,846|
Sat, Jan 4, 2014|7:30p|Cleveland Cavaliers|82|Brooklyn Nets|89|Box Score||17,732|
Sat, Jan 4, 2014|8:00p|Atlanta Hawks|84|Chicago Bulls|91|Box Score||21,539|
Sat, Jan 4, 2014|8:00p|Oklahoma City Thunder|115|Minnesota Timberwolves|111|Box Score||18,065|
Sat, Jan 4, 2014|8:30p|Los Angeles Clippers|92|San Antonio Spurs|116|Box Score||18,581|
Sat, Jan 4, 2014|9:00p|Milwaukee Bucks|100|Phoenix Suns|116|Box Score||14,344|
Sat, Jan 4, 2014|10:00p|Philadelphia 76ers|101|Portland Trail Blazers|99|Box Score||20,004|
Sat, Jan 4, 2014|10:00p|Charlotte Bobcats|113|Sacramento Kings|103|Box Score||16,410|
Sun, Jan 5, 2014|1:00p|Memphis Grizzlies|112|Detroit Pistons|84|Box Score||14,134|
Sun, Jan 5, 2014|6:00p|Indiana Pacers|82|Cleveland Cavaliers|78|Box Score||17,502|
Sun, Jan 5, 2014|6:00p|Toronto Raptors|97|Miami Heat|102|Box Score||20,020|
Sun, Jan 5, 2014|6:00p|Golden State Warriors|112|Washington Wizards|96|Box Score||17,390|
Sun, Jan 5, 2014|7:00p|Boston Celtics|96|Oklahoma City Thunder|119|Box Score||18,203|
Sun, Jan 5, 2014|7:30p|New York Knicks|92|Dallas Mavericks|80|Box Score||19,892|
Sun, Jan 5, 2014|9:30p|Denver Nuggets|137|Los Angeles Lakers|115|Box Score||18,997|
Mon, Jan 6, 2014|7:00p|Minnesota Timberwolves|126|Philadelphia 76ers|95|Box Score||10,736|
Mon, Jan 6, 2014|7:30p|Atlanta Hawks|86|Brooklyn Nets|91|Box Score||15,326|
Mon, Jan 6, 2014|10:30p|Orlando Magic|81|Los Angeles Clippers|101|Box Score||19,060|
Tue, Jan 7, 2014|7:00p|Washington Wizards|97|Charlotte Bobcats|83|Box Score||12,079|
Tue, Jan 7, 2014|7:00p|Philadelphia 76ers|93|Cleveland Cavaliers|111|Box Score||13,344|
Tue, Jan 7, 2014|7:00p|Toronto Raptors|79|Indiana Pacers|86|Box Score||16,147|
Tue, Jan 7, 2014|7:30p|New Orleans Pelicans|88|Miami Heat|107|Box Score||20,097|
Tue, Jan 7, 2014|7:30p|Detroit Pistons|85|New York Knicks|89|Box Score||19,812|
Tue, Jan 7, 2014|8:00p|Phoenix Suns|87|Chicago Bulls|92|Box Score||21,181|
Tue, Jan 7, 2014|8:00p|San Antonio Spurs|110|Memphis Grizzlies|108|Box Score|OT|15,916|
Tue, Jan 7, 2014|8:00p|Golden State Warriors|101|Milwaukee Bucks|80|Box Score||11,739|
Tue, Jan 7, 2014|8:30p|Los Angeles Lakers|97|Dallas Mavericks|110|Box Score||19,656|
Tue, Jan 7, 2014|9:00p|Boston Celtics|98|Denver Nuggets|129|Box Score||16,224|
Tue, Jan 7, 2014|9:00p|Oklahoma City Thunder|101|Utah Jazz|112|Box Score||18,547|
Tue, Jan 7, 2014|10:00p|Portland Trail Blazers|119|Sacramento Kings|123|Box Score||15,518|
Wed, Jan 8, 2014|7:00p|Dallas Mavericks|90|San Antonio Spurs|112|Box Score||18,581|
Wed, Jan 8, 2014|7:00p|Detroit Pistons|91|Toronto Raptors|112|Box Score||16,194|
Wed, Jan 8, 2014|7:30p|Indiana Pacers|87|Atlanta Hawks|97|Box Score||15,169|
Wed, Jan 8, 2014|7:30p|Golden State Warriors|98|Brooklyn Nets|102|Box Score||17,732|
Wed, Jan 8, 2014|8:00p|Los Angeles Lakers|99|Houston Rockets|113|Box Score||18,229|
Wed, Jan 8, 2014|8:00p|Washington Wizards|102|New Orleans Pelicans|96|Box Score||17,557|
Wed, Jan 8, 2014|9:30p|Phoenix Suns|104|Minnesota Timberwolves|103|Box Score||12,202|
Wed, Jan 8, 2014|10:00p|Orlando Magic|94|Portland Trail Blazers|110|Box Score||18,949|
Wed, Jan 8, 2014|10:30p|Boston Celtics|105|Los Angeles Clippers|111|Box Score||19,214|
Thu, Jan 9, 2014|8:00p|Miami Heat|92|New York Knicks|102|Box Score||19,812|
Thu, Jan 9, 2014|10:30p|Oklahoma City Thunder|88|Denver Nuggets|101|Box Score||17,315|
Fri, Jan 10, 2014|7:00p|Washington Wizards|66|Indiana Pacers|93|Box Score||18,165|
Fri, Jan 10, 2014|7:00p|Detroit Pistons|114|Philadelphia 76ers|104|Box Score||13,742|
Fri, Jan 10, 2014|7:30p|Houston Rockets|80|Atlanta Hawks|83|Box Score||13,115|
Fri, Jan 10, 2014|8:00p|Miami Heat|95|Brooklyn Nets|104|Box Score|2OT|17,732|
Fri, Jan 10, 2014|8:00p|Phoenix Suns|99|Memphis Grizzlies|104|Box Score||17,049|
Fri, Jan 10, 2014|8:00p|Charlotte Bobcats|92|Minnesota Timberwolves|119|Box Score||13,767|
Fri, Jan 10, 2014|8:00p|Dallas Mavericks|107|New Orleans Pelicans|90|Box Score||16,533|
Fri, Jan 10, 2014|8:30p|Chicago Bulls|81|Milwaukee Bucks|72|Box Score||15,148|
Fri, Jan 10, 2014|9:00p|Cleveland Cavaliers|113|Utah Jazz|102|Box Score||18,480|
Fri, Jan 10, 2014|10:00p|Orlando Magic|83|Sacramento Kings|103|Box Score||15,694|
Fri, Jan 10, 2014|10:30p|Boston Celtics|97|Golden State Warriors|99|Box Score||19,596|
Fri, Jan 10, 2014|10:30p|Los Angeles Lakers|87|Los Angeles Clippers|123|Box Score||19,316|
Sat, Jan 11, 2014|7:00p|Brooklyn Nets|80|Toronto Raptors|96|Box Score||19,800|
Sat, Jan 11, 2014|7:00p|Houston Rockets|114|Washington Wizards|107|Box Score||17,454|
Sat, Jan 11, 2014|7:30p|Phoenix Suns|108|Detroit Pistons|110|Box Score||15,224|
Sat, Jan 11, 2014|7:30p|New York Knicks|102|Philadelphia 76ers|92|Box Score||16,278|
Sat, Jan 11, 2014|8:00p|Charlotte Bobcats|97|Chicago Bulls|103|Box Score||21,413|
Sat, Jan 11, 2014|8:00p|Milwaukee Bucks|85|Oklahoma City Thunder|101|Box Score||18,203|
Sat, Jan 11, 2014|8:30p|New Orleans Pelicans|107|Dallas Mavericks|110|Box Score||20,116|
Sat, Jan 11, 2014|9:00p|Orlando Magic|94|Denver Nuggets|120|Box Score||17,947|
Sat, Jan 11, 2014|10:00p|Boston Celtics|104|Portland Trail Blazers|112|Box Score||20,011|
Sun, Jan 12, 2014|6:00p|Atlanta Hawks|101|Memphis Grizzlies|108|Box Score||16,841|
Sun, Jan 12, 2014|6:00p|Cleveland Cavaliers|80|Sacramento Kings|124|Box Score||16,072|
Sun, Jan 12, 2014|7:00p|Minnesota Timberwolves|86|San Antonio Spurs|104|Box Score||18,098|
Mon, Jan 13, 2014|7:00p|Milwaukee Bucks|94|Toronto Raptors|116|Box Score||15,819|
Mon, Jan 13, 2014|7:30p|Houston Rockets|104|Boston Celtics|92|Box Score||17,750|
Mon, Jan 13, 2014|7:30p|Phoenix Suns|96|New York Knicks|98|Box Score|OT|19,812|
Mon, Jan 13, 2014|8:00p|Washington Wizards|102|Chicago Bulls|88|Box Score||21,287|
Mon, Jan 13, 2014|8:00p|San Antonio Spurs|101|New Orleans Pelicans|95|Box Score||15,552|
Mon, Jan 13, 2014|8:30p|Orlando Magic|88|Dallas Mavericks|107|Box Score||19,695|
Mon, Jan 13, 2014|9:00p|Denver Nuggets|103|Utah Jazz|118|Box Score||17,232|
Tue, Jan 14, 2014|7:00p|New York Knicks|98|Charlotte Bobcats|108|Box Score||15,156|
Tue, Jan 14, 2014|7:00p|Sacramento Kings|92|Indiana Pacers|116|Box Score||17,530|
Tue, Jan 14, 2014|8:00p|Oklahoma City Thunder|87|Memphis Grizzlies|90|Box Score||17,177|
Tue, Jan 14, 2014|10:30p|Cleveland Cavaliers|120|Los Angeles Lakers|118|Box Score||18,997|
Wed, Jan 15, 2014|7:00p|Chicago Bulls|128|Orlando Magic|125|Box Score|3OT|16,489|
Wed, Jan 15, 2014|7:00p|Charlotte Bobcats|92|Philadelphia 76ers|95|Box Score||10,106|
Wed, Jan 15, 2014|7:00p|Miami Heat|97|Washington Wizards|114|Box Score||20,356|
Wed, Jan 15, 2014|7:30p|Toronto Raptors|83|Boston Celtics|88|Box Score||17,569|
Wed, Jan 15, 2014|8:00p|Memphis Grizzlies|82|Milwaukee Bucks|77|Box Score||11,379|
Wed, Jan 15, 2014|8:00p|Sacramento Kings|111|Minnesota Timberwolves|108|Box Score||12,399|
Wed, Jan 15, 2014|8:00p|Houston Rockets|103|New Orleans Pelicans|100|Box Score||15,918|
Wed, Jan 15, 2014|8:00p|Utah Jazz|105|San Antonio Spurs|109|Box Score||17,917|
Wed, Jan 15, 2014|9:00p|Los Angeles Lakers|114|Phoenix Suns|121|Box Score||16,022|
Wed, Jan 15, 2014|10:00p|Cleveland Cavaliers|96|Portland Trail Blazers|108|Box Score||19,998|
Wed, Jan 15, 2014|10:30p|Denver Nuggets|123|Golden State Warriors|116|Box Score||19,596|
Wed, Jan 15, 2014|10:30p|Dallas Mavericks|127|Los Angeles Clippers|129|Box Score||19,208|
Thu, Jan 16, 2014|3:00p|Brooklyn Nets|127|Atlanta Hawks|110|Box Score||18,689|at London, England
Thu, Jan 16, 2014|7:00p|New York Knicks|89|Indiana Pacers|117|Box Score||18,165|
Thu, Jan 16, 2014|9:30p|Oklahoma City Thunder|104|Houston Rockets|92|Box Score||18,231|
Fri, Jan 17, 2014|7:00p|Los Angeles Clippers|109|New York Knicks|95|Box Score||19,812|
Fri, Jan 17, 2014|7:00p|Charlotte Bobcats|111|Orlando Magic|101|Box Score||16,164|
Fri, Jan 17, 2014|7:00p|Miami Heat|101|Philadelphia 76ers|86|Box Score||19,286|
Fri, Jan 17, 2014|7:00p|Minnesota Timberwolves|89|Toronto Raptors|94|Box Score||19,800|
Fri, Jan 17, 2014|7:00p|Chicago Bulls|93|Washington Wizards|96|Box Score||17,005|
Fri, Jan 17, 2014|7:30p|Los Angeles Lakers|107|Boston Celtics|104|Box Score||18,624|
Fri, Jan 17, 2014|7:30p|Utah Jazz|110|Detroit Pistons|89|Box Score||18,528|
Fri, Jan 17, 2014|8:00p|Sacramento Kings|90|Memphis Grizzlies|91|Box Score||17,212|
Fri, Jan 17, 2014|8:30p|Portland Trail Blazers|109|San Antonio Spurs|100|Box Score||18,581|
Fri, Jan 17, 2014|9:00p|Cleveland Cavaliers|117|Denver Nuggets|109|Box Score||18,486|
Fri, Jan 17, 2014|9:00p|Dallas Mavericks|110|Phoenix Suns|107|Box Score||16,486|
Fri, Jan 17, 2014|9:30p|Golden State Warriors|121|Oklahoma City Thunder|127|Box Score||18,203|
Sat, Jan 18, 2014|7:00p|Los Angeles Clippers|92|Indiana Pacers|106|Box Score||18,165|
Sat, Jan 18, 2014|7:00p|Detroit Pistons|104|Washington Wizards|98|Box Score||17,039|
Sat, Jan 18, 2014|7:30p|Miami Heat|104|Charlotte Bobcats|96|Box Score|OT|19,631|
Sat, Jan 18, 2014|8:00p|Philadelphia 76ers|78|Chicago Bulls|103|Box Score||21,710|
Sat, Jan 18, 2014|8:00p|Milwaukee Bucks|104|Houston Rockets|114|Box Score||18,082|
Sat, Jan 18, 2014|8:00p|Utah Jazz|72|Minnesota Timberwolves|98|Box Score||17,111|
Sat, Jan 18, 2014|8:00p|Golden State Warriors|97|New Orleans Pelicans|87|Box Score||18,045|
Sat, Jan 18, 2014|8:30p|Portland Trail Blazers|127|Dallas Mavericks|111|Box Score||20,375|
Sun, Jan 19, 2014|1:00p|Los Angeles Lakers|112|Toronto Raptors|106|Box Score||17,706|
Sun, Jan 19, 2014|6:00p|Boston Celtics|91|Orlando Magic|93|Box Score||17,548|
Sun, Jan 19, 2014|7:00p|Sacramento Kings|93|Oklahoma City Thunder|108|Box Score||18,203|
Sun, Jan 19, 2014|7:00p|Milwaukee Bucks|82|San Antonio Spurs|110|Box Score||18,096|
Sun, Jan 19, 2014|8:00p|Denver Nuggets|103|Phoenix Suns|117|Box Score||16,211|
Mon, Jan 20, 2014|1:00p|Dallas Mavericks|102|Cleveland Cavaliers|97|Box Score||18,762|
Mon, Jan 20, 2014|1:00p|Los Angeles Clippers|112|Detroit Pistons|103|Box Score||17,417|
Mon, Jan 20, 2014|2:00p|Toronto Raptors|95|Charlotte Bobcats|100|Box Score||14,929|
Mon, Jan 20, 2014|2:00p|Philadelphia 76ers|99|Washington Wizards|107|Box Score||18,650|
Mon, Jan 20, 2014|2:30p|Brooklyn Nets|103|New York Knicks|80|Box Score||19,812|
Mon, Jan 20, 2014|5:00p|New Orleans Pelicans|95|Memphis Grizzlies|92|Box Score||17,485|
Mon, Jan 20, 2014|5:30p|Miami Heat|114|Atlanta Hawks|121|Box Score||19,262|
Mon, Jan 20, 2014|8:00p|Los Angeles Lakers|100|Chicago Bulls|102|Box Score|OT|21,626|
Mon, Jan 20, 2014|8:00p|Portland Trail Blazers|113|Houston Rockets|126|Box Score||18,135|
Mon, Jan 20, 2014|10:30p|Indiana Pacers|102|Golden State Warriors|94|Box Score||19,596|
Tue, Jan 21, 2014|7:30p|Orlando Magic|90|Brooklyn Nets|101|Box Score||15,482|
Tue, Jan 21, 2014|7:30p|Boston Celtics|86|Miami Heat|93|Box Score||19,619|
Tue, Jan 21, 2014|8:00p|Sacramento Kings|114|New Orleans Pelicans|97|Box Score||16,459|
Tue, Jan 21, 2014|8:00p|Portland Trail Blazers|97|Oklahoma City Thunder|105|Box Score||18,203|
Tue, Jan 21, 2014|9:00p|Minnesota Timberwolves|112|Utah Jazz|97|Box Score||16,387|
Wed, Jan 22, 2014|7:00p|Los Angeles Clippers|91|Charlotte Bobcats|95|Box Score||14,760|
Wed, Jan 22, 2014|7:00p|Chicago Bulls|98|Cleveland Cavaliers|87|Box Score||16,890|
Wed, Jan 22, 2014|7:00p|Atlanta Hawks|112|Orlando Magic|109|Box Score||16,713|
Wed, Jan 22, 2014|7:00p|Dallas Mavericks|85|Toronto Raptors|93|Box Score||18,179|
Wed, Jan 22, 2014|7:00p|Boston Celtics|113|Washington Wizards|111|Box Score|OT|14,492|
Wed, Jan 22, 2014|7:30p|Philadelphia 76ers|110|New York Knicks|106|Box Score||19,812|
Wed, Jan 22, 2014|8:00p|Sacramento Kings|98|Houston Rockets|119|Box Score||16,488|
Wed, Jan 22, 2014|8:00p|Detroit Pistons|101|Milwaukee Bucks|104|Box Score||11,266|
Wed, Jan 22, 2014|8:00p|Oklahoma City Thunder|111|San Antonio Spurs|105|Box Score||18,581|
Wed, Jan 22, 2014|10:30p|Indiana Pacers|100|Phoenix Suns|124|Box Score||16,465|
Thu, Jan 23, 2014|8:00p|Los Angeles Lakers|102|Miami Heat|109|Box Score||19,608|
Thu, Jan 23, 2014|10:30p|Denver Nuggets|105|Portland Trail Blazers|110|Box Score||20,066|
Fri, Jan 24, 2014|7:00p|Los Angeles Lakers|105|Orlando Magic|114|Box Score||16,101|
Fri, Jan 24, 2014|7:00p|Toronto Raptors|104|Philadelphia 76ers|95|Box Score||11,489|
Fri, Jan 24, 2014|7:30p|San Antonio Spurs|105|Atlanta Hawks|79|Box Score||17,601|
Fri, Jan 24, 2014|7:30p|Oklahoma City Thunder|101|Boston Celtics|83|Box Score||18,624|
Fri, Jan 24, 2014|7:30p|Dallas Mavericks|106|Brooklyn Nets|107|Box Score||16,110|
Fri, Jan 24, 2014|7:30p|Milwaukee Bucks|78|Cleveland Cavaliers|93|Box Score||17,147|
Fri, Jan 24, 2014|7:30p|New Orleans Pelicans|103|Detroit Pistons|101|Box Score||14,107|
Fri, Jan 24, 2014|7:30p|Charlotte Bobcats|96|New York Knicks|125|Box Score||19,812|
Fri, Jan 24, 2014|8:00p|Los Angeles Clippers|112|Chicago Bulls|95|Box Score||21,755|
Fri, Jan 24, 2014|8:00p|Memphis Grizzlies|88|Houston Rockets|87|Box Score||16,998|
Fri, Jan 24, 2014|9:00p|Washington Wizards|101|Phoenix Suns|95|Box Score||16,198|
Fri, Jan 24, 2014|10:00p|Indiana Pacers|116|Sacramento Kings|111|Box Score|OT|17,317|
Fri, Jan 24, 2014|10:30p|Minnesota Timberwolves|121|Golden State Warriors|120|Box Score||19,596|
Sat, Jan 25, 2014|7:00p|Chicago Bulls|89|Charlotte Bobcats|87|Box Score||18,252|
Sat, Jan 25, 2014|7:00p|Los Angeles Clippers|126|Toronto Raptors|118|Box Score||19,800|
Sat, Jan 25, 2014|7:30p|Oklahoma City Thunder|103|Philadelphia 76ers|91|Box Score||19,217|
