date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sun, Apr 1, 2012|1:00p|Chicago Bulls|78|Oklahoma City Thunder|92|Box Score||18,203|
Sun, Apr 1, 2012|3:30p|Miami Heat|72|Boston Celtics|91|Box Score||18,624|
Sun, Apr 1, 2012|6:00p|Denver Nuggets|104|Orlando Magic|101|Box Score||18,846|
Sun, Apr 1, 2012|6:00p|Washington Wizards|92|Toronto Raptors|99|Box Score||16,858|
Sun, Apr 1, 2012|7:00p|Indiana Pacers|104|Houston Rockets|102|Box Score|OT|18,197|
Sun, Apr 1, 2012|9:00p|New Orleans Hornets|75|Phoenix Suns|92|Box Score||15,753|
Sun, Apr 1, 2012|9:00p|Minnesota Timberwolves|106|Portland Trail Blazers|119|Box Score||20,359|
Sun, Apr 1, 2012|9:30p|Golden State Warriors|112|Los Angeles Lakers|120|Box Score||18,997|
Mon, Apr 2, 2012|7:00p|Milwaukee Bucks|112|Washington Wizards|98|Box Score||16,234|
Mon, Apr 2, 2012|8:00p|Houston Rockets|99|Chicago Bulls|93|Box Score||21,936|
Mon, Apr 2, 2012|8:00p|Memphis Grizzlies|94|Oklahoma City Thunder|88|Box Score||18,203|
Mon, Apr 2, 2012|8:30p|Los Angeles Clippers|94|Dallas Mavericks|75|Box Score||20,479|
Mon, Apr 2, 2012|10:00p|Utah Jazz|102|Portland Trail Blazers|97|Box Score||20,050|
Mon, Apr 2, 2012|10:00p|Minnesota Timberwolves|108|Sacramento Kings|116|Box Score||12,279|
Tue, Apr 3, 2012|7:00p|San Antonio Spurs|125|Cleveland Cavaliers|90|Box Score||14,759|
Tue, Apr 3, 2012|7:00p|New York Knicks|104|Indiana Pacers|112|Box Score||17,042|
Tue, Apr 3, 2012|7:00p|Charlotte Bobcats|87|Toronto Raptors|92|Box Score||14,640|
Tue, Apr 3, 2012|7:30p|Orlando Magic|95|Detroit Pistons|102|Box Score||16,741|
Tue, Apr 3, 2012|7:30p|Philadelphia 76ers|93|Miami Heat|99|Box Score||20,015|
Tue, Apr 3, 2012|8:00p|Golden State Warriors|94|Memphis Grizzlies|98|Box Score||14,310|
Tue, Apr 3, 2012|10:00p|Phoenix Suns|109|Sacramento Kings|100|Box Score||12,462|
Tue, Apr 3, 2012|10:30p|New Jersey Nets|87|Los Angeles Lakers|91|Box Score||18,997|
Wed, Apr 4, 2012|7:00p|Toronto Raptors|99|Philadelphia 76ers|78|Box Score||18,186|
Wed, Apr 4, 2012|7:00p|Indiana Pacers|109|Washington Wizards|96|Box Score||14,561|
Wed, Apr 4, 2012|7:30p|Charlotte Bobcats|93|Atlanta Hawks|120|Box Score||13,046|
Wed, Apr 4, 2012|7:30p|San Antonio Spurs|87|Boston Celtics|86|Box Score||18,624|
Wed, Apr 4, 2012|8:00p|Oklahoma City Thunder|93|Miami Heat|98|Box Score||20,104|
Wed, Apr 4, 2012|8:00p|Cleveland Cavaliers|98|Milwaukee Bucks|107|Box Score||11,849|
Wed, Apr 4, 2012|8:00p|Golden State Warriors|97|Minnesota Timberwolves|94|Box Score||17,161|
Wed, Apr 4, 2012|8:00p|Denver Nuggets|92|New Orleans Hornets|94|Box Score||15,020|
Wed, Apr 4, 2012|8:30p|Memphis Grizzlies|85|Dallas Mavericks|95|Box Score||20,233|
Wed, Apr 4, 2012|9:00p|Phoenix Suns|107|Utah Jazz|105|Box Score||19,911|
Wed, Apr 4, 2012|10:00p|New Jersey Nets|88|Portland Trail Blazers|101|Box Score||20,464|
Wed, Apr 4, 2012|10:30p|Los Angeles Lakers|113|Los Angeles Clippers|108|Box Score||19,819|
Thu, Apr 5, 2012|7:00p|New York Knicks|96|Orlando Magic|80|Box Score||19,098|
Thu, Apr 5, 2012|7:30p|Washington Wizards|94|Detroit Pistons|99|Box Score||12,681|
Thu, Apr 5, 2012|9:30p|Boston Celtics|86|Chicago Bulls|93|Box Score||22,423|
Thu, Apr 5, 2012|10:00p|Los Angeles Clippers|93|Sacramento Kings|85|Box Score||14,411|
Fri, Apr 6, 2012|7:00p|Oklahoma City Thunder|98|Indiana Pacers|103|Box Score||18,165|
Fri, Apr 6, 2012|7:30p|Detroit Pistons|96|Atlanta Hawks|101|Box Score||15,143|
Fri, Apr 6, 2012|7:30p|Memphis Grizzlies|97|Miami Heat|82|Box Score||20,008|
Fri, Apr 6, 2012|7:30p|Washington Wizards|98|New Jersey Nets|110|Box Score||12,783|
Fri, Apr 6, 2012|7:30p|Cleveland Cavaliers|84|Toronto Raptors|80|Box Score||16,565|
Fri, Apr 6, 2012|8:30p|Portland Trail Blazers|99|Dallas Mavericks|97|Box Score|OT|20,544|
Fri, Apr 6, 2012|8:30p|Charlotte Bobcats|90|Milwaukee Bucks|95|Box Score||13,374|
Fri, Apr 6, 2012|8:30p|New Orleans Hornets|103|San Antonio Spurs|128|Box Score||18,581|
Fri, Apr 6, 2012|9:00p|Phoenix Suns|99|Denver Nuggets|105|Box Score||19,155|
