date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sat, Jan 1, 2011|7:00p|Cleveland Cavaliers|91|Chicago Bulls|100|Box Score||21,416|
Sat, Jan 1, 2011|7:00p|New Orleans Hornets|92|Washington Wizards|81|Box Score||16,026|
Sat, Jan 1, 2011|7:30p|Golden State Warriors|107|Miami Heat|114|Box Score||20,254|
Sat, Jan 1, 2011|8:00p|New Jersey Nets|88|Minnesota Timberwolves|103|Box Score||12,665|
Sat, Jan 1, 2011|8:30p|Oklahoma City Thunder|74|San Antonio Spurs|101|Box Score||18,581|
Sat, Jan 1, 2011|9:00p|Sacramento Kings|86|Denver Nuggets|104|Box Score||17,466|
Sat, Jan 1, 2011|9:00p|Dallas Mavericks|87|Milwaukee Bucks|99|Box Score||13,194|
Sat, Jan 1, 2011|9:00p|Memphis Grizzlies|92|Utah Jazz|98|Box Score||19,732|
Sun, Jan 2, 2011|1:00p|Indiana Pacers|92|New York Knicks|98|Box Score||19,763|
Sun, Jan 2, 2011|3:30p|Atlanta Hawks|107|Los Angeles Clippers|98|Box Score||16,750|
Sun, Jan 2, 2011|6:00p|Boston Celtics|93|Toronto Raptors|79|Box Score||19,986|
Sun, Jan 2, 2011|7:00p|Dallas Mavericks|104|Cleveland Cavaliers|95|Box Score||20,562|
Sun, Jan 2, 2011|9:00p|Houston Rockets|85|Portland Trail Blazers|100|Box Score||20,416|
Sun, Jan 2, 2011|9:00p|Phoenix Suns|89|Sacramento Kings|94|Box Score||12,500|
Sun, Jan 2, 2011|9:30p|Memphis Grizzlies|104|Los Angeles Lakers|85|Box Score||18,997|
Mon, Jan 3, 2011|7:00p|Miami Heat|96|Charlotte Bobcats|82|Box Score||19,233|
Mon, Jan 3, 2011|7:00p|Golden State Warriors|90|Orlando Magic|110|Box Score||18,846|
Mon, Jan 3, 2011|7:30p|Minnesota Timberwolves|93|Boston Celtics|96|Box Score||18,624|
Mon, Jan 3, 2011|8:00p|Philadelphia 76ers|77|New Orleans Hornets|84|Box Score||13,433|
Mon, Jan 3, 2011|9:00p|Houston Rockets|106|Denver Nuggets|113|Box Score||17,136|
Mon, Jan 3, 2011|9:00p|Detroit Pistons|97|Utah Jazz|102|Box Score||19,911|
Tue, Jan 4, 2011|7:30p|Milwaukee Bucks|89|Miami Heat|101|Box Score||20,215|
Tue, Jan 4, 2011|7:30p|San Antonio Spurs|115|New York Knicks|128|Box Score||19,763|
Tue, Jan 4, 2011|8:00p|Toronto Raptors|91|Chicago Bulls|111|Box Score||21,290|
Tue, Jan 4, 2011|8:00p|Oklahoma City Thunder|105|Memphis Grizzlies|110|Box Score||12,765|
Tue, Jan 4, 2011|8:30p|Portland Trail Blazers|81|Dallas Mavericks|84|Box Score||19,514|
Tue, Jan 4, 2011|10:00p|Atlanta Hawks|108|Sacramento Kings|102|Box Score||11,472|
Tue, Jan 4, 2011|10:30p|Detroit Pistons|83|Los Angeles Lakers|108|Box Score||18,997|
Wed, Jan 5, 2011|7:00p|Toronto Raptors|120|Cleveland Cavaliers|105|Box Score||20,562|
Wed, Jan 5, 2011|7:00p|Chicago Bulls|94|New Jersey Nets|96|Box Score||15,025|
Wed, Jan 5, 2011|7:00p|Milwaukee Bucks|87|Orlando Magic|97|Box Score||18,846|
Wed, Jan 5, 2011|7:00p|Washington Wizards|97|Philadelphia 76ers|109|Box Score||12,434|
Wed, Jan 5, 2011|7:30p|San Antonio Spurs|103|Boston Celtics|105|Box Score||18,624|
Wed, Jan 5, 2011|8:00p|Charlotte Bobcats|108|Minnesota Timberwolves|105|Box Score|OT|14,881|
