date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sun, Apr 1, 2018|1:00p|Philadelphia 76ers|119|Charlotte Hornets|102|Box Score||17,005|
Sun, Apr 1, 2018|3:30p|Washington Wizards|94|Chicago Bulls|113|Box Score||20,466|
Sun, Apr 1, 2018|3:30p|Indiana Pacers|111|Los Angeles Clippers|104|Box Score||15,866|
Sun, Apr 1, 2018|3:30p|Houston Rockets|83|San Antonio Spurs|100|Box Score||18,418|
Sun, Apr 1, 2018|6:00p|Orlando Magic|88|Atlanta Hawks|94|Box Score||13,587|
Sun, Apr 1, 2018|6:00p|Detroit Pistons|108|Brooklyn Nets|96|Box Score||16,097|
Sun, Apr 1, 2018|6:00p|Dallas Mavericks|87|Cleveland Cavaliers|98|Box Score||20,562|
Sun, Apr 1, 2018|6:00p|Oklahoma City Thunder|109|New Orleans Pelicans|104|Box Score||18,500|
Sun, Apr 1, 2018|7:00p|Utah Jazz|121|Minnesota Timberwolves|97|Box Score||18,978|
Sun, Apr 1, 2018|8:00p|Milwaukee Bucks|125|Denver Nuggets|128|Box Score|OT|19,520|
Sun, Apr 1, 2018|8:30p|Phoenix Suns|107|Golden State Warriors|117|Box Score||19,596|
Sun, Apr 1, 2018|9:00p|Memphis Grizzlies|98|Portland Trail Blazers|113|Box Score||19,545|
Sun, Apr 1, 2018|9:30p|Sacramento Kings|84|Los Angeles Lakers|83|Box Score||18,997|
Tue, Apr 3, 2018|7:00p|Toronto Raptors|106|Cleveland Cavaliers|112|Box Score||20,562|
Tue, Apr 3, 2018|7:00p|Brooklyn Nets|95|Philadelphia 76ers|121|Box Score||20,710|
Tue, Apr 3, 2018|7:30p|Atlanta Hawks|98|Miami Heat|101|Box Score||19,600|
Tue, Apr 3, 2018|7:30p|Orlando Magic|97|New York Knicks|73|Box Score||19,812|
Tue, Apr 3, 2018|8:00p|Charlotte Hornets|114|Chicago Bulls|120|Box Score||20,139|
Tue, Apr 3, 2018|8:00p|Washington Wizards|104|Houston Rockets|120|Box Score||18,055|
Tue, Apr 3, 2018|8:00p|Boston Celtics|102|Milwaukee Bucks|106|Box Score||16,188|
Tue, Apr 3, 2018|8:00p|Golden State Warriors|111|Oklahoma City Thunder|107|Box Score||18,203|
Tue, Apr 3, 2018|8:30p|Portland Trail Blazers|109|Dallas Mavericks|115|Box Score||19,624|
Tue, Apr 3, 2018|9:00p|Indiana Pacers|104|Denver Nuggets|107|Box Score||14,743|
Tue, Apr 3, 2018|9:00p|Los Angeles Lakers|110|Utah Jazz|117|Box Score||18,306|
Tue, Apr 3, 2018|10:00p|Sacramento Kings|94|Phoenix Suns|97|Box Score||16,826|
Tue, Apr 3, 2018|10:30p|San Antonio Spurs|110|Los Angeles Clippers|113|Box Score||17,449|
Wed, Apr 4, 2018|7:00p|Philadelphia 76ers|115|Detroit Pistons|108|Box Score||18,395|
Wed, Apr 4, 2018|7:00p|Dallas Mavericks|100|Orlando Magic|105|Box Score||18,112|
Wed, Apr 4, 2018|7:30p|Miami Heat|115|Atlanta Hawks|86|Box Score||16,696|
Wed, Apr 4, 2018|8:00p|Memphis Grizzlies|95|New Orleans Pelicans|123|Box Score||16,521|
Wed, Apr 4, 2018|8:00p|Boston Celtics|78|Toronto Raptors|96|Box Score||19,963|
Wed, Apr 4, 2018|10:30p|San Antonio Spurs|112|Los Angeles Lakers|122|Box Score|OT|18,997|
Thu, Apr 5, 2018|7:00p|Golden State Warriors|106|Indiana Pacers|126|Box Score||17,923|
Thu, Apr 5, 2018|8:00p|Washington Wizards|115|Cleveland Cavaliers|119|Box Score||20,562|
Thu, Apr 5, 2018|8:00p|Portland Trail Blazers|94|Houston Rockets|96|Box Score||18,055|
Thu, Apr 5, 2018|8:00p|Brooklyn Nets|119|Milwaukee Bucks|111|Box Score||18,378|
Thu, Apr 5, 2018|9:00p|Los Angeles Clippers|95|Utah Jazz|117|Box Score||18,306|
Thu, Apr 5, 2018|10:30p|Minnesota Timberwolves|96|Denver Nuggets|100|Box Score||16,415|
Fri, Apr 6, 2018|7:00p|Dallas Mavericks|106|Detroit Pistons|113|Box Score|OT|18,768|
Fri, Apr 6, 2018|7:00p|Charlotte Hornets|137|Orlando Magic|100|Box Score||17,018|
Fri, Apr 6, 2018|7:00p|Cleveland Cavaliers|130|Philadelphia 76ers|132|Box Score||20,769|
Fri, Apr 6, 2018|7:00p|Atlanta Hawks|103|Washington Wizards|97|Box Score||19,557|
Fri, Apr 6, 2018|7:30p|Chicago Bulls|104|Boston Celtics|111|Box Score||18,624|
Fri, Apr 6, 2018|7:30p|Miami Heat|98|New York Knicks|122|Box Score||19,569|
Fri, Apr 6, 2018|7:30p|Indiana Pacers|73|Toronto Raptors|92|Box Score||19,924|
Fri, Apr 6, 2018|8:00p|Sacramento Kings|94|Memphis Grizzlies|93|Box Score||16,527|
Fri, Apr 6, 2018|10:00p|New Orleans Pelicans|122|Phoenix Suns|103|Box Score||18,055|
Fri, Apr 6, 2018|10:30p|Minnesota Timberwolves|113|Los Angeles Lakers|96|Box Score||18,997|
Sat, Apr 7, 2018|3:30p|Denver Nuggets|134|Los Angeles Clippers|115|Box Score||16,166|
Sat, Apr 7, 2018|7:30p|Milwaukee Bucks|115|New York Knicks|102|Box Score||19,812|
Sat, Apr 7, 2018|8:00p|Brooklyn Nets|124|Chicago Bulls|96|Box Score||21,669|
Sat, Apr 7, 2018|8:30p|New Orleans Pelicans|126|Golden State Warriors|120|Box Score||19,596|
Sat, Apr 7, 2018|8:30p|Oklahoma City Thunder|108|Houston Rockets|102|Box Score||18,055|
