date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, May 1, 2007|7:00p|New Jersey Nets|96|Toronto Raptors|98|Box Score||20,511|
Tue, May 1, 2007|9:30p|Golden State Warriors|112|Dallas Mavericks|118|Box Score||21,041|
Wed, May 2, 2007|8:00p|Denver Nuggets|78|San Antonio Spurs|93|Box Score||18,797|
Wed, May 2, 2007|10:30p|Los Angeles Lakers|110|Phoenix Suns|119|Box Score||18,422|
Thu, May 3, 2007|8:00p|Houston Rockets|82|Utah Jazz|94|Box Score||19,911|
Thu, May 3, 2007|10:30p|Dallas Mavericks|86|Golden State Warriors|111|Box Score||20,677|
Fri, May 4, 2007|8:00p|Toronto Raptors|97|New Jersey Nets|98|Box Score||17,242|
Sat, May 5, 2007|7:00p|Chicago Bulls|69|Detroit Pistons|95|Box Score||22,076|
Sat, May 5, 2007|9:30p|Utah Jazz|103|Houston Rockets|99|Box Score||18,307|
Sun, May 6, 2007|1:00p|New Jersey Nets|77|Cleveland Cavaliers|81|Box Score||20,562|
Sun, May 6, 2007|3:30p|San Antonio Spurs|111|Phoenix Suns|106|Box Score||18,422|
Mon, May 7, 2007|8:00p|Chicago Bulls|87|Detroit Pistons|108|Box Score||22,076|
Mon, May 7, 2007|10:30p|Golden State Warriors|112|Utah Jazz|116|Box Score||19,911|
Tue, May 8, 2007|8:00p|New Jersey Nets|92|Cleveland Cavaliers|102|Box Score||20,562|
Tue, May 8, 2007|10:30p|San Antonio Spurs|81|Phoenix Suns|101|Box Score||18,422|
Wed, May 9, 2007|9:00p|Golden State Warriors|117|Utah Jazz|127|Box Score|OT|19,911|
Thu, May 10, 2007|9:00p|Detroit Pistons|81|Chicago Bulls|74|Box Score||23,462|
Fri, May 11, 2007|9:00p|Utah Jazz|105|Golden State Warriors|125|Box Score||20,655|
Sat, May 12, 2007|5:00p|Cleveland Cavaliers|85|New Jersey Nets|96|Box Score||20,032|
Sat, May 12, 2007|8:00p|Phoenix Suns|101|San Antonio Spurs|108|Box Score||18,797|
Sun, May 13, 2007|3:30p|Detroit Pistons|87|Chicago Bulls|102|Box Score||23,099|
Sun, May 13, 2007|9:00p|Utah Jazz|115|Golden State Warriors|101|Box Score||20,679|
Mon, May 14, 2007|7:00p|Cleveland Cavaliers|87|New Jersey Nets|85|Box Score||20,032|
Mon, May 14, 2007|9:30p|Phoenix Suns|104|San Antonio Spurs|98|Box Score||18,797|
Tue, May 15, 2007|8:00p|Chicago Bulls|108|Detroit Pistons|92|Box Score||22,076|
Tue, May 15, 2007|10:30p|Golden State Warriors|87|Utah Jazz|100|Box Score||19,911|
Wed, May 16, 2007|8:00p|New Jersey Nets|83|Cleveland Cavaliers|72|Box Score||20,562|
Wed, May 16, 2007|10:30p|San Antonio Spurs|88|Phoenix Suns|85|Box Score||18,422|
Thu, May 17, 2007|8:00p|Detroit Pistons|95|Chicago Bulls|85|Box Score||23,030|
Fri, May 18, 2007|7:00p|Cleveland Cavaliers|88|New Jersey Nets|72|Box Score||20,032|
Fri, May 18, 2007|10:30p|Phoenix Suns|106|San Antonio Spurs|114|Box Score||18,797|
Sun, May 20, 2007|3:30p|Utah Jazz|100|San Antonio Spurs|108|Box Score||18,300|
Mon, May 21, 2007|8:00p|Cleveland Cavaliers|76|Detroit Pistons|79|Box Score||22,076|
Tue, May 22, 2007|9:00p|Utah Jazz|96|San Antonio Spurs|105|Box Score||18,797|
Thu, May 24, 2007|8:00p|Cleveland Cavaliers|76|Detroit Pistons|79|Box Score||22,076|
Sat, May 26, 2007|8:30p|San Antonio Spurs|83|Utah Jazz|109|Box Score||19,911|
Sun, May 27, 2007|8:30p|Detroit Pistons|82|Cleveland Cavaliers|88|Box Score||20,562|
Mon, May 28, 2007|9:00p|San Antonio Spurs|91|Utah Jazz|79|Box Score||19,911|
Tue, May 29, 2007|8:00p|Detroit Pistons|87|Cleveland Cavaliers|91|Box Score||20,562|
Wed, May 30, 2007|9:00p|Utah Jazz|84|San Antonio Spurs|109|Box Score||18,797|
Thu, May 31, 2007|8:00p|Cleveland Cavaliers|109|Detroit Pistons|107|Box Score|2OT|22,076|
