date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Mar 1, 2013|7:00p|Houston Rockets|118|Orlando Magic|110|Box Score||16,677|
Fri, Mar 1, 2013|7:00p|Indiana Pacers|93|Toronto Raptors|81|Box Score||18,268|
Fri, Mar 1, 2013|7:00p|New York Knicks|96|Washington Wizards|88|Box Score||20,308|
Fri, Mar 1, 2013|7:30p|Golden State Warriors|86|Boston Celtics|94|Box Score||18,624|
Fri, Mar 1, 2013|7:30p|Los Angeles Clippers|105|Cleveland Cavaliers|89|Box Score||20,562|
Fri, Mar 1, 2013|8:00p|Dallas Mavericks|98|Brooklyn Nets|90|Box Score||17,732|
Fri, Mar 1, 2013|8:00p|Memphis Grizzlies|91|Miami Heat|98|Box Score||20,128|
Fri, Mar 1, 2013|8:00p|Detroit Pistons|95|New Orleans Hornets|100|Box Score||14,189|
Fri, Mar 1, 2013|8:30p|Sacramento Kings|102|San Antonio Spurs|130|Box Score||18,581|
Fri, Mar 1, 2013|9:00p|Atlanta Hawks|87|Phoenix Suns|92|Box Score||15,269|
Fri, Mar 1, 2013|9:00p|Charlotte Bobcats|68|Utah Jazz|98|Box Score||17,691|
Fri, Mar 1, 2013|10:30p|Oklahoma City Thunder|103|Denver Nuggets|105|Box Score||19,521|
Sat, Mar 2, 2013|7:00p|Golden State Warriors|97|Philadelphia 76ers|104|Box Score||17,929|
Sat, Mar 2, 2013|8:00p|Brooklyn Nets|85|Chicago Bulls|96|Box Score||22,414|
Sat, Mar 2, 2013|8:30p|Toronto Raptors|114|Milwaukee Bucks|122|Box Score|OT|16,165|
Sat, Mar 2, 2013|10:00p|Minnesota Timberwolves|94|Portland Trail Blazers|109|Box Score||20,390|
Sun, Mar 3, 2013|1:00p|Miami Heat|99|New York Knicks|93|Box Score||19,033|
Sun, Mar 3, 2013|3:30p|Oklahoma City Thunder|108|Los Angeles Clippers|104|Box Score||19,371|
Sun, Mar 3, 2013|6:00p|Memphis Grizzlies|108|Orlando Magic|82|Box Score||16,020|
Sun, Mar 3, 2013|6:00p|Charlotte Bobcats|83|Sacramento Kings|119|Box Score||14,555|
Sun, Mar 3, 2013|6:00p|Philadelphia 76ers|87|Washington Wizards|90|Box Score||17,370|
Sun, Mar 3, 2013|7:00p|Dallas Mavericks|103|Houston Rockets|136|Box Score||18,123|
Sun, Mar 3, 2013|7:00p|Detroit Pistons|75|San Antonio Spurs|114|Box Score||18,581|
Sun, Mar 3, 2013|8:00p|Chicago Bulls|92|Indiana Pacers|97|Box Score||17,533|
Sun, Mar 3, 2013|9:30p|Atlanta Hawks|98|Los Angeles Lakers|99|Box Score||18,997|
Mon, Mar 4, 2013|7:00p|New York Knicks|102|Cleveland Cavaliers|97|Box Score||19,784|
Mon, Mar 4, 2013|8:00p|Utah Jazz|108|Milwaukee Bucks|109|Box Score|OT|13,926|
Mon, Mar 4, 2013|8:00p|Miami Heat|97|Minnesota Timberwolves|81|Box Score||18,391|
Mon, Mar 4, 2013|8:00p|Orlando Magic|105|New Orleans Hornets|102|Box Score||11,050|
Mon, Mar 4, 2013|9:00p|Atlanta Hawks|88|Denver Nuggets|104|Box Score||17,554|
Mon, Mar 4, 2013|10:00p|Charlotte Bobcats|105|Portland Trail Blazers|122|Box Score||18,330|
Mon, Mar 4, 2013|10:30p|Toronto Raptors|118|Golden State Warriors|125|Box Score||19,596|
Tue, Mar 5, 2013|7:00p|Boston Celtics|109|Philadelphia 76ers|101|Box Score||16,189|
Tue, Mar 5, 2013|9:30p|Los Angeles Lakers|105|Oklahoma City Thunder|122|Box Score||18,203|
Tue, Mar 5, 2013|10:00p|Denver Nuggets|120|Sacramento Kings|113|Box Score||11,923|
Wed, Mar 6, 2013|7:00p|Brooklyn Nets|99|Charlotte Bobcats|78|Box Score||13,382|
Wed, Mar 6, 2013|7:00p|Utah Jazz|101|Cleveland Cavaliers|104|Box Score||12,124|
