date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sat, Apr 1, 2017|3:30p|Los Angeles Lakers|104|Los Angeles Clippers|115|Box Score||19,060|
Sat, Apr 1, 2017|5:00p|Atlanta Hawks|104|Chicago Bulls|106|Box Score||22,019|
Sat, Apr 1, 2017|6:00p|Orlando Magic|111|Brooklyn Nets|121|Box Score||15,976|
Sat, Apr 1, 2017|8:00p|Sacramento Kings|123|Minnesota Timberwolves|117|Box Score||18,960|
Sat, Apr 1, 2017|10:00p|Phoenix Suns|117|Portland Trail Blazers|130|Box Score||18,915|
Sun, Apr 2, 2017|1:00p|Boston Celtics|110|New York Knicks|94|Box Score||19,812|
Sun, Apr 2, 2017|3:00p|Charlotte Hornets|113|Oklahoma City Thunder|101|Box Score||18,203|
Sun, Apr 2, 2017|3:30p|Memphis Grizzlies|103|Los Angeles Lakers|108|Box Score||18,997|
Sun, Apr 2, 2017|3:30p|Dallas Mavericks|109|Milwaukee Bucks|105|Box Score||18,717|
Sun, Apr 2, 2017|3:30p|Utah Jazz|103|San Antonio Spurs|109|Box Score||18,418|
Sun, Apr 2, 2017|6:00p|Atlanta Hawks|82|Brooklyn Nets|91|Box Score||15,040|
Sun, Apr 2, 2017|6:00p|Indiana Pacers|130|Cleveland Cavaliers|135|Box Score|2OT|20,562|
Sun, Apr 2, 2017|6:00p|Denver Nuggets|116|Miami Heat|113|Box Score||19,600|
Sun, Apr 2, 2017|6:00p|Chicago Bulls|117|New Orleans Pelicans|110|Box Score||18,306|
Sun, Apr 2, 2017|6:00p|Philadelphia 76ers|105|Toronto Raptors|113|Box Score||19,800|
Sun, Apr 2, 2017|8:00p|Washington Wizards|115|Golden State Warriors|139|Box Score||19,596|
Sun, Apr 2, 2017|9:00p|Houston Rockets|123|Phoenix Suns|116|Box Score||17,378|
Mon, Apr 3, 2017|7:00p|Portland Trail Blazers|109|Minnesota Timberwolves|110|Box Score||14,677|
Tue, Apr 4, 2017|7:00p|Orlando Magic|102|Cleveland Cavaliers|122|Box Score||20,562|
Tue, Apr 4, 2017|7:00p|Toronto Raptors|90|Indiana Pacers|108|Box Score||16,524|
Tue, Apr 4, 2017|7:00p|Brooklyn Nets|141|Philadelphia 76ers|118|Box Score||14,580|
Tue, Apr 4, 2017|7:00p|Charlotte Hornets|111|Washington Wizards|118|Box Score||18,614|
Tue, Apr 4, 2017|8:00p|Denver Nuggets|134|New Orleans Pelicans|131|Box Score||16,050|
Tue, Apr 4, 2017|8:00p|Chicago Bulls|91|New York Knicks|100|Box Score||19,812|
Tue, Apr 4, 2017|8:00p|Milwaukee Bucks|79|Oklahoma City Thunder|110|Box Score||18,203|
Tue, Apr 4, 2017|8:30p|Memphis Grizzlies|89|San Antonio Spurs|95|Box Score|OT|18,418|
Tue, Apr 4, 2017|9:00p|Portland Trail Blazers|87|Utah Jazz|106|Box Score||19,911|
Tue, Apr 4, 2017|10:30p|Minnesota Timberwolves|107|Golden State Warriors|121|Box Score||19,596|
Tue, Apr 4, 2017|10:30p|Dallas Mavericks|87|Sacramento Kings|98|Box Score||17,608|
Wed, Apr 5, 2017|7:00p|Miami Heat|112|Charlotte Hornets|99|Box Score||17,758|
Wed, Apr 5, 2017|7:30p|Toronto Raptors|105|Detroit Pistons|102|Box Score||17,578|
