date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Mon, Nov 22, 2004|8:00p|San Antonio Spurs|90|Memphis Grizzlies|93|Box Score|16,127|
Mon, Nov 22, 2004|8:30p|Minnesota Timberwolves|83|Dallas Mavericks|82|Box Score|19,939|
Mon, Nov 22, 2004|9:00p|Chicago Bulls|82|Phoenix Suns|100|Box Score|15,285|
Mon, Nov 22, 2004|9:00p|New Orleans Hornets|76|Utah Jazz|75|Box Score|19,911|
Tue, Nov 23, 2004|7:00p|Detroit Pistons|89|Charlotte Bobcats|91|Box Score|13,394|
Tue, Nov 23, 2004|7:00p|Boston Celtics|96|Indiana Pacers|106|Box Score|17,135|
Tue, Nov 23, 2004|7:00p|Toronto Raptors|86|Washington Wizards|102|Box Score|14,541|
Tue, Nov 23, 2004|7:30p|Portland Trail Blazers|99|Miami Heat|87|Box Score|19,065|
Tue, Nov 23, 2004|7:30p|Atlanta Hawks|88|New York Knicks|104|Box Score|17,952|
Tue, Nov 23, 2004|8:00p|Seattle SuperSonics|103|Minnesota Timberwolves|92|Box Score|16,129|
Tue, Nov 23, 2004|9:00p|New Jersey Nets|88|Denver Nuggets|90|Box Score|13,448|
Tue, Nov 23, 2004|10:00p|Houston Rockets|96|Sacramento Kings|102|Box Score|17,317|
Tue, Nov 23, 2004|10:30p|New Orleans Hornets|109|Golden State Warriors|115|Box Score|3OT|15,362
Tue, Nov 23, 2004|10:30p|Milwaukee Bucks|96|Los Angeles Lakers|100|Box Score|18,215|
Wed, Nov 24, 2004|7:00p|Detroit Pistons|76|Cleveland Cavaliers|92|Box Score|19,192|
Wed, Nov 24, 2004|7:00p|Portland Trail Blazers|89|Orlando Magic|83|Box Score|13,438|
Wed, Nov 24, 2004|7:00p|Boston Celtics|97|Philadelphia 76ers|110|Box Score|14,901|
Wed, Nov 24, 2004|7:00p|New York Knicks|91|Toronto Raptors|114|Box Score|18,192|
Wed, Nov 24, 2004|7:30p|Miami Heat|99|Atlanta Hawks|93|Box Score|14,590|
Wed, Nov 24, 2004|8:00p|Seattle SuperSonics|93|Memphis Grizzlies|84|Box Score|15,542|
Wed, Nov 24, 2004|8:30p|Dallas Mavericks|80|San Antonio Spurs|94|Box Score|18,797|
Wed, Nov 24, 2004|9:00p|Milwaukee Bucks|104|Phoenix Suns|111|Box Score|15,088|
Wed, Nov 24, 2004|9:00p|Chicago Bulls|101|Utah Jazz|99|Box Score|18,563|
Thu, Nov 25, 2004|8:00p|Minnesota Timberwolves|102|Indiana Pacers|106|Box Score|17,149|
Thu, Nov 25, 2004|10:30p|New Jersey Nets|88|Los Angeles Clippers|101|Box Score|12,629|
Fri, Nov 26, 2004|1:00p|Portland Trail Blazers|83|Dallas Mavericks|92|Box Score|20,179|
Fri, Nov 26, 2004|1:00p|Washington Wizards|114|Philadelphia 76ers|116|Box Score|OT|17,516
Fri, Nov 26, 2004|7:30p|Orlando Magic|117|Atlanta Hawks|99|Box Score|10,947|
Fri, Nov 26, 2004|7:30p|Cleveland Cavaliers|98|Boston Celtics|96|Box Score|18,624|
Fri, Nov 26, 2004|8:00p|Miami Heat|77|Detroit Pistons|78|Box Score|22,076|
Fri, Nov 26, 2004|8:00p|Charlotte Bobcats|77|Indiana Pacers|82|Box Score|17,441|
Fri, Nov 26, 2004|8:00p|Memphis Grizzlies|90|Minnesota Timberwolves|115|Box Score|17,985|
Fri, Nov 26, 2004|9:00p|San Antonio Spurs|89|Denver Nuggets|75|Box Score|19,099|
Fri, Nov 26, 2004|9:00p|New Orleans Hornets|86|Phoenix Suns|95|Box Score|17,986|
Fri, Nov 26, 2004|9:00p|Houston Rockets|80|Utah Jazz|90|Box Score|19,519|
Fri, Nov 26, 2004|10:30p|Los Angeles Clippers|98|Golden State Warriors|87|Box Score|16,564|
Fri, Nov 26, 2004|10:30p|Sacramento Kings|109|Los Angeles Lakers|106|Box Score|18,997|
Fri, Nov 26, 2004|10:30p|New Jersey Nets|79|Seattle SuperSonics|92|Box Score|17,072|
Sat, Nov 27, 2004|1:00p|Toronto Raptors|102|New York Knicks|108|Box Score|19,763|
Sat, Nov 27, 2004|7:00p|Atlanta Hawks|92|Charlotte Bobcats|107|Box Score|13,695|
Sat, Nov 27, 2004|7:00p|Philadelphia 76ers|99|Orlando Magic|105|Box Score|16,889|
Sat, Nov 27, 2004|7:30p|Chicago Bulls|74|Cleveland Cavaliers|96|Box Score|19,763|
Sat, Nov 27, 2004|8:00p|Dallas Mavericks|98|Memphis Grizzlies|85|Box Score|18,119|
Sat, Nov 27, 2004|8:30p|Denver Nuggets|82|Houston Rockets|76|Box Score|18,145|
Sat, Nov 27, 2004|8:30p|Utah Jazz|76|San Antonio Spurs|109|Box Score|17,543|
Sat, Nov 27, 2004|9:00p|Detroit Pistons|90|Milwaukee Bucks|96|Box Score|16,824|
Sun, Nov 28, 2004|3:00p|Washington Wizards|114|Toronto Raptors|109|Box Score|OT|16,121
Sun, Nov 28, 2004|3:30p|Golden State Warriors|91|Los Angeles Clippers|103|Box Score|14,567|
Sun, Nov 28, 2004|6:00p|Boston Celtics|104|Miami Heat|106|Box Score|19,600|
Sun, Nov 28, 2004|6:00p|New Jersey Nets|71|Portland Trail Blazers|83|Box Score|14,263|
Sun, Nov 28, 2004|9:00p|Minnesota Timberwolves|121|Sacramento Kings|110|Box Score|17,317|
Sun, Nov 28, 2004|9:00p|Indiana Pacers|95|Seattle SuperSonics|103|Box Score|14,808|
Sun, Nov 28, 2004|9:30p|New Orleans Hornets|76|Los Angeles Lakers|89|Box Score|18,997|
Mon, Nov 29, 2004|7:00p|Boston Celtics|117|Orlando Magic|101|Box Score|12,124|
Mon, Nov 29, 2004|9:00p|New Orleans Hornets|67|Denver Nuggets|76|Box Score|13,119|
Mon, Nov 29, 2004|10:30p|Cleveland Cavaliers|82|Los Angeles Clippers|94|Box Score|16,465|
Tue, Nov 30, 2004|7:30p|New York Knicks|110|Atlanta Hawks|109|Box Score|OT|10,879
Tue, Nov 30, 2004|7:30p|Toronto Raptors|94|Miami Heat|92|Box Score|18,993|
Tue, Nov 30, 2004|7:30p|Charlotte Bobcats|86|New Jersey Nets|99|Box Score|11,921|
Tue, Nov 30, 2004|8:00p|Sacramento Kings|98|Memphis Grizzlies|93|Box Score|14,192|
Tue, Nov 30, 2004|8:00p|Los Angeles Lakers|95|Milwaukee Bucks|90|Box Score|14,975|
Tue, Nov 30, 2004|8:30p|San Antonio Spurs|107|Dallas Mavericks|89|Box Score|19,455|
Tue, Nov 30, 2004|8:30p|Detroit Pistons|93|Houston Rockets|72|Box Score|15,330|
Tue, Nov 30, 2004|9:00p|Phoenix Suns|115|Utah Jazz|102|Box Score|17,336|
Tue, Nov 30, 2004|10:00p|Seattle SuperSonics|94|Portland Trail Blazers|100|Box Score|15,128|
