date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Wed, Nov 11, 2015|7:30p|Indiana Pacers|102|Boston Celtics|91|Box Score||17,879|
Wed, Nov 11, 2015|8:00p|New Orleans Pelicans|98|Atlanta Hawks|106|Box Score||15,597|
Wed, Nov 11, 2015|8:00p|Los Angeles Clippers|108|Dallas Mavericks|118|Box Score||19,805|
Wed, Nov 11, 2015|8:00p|Brooklyn Nets|106|Houston Rockets|98|Box Score||18,155|
Wed, Nov 11, 2015|8:00p|Golden State Warriors|100|Memphis Grizzlies|84|Box Score||18,119|
Wed, Nov 11, 2015|9:00p|Milwaukee Bucks|102|Denver Nuggets|103|Box Score||9,403|
Wed, Nov 11, 2015|10:00p|Detroit Pistons|92|Sacramento Kings|101|Box Score||17,317|
Wed, Nov 11, 2015|10:30p|San Antonio Spurs|113|Portland Trail Blazers|101|Box Score||19,393|
Thu, Nov 12, 2015|7:30p|Utah Jazz|91|Miami Heat|92|Box Score||19,600|
Thu, Nov 12, 2015|8:00p|Golden State Warriors|129|Minnesota Timberwolves|116|Box Score||16,130|
Thu, Nov 12, 2015|10:30p|Los Angeles Clippers|104|Phoenix Suns|118|Box Score||17,204|
Fri, Nov 13, 2015|7:00p|Minnesota Timberwolves|103|Indiana Pacers|107|Box Score||16,797|
Fri, Nov 13, 2015|7:00p|Utah Jazz|93|Orlando Magic|102|Box Score||16,709|
Fri, Nov 13, 2015|7:30p|Atlanta Hawks|93|Boston Celtics|106|Box Score||17,138|
Fri, Nov 13, 2015|7:30p|Cleveland Cavaliers|90|New York Knicks|84|Box Score||19,812|
Fri, Nov 13, 2015|7:30p|New Orleans Pelicans|81|Toronto Raptors|100|Box Score||19,800|
Fri, Nov 13, 2015|8:00p|Charlotte Hornets|97|Chicago Bulls|102|Box Score||21,749|
Fri, Nov 13, 2015|8:00p|Portland Trail Blazers|100|Memphis Grizzlies|101|Box Score||16,919|
Fri, Nov 13, 2015|8:00p|Philadelphia 76ers|85|Oklahoma City Thunder|102|Box Score||18,203|
Fri, Nov 13, 2015|8:30p|Los Angeles Lakers|82|Dallas Mavericks|90|Box Score||20,260|
Fri, Nov 13, 2015|9:00p|Houston Rockets|98|Denver Nuggets|107|Box Score||16,113|
Fri, Nov 13, 2015|10:00p|Brooklyn Nets|109|Sacramento Kings|111|Box Score||17,131|
Sat, Nov 14, 2015|3:30p|Detroit Pistons|96|Los Angeles Clippers|101|Box Score||19,060|
Sat, Nov 14, 2015|7:00p|Orlando Magic|99|Washington Wizards|108|Box Score||18,311|
Sat, Nov 14, 2015|8:00p|Dallas Mavericks|110|Houston Rockets|98|Box Score||18,231|
Sat, Nov 14, 2015|8:30p|Cleveland Cavaliers|105|Milwaukee Bucks|108|Box Score|2OT|18,717|
Sat, Nov 14, 2015|8:30p|Philadelphia 76ers|83|San Antonio Spurs|92|Box Score||18,418|
Sat, Nov 14, 2015|9:00p|Denver Nuggets|81|Phoenix Suns|105|Box Score||16,722|
Sat, Nov 14, 2015|10:30p|Brooklyn Nets|99|Golden State Warriors|107|Box Score|OT|19,596|
Sun, Nov 15, 2015|12:00p|New Orleans Pelicans|87|New York Knicks|95|Box Score||19,812|
Sun, Nov 15, 2015|3:30p|Memphis Grizzlies|114|Minnesota Timberwolves|106|Box Score||12,086|
Sun, Nov 15, 2015|5:00p|Portland Trail Blazers|94|Charlotte Hornets|106|Box Score||15,317|
Sun, Nov 15, 2015|6:00p|Utah Jazz|97|Atlanta Hawks|96|Box Score||14,436|
Sun, Nov 15, 2015|7:00p|Boston Celtics|100|Oklahoma City Thunder|85|Box Score||18,203|
Sun, Nov 15, 2015|9:00p|Toronto Raptors|101|Sacramento Kings|107|Box Score||17,006|
Sun, Nov 15, 2015|9:30p|Detroit Pistons|85|Los Angeles Lakers|97|Box Score||18,997|
Mon, Nov 16, 2015|7:00p|Dallas Mavericks|92|Philadelphia 76ers|86|Box Score||11,555|
Mon, Nov 16, 2015|8:00p|Indiana Pacers|95|Chicago Bulls|96|Box Score||21,660|
Mon, Nov 16, 2015|8:00p|Boston Celtics|111|Houston Rockets|95|Box Score||17,005|
Mon, Nov 16, 2015|8:00p|Oklahoma City Thunder|114|Memphis Grizzlies|122|Box Score||17,270|
Mon, Nov 16, 2015|8:30p|Portland Trail Blazers|80|San Antonio Spurs|93|Box Score||18,418|
Mon, Nov 16, 2015|9:00p|Los Angeles Lakers|101|Phoenix Suns|120|Box Score||18,055|
Tue, Nov 17, 2015|7:00p|Milwaukee Bucks|86|Washington Wizards|115|Box Score||15,485|
Tue, Nov 17, 2015|7:30p|Atlanta Hawks|88|Brooklyn Nets|90|Box Score||12,241|
Tue, Nov 17, 2015|7:30p|Cleveland Cavaliers|99|Detroit Pistons|104|Box Score||18,442|
Tue, Nov 17, 2015|7:30p|Minnesota Timberwolves|103|Miami Heat|91|Box Score||19,600|
Tue, Nov 17, 2015|7:30p|Charlotte Hornets|94|New York Knicks|102|Box Score||19,812|
Tue, Nov 17, 2015|8:00p|Denver Nuggets|115|New Orleans Pelicans|98|Box Score||17,269|
Tue, Nov 17, 2015|10:30p|Toronto Raptors|110|Golden State Warriors|115|Box Score||19,596|
Wed, Nov 18, 2015|7:00p|Brooklyn Nets|111|Charlotte Hornets|116|Box Score||14,040|
Wed, Nov 18, 2015|7:00p|Minnesota Timberwolves|101|Orlando Magic|104|Box Score|OT|16,048|
Wed, Nov 18, 2015|7:00p|Indiana Pacers|112|Philadelphia 76ers|85|Box Score||11,080|
Wed, Nov 18, 2015|7:30p|Dallas Mavericks|106|Boston Celtics|102|Box Score||17,262|
Wed, Nov 18, 2015|8:00p|Sacramento Kings|97|Atlanta Hawks|103|Box Score||13,008|
Wed, Nov 18, 2015|8:00p|Portland Trail Blazers|103|Houston Rockets|108|Box Score|OT|17,107|
Wed, Nov 18, 2015|8:00p|New Orleans Pelicans|103|Oklahoma City Thunder|110|Box Score||18,203|
Wed, Nov 18, 2015|8:30p|Denver Nuggets|98|San Antonio Spurs|109|Box Score||18,418|
Wed, Nov 18, 2015|9:00p|Toronto Raptors|89|Utah Jazz|93|Box Score||18,741|
Wed, Nov 18, 2015|10:30p|Chicago Bulls|103|Phoenix Suns|97|Box Score||17,377|
Thu, Nov 19, 2015|7:30p|Sacramento Kings|109|Miami Heat|116|Box Score||19,600|
Thu, Nov 19, 2015|8:00p|Milwaukee Bucks|100|Cleveland Cavaliers|115|Box Score||20,562|
Thu, Nov 19, 2015|10:30p|Golden State Warriors|124|Los Angeles Clippers|117|Box Score||19,528|
Fri, Nov 20, 2015|7:00p|Philadelphia 76ers|88|Charlotte Hornets|113|Box Score||17,926|
Fri, Nov 20, 2015|7:30p|Brooklyn Nets|95|Boston Celtics|120|Box Score||18,361|
Fri, Nov 20, 2015|8:00p|Houston Rockets|84|Memphis Grizzlies|96|Box Score||17,555|
Fri, Nov 20, 2015|8:00p|Detroit Pistons|96|Minnesota Timberwolves|86|Box Score||13,445|
Fri, Nov 20, 2015|8:00p|San Antonio Spurs|90|New Orleans Pelicans|104|Box Score||16,698|
Fri, Nov 20, 2015|8:00p|New York Knicks|93|Oklahoma City Thunder|90|Box Score||18,203|
Fri, Nov 20, 2015|8:30p|Utah Jazz|93|Dallas Mavericks|102|Box Score||20,028|
Fri, Nov 20, 2015|9:00p|Phoenix Suns|114|Denver Nuggets|107|Box Score||12,264|
Fri, Nov 20, 2015|10:00p|Los Angeles Clippers|91|Portland Trail Blazers|102|Box Score||19,393|
Fri, Nov 20, 2015|10:30p|Chicago Bulls|94|Golden State Warriors|106|Box Score||19,596|
Fri, Nov 20, 2015|10:30p|Toronto Raptors|102|Los Angeles Lakers|91|Box Score||18,997|
Sat, Nov 21, 2015|5:00p|Sacramento Kings|97|Orlando Magic|91|Box Score||16,104|
Sat, Nov 21, 2015|7:00p|Milwaukee Bucks|86|Indiana Pacers|123|Box Score||17,137|
Sat, Nov 21, 2015|7:30p|Atlanta Hawks|97|Cleveland Cavaliers|109|Box Score||20,562|
Sat, Nov 21, 2015|7:30p|Washington Wizards|97|Detroit Pistons|95|Box Score||15,890|
Sat, Nov 21, 2015|8:00p|New York Knicks|107|Houston Rockets|102|Box Score||18,226|
Sat, Nov 21, 2015|8:00p|Philadelphia 76ers|91|Miami Heat|96|Box Score||19,673|
Sat, Nov 21, 2015|8:30p|Memphis Grizzlies|82|San Antonio Spurs|92|Box Score||18,418|
Sun, Nov 22, 2015|3:30p|Toronto Raptors|91|Los Angeles Clippers|80|Box Score||19,060|
Sun, Nov 22, 2015|6:00p|Boston Celtics|101|Brooklyn Nets|111|Box Score||14,866|
Sun, Nov 22, 2015|6:00p|Phoenix Suns|116|New Orleans Pelicans|122|Box Score||16,680|
Sun, Nov 22, 2015|7:00p|Dallas Mavericks|114|Oklahoma City Thunder|117|Box Score||18,203|
Sun, Nov 22, 2015|8:00p|Golden State Warriors|118|Denver Nuggets|105|Box Score||17,689|
Sun, Nov 22, 2015|9:30p|Portland Trail Blazers|107|Los Angeles Lakers|93|Box Score||18,997|
Mon, Nov 23, 2015|7:00p|Sacramento Kings|122|Charlotte Hornets|127|Box Score|OT|14,163|
Mon, Nov 23, 2015|7:00p|Orlando Magic|103|Cleveland Cavaliers|117|Box Score||20,562|
Mon, Nov 23, 2015|7:30p|New York Knicks|78|Miami Heat|95|Box Score||19,777|
Mon, Nov 23, 2015|8:00p|Detroit Pistons|88|Milwaukee Bucks|109|Box Score||12,319|
Mon, Nov 23, 2015|8:00p|Philadelphia 76ers|95|Minnesota Timberwolves|100|Box Score||11,382|
Mon, Nov 23, 2015|8:30p|Phoenix Suns|84|San Antonio Spurs|98|Box Score||18,418|
Mon, Nov 23, 2015|9:00p|Oklahoma City Thunder|111|Utah Jazz|89|Box Score||19,911|
Tue, Nov 24, 2015|7:00p|Indiana Pacers|123|Washington Wizards|106|Box Score||15,486|
Tue, Nov 24, 2015|8:00p|Boston Celtics|97|Atlanta Hawks|121|Box Score||18,968|
Tue, Nov 24, 2015|8:00p|Dallas Mavericks|96|Memphis Grizzlies|110|Box Score||17,381|
Tue, Nov 24, 2015|9:00p|Los Angeles Clippers|111|Denver Nuggets|94|Box Score||13,257|
Tue, Nov 24, 2015|10:00p|Chicago Bulls|93|Portland Trail Blazers|88|Box Score||19,393|
Tue, Nov 24, 2015|10:30p|Los Angeles Lakers|77|Golden State Warriors|111|Box Score||19,596|
Wed, Nov 25, 2015|7:00p|Washington Wizards|87|Charlotte Hornets|101|Box Score||17,064|
Wed, Nov 25, 2015|7:00p|New York Knicks|91|Orlando Magic|100|Box Score||18,846|
Wed, Nov 25, 2015|7:30p|Philadelphia 76ers|80|Boston Celtics|84|Box Score||17,588|
Wed, Nov 25, 2015|7:30p|Miami Heat|81|Detroit Pistons|104|Box Score||15,119|
Wed, Nov 25, 2015|7:30p|Cleveland Cavaliers|99|Toronto Raptors|103|Box Score||20,140|
Wed, Nov 25, 2015|8:00p|Memphis Grizzlies|102|Houston Rockets|93|Box Score||18,143|
Wed, Nov 25, 2015|8:00p|Sacramento Kings|129|Milwaukee Bucks|118|Box Score||14,120|
Wed, Nov 25, 2015|8:00p|Atlanta Hawks|95|Minnesota Timberwolves|99|Box Score||14,289|
Wed, Nov 25, 2015|8:00p|Brooklyn Nets|99|Oklahoma City Thunder|110|Box Score||18,203|
Wed, Nov 25, 2015|8:30p|Dallas Mavericks|83|San Antonio Spurs|88|Box Score||18,418|
Wed, Nov 25, 2015|9:00p|New Orleans Pelicans|120|Phoenix Suns|114|Box Score||16,338|
Wed, Nov 25, 2015|10:30p|Utah Jazz|102|Los Angeles Clippers|91|Box Score||19,060|
Fri, Nov 27, 2015|7:00p|Cleveland Cavaliers|95|Charlotte Hornets|90|Box Score||19,093|
Fri, Nov 27, 2015|7:00p|Milwaukee Bucks|90|Orlando Magic|114|Box Score||16,317|
Fri, Nov 27, 2015|7:30p|Washington Wizards|78|Boston Celtics|111|Box Score||18,624|
Fri, Nov 27, 2015|7:30p|Miami Heat|97|New York Knicks|78|Box Score||19,812|
Fri, Nov 27, 2015|8:00p|Philadelphia 76ers|114|Houston Rockets|116|Box Score||17,306|
Fri, Nov 27, 2015|8:00p|Chicago Bulls|92|Indiana Pacers|104|Box Score||18,165|
Fri, Nov 27, 2015|8:00p|Atlanta Hawks|116|Memphis Grizzlies|101|Box Score||17,684|
Fri, Nov 27, 2015|8:00p|Detroit Pistons|87|Oklahoma City Thunder|103|Box Score||18,203|
Fri, Nov 27, 2015|9:00p|San Antonio Spurs|91|Denver Nuggets|80|Box Score||17,121|
Fri, Nov 27, 2015|9:30p|Golden State Warriors|135|Phoenix Suns|116|Box Score||18,055|
Fri, Nov 27, 2015|10:00p|Minnesota Timberwolves|101|Sacramento Kings|91|Box Score||17,317|
Fri, Nov 27, 2015|10:30p|New Orleans Pelicans|90|Los Angeles Clippers|111|Box Score||19,162|
Sat, Nov 28, 2015|7:00p|Toronto Raptors|84|Washington Wizards|82|Box Score||16,841|
Sat, Nov 28, 2015|7:30p|Brooklyn Nets|88|Cleveland Cavaliers|90|Box Score||20,562|
Sat, Nov 28, 2015|8:30p|Denver Nuggets|81|Dallas Mavericks|92|Box Score||20,339|
Sat, Nov 28, 2015|8:30p|Atlanta Hawks|88|San Antonio Spurs|108|Box Score||18,418|
Sat, Nov 28, 2015|9:00p|New Orleans Pelicans|87|Utah Jazz|101|Box Score||19,911|
Sat, Nov 28, 2015|10:00p|Los Angeles Lakers|96|Portland Trail Blazers|108|Box Score||20,019|
Sat, Nov 28, 2015|10:30p|Sacramento Kings|101|Golden State Warriors|120|Box Score||19,596|
Sun, Nov 29, 2015|2:00p|Milwaukee Bucks|82|Charlotte Hornets|87|Box Score||14,224|
Sun, Nov 29, 2015|3:30p|Minnesota Timberwolves|99|Los Angeles Clippers|107|Box Score||19,060|
Sun, Nov 29, 2015|6:00p|Detroit Pistons|83|Brooklyn Nets|87|Box Score||12,823|
Sun, Nov 29, 2015|6:00p|Philadelphia 76ers|84|Memphis Grizzlies|92|Box Score||15,322|
Sun, Nov 29, 2015|6:00p|Boston Celtics|91|Orlando Magic|110|Box Score||16,209|
Sun, Nov 29, 2015|6:00p|Phoenix Suns|107|Toronto Raptors|102|Box Score||19,800|
Sun, Nov 29, 2015|7:30p|Houston Rockets|116|New York Knicks|111|Box Score|OT|19,812|
Sun, Nov 29, 2015|9:30p|Indiana Pacers|107|Los Angeles Lakers|103|Box Score||18,997|
Mon, Nov 30, 2015|7:30p|Houston Rockets|105|Detroit Pistons|116|Box Score||14,818|
Mon, Nov 30, 2015|7:30p|Boston Celtics|105|Miami Heat|95|Box Score||19,600|
Mon, Nov 30, 2015|8:00p|Oklahoma City Thunder|100|Atlanta Hawks|106|Box Score||17,768|
Mon, Nov 30, 2015|8:00p|San Antonio Spurs|89|Chicago Bulls|92|Box Score||21,909|
Mon, Nov 30, 2015|8:00p|Denver Nuggets|74|Milwaukee Bucks|92|Box Score||10,187|
Mon, Nov 30, 2015|9:00p|Golden State Warriors|106|Utah Jazz|103|Box Score||19,911|
Mon, Nov 30, 2015|10:00p|Dallas Mavericks|98|Sacramento Kings|112|Box Score||16,937|
Mon, Nov 30, 2015|10:30p|Portland Trail Blazers|87|Los Angeles Clippers|102|Box Score||19,060|
