date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Wed, Apr 1, 2009|7:00p|Toronto Raptors|99|Orlando Magic|95|Box Score||17,461|
Wed, Apr 1, 2009|7:30p|Charlotte Bobcats|109|Boston Celtics|111|Box Score|2OT|18,624|
Wed, Apr 1, 2009|7:30p|Detroit Pistons|98|New Jersey Nets|111|Box Score||15,105|
Wed, Apr 1, 2009|8:00p|Washington Wizards|107|Memphis Grizzlies|112|Box Score||10,013|
Wed, Apr 1, 2009|8:00p|Los Angeles Lakers|104|Milwaukee Bucks|98|Box Score||18,717|
Wed, Apr 1, 2009|8:30p|Miami Heat|96|Dallas Mavericks|98|Box Score||20,021|
Wed, Apr 1, 2009|10:00p|Houston Rockets|109|Phoenix Suns|114|Box Score||18,422|
Wed, Apr 1, 2009|10:30p|Sacramento Kings|141|Golden State Warriors|143|Box Score|OT|18,743|
Wed, Apr 1, 2009|10:30p|New Orleans Hornets|104|Los Angeles Clippers|98|Box Score||19,060|
Thu, Apr 2, 2009|7:00p|Milwaukee Bucks|95|Philadelphia 76ers|105|Box Score||17,640|
Thu, Apr 2, 2009|8:00p|Cleveland Cavaliers|101|Washington Wizards|109|Box Score||20,173|
Thu, Apr 2, 2009|10:30p|Utah Jazz|104|Denver Nuggets|114|Box Score||17,969|
Fri, Apr 3, 2009|7:00p|Miami Heat|97|Charlotte Bobcats|92|Box Score||19,568|
Fri, Apr 3, 2009|7:00p|San Antonio Spurs|126|Indiana Pacers|121|Box Score||16,414|
Fri, Apr 3, 2009|7:30p|Atlanta Hawks|92|Boston Celtics|104|Box Score||18,624|
Fri, Apr 3, 2009|8:00p|Dallas Mavericks|102|Memphis Grizzlies|107|Box Score||15,126|
Fri, Apr 3, 2009|8:00p|Portland Trail Blazers|107|Oklahoma City Thunder|72|Box Score||19,136|
Fri, Apr 3, 2009|8:00p|Cleveland Cavaliers|87|Orlando Magic|116|Box Score||17,461|
Fri, Apr 3, 2009|9:00p|Minnesota Timberwolves|103|Utah Jazz|102|Box Score||19,911|
Fri, Apr 3, 2009|10:00p|Sacramento Kings|111|Phoenix Suns|139|Box Score||18,422|
Fri, Apr 3, 2009|10:30p|New Orleans Hornets|103|Golden State Warriors|111|Box Score||19,596|
Fri, Apr 3, 2009|10:30p|Houston Rockets|81|Los Angeles Lakers|93|Box Score||18,997|
Sat, Apr 4, 2009|1:00p|Toronto Raptors|102|New York Knicks|95|Box Score||19,763|
Sat, Apr 4, 2009|2:00p|New Jersey Nets|94|Chicago Bulls|103|Box Score||21,424|
Sat, Apr 4, 2009|3:00p|Detroit Pistons|90|Philadelphia 76ers|95|Box Score||19,832|
Sat, Apr 4, 2009|7:00p|Orlando Magic|88|Atlanta Hawks|82|Box Score||19,608|
Sat, Apr 4, 2009|7:00p|Miami Heat|118|Washington Wizards|104|Box Score||20,173|
Sat, Apr 4, 2009|8:30p|Memphis Grizzlies|107|Milwaukee Bucks|102|Box Score||18,717|
Sat, Apr 4, 2009|9:00p|Los Angeles Clippers|104|Denver Nuggets|120|Box Score||17,880|
Sun, Apr 5, 2009|1:00p|San Antonio Spurs|81|Cleveland Cavaliers|101|Box Score||20,562|
Sun, Apr 5, 2009|3:30p|Phoenix Suns|116|Dallas Mavericks|140|Box Score||20,301|
Sun, Apr 5, 2009|6:00p|Charlotte Bobcats|97|Detroit Pistons|104|Box Score||22,076|
Sun, Apr 5, 2009|6:00p|New York Knicks|112|Toronto Raptors|103|Box Score||18,879|
Sun, Apr 5, 2009|7:00p|Portland Trail Blazers|88|Houston Rockets|102|Box Score||18,214|
Sun, Apr 5, 2009|7:00p|Denver Nuggets|110|Minnesota Timberwolves|87|Box Score||16,839|
Sun, Apr 5, 2009|7:00p|Utah Jazz|108|New Orleans Hornets|94|Box Score||17,362|
Sun, Apr 5, 2009|7:00p|Indiana Pacers|117|Oklahoma City Thunder|99|Box Score||19,136|
Sun, Apr 5, 2009|7:30p|Philadelphia 76ers|67|New Jersey Nets|96|Box Score||13,345|
Sun, Apr 5, 2009|9:00p|Golden State Warriors|105|Sacramento Kings|100|Box Score||12,975|
Sun, Apr 5, 2009|9:30p|Los Angeles Clippers|85|Los Angeles Lakers|88|Box Score||18,997|
Tue, Apr 7, 2009|7:00p|Philadelphia 76ers|98|Charlotte Bobcats|101|Box Score||16,499|
Tue, Apr 7, 2009|7:00p|Atlanta Hawks|118|Toronto Raptors|110|Box Score||17,613|
Tue, Apr 7, 2009|7:30p|New Orleans Hornets|93|Miami Heat|87|Box Score|OT|19,600|
Tue, Apr 7, 2009|8:00p|Portland Trail Blazers|96|Memphis Grizzlies|93|Box Score||10,089|
Tue, Apr 7, 2009|8:00p|San Antonio Spurs|99|Oklahoma City Thunder|89|Box Score||19,136|
Tue, Apr 7, 2009|8:30p|New York Knicks|103|Chicago Bulls|110|Box Score||20,764|
Tue, Apr 7, 2009|8:30p|Orlando Magic|83|Houston Rockets|93|Box Score||18,389|
Tue, Apr 7, 2009|10:00p|Los Angeles Lakers|122|Sacramento Kings|104|Box Score||17,317|
Tue, Apr 7, 2009|10:30p|Minnesota Timberwolves|87|Los Angeles Clippers|77|Box Score||16,757|
Wed, Apr 8, 2009|7:00p|Washington Wizards|86|Cleveland Cavaliers|98|Box Score||20,562|
Wed, Apr 8, 2009|7:00p|Toronto Raptors|101|Indiana Pacers|130|Box Score||13,647|
Wed, Apr 8, 2009|7:00p|Memphis Grizzlies|78|Orlando Magic|81|Box Score||17,461|
Wed, Apr 8, 2009|7:00p|Portland Trail Blazers|95|San Antonio Spurs|83|Box Score||18,797|
Wed, Apr 8, 2009|7:30p|New Jersey Nets|104|Boston Celtics|106|Box Score||18,624|
Wed, Apr 8, 2009|7:30p|Detroit Pistons|113|New York Knicks|86|Box Score||19,763|
Wed, Apr 8, 2009|8:00p|Atlanta Hawks|113|Milwaukee Bucks|105|Box Score||13,073|
Wed, Apr 8, 2009|8:00p|Phoenix Suns|105|New Orleans Hornets|100|Box Score||17,781|
Wed, Apr 8, 2009|9:00p|Oklahoma City Thunder|112|Denver Nuggets|122|Box Score||16,536|
Wed, Apr 8, 2009|9:30p|Utah Jazz|101|Dallas Mavericks|130|Box Score||20,017|
Wed, Apr 8, 2009|10:30p|Minnesota Timberwolves|105|Golden State Warriors|97|Box Score||18,808|
Thu, Apr 9, 2009|8:00p|Philadelphia 76ers|99|Chicago Bulls|113|Box Score||20,791|
Thu, Apr 9, 2009|10:00p|Houston Rockets|115|Sacramento Kings|98|Box Score||12,897|
