date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, Dec 1, 2009|7:00p|Boston Celtics|108|Charlotte Bobcats|90|Box Score||15,129|
Tue, Dec 1, 2009|7:00p|Washington Wizards|106|Toronto Raptors|102|Box Score||15,776|
Tue, Dec 1, 2009|7:30p|Phoenix Suns|99|New York Knicks|126|Box Score||19,763|
Tue, Dec 1, 2009|9:00p|Golden State Warriors|107|Denver Nuggets|135|Box Score||14,570|
Tue, Dec 1, 2009|10:00p|Miami Heat|107|Portland Trail Blazers|100|Box Score||20,417|
Tue, Dec 1, 2009|10:30p|New Orleans Hornets|99|Los Angeles Lakers|110|Box Score||18,997|
Wed, Dec 2, 2009|7:00p|Toronto Raptors|115|Atlanta Hawks|146|Box Score||12,272|
Wed, Dec 2, 2009|7:00p|Phoenix Suns|90|Cleveland Cavaliers|107|Box Score||20,562|
Wed, Dec 2, 2009|7:00p|New York Knicks|104|Orlando Magic|118|Box Score||17,461|
Wed, Dec 2, 2009|7:00p|Milwaukee Bucks|102|Washington Wizards|104|Box Score||12,272|
Wed, Dec 2, 2009|7:30p|Dallas Mavericks|117|New Jersey Nets|101|Box Score||11,689|
Wed, Dec 2, 2009|8:00p|Detroit Pistons|85|Chicago Bulls|92|Box Score||21,523|
Wed, Dec 2, 2009|8:00p|Memphis Grizzlies|97|Minnesota Timberwolves|95|Box Score||11,408|
Wed, Dec 2, 2009|8:00p|Philadelphia 76ers|106|Oklahoma City Thunder|117|Box Score||17,332|
Wed, Dec 2, 2009|10:00p|Indiana Pacers|105|Sacramento Kings|110|Box Score||10,021|
Wed, Dec 2, 2009|10:30p|Houston Rockets|102|Los Angeles Clippers|85|Box Score||13,836|
Thu, Dec 3, 2009|8:00p|Boston Celtics|90|San Antonio Spurs|83|Box Score||18,581|
Thu, Dec 3, 2009|10:30p|Miami Heat|96|Denver Nuggets|114|Box Score||14,998|
Thu, Dec 3, 2009|10:30p|Houston Rockets|111|Golden State Warriors|109|Box Score||16,432|
Fri, Dec 4, 2009|7:00p|Toronto Raptors|109|Washington Wizards|107|Box Score|OT|20,173|
Fri, Dec 4, 2009|7:30p|New York Knicks|114|Atlanta Hawks|107|Box Score||17,165|
Fri, Dec 4, 2009|8:00p|Chicago Bulls|87|Cleveland Cavaliers|101|Box Score||20,562|
Fri, Dec 4, 2009|8:00p|Milwaukee Bucks|96|Detroit Pistons|105|Box Score||16,557|
Fri, Dec 4, 2009|8:00p|Dallas Mavericks|82|Memphis Grizzlies|98|Box Score||13,020|
Fri, Dec 4, 2009|8:00p|Charlotte Bobcats|91|New Jersey Nets|97|Box Score||12,131|
Fri, Dec 4, 2009|8:00p|Minnesota Timberwolves|89|New Orleans Hornets|98|Box Score||14,720|
Fri, Dec 4, 2009|8:00p|Boston Celtics|105|Oklahoma City Thunder|87|Box Score||18,203|
Fri, Dec 4, 2009|9:00p|Indiana Pacers|87|Utah Jazz|96|Box Score||19,347|
Fri, Dec 4, 2009|10:30p|Miami Heat|107|Los Angeles Lakers|108|Box Score||18,997|
Sat, Dec 5, 2009|7:00p|Philadelphia 76ers|105|Charlotte Bobcats|106|Box Score||13,352|
Sat, Dec 5, 2009|8:00p|Toronto Raptors|110|Chicago Bulls|78|Box Score||20,481|
Sat, Dec 5, 2009|8:00p|Utah Jazz|101|Minnesota Timberwolves|108|Box Score||18,466|
Sat, Dec 5, 2009|8:30p|Denver Nuggets|106|San Antonio Spurs|99|Box Score||17,592|
Sat, Dec 5, 2009|9:00p|Atlanta Hawks|80|Dallas Mavericks|75|Box Score||19,550|
Sat, Dec 5, 2009|9:00p|Sacramento Kings|107|Phoenix Suns|115|Box Score||17,747|
Sat, Dec 5, 2009|10:00p|Houston Rockets|89|Portland Trail Blazers|90|Box Score||20,555|
Sat, Dec 5, 2009|10:30p|Orlando Magic|126|Golden State Warriors|118|Box Score||19,054|
Sat, Dec 5, 2009|10:30p|Indiana Pacers|72|Los Angeles Clippers|88|Box Score||15,305|
Sun, Dec 6, 2009|12:00p|New Jersey Nets|97|New York Knicks|106|Box Score||19,602|
Sun, Dec 6, 2009|3:00p|Cleveland Cavaliers|101|Milwaukee Bucks|86|Box Score||16,625|
Sun, Dec 6, 2009|6:00p|Washington Wizards|94|Detroit Pistons|98|Box Score||14,123|
Sun, Dec 6, 2009|9:00p|Miami Heat|115|Sacramento Kings|102|Box Score||13,186|
Sun, Dec 6, 2009|9:30p|Phoenix Suns|88|Los Angeles Lakers|108|Box Score||18,997|
Mon, Dec 7, 2009|7:00p|Denver Nuggets|93|Philadelphia 76ers|83|Box Score||20,664|
