date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sat, Dec 1, 2007|7:00p|Toronto Raptors|97|Washington Wizards|101|Box Score||20,173|
Sat, Dec 1, 2007|7:30p|Philadelphia 76ers|92|New Jersey Nets|94|Box Score|OT|15,133|
Sat, Dec 1, 2007|8:00p|Minnesota Timberwolves|80|Memphis Grizzlies|109|Box Score||12,896|
Sat, Dec 1, 2007|8:00p|Dallas Mavericks|108|New Orleans Hornets|112|Box Score|OT|12,223|
Sat, Dec 1, 2007|8:30p|Charlotte Bobcats|95|Chicago Bulls|111|Box Score||21,729|
Sat, Dec 1, 2007|8:30p|Detroit Pistons|117|Milwaukee Bucks|91|Box Score||17,326|
Sat, Dec 1, 2007|10:00p|Houston Rockets|99|Sacramento Kings|107|Box Score||15,081|
Sun, Dec 2, 2007|12:30p|Cleveland Cavaliers|70|Boston Celtics|80|Box Score||18,624|
Sun, Dec 2, 2007|3:30p|Indiana Pacers|101|Los Angeles Clippers|95|Box Score||13,741|
Sun, Dec 2, 2007|3:30p|Portland Trail Blazers|79|San Antonio Spurs|100|Box Score||18,797|
Sun, Dec 2, 2007|6:00p|New Jersey Nets|95|Detroit Pistons|118|Box Score||22,076|
Sun, Dec 2, 2007|7:00p|Phoenix Suns|115|New York Knicks|104|Box Score||18,869|
Sun, Dec 2, 2007|8:00p|Miami Heat|89|Denver Nuggets|115|Box Score||16,386|
Sun, Dec 2, 2007|9:00p|Golden State Warriors|109|Seattle SuperSonics|96|Box Score||11,461|
Sun, Dec 2, 2007|9:30p|Orlando Magic|104|Los Angeles Lakers|97|Box Score||18,997|
Mon, Dec 3, 2007|7:00p|Atlanta Hawks|88|Philadelphia 76ers|79|Box Score||11,465|
Mon, Dec 3, 2007|7:00p|Charlotte Bobcats|79|Toronto Raptors|98|Box Score||17,439|
Mon, Dec 3, 2007|8:00p|Portland Trail Blazers|106|Memphis Grizzlies|105|Box Score||11,317|
Mon, Dec 3, 2007|8:30p|Dallas Mavericks|103|Chicago Bulls|98|Box Score||21,780|
Mon, Dec 3, 2007|9:00p|Miami Heat|101|Utah Jazz|110|Box Score||19,911|
Mon, Dec 3, 2007|10:30p|Orlando Magic|123|Golden State Warriors|117|Box Score|OT|18,527|
Tue, Dec 4, 2007|7:00p|Detroit Pistons|106|Atlanta Hawks|95|Box Score||12,754|
Tue, Dec 4, 2007|7:00p|New Jersey Nets|100|Cleveland Cavaliers|79|Box Score||19,838|
Tue, Dec 4, 2007|7:00p|Phoenix Suns|121|Indiana Pacers|117|Box Score||11,435|
Tue, Dec 4, 2007|8:00p|Los Angeles Lakers|116|Minnesota Timberwolves|95|Box Score||17,513|
Tue, Dec 4, 2007|10:00p|Utah Jazz|107|Sacramento Kings|117|Box Score||12,688|
Tue, Dec 4, 2007|10:30p|Milwaukee Bucks|87|Los Angeles Clippers|78|Box Score||16,004|
Wed, Dec 5, 2007|7:00p|Chicago Bulls|91|Charlotte Bobcats|82|Box Score||13,227|
Wed, Dec 5, 2007|7:00p|Boston Celtics|113|Philadelphia 76ers|103|Box Score||15,779|
Wed, Dec 5, 2007|7:00p|Phoenix Suns|136|Toronto Raptors|123|Box Score||19,800|
Wed, Dec 5, 2007|7:00p|Cleveland Cavaliers|86|Washington Wizards|105|Box Score||17,684|
Wed, Dec 5, 2007|7:30p|New York Knicks|100|New Jersey Nets|93|Box Score||15,233|
Wed, Dec 5, 2007|8:00p|Detroit Pistons|91|New Orleans Hornets|76|Box Score||10,312|
Wed, Dec 5, 2007|8:30p|Memphis Grizzlies|92|Houston Rockets|105|Box Score||17,723|
Wed, Dec 5, 2007|8:30p|Dallas Mavericks|95|San Antonio Spurs|97|Box Score||18,797|
Wed, Dec 5, 2007|9:00p|Los Angeles Lakers|111|Denver Nuggets|107|Box Score||19,155|
Wed, Dec 5, 2007|10:30p|Milwaukee Bucks|90|Golden State Warriors|120|Box Score||17,823|
Wed, Dec 5, 2007|10:30p|Los Angeles Clippers|88|Seattle SuperSonics|95|Box Score||10,961|
Thu, Dec 6, 2007|7:00p|Minnesota Timberwolves|89|Atlanta Hawks|90|Box Score||12,232|
Thu, Dec 6, 2007|8:00p|Denver Nuggets|122|Dallas Mavericks|109|Box Score||20,155|
Thu, Dec 6, 2007|10:30p|Miami Heat|106|Portland Trail Blazers|112|Box Score||19,980|
Fri, Dec 7, 2007|7:00p|Chicago Bulls|98|Detroit Pistons|91|Box Score||22,076|
Fri, Dec 7, 2007|7:00p|Indiana Pacers|115|Orlando Magic|109|Box Score||17,519|
Fri, Dec 7, 2007|7:00p|New York Knicks|90|Philadelphia 76ers|101|Box Score||11,975|
Fri, Dec 7, 2007|7:00p|Phoenix Suns|122|Washington Wizards|107|Box Score||20,173|
Fri, Dec 7, 2007|7:30p|Toronto Raptors|84|Boston Celtics|112|Box Score||18,624|
Fri, Dec 7, 2007|7:30p|Houston Rockets|96|New Jersey Nets|89|Box Score||15,421|
Fri, Dec 7, 2007|8:00p|Memphis Grizzlies|116|New Orleans Hornets|118|Box Score|OT|10,386|
Fri, Dec 7, 2007|9:30p|Utah Jazz|98|San Antonio Spurs|104|Box Score||18,797|
Fri, Dec 7, 2007|10:00p|Los Angeles Clippers|97|Sacramento Kings|87|Box Score||13,094|
Fri, Dec 7, 2007|10:30p|Miami Heat|113|Golden State Warriors|120|Box Score||19,596|
Fri, Dec 7, 2007|10:30p|Milwaukee Bucks|98|Seattle SuperSonics|104|Box Score||13,142|
Sat, Dec 8, 2007|7:00p|Memphis Grizzlies|78|Atlanta Hawks|86|Box Score||15,658|
Sat, Dec 8, 2007|7:00p|Cleveland Cavaliers|93|Charlotte Bobcats|96|Box Score||17,624|
Sat, Dec 8, 2007|7:30p|Philadelphia 76ers|105|New York Knicks|77|Box Score||18,899|
Sat, Dec 8, 2007|8:00p|Phoenix Suns|93|Minnesota Timberwolves|100|Box Score||19,356|
Sat, Dec 8, 2007|8:30p|Boston Celtics|92|Chicago Bulls|81|Box Score||22,778|
Sat, Dec 8, 2007|8:30p|Utah Jazz|117|Dallas Mavericks|125|Box Score||20,300|
Sat, Dec 8, 2007|9:00p|Sacramento Kings|97|Denver Nuggets|101|Box Score||15,493|
Sun, Dec 9, 2007|12:30p|Houston Rockets|80|Toronto Raptors|93|Box Score||19,800|
Sun, Dec 9, 2007|3:30p|Miami Heat|100|Los Angeles Clippers|94|Box Score||16,335|
Sun, Dec 9, 2007|6:00p|Charlotte Bobcats|85|Detroit Pistons|104|Box Score||22,076|
Sun, Dec 9, 2007|6:00p|Milwaukee Bucks|113|Portland Trail Blazers|117|Box Score|OT|18,317|
Sun, Dec 9, 2007|7:00p|Seattle SuperSonics|88|New Orleans Hornets|91|Box Score||10,773|
