date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Mon, Apr 12, 2004|7:30p|New Jersey Nets|107|Atlanta Hawks|129|Box Score|11,400|
Mon, Apr 12, 2004|7:30p|Washington Wizards|79|Detroit Pistons|101|Box Score|22,076|
Mon, Apr 12, 2004|7:30p|Indiana Pacers|107|Philadelphia 76ers|93|Box Score|19,383|
Mon, Apr 12, 2004|8:00p|Utah Jazz|90|Minnesota Timberwolves|104|Box Score|18,881|
Mon, Apr 12, 2004|8:00p|New York Knicks|101|New Orleans Hornets|97|Box Score|17,619|
Mon, Apr 12, 2004|8:30p|Orlando Magic|93|Chicago Bulls|84|Box Score|19,778|
Mon, Apr 12, 2004|9:00p|Sacramento Kings|89|Denver Nuggets|97|Box Score|19,746|
Mon, Apr 12, 2004|10:00p|San Antonio Spurs|78|Portland Trail Blazers|66|Box Score|18,997|
Mon, Apr 12, 2004|10:00p|Houston Rockets|111|Seattle SuperSonics|107|Box Score|17,072|
Tue, Apr 13, 2004|7:30p|Detroit Pistons|78|Toronto Raptors|87|Box Score|18,273|
Tue, Apr 13, 2004|8:30p|Memphis Grizzlies|103|Dallas Mavericks|110|Box Score|20,364|
Tue, Apr 13, 2004|10:00p|Los Angeles Clippers|98|Phoenix Suns|96|Box Score|17,108|
Tue, Apr 13, 2004|10:30p|Golden State Warriors|104|Los Angeles Lakers|109|Box Score|18,997|
Wed, Apr 14, 2004|7:00p|Atlanta Hawks|132|Boston Celtics|137|Box Score|16,149|
Wed, Apr 14, 2004|7:00p|Philadelphia 76ers|89|Orlando Magic|95|Box Score|14,767|
Wed, Apr 14, 2004|7:00p|New Orleans Hornets|94|Washington Wizards|78|Box Score|17,113|
Wed, Apr 14, 2004|7:30p|New Jersey Nets|84|Miami Heat|96|Box Score|16,500|
Wed, Apr 14, 2004|7:30p|Cleveland Cavaliers|100|New York Knicks|90|Box Score|19,763|
Wed, Apr 14, 2004|8:00p|Chicago Bulls|96|Indiana Pacers|101|Box Score|16,074|
Wed, Apr 14, 2004|8:00p|Minnesota Timberwolves|107|Memphis Grizzlies|90|Box Score|19,351|
Wed, Apr 14, 2004|8:00p|Toronto Raptors|89|Milwaukee Bucks|87|Box Score|16,065|
Wed, Apr 14, 2004|8:30p|Denver Nuggets|67|San Antonio Spurs|93|Box Score|18,797|
Wed, Apr 14, 2004|9:00p|Phoenix Suns|89|Utah Jazz|84|Box Score|19,911|
Wed, Apr 14, 2004|9:30p|Dallas Mavericks|92|Houston Rockets|89|Box Score|18,169|
Wed, Apr 14, 2004|10:00p|Los Angeles Lakers|105|Portland Trail Blazers|104|Box Score|2OT|20,609
Wed, Apr 14, 2004|10:30p|Sacramento Kings|91|Golden State Warriors|97|Box Score|19,831|
Wed, Apr 14, 2004|10:30p|Seattle SuperSonics|118|Los Angeles Clippers|87|Box Score|19,362|
Playoffs||||||||
Sat, Apr 17, 2004|2:00p|Boston Celtics|88|Indiana Pacers|104|Box Score|16,605|
Sat, Apr 17, 2004|4:30p|New York Knicks|83|New Jersey Nets|107|Box Score|18,206|
Sat, Apr 17, 2004|8:00p|Memphis Grizzlies|74|San Antonio Spurs|98|Box Score|18,797|
Sat, Apr 17, 2004|10:30p|Houston Rockets|71|Los Angeles Lakers|72|Box Score|18,997|
Sun, Apr 18, 2004|1:00p|Milwaukee Bucks|82|Detroit Pistons|108|Box Score|22,076|
Sun, Apr 18, 2004|3:30p|Dallas Mavericks|105|Sacramento Kings|116|Box Score|17,317|
Sun, Apr 18, 2004|7:00p|New Orleans Hornets|79|Miami Heat|81|Box Score|20,102|
Sun, Apr 18, 2004|9:30p|Denver Nuggets|92|Minnesota Timberwolves|106|Box Score|18,503|
Mon, Apr 19, 2004|8:00p|Memphis Grizzlies|70|San Antonio Spurs|87|Box Score|18,797|
Mon, Apr 19, 2004|10:30p|Houston Rockets|84|Los Angeles Lakers|98|Box Score|18,997|
Tue, Apr 20, 2004|8:00p|New York Knicks|81|New Jersey Nets|99|Box Score|19,918|
Tue, Apr 20, 2004|8:30p|Boston Celtics|90|Indiana Pacers|103|Box Score|17,347|
Tue, Apr 20, 2004|10:30p|Dallas Mavericks|79|Sacramento Kings|83|Box Score|17,317|
Wed, Apr 21, 2004|7:00p|Milwaukee Bucks|92|Detroit Pistons|88|Box Score|22,076|
Wed, Apr 21, 2004|8:00p|New Orleans Hornets|63|Miami Heat|93|Box Score|20,189|
Wed, Apr 21, 2004|9:30p|Denver Nuggets|81|Minnesota Timberwolves|95|Box Score|18,101|
Thu, Apr 22, 2004|7:00p|New Jersey Nets|81|New York Knicks|78|Box Score|19,763|
Thu, Apr 22, 2004|9:30p|San Antonio Spurs|95|Memphis Grizzlies|93|Box Score|19,351|
Fri, Apr 23, 2004|7:00p|Indiana Pacers|108|Boston Celtics|85|Box Score|17,680|
Fri, Apr 23, 2004|9:30p|Los Angeles Lakers|91|Houston Rockets|102|Box Score|18,226|
Sat, Apr 24, 2004|1:00p|Miami Heat|71|New Orleans Hornets|77|Box Score|14,251|
Sat, Apr 24, 2004|3:30p|Detroit Pistons|95|Milwaukee Bucks|85|Box Score|18,717|
Sat, Apr 24, 2004|7:00p|Sacramento Kings|79|Dallas Mavericks|104|Box Score|20,580|
Sat, Apr 24, 2004|9:30p|Minnesota Timberwolves|86|Denver Nuggets|107|Box Score|19,713|
Sun, Apr 25, 2004|1:00p|Indiana Pacers|90|Boston Celtics|75|Box Score|16,389|
Sun, Apr 25, 2004|3:30p|Los Angeles Lakers|92|Houston Rockets|88|Box Score|OT|18,219
Sun, Apr 25, 2004|7:00p|New Jersey Nets|100|New York Knicks|94|Box Score|19,763|
Sun, Apr 25, 2004|9:30p|San Antonio Spurs|110|Memphis Grizzlies|97|Box Score|19,351|
Mon, Apr 26, 2004|7:00p|Detroit Pistons|109|Milwaukee Bucks|92|Box Score|17,316|
Mon, Apr 26, 2004|9:30p|Sacramento Kings|94|Dallas Mavericks|92|Box Score|20,677|
Tue, Apr 27, 2004|8:00p|Miami Heat|85|New Orleans Hornets|96|Box Score|16,009|
Tue, Apr 27, 2004|10:30p|Minnesota Timberwolves|84|Denver Nuggets|82|Box Score|19,694|
Wed, Apr 28, 2004|10:00p|Houston Rockets|78|Los Angeles Lakers|97|Box Score|18,997|
Thu, Apr 29, 2004|8:00p|Milwaukee Bucks|77|Detroit Pistons|91|Box Score|22,076|
Thu, Apr 29, 2004|10:30p|Dallas Mavericks|118|Sacramento Kings|119|Box Score|17,317|
Fri, Apr 30, 2004|7:00p|New Orleans Hornets|83|Miami Heat|87|Box Score|20,147|
Fri, Apr 30, 2004|9:30p|Denver Nuggets|91|Minnesota Timberwolves|102|Box Score|19,890|
