date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Mon, Feb 1, 2010|7:00p|Boston Celtics|99|Washington Wizards|88|Box Score||20,173|
Mon, Feb 1, 2010|7:30p|Milwaukee Bucks|97|Miami Heat|81|Box Score||15,858|
Mon, Feb 1, 2010|8:00p|Los Angeles Lakers|93|Memphis Grizzlies|95|Box Score||18,119|
Mon, Feb 1, 2010|8:00p|Phoenix Suns|109|New Orleans Hornets|100|Box Score||13,874|
Mon, Feb 1, 2010|9:00p|Sacramento Kings|109|Denver Nuggets|112|Box Score|OT|15,544|
Mon, Feb 1, 2010|9:00p|Dallas Mavericks|92|Utah Jazz|104|Box Score||19,911|
Mon, Feb 1, 2010|10:00p|Charlotte Bobcats|79|Portland Trail Blazers|98|Box Score||20,106|
Tue, Feb 2, 2010|7:00p|Memphis Grizzlies|89|Cleveland Cavaliers|105|Box Score||20,562|
Tue, Feb 2, 2010|7:00p|Toronto Raptors|115|Indiana Pacers|130|Box Score||11,191|
Tue, Feb 2, 2010|7:00p|Milwaukee Bucks|82|Orlando Magic|99|Box Score||17,461|
Tue, Feb 2, 2010|7:30p|Detroit Pistons|97|New Jersey Nets|93|Box Score||9,417|
Tue, Feb 2, 2010|8:00p|Los Angeles Clippers|90|Chicago Bulls|82|Box Score||19,335|
Tue, Feb 2, 2010|8:00p|Atlanta Hawks|99|Oklahoma City Thunder|106|Box Score||17,360|
Tue, Feb 2, 2010|8:30p|Golden State Warriors|97|Houston Rockets|119|Box Score||12,845|
Wed, Feb 3, 2010|7:00p|Los Angeles Clippers|97|Atlanta Hawks|103|Box Score||13,303|
Wed, Feb 3, 2010|7:00p|Chicago Bulls|103|Philadelphia 76ers|106|Box Score|OT|13,295|
Wed, Feb 3, 2010|7:00p|New Jersey Nets|99|Toronto Raptors|108|Box Score||15,222|
Wed, Feb 3, 2010|7:30p|Washington Wizards|85|New York Knicks|107|Box Score||19,225|
Wed, Feb 3, 2010|8:00p|Miami Heat|102|Boston Celtics|107|Box Score||18,624|
Wed, Feb 3, 2010|8:00p|Oklahoma City Thunder|103|New Orleans Hornets|99|Box Score||12,884|
Wed, Feb 3, 2010|8:30p|Golden State Warriors|101|Dallas Mavericks|110|Box Score||19,679|
Wed, Feb 3, 2010|9:00p|Portland Trail Blazers|105|Utah Jazz|118|Box Score||19,911|
Wed, Feb 3, 2010|10:00p|San Antonio Spurs|115|Sacramento Kings|113|Box Score||12,934|
Wed, Feb 3, 2010|10:30p|Phoenix Suns|109|Denver Nuggets|97|Box Score||19,155|
Wed, Feb 3, 2010|10:30p|Charlotte Bobcats|97|Los Angeles Lakers|99|Box Score||18,997|
Thu, Feb 4, 2010|8:00p|Miami Heat|86|Cleveland Cavaliers|102|Box Score||20,562|
Thu, Feb 4, 2010|10:30p|San Antonio Spurs|93|Portland Trail Blazers|96|Box Score||20,572|
Fri, Feb 5, 2010|7:00p|Detroit Pistons|83|Indiana Pacers|107|Box Score||14,832|
Fri, Feb 5, 2010|7:00p|Washington Wizards|92|Orlando Magic|91|Box Score||17,461|
Fri, Feb 5, 2010|7:30p|New Jersey Nets|87|Boston Celtics|96|Box Score||18,624|
Fri, Feb 5, 2010|7:30p|Milwaukee Bucks|114|New York Knicks|107|Box Score||19,247|
Fri, Feb 5, 2010|8:00p|Chicago Bulls|81|Atlanta Hawks|91|Box Score||18,729|
Fri, Feb 5, 2010|8:00p|Houston Rockets|101|Memphis Grizzlies|83|Box Score||14,531|
Fri, Feb 5, 2010|8:00p|Philadelphia 76ers|101|New Orleans Hornets|94|Box Score||15,162|
Fri, Feb 5, 2010|8:30p|Minnesota Timberwolves|117|Dallas Mavericks|108|Box Score||20,034|
Fri, Feb 5, 2010|10:00p|Phoenix Suns|114|Sacramento Kings|102|Box Score||14,922|
Fri, Feb 5, 2010|10:30p|Denver Nuggets|126|Los Angeles Lakers|113|Box Score||18,997|
Sat, Feb 6, 2010|7:00p|New Orleans Hornets|104|Charlotte Bobcats|99|Box Score||19,164|
Sat, Feb 6, 2010|7:30p|New York Knicks|106|Cleveland Cavaliers|113|Box Score||20,562|
Sat, Feb 6, 2010|7:30p|New Jersey Nets|92|Detroit Pistons|99|Box Score||20,176|
Sat, Feb 6, 2010|8:00p|Miami Heat|91|Chicago Bulls|95|Box Score||22,352|
Sat, Feb 6, 2010|8:00p|Memphis Grizzlies|102|Minnesota Timberwolves|109|Box Score||14,159|
Sat, Feb 6, 2010|8:30p|Philadelphia 76ers|102|Houston Rockets|95|Box Score||17,415|
Sat, Feb 6, 2010|8:30p|Indiana Pacers|81|Milwaukee Bucks|93|Box Score||18,717|
Sat, Feb 6, 2010|9:00p|Denver Nuggets|106|Utah Jazz|116|Box Score||19,911|
Sat, Feb 6, 2010|10:00p|Los Angeles Lakers|99|Portland Trail Blazers|82|Box Score||20,688|
Sat, Feb 6, 2010|10:30p|Oklahoma City Thunder|104|Golden State Warriors|95|Box Score||17,825|
Sat, Feb 6, 2010|10:30p|San Antonio Spurs|98|Los Angeles Clippers|81|Box Score||18,258|
Sun, Feb 7, 2010|12:00p|Sacramento Kings|104|Toronto Raptors|115|Box Score||18,007|
Sun, Feb 7, 2010|2:30p|Orlando Magic|96|Boston Celtics|89|Box Score||18,624|
Mon, Feb 8, 2010|8:00p|New Orleans Hornets|117|Orlando Magic|123|Box Score||17,461|
Mon, Feb 8, 2010|10:30p|Dallas Mavericks|127|Golden State Warriors|117|Box Score||17,015|
Mon, Feb 8, 2010|10:30p|San Antonio Spurs|89|Los Angeles Lakers|101|Box Score||18,997|
Tue, Feb 9, 2010|7:00p|Washington Wizards|92|Charlotte Bobcats|94|Box Score||12,376|
Tue, Feb 9, 2010|7:00p|New Jersey Nets|97|Cleveland Cavaliers|104|Box Score||20,562|
Tue, Feb 9, 2010|7:00p|Chicago Bulls|109|Indiana Pacers|101|Box Score||12,945|
Tue, Feb 9, 2010|7:00p|Minnesota Timberwolves|97|Philadelphia 76ers|119|Box Score||11,038|
Tue, Feb 9, 2010|7:30p|Houston Rockets|66|Miami Heat|99|Box Score||18,654|
Tue, Feb 9, 2010|7:30p|Sacramento Kings|118|New York Knicks|114|Box Score|OT|19,531|
Tue, Feb 9, 2010|8:00p|Atlanta Hawks|108|Memphis Grizzlies|94|Box Score||10,491|
Tue, Feb 9, 2010|8:00p|Detroit Pistons|93|Milwaukee Bucks|81|Box Score||12,017|
Tue, Feb 9, 2010|9:00p|Dallas Mavericks|91|Denver Nuggets|127|Box Score||17,485|
Tue, Feb 9, 2010|10:00p|Oklahoma City Thunder|89|Portland Trail Blazers|77|Box Score||20,460|
Tue, Feb 9, 2010|10:30p|Utah Jazz|109|Los Angeles Clippers|99|Box Score||15,467|
Wed, Feb 10, 2010|7:00p|Miami Heat|94|Atlanta Hawks|76|Box Score||17,074|
Wed, Feb 10, 2010|7:00p|Philadelphia 76ers|93|Toronto Raptors|104|Box Score||16,651|
Wed, Feb 10, 2010|7:30p|Sacramento Kings|103|Detroit Pistons|97|Box Score||14,152|
Wed, Feb 10, 2010|7:30p|Milwaukee Bucks|97|New Jersey Nets|77|Box Score||12,873|
Wed, Feb 10, 2010|8:00p|Orlando Magic|107|Chicago Bulls|87|Box Score||21,566|
Wed, Feb 10, 2010|8:00p|Charlotte Bobcats|93|Minnesota Timberwolves|92|Box Score||13,352|
Wed, Feb 10, 2010|8:00p|Boston Celtics|85|New Orleans Hornets|93|Box Score||14,848|
Wed, Feb 10, 2010|9:00p|Portland Trail Blazers|108|Phoenix Suns|101|Box Score||18,190|
Wed, Feb 10, 2010|9:00p|Los Angeles Lakers|96|Utah Jazz|81|Box Score||19,911|
Wed, Feb 10, 2010|10:30p|Los Angeles Clippers|102|Golden State Warriors|132|Box Score||17,230|
Thu, Feb 11, 2010|8:00p|Orlando Magic|106|Cleveland Cavaliers|115|Box Score||20,562|
Thu, Feb 11, 2010|10:30p|San Antonio Spurs|111|Denver Nuggets|92|Box Score||18,611|
Tue, Feb 16, 2010|7:00p|New Jersey Nets|103|Charlotte Bobcats|94|Box Score||13,712|
Tue, Feb 16, 2010|7:00p|Miami Heat|105|Philadelphia 76ers|78|Box Score||15,602|
Tue, Feb 16, 2010|7:30p|Minnesota Timberwolves|85|Detroit Pistons|108|Box Score||14,449|
Tue, Feb 16, 2010|8:00p|New York Knicks|85|Chicago Bulls|118|Box Score||20,989|
Tue, Feb 16, 2010|8:00p|Phoenix Suns|109|Memphis Grizzlies|95|Box Score||11,508|
Tue, Feb 16, 2010|8:00p|Dallas Mavericks|86|Oklahoma City Thunder|99|Box Score||18,203|
Tue, Feb 16, 2010|8:30p|Utah Jazz|104|Houston Rockets|95|Box Score||14,942|
Tue, Feb 16, 2010|10:00p|Los Angeles Clippers|87|Portland Trail Blazers|109|Box Score||20,265|
Tue, Feb 16, 2010|10:00p|Boston Celtics|95|Sacramento Kings|92|Box Score||14,439|
Tue, Feb 16, 2010|10:30p|Golden State Warriors|94|Los Angeles Lakers|104|Box Score||18,997|
Wed, Feb 17, 2010|7:00p|San Antonio Spurs|90|Indiana Pacers|87|Box Score||14,947|
Wed, Feb 17, 2010|7:00p|Detroit Pistons|91|Orlando Magic|116|Box Score||17,461|
Wed, Feb 17, 2010|7:00p|Memphis Grizzlies|109|Toronto Raptors|102|Box Score|OT|16,829|
Wed, Feb 17, 2010|7:00p|Minnesota Timberwolves|99|Washington Wizards|108|Box Score||13,143|
Wed, Feb 17, 2010|7:30p|Miami Heat|87|New Jersey Nets|84|Box Score||12,251|
Wed, Feb 17, 2010|7:30p|Chicago Bulls|115|New York Knicks|109|Box Score||19,763|
Wed, Feb 17, 2010|8:00p|Houston Rockets|127|Milwaukee Bucks|99|Box Score||11,685|
Wed, Feb 17, 2010|8:00p|Utah Jazz|98|New Orleans Hornets|90|Box Score||13,561|
Wed, Feb 17, 2010|9:00p|Phoenix Suns|97|Dallas Mavericks|107|Box Score||19,974|
Wed, Feb 17, 2010|10:30p|Sacramento Kings|98|Golden State Warriors|130|Box Score||17,023|
Wed, Feb 17, 2010|10:30p|Atlanta Hawks|110|Los Angeles Clippers|92|Box Score||15,485|
Thu, Feb 18, 2010|8:00p|Denver Nuggets|118|Cleveland Cavaliers|116|Box Score|OT|20,562|
Thu, Feb 18, 2010|10:30p|Boston Celtics|87|Los Angeles Lakers|86|Box Score||18,997|
Fri, Feb 19, 2010|7:00p|Cleveland Cavaliers|93|Charlotte Bobcats|110|Box Score||19,568|
Fri, Feb 19, 2010|7:00p|San Antonio Spurs|94|Philadelphia 76ers|106|Box Score||16,376|
Fri, Feb 19, 2010|7:00p|Denver Nuggets|97|Washington Wizards|107|Box Score||17,212|
Fri, Feb 19, 2010|8:00p|Milwaukee Bucks|91|Detroit Pistons|85|Box Score||18,701|
Fri, Feb 19, 2010|8:00p|Miami Heat|100|Memphis Grizzlies|87|Box Score|2OT|16,127|
Fri, Feb 19, 2010|8:00p|Chicago Bulls|100|Minnesota Timberwolves|94|Box Score||18,183|
Fri, Feb 19, 2010|8:00p|Toronto Raptors|106|New Jersey Nets|89|Box Score||11,994|
Fri, Feb 19, 2010|8:00p|Indiana Pacers|101|New Orleans Hornets|107|Box Score||15,644|
Fri, Feb 19, 2010|8:00p|Dallas Mavericks|95|Orlando Magic|85|Box Score||17,461|
Fri, Feb 19, 2010|9:00p|Atlanta Hawks|80|Phoenix Suns|88|Box Score||18,266|
Fri, Feb 19, 2010|10:30p|Utah Jazz|100|Golden State Warriors|89|Box Score||18,322|
Fri, Feb 19, 2010|10:30p|Boston Celtics|96|Portland Trail Blazers|76|Box Score||20,618|
Sat, Feb 20, 2010|7:00p|Washington Wizards|104|Toronto Raptors|109|Box Score||19,149|
Sat, Feb 20, 2010|7:30p|Oklahoma City Thunder|121|New York Knicks|118|Box Score|OT|19,763|
Sat, Feb 20, 2010|8:00p|Philadelphia 76ers|90|Chicago Bulls|122|Box Score||22,147|
Sat, Feb 20, 2010|8:30p|Miami Heat|91|Dallas Mavericks|97|Box Score||20,328|
Sat, Feb 20, 2010|8:30p|Indiana Pacers|125|Houston Rockets|115|Box Score||16,550|
Sat, Feb 20, 2010|8:30p|Charlotte Bobcats|88|Milwaukee Bucks|93|Box Score||17,174|
Sat, Feb 20, 2010|10:30p|Sacramento Kings|89|Los Angeles Clippers|99|Box Score||17,903|
Sun, Feb 21, 2010|1:00p|Cleveland Cavaliers|95|Orlando Magic|101|Box Score||17,461|
Sun, Feb 21, 2010|3:30p|Boston Celtics|105|Denver Nuggets|114|Box Score||19,818|
Sun, Feb 21, 2010|6:00p|San Antonio Spurs|101|Detroit Pistons|109|Box Score|OT|20,153|
Sun, Feb 21, 2010|6:00p|Memphis Grizzlies|104|New Jersey Nets|94|Box Score||12,076|
Sun, Feb 21, 2010|7:00p|Oklahoma City Thunder|109|Minnesota Timberwolves|107|Box Score||14,202|
Sun, Feb 21, 2010|7:00p|Houston Rockets|94|New Orleans Hornets|102|Box Score||14,504|
Sun, Feb 21, 2010|8:00p|Atlanta Hawks|104|Golden State Warriors|108|Box Score||17,822|
Sun, Feb 21, 2010|8:00p|Sacramento Kings|88|Phoenix Suns|104|Box Score||17,369|
Sun, Feb 21, 2010|10:30p|Utah Jazz|93|Portland Trail Blazers|89|Box Score|OT|20,565|
Mon, Feb 22, 2010|7:00p|Chicago Bulls|95|Washington Wizards|101|Box Score||14,113|
Mon, Feb 22, 2010|7:30p|Milwaukee Bucks|83|New York Knicks|67|Box Score||19,763|
Mon, Feb 22, 2010|8:30p|Indiana Pacers|82|Dallas Mavericks|91|Box Score||19,585|
Mon, Feb 22, 2010|9:00p|Atlanta Hawks|105|Utah Jazz|100|Box Score||19,911|
Mon, Feb 22, 2010|10:30p|Charlotte Bobcats|94|Los Angeles Clippers|98|Box Score||15,892|
Tue, Feb 23, 2010|7:00p|New Orleans Hornets|95|Cleveland Cavaliers|105|Box Score||20,562|
Tue, Feb 23, 2010|7:30p|New York Knicks|106|Boston Celtics|110|Box Score||18,624|
Tue, Feb 23, 2010|7:30p|Minnesota Timberwolves|91|Miami Heat|88|Box Score||15,854|
Tue, Feb 23, 2010|7:30p|Portland Trail Blazers|102|New Jersey Nets|93|Box Score||11,138|
Tue, Feb 23, 2010|8:00p|Los Angeles Lakers|99|Memphis Grizzlies|98|Box Score||18,119|
Tue, Feb 23, 2010|8:00p|Phoenix Suns|104|Oklahoma City Thunder|102|Box Score||18,203|
Tue, Feb 23, 2010|10:00p|Detroit Pistons|101|Sacramento Kings|89|Box Score||11,557|
Tue, Feb 23, 2010|10:30p|Philadelphia 76ers|110|Golden State Warriors|102|Box Score||17,115|
Wed, Feb 24, 2010|7:00p|Minnesota Timberwolves|92|Atlanta Hawks|98|Box Score||15,059|
Wed, Feb 24, 2010|7:00p|Portland Trail Blazers|101|Toronto Raptors|87|Box Score||16,161|
Wed, Feb 24, 2010|7:00p|Memphis Grizzlies|99|Washington Wizards|94|Box Score||11,875|
Wed, Feb 24, 2010|8:00p|Indiana Pacers|110|Chicago Bulls|120|Box Score||20,363|
Wed, Feb 24, 2010|8:00p|New Orleans Hornets|95|Milwaukee Bucks|115|Box Score||11,936|
Wed, Feb 24, 2010|8:30p|Orlando Magic|110|Houston Rockets|92|Box Score||15,749|
Wed, Feb 24, 2010|8:30p|Oklahoma City Thunder|87|San Antonio Spurs|95|Box Score||18,400|
Wed, Feb 24, 2010|9:00p|Los Angeles Lakers|96|Dallas Mavericks|101|Box Score||20,505|
Wed, Feb 24, 2010|9:00p|Philadelphia 76ers|95|Phoenix Suns|106|Box Score||17,765|
Wed, Feb 24, 2010|9:00p|Charlotte Bobcats|93|Utah Jazz|102|Box Score||19,911|
Wed, Feb 24, 2010|10:30p|Detroit Pistons|91|Los Angeles Clippers|97|Box Score||16,095|
Thu, Feb 25, 2010|7:00p|Milwaukee Bucks|112|Indiana Pacers|110|Box Score||14,116|
Thu, Feb 25, 2010|8:00p|Cleveland Cavaliers|108|Boston Celtics|88|Box Score||18,624|
Thu, Feb 25, 2010|10:30p|Denver Nuggets|127|Golden State Warriors|112|Box Score||18,555|
Fri, Feb 26, 2010|7:00p|Dallas Mavericks|111|Atlanta Hawks|103|Box Score|OT|18,923|
Fri, Feb 26, 2010|7:00p|Cleveland Cavaliers|126|Toronto Raptors|118|Box Score|OT|20,107|
Fri, Feb 26, 2010|7:00p|New York Knicks|118|Washington Wizards|116|Box Score|OT|17,408|
Fri, Feb 26, 2010|8:00p|Portland Trail Blazers|111|Chicago Bulls|115|Box Score|OT|21,508|
Fri, Feb 26, 2010|8:00p|Charlotte Bobcats|93|Memphis Grizzlies|89|Box Score||14,713|
Fri, Feb 26, 2010|8:00p|Minnesota Timberwolves|92|Oklahoma City Thunder|109|Box Score||18,203|
Fri, Feb 26, 2010|8:30p|San Antonio Spurs|104|Houston Rockets|109|Box Score||18,195|
Fri, Feb 26, 2010|9:00p|Detroit Pistons|102|Denver Nuggets|107|Box Score||19,845|
Fri, Feb 26, 2010|9:00p|Los Angeles Clippers|112|Phoenix Suns|125|Box Score||18,043|
Fri, Feb 26, 2010|9:30p|Orlando Magic|93|New Orleans Hornets|100|Box Score||16,954|
Fri, Feb 26, 2010|10:00p|Utah Jazz|99|Sacramento Kings|103|Box Score||12,938|
Fri, Feb 26, 2010|10:30p|Philadelphia 76ers|90|Los Angeles Lakers|99|Box Score||18,997|
Sat, Feb 27, 2010|1:00p|New Jersey Nets|104|Boston Celtics|96|Box Score||18,624|
Sat, Feb 27, 2010|3:30p|Milwaukee Bucks|94|Miami Heat|71|Box Score||18,883|
Sat, Feb 27, 2010|7:00p|Chicago Bulls|90|Indiana Pacers|100|Box Score||18,165|
Sat, Feb 27, 2010|7:30p|Memphis Grizzlies|120|New York Knicks|109|Box Score||19,763|
Sat, Feb 27, 2010|8:00p|Portland Trail Blazers|110|Minnesota Timberwolves|91|Box Score||19,266|
Sat, Feb 27, 2010|9:00p|Houston Rockets|110|Utah Jazz|133|Box Score||19,911|
Sat, Feb 27, 2010|10:30p|Detroit Pistons|88|Golden State Warriors|95|Box Score||17,223|
Sun, Feb 28, 2010|1:00p|Phoenix Suns|110|San Antonio Spurs|113|Box Score||18,581|
Sun, Feb 28, 2010|3:30p|Denver Nuggets|89|Los Angeles Lakers|95|Box Score||18,997|
Sun, Feb 28, 2010|6:00p|Milwaukee Bucks|102|Atlanta Hawks|106|Box Score|OT|16,381|
Sun, Feb 28, 2010|6:00p|Washington Wizards|89|New Jersey Nets|85|Box Score||11,844|
Sun, Feb 28, 2010|7:00p|Toronto Raptors|99|Oklahoma City Thunder|119|Box Score||18,203|
Sun, Feb 28, 2010|7:00p|Miami Heat|80|Orlando Magic|96|Box Score||17,461|
Sun, Feb 28, 2010|9:00p|Los Angeles Clippers|92|Sacramento Kings|97|Box Score||13,071|
Sun, Feb 28, 2010|9:30p|New Orleans Hornets|100|Dallas Mavericks|108|Box Score||19,911|
