date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sun, Jan 1, 2012|6:00p|New Jersey Nets|82|Cleveland Cavaliers|98|Box Score||15,084|
Sun, Jan 1, 2012|6:00p|Charlotte Bobcats|90|Miami Heat|129|Box Score||20,016|
Sun, Jan 1, 2012|6:00p|Toronto Raptors|96|Orlando Magic|102|Box Score||18,846|
Sun, Jan 1, 2012|6:00p|Boston Celtics|94|Washington Wizards|86|Box Score||17,458|
Sun, Jan 1, 2012|7:00p|Dallas Mavericks|82|Minnesota Timberwolves|99|Box Score||15,115|
Sun, Jan 1, 2012|8:00p|Memphis Grizzlies|64|Chicago Bulls|104|Box Score||22,763|
Sun, Jan 1, 2012|8:00p|Los Angeles Lakers|90|Denver Nuggets|99|Box Score||19,155|
Sun, Jan 1, 2012|9:00p|New Orleans Hornets|80|Sacramento Kings|96|Box Score||13,628|
Sun, Jan 1, 2012|9:30p|Portland Trail Blazers|88|Los Angeles Clippers|93|Box Score||19,060|
Mon, Jan 2, 2012|3:30p|Golden State Warriors|91|Phoenix Suns|102|Box Score||14,793|
Mon, Jan 2, 2012|7:30p|Washington Wizards|92|Boston Celtics|100|Box Score||18,624|
Mon, Jan 2, 2012|7:30p|Orlando Magic|78|Detroit Pistons|89|Box Score||8,120|
Mon, Jan 2, 2012|7:30p|Atlanta Hawks|100|Miami Heat|92|Box Score||20,078|
Mon, Jan 2, 2012|7:30p|Indiana Pacers|108|New Jersey Nets|94|Box Score||12,519|
Mon, Jan 2, 2012|7:30p|Toronto Raptors|90|New York Knicks|85|Box Score||19,763|
Mon, Jan 2, 2012|8:00p|San Antonio Spurs|96|Minnesota Timberwolves|106|Box Score||14,514|
Mon, Jan 2, 2012|8:30p|Oklahoma City Thunder|87|Dallas Mavericks|100|Box Score||20,108|
Mon, Jan 2, 2012|9:00p|Milwaukee Bucks|86|Denver Nuggets|91|Box Score||14,142|
Mon, Jan 2, 2012|9:00p|New Orleans Hornets|90|Utah Jazz|94|Box Score||19,159|
Tue, Jan 3, 2012|7:00p|Charlotte Bobcats|101|Cleveland Cavaliers|115|Box Score||14,173|
Tue, Jan 3, 2012|8:00p|Atlanta Hawks|74|Chicago Bulls|76|Box Score||22,166|
Tue, Jan 3, 2012|8:00p|Sacramento Kings|96|Memphis Grizzlies|113|Box Score||12,391|
Tue, Jan 3, 2012|8:00p|Portland Trail Blazers|103|Oklahoma City Thunder|93|Box Score||18,203|
Tue, Jan 3, 2012|9:00p|Milwaukee Bucks|73|Utah Jazz|85|Box Score||17,756|
Tue, Jan 3, 2012|10:30p|Houston Rockets|99|Los Angeles Lakers|108|Box Score||18,997|
Wed, Jan 4, 2012|7:00p|Washington Wizards|85|Orlando Magic|103|Box Score||18,846|
Wed, Jan 4, 2012|7:00p|Cleveland Cavaliers|77|Toronto Raptors|92|Box Score||14,468|
Wed, Jan 4, 2012|7:30p|New Jersey Nets|70|Boston Celtics|89|Box Score||18,624|
Wed, Jan 4, 2012|7:30p|Chicago Bulls|99|Detroit Pistons|83|Box Score||9,125|
