date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Tue, Jun 1, 2004|8:00p|Indiana Pacers|65|Detroit Pistons|69|Box Score|22,076|
Sun, Jun 6, 2004|9:00p|Detroit Pistons|87|Los Angeles Lakers|75|Box Score|18,997|
Tue, Jun 8, 2004|9:00p|Detroit Pistons|91|Los Angeles Lakers|99|Box Score|OT|18,997
Thu, Jun 10, 2004|9:00p|Los Angeles Lakers|68|Detroit Pistons|88|Box Score|22,076|
Sun, Jun 13, 2004|9:00p|Los Angeles Lakers|80|Detroit Pistons|88|Box Score|22,076|
Tue, Jun 15, 2004|9:00p|Los Angeles Lakers|87|Detroit Pistons|100|Box Score|22,076|
