date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Wed, Nov 5, 2003|7:30p|Milwaukee Bucks|106|New York Knicks|90|Box Score|17,137|
Wed, Nov 5, 2003|8:00p|Denver Nuggets|93|Cleveland Cavaliers|89|Box Score|20,562|
Wed, Nov 5, 2003|8:00p|Sacramento Kings|125|Minnesota Timberwolves|121|Box Score|OT|15,889
Wed, Nov 5, 2003|9:00p|Phoenix Suns|80|Utah Jazz|91|Box Score|18,852|
Wed, Nov 5, 2003|10:30p|Atlanta Hawks|72|Golden State Warriors|99|Box Score|10,453|
Wed, Nov 5, 2003|10:30p|Memphis Grizzlies|87|Portland Trail Blazers|93|Box Score|14,634|
Thu, Nov 6, 2003|7:00p|Indiana Pacers|87|New Jersey Nets|81|Box Score|11,906|
Thu, Nov 6, 2003|8:00p|Dallas Mavericks|71|Toronto Raptors|77|Box Score|17,556|
Thu, Nov 6, 2003|9:30p|Los Angeles Lakers|120|San Antonio Spurs|117|Box Score|2OT|18,797
Fri, Nov 7, 2003|7:00p|Toronto Raptors|60|Washington Wizards|86|Box Score|20,173|
Fri, Nov 7, 2003|7:30p|New Jersey Nets|94|Boston Celtics|87|Box Score|17,347|
Fri, Nov 7, 2003|7:30p|Cleveland Cavaliers|90|Indiana Pacers|91|Box Score|18,345|
Fri, Nov 7, 2003|7:30p|Sacramento Kings|111|New York Knicks|114|Box Score|19,333|
Fri, Nov 7, 2003|8:00p|Milwaukee Bucks|99|Detroit Pistons|105|Box Score|20,204|
Fri, Nov 7, 2003|8:00p|Los Angeles Lakers|95|New Orleans Hornets|114|Box Score|18,550|
Fri, Nov 7, 2003|8:00p|Minnesota Timberwolves|100|Orlando Magic|71|Box Score|16,074|
Fri, Nov 7, 2003|8:30p|Philadelphia 76ers|106|Chicago Bulls|85|Box Score|22,378|
Fri, Nov 7, 2003|9:00p|Los Angeles Clippers|104|Denver Nuggets|102|Box Score|OT|16,107
Fri, Nov 7, 2003|9:00p|Memphis Grizzlies|88|Phoenix Suns|96|Box Score|16,845|
Fri, Nov 7, 2003|10:30p|Utah Jazz|89|Golden State Warriors|95|Box Score|11,642|
Fri, Nov 7, 2003|10:30p|Portland Trail Blazers|82|Seattle SuperSonics|100|Box Score|17,072|
Sat, Nov 8, 2003|7:30p|Washington Wizards|98|Cleveland Cavaliers|111|Box Score|17,706|
Sat, Nov 8, 2003|7:30p|Minnesota Timberwolves|88|Miami Heat|79|Box Score|14,645|
Sat, Nov 8, 2003|8:00p|Chicago Bulls|109|New Orleans Hornets|106|Box Score|13,173|
Sat, Nov 8, 2003|8:30p|Orlando Magic|86|Houston Rockets|96|Box Score|18,148|
Sat, Nov 8, 2003|8:30p|New York Knicks|87|Milwaukee Bucks|90|Box Score|17,103|
Sat, Nov 8, 2003|8:30p|Dallas Mavericks|81|San Antonio Spurs|78|Box Score|18,797|
Sat, Nov 8, 2003|9:00p|Memphis Grizzlies|89|Utah Jazz|96|Box Score|18,468|
Sat, Nov 8, 2003|10:00p|Atlanta Hawks|83|Portland Trail Blazers|90|Box Score|16,170|
Sun, Nov 9, 2003|12:30p|Denver Nuggets|76|Toronto Raptors|89|Box Score|16,888|
Sun, Nov 9, 2003|6:00p|Sacramento Kings|82|Boston Celtics|91|Box Score|16,502|
Sun, Nov 9, 2003|6:00p|New Jersey Nets|84|Detroit Pistons|98|Box Score|20,664|
Sun, Nov 9, 2003|6:00p|Indiana Pacers|85|Philadelphia 76ers|74|Box Score|19,862|
Sun, Nov 9, 2003|9:00p|Atlanta Hawks|91|Seattle SuperSonics|81|Box Score|11,692|
Mon, Nov 10, 2003|7:00p|New York Knicks|80|Cleveland Cavaliers|94|Box Score|16,422|
Mon, Nov 10, 2003|8:00p|Los Angeles Lakers|95|Memphis Grizzlies|105|Box Score|19,351|
Mon, Nov 10, 2003|8:00p|Utah Jazz|78|San Antonio Spurs|87|Box Score|18,797|
Mon, Nov 10, 2003|8:30p|Denver Nuggets|105|Chicago Bulls|97|Box Score|16,002|
Mon, Nov 10, 2003|10:30p|Phoenix Suns|99|Golden State Warriors|96|Box Score|13,278|
Tue, Nov 11, 2003|7:00p|Boston Celtics|78|Indiana Pacers|76|Box Score|14,753|
Tue, Nov 11, 2003|7:00p|Philadelphia 76ers|112|Washington Wizards|105|Box Score|17,841|
Tue, Nov 11, 2003|8:00p|Seattle SuperSonics|89|Minnesota Timberwolves|87|Box Score|14,107|
Tue, Nov 11, 2003|8:30p|New Orleans Hornets|97|Dallas Mavericks|125|Box Score|19,820|
Tue, Nov 11, 2003|8:30p|Miami Heat|70|Houston Rockets|90|Box Score|11,135|
Tue, Nov 11, 2003|10:00p|Toronto Raptors|80|Portland Trail Blazers|83|Box Score|14,082|
Tue, Nov 11, 2003|10:00p|Detroit Pistons|91|Sacramento Kings|97|Box Score|17,317|
Tue, Nov 11, 2003|10:30p|Atlanta Hawks|103|Los Angeles Clippers|115|Box Score|16,562|
Wed, Nov 12, 2003|7:00p|Chicago Bulls|89|Boston Celtics|82|Box Score|13,852|
Wed, Nov 12, 2003|7:00p|San Antonio Spurs|85|New Jersey Nets|71|Box Score|13,286|
Wed, Nov 12, 2003|7:00p|Memphis Grizzlies|107|Orlando Magic|97|Box Score|13,208|
Wed, Nov 12, 2003|7:30p|Cleveland Cavaliers|83|Miami Heat|88|Box Score|15,329|
Wed, Nov 12, 2003|8:00p|Seattle SuperSonics|104|Milwaukee Bucks|99|Box Score|15,496|
Wed, Nov 12, 2003|8:00p|Utah Jazz|89|New Orleans Hornets|96|Box Score|11,356|
Wed, Nov 12, 2003|9:00p|Atlanta Hawks|99|Phoenix Suns|94|Box Score|15,703|
Wed, Nov 12, 2003|9:30p|Detroit Pistons|85|Golden State Warriors|87|Box Score|OT|14,382
Wed, Nov 12, 2003|10:30p|Toronto Raptors|79|Los Angeles Lakers|94|Box Score|18,997|
Thu, Nov 13, 2003|7:30p|Houston Rockets|86|Dallas Mavericks|97|Box Score|19,663|
Thu, Nov 13, 2003|8:30p|Minnesota Timberwolves|92|Chicago Bulls|89|Box Score|OT|21,722
Thu, Nov 13, 2003|10:00p|Sacramento Kings|110|Portland Trail Blazers|112|Box Score|OT|17,422
Fri, Nov 14, 2003|7:30p|Cleveland Cavaliers|82|Boston Celtics|91|Box Score|18,624|
Fri, Nov 14, 2003|7:30p|Seattle SuperSonics|78|Indiana Pacers|101|Box Score|15,403|
Fri, Nov 14, 2003|7:30p|Washington Wizards|101|Miami Heat|105|Box Score|OT|14,371
Fri, Nov 14, 2003|7:30p|New York Knicks|80|New Jersey Nets|85|Box Score|17,557|
Fri, Nov 14, 2003|8:00p|Utah Jazz|85|Minnesota Timberwolves|77|Box Score|17,182|
Fri, Nov 14, 2003|8:00p|San Antonio Spurs|96|Philadelphia 76ers|100|Box Score|20,344|
Fri, Nov 14, 2003|8:30p|Phoenix Suns|85|Houston Rockets|90|Box Score|18,134|
Fri, Nov 14, 2003|10:00p|Toronto Raptors|64|Sacramento Kings|94|Box Score|17,317|
Fri, Nov 14, 2003|10:30p|Orlando Magic|101|Denver Nuggets|106|Box Score|17,133|
Fri, Nov 14, 2003|10:30p|Los Angeles Clippers|104|Golden State Warriors|98|Box Score|13,122|
Fri, Nov 14, 2003|10:30p|Detroit Pistons|89|Los Angeles Lakers|94|Box Score|18,997|
Sat, Nov 15, 2003|7:00p|New Jersey Nets|100|Atlanta Hawks|85|Box Score|19,445|
Sat, Nov 15, 2003|7:00p|San Antonio Spurs|95|Washington Wizards|71|Box Score|20,173|
Sat, Nov 15, 2003|7:30p|Philadelphia 76ers|88|Cleveland Cavaliers|91|Box Score|OT|20,562
Sat, Nov 15, 2003|7:30p|Indiana Pacers|95|New York Knicks|94|Box Score|18,713|
Sat, Nov 15, 2003|8:00p|Dallas Mavericks|101|Memphis Grizzlies|108|Box Score|OT|16,195
Sat, Nov 15, 2003|8:00p|Portland Trail Blazers|79|New Orleans Hornets|101|Box Score|12,483|
Sat, Nov 15, 2003|8:30p|Seattle SuperSonics|98|Chicago Bulls|90|Box Score|22,411|
Sat, Nov 15, 2003|8:30p|Utah Jazz|95|Milwaukee Bucks|100|Box Score|16,712|
Sat, Nov 15, 2003|9:00p|Detroit Pistons|100|Phoenix Suns|91|Box Score|15,681|
Sat, Nov 15, 2003|10:30p|Orlando Magic|92|Los Angeles Clippers|95|Box Score|17,422|
Sun, Nov 16, 2003|1:00p|Houston Rockets|97|Toronto Raptors|101|Box Score|2OT|19,547
Sun, Nov 16, 2003|7:00p|Golden State Warriors|104|Sacramento Kings|106|Box Score|17,317|
Sun, Nov 16, 2003|9:30p|Miami Heat|77|Los Angeles Lakers|99|Box Score|18,997|
Mon, Nov 17, 2003|7:00p|Houston Rockets|74|Philadelphia 76ers|66|Box Score|18,486|
Mon, Nov 17, 2003|7:30p|Washington Wizards|106|Atlanta Hawks|97|Box Score|11,507|
Mon, Nov 17, 2003|7:30p|Boston Celtics|86|New York Knicks|89|Box Score|17,128|
Mon, Nov 17, 2003|8:30p|Portland Trail Blazers|98|Dallas Mavericks|105|Box Score|19,471|
Mon, Nov 17, 2003|9:00p|Orlando Magic|88|Utah Jazz|90|Box Score|17,184|
Tue, Nov 18, 2003|7:00p|Los Angeles Clippers|95|Cleveland Cavaliers|103|Box Score|16,176|
Tue, Nov 18, 2003|7:30p|Los Angeles Lakers|96|Detroit Pistons|106|Box Score|22,076|
Tue, Nov 18, 2003|7:30p|New Orleans Hornets|88|New Jersey Nets|85|Box Score|11,510|
Tue, Nov 18, 2003|8:00p|Atlanta Hawks|101|Milwaukee Bucks|93|Box Score|14,831|
Tue, Nov 18, 2003|8:00p|Denver Nuggets|76|Minnesota Timberwolves|89|Box Score|15,090|
Tue, Nov 18, 2003|8:30p|Golden State Warriors|81|San Antonio Spurs|94|Box Score|17,098|
Tue, Nov 18, 2003|9:00p|Chicago Bulls|82|Phoenix Suns|95|Box Score|14,263|
Tue, Nov 18, 2003|10:00p|Miami Heat|105|Seattle SuperSonics|98|Box Score|10,531|
Wed, Nov 19, 2003|7:00p|New Orleans Hornets|81|Boston Celtics|73|Box Score|13,179|
Wed, Nov 19, 2003|7:00p|Los Angeles Clippers|78|Indiana Pacers|91|Box Score|14,436|
Wed, Nov 19, 2003|7:00p|Philadelphia 76ers|81|Toronto Raptors|75|Box Score|19,800|
Wed, Nov 19, 2003|7:00p|Cleveland Cavaliers|95|Washington Wizards|106|Box Score|19,705|
Wed, Nov 19, 2003|7:30p|Los Angeles Lakers|104|New York Knicks|83|Box Score|19,763|
Wed, Nov 19, 2003|8:30p|Golden State Warriors|83|Houston Rockets|85|Box Score|10,888|
Wed, Nov 19, 2003|9:00p|Milwaukee Bucks|86|Denver Nuggets|94|Box Score|12,919|
Wed, Nov 19, 2003|9:00p|Detroit Pistons|99|Memphis Grizzlies|92|Box Score|13,340|
Wed, Nov 19, 2003|9:00p|Sacramento Kings|118|Utah Jazz|110|Box Score|17,664|
Wed, Nov 19, 2003|10:00p|Miami Heat|93|Portland Trail Blazers|94|Box Score|15,503|
Thu, Nov 20, 2003|7:30p|San Antonio Spurs|92|Dallas Mavericks|95|Box Score|19,989|
Thu, Nov 20, 2003|10:00p|Orlando Magic|89|Phoenix Suns|96|Box Score|15,203|
Fri, Nov 21, 2003|7:00p|Boston Celtics|85|Philadelphia 76ers|87|Box Score|19,940|
Fri, Nov 21, 2003|8:00p|Minnesota Timberwolves|97|Cleveland Cavaliers|83|Box Score|19,269|
Fri, Nov 21, 2003|8:00p|New York Knicks|85|Detroit Pistons|94|Box Score|22,076|
Fri, Nov 21, 2003|8:00p|Indiana Pacers|76|New Orleans Hornets|75|Box Score|17,126|
Fri, Nov 21, 2003|8:30p|Atlanta Hawks|75|San Antonio Spurs|114|Box Score|18,797|
Fri, Nov 21, 2003|9:00p|Washington Wizards|87|Denver Nuggets|108|Box Score|15,731|
Fri, Nov 21, 2003|9:00p|Milwaukee Bucks|90|Utah Jazz|99|Box Score|18,182|
Fri, Nov 21, 2003|10:00p|Orlando Magic|92|Sacramento Kings|122|Box Score|17,317|
Fri, Nov 21, 2003|10:30p|Miami Heat|91|Golden State Warriors|101|Box Score|12,869|
Fri, Nov 21, 2003|10:30p|Chicago Bulls|94|Los Angeles Lakers|101|Box Score|18,997|
Fri, Nov 21, 2003|10:30p|Houston Rockets|78|Portland Trail Blazers|85|Box Score|16,898|
Fri, Nov 21, 2003|10:30p|Memphis Grizzlies|98|Seattle SuperSonics|97|Box Score|13,271|
Sat, Nov 22, 2003|1:00p|Toronto Raptors|81|New Jersey Nets|80|Box Score|13,755|
Sat, Nov 22, 2003|7:00p|Cleveland Cavaliers|83|Atlanta Hawks|92|Box Score|19,445|
Sat, Nov 22, 2003|7:30p|Philadelphia 76ers|88|New York Knicks|99|Box Score|19,763|
Sat, Nov 22, 2003|8:00p|Los Angeles Clippers|91|Minnesota Timberwolves|103|Box Score|16,080|
Sat, Nov 22, 2003|8:30p|Denver Nuggets|101|Dallas Mavericks|115|Box Score|20,122|
Sat, Nov 22, 2003|9:00p|Miami Heat|98|Phoenix Suns|100|Box Score|16,379|
Sun, Nov 23, 2003|1:00p|Milwaukee Bucks|82|Toronto Raptors|62|Box Score|17,702|
Sun, Nov 23, 2003|6:00p|New Orleans Hornets|81|Detroit Pistons|80|Box Score|22,076|
Sun, Nov 23, 2003|8:00p|Chicago Bulls|99|Sacramento Kings|110|Box Score|17,317|
Sun, Nov 23, 2003|9:00p|Portland Trail Blazers|72|Golden State Warriors|78|Box Score|14,332|
Sun, Nov 23, 2003|9:00p|Washington Wizards|85|Seattle SuperSonics|88|Box Score|12,307|
Sun, Nov 23, 2003|9:30p|Memphis Grizzlies|89|Los Angeles Lakers|121|Box Score|18,997|
Mon, Nov 24, 2003|7:00p|New York Knicks|94|Boston Celtics|88|Box Score|15,125|
Mon, Nov 24, 2003|7:00p|Indiana Pacers|89|Orlando Magic|78|Box Score|13,527|
Mon, Nov 24, 2003|7:30p|Detroit Pistons|94|Atlanta Hawks|89|Box Score|18,255|
Mon, Nov 24, 2003|10:30p|Houston Rockets|105|Los Angeles Clippers|90|Box Score|16,962|
Tue, Nov 25, 2003|7:00p|Minnesota Timberwolves|75|Indiana Pacers|98|Box Score|14,540|
Tue, Nov 25, 2003|7:30p|New Orleans Hornets|87|Miami Heat|91|Box Score|14,424|
Tue, Nov 25, 2003|8:00p|Philadelphia 76ers|91|Milwaukee Bucks|95|Box Score|17,639|
Tue, Nov 25, 2003|8:30p|Chicago Bulls|98|Dallas Mavericks|124|Box Score|19,993|
Tue, Nov 25, 2003|9:00p|Phoenix Suns|80|Denver Nuggets|110|Box Score|12,003|
Tue, Nov 25, 2003|10:00p|Washington Wizards|81|Portland Trail Blazers|80|Box Score|14,487|
Tue, Nov 25, 2003|10:00p|Memphis Grizzlies|89|Sacramento Kings|109|Box Score|17,317|
Tue, Nov 25, 2003|10:00p|New Jersey Nets|93|Seattle SuperSonics|70|Box Score|12,779|
Wed, Nov 26, 2003|7:00p|Boston Celtics|94|Orlando Magic|92|Box Score|13,208|
Wed, Nov 26, 2003|7:00p|Detroit Pistons|86|Philadelphia 76ers|90|Box Score|20,512|
Wed, Nov 26, 2003|7:30p|Toronto Raptors|99|Atlanta Hawks|97|Box Score|OT|11,730
Wed, Nov 26, 2003|8:00p|New York Knicks|97|Minnesota Timberwolves|92|Box Score|15,901|
Wed, Nov 26, 2003|8:00p|Cleveland Cavaliers|72|New Orleans Hornets|82|Box Score|16,410|
Wed, Nov 26, 2003|8:30p|Chicago Bulls|98|San Antonio Spurs|109|Box Score|16,771|
Wed, Nov 26, 2003|9:00p|Dallas Mavericks|90|Phoenix Suns|121|Box Score|17,205|
Wed, Nov 26, 2003|9:00p|Houston Rockets|76|Utah Jazz|83|Box Score|18,292|
Wed, Nov 26, 2003|10:30p|Washington Wizards|99|Los Angeles Lakers|120|Box Score|18,997|
Thu, Nov 27, 2003|7:30p|New York Knicks|70|Indiana Pacers|93|Box Score|16,213|
Thu, Nov 27, 2003|10:00p|New Jersey Nets|102|Los Angeles Clippers|96|Box Score|13,620|
Fri, Nov 28, 2003|7:30p|Miami Heat|83|Atlanta Hawks|95|Box Score|12,816|
Fri, Nov 28, 2003|7:30p|Milwaukee Bucks|96|Boston Celtics|106|Box Score|18,624|
Fri, Nov 28, 2003|8:00p|Cleveland Cavaliers|88|Detroit Pistons|92|Box Score|22,076|
Fri, Nov 28, 2003|8:00p|Philadelphia 76ers|77|Indiana Pacers|90|Box Score|18,345|
Fri, Nov 28, 2003|8:00p|Minnesota Timberwolves|102|Memphis Grizzlies|98|Box Score|16,741|
Fri, Nov 28, 2003|8:00p|Toronto Raptors|87|Orlando Magic|86|Box Score|13,375|
Fri, Nov 28, 2003|9:00p|Dallas Mavericks|103|Denver Nuggets|113|Box Score|19,628|
Fri, Nov 28, 2003|9:00p|Golden State Warriors|92|Phoenix Suns|83|Box Score|15,826|
Fri, Nov 28, 2003|9:00p|Seattle SuperSonics|81|Utah Jazz|98|Box Score|19,261|
Fri, Nov 28, 2003|10:00p|New Jersey Nets|93|Portland Trail Blazers|97|Box Score|16,349|
Fri, Nov 28, 2003|10:00p|Houston Rockets|74|Sacramento Kings|103|Box Score|17,317|
Fri, Nov 28, 2003|10:30p|San Antonio Spurs|87|Los Angeles Lakers|103|Box Score|18,997|
Sat, Nov 29, 2003|1:00p|New Orleans Hornets|74|New York Knicks|79|Box Score|19,424|
Sat, Nov 29, 2003|7:00p|Atlanta Hawks|86|Philadelphia 76ers|98|Box Score|20,122|
Sat, Nov 29, 2003|7:00p|Detroit Pistons|80|Washington Wizards|69|Box Score|16,853|
Sat, Nov 29, 2003|7:30p|Memphis Grizzlies|122|Cleveland Cavaliers|115|Box Score|2OT|18,102
Sat, Nov 29, 2003|7:30p|Toronto Raptors|66|Miami Heat|78|Box Score|14,585|
Sat, Nov 29, 2003|8:30p|Minnesota Timberwolves|88|Dallas Mavericks|92|Box Score|20,089|
Sat, Nov 29, 2003|9:00p|Boston Celtics|94|Milwaukee Bucks|100|Box Score|18,022|
Sat, Nov 29, 2003|10:00p|Houston Rockets|88|Seattle SuperSonics|95|Box Score|15,909|
Sat, Nov 29, 2003|10:30p|San Antonio Spurs|89|Golden State Warriors|91|Box Score|17,680|
Sat, Nov 29, 2003|10:30p|Denver Nuggets|98|Los Angeles Clippers|86|Box Score|13,062|
Sun, Nov 30, 2003|9:00p|New Jersey Nets|92|Sacramento Kings|105|Box Score|17,317|
Sun, Nov 30, 2003|9:30p|Indiana Pacers|77|Los Angeles Lakers|99|Box Score|18,997|
