date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Mar 1, 2019|7:30p|Chicago Bulls|168|Atlanta Hawks|161|Box Score|4OT|15,267|
Fri, Mar 1, 2019|7:30p|Charlotte Hornets|123|Brooklyn Nets|112|Box Score||15,578|
Fri, Mar 1, 2019|8:00p|Washington Wizards|96|Boston Celtics|107|Box Score||18,624|
Fri, Mar 1, 2019|8:00p|Portland Trail Blazers|117|Toronto Raptors|119|Box Score||19,800|
Fri, Mar 1, 2019|9:00p|New Orleans Pelicans|130|Phoenix Suns|116|Box Score||14,123|
Fri, Mar 1, 2019|10:00p|Los Angeles Clippers|116|Sacramento Kings|109|Box Score||17,583|
Fri, Mar 1, 2019|10:30p|Milwaukee Bucks|131|Los Angeles Lakers|120|Box Score||18,997|
Sat, Mar 2, 2019|5:00p|Detroit Pistons|129|Cleveland Cavaliers|93|Box Score||19,432|
Sat, Mar 2, 2019|7:00p|Orlando Magic|117|Indiana Pacers|112|Box Score||17,923|
Sat, Mar 2, 2019|7:30p|Brooklyn Nets|88|Miami Heat|117|Box Score||19,600|
Sat, Mar 2, 2019|8:30p|Memphis Grizzlies|111|Dallas Mavericks|81|Box Score||20,233|
Sat, Mar 2, 2019|8:30p|Golden State Warriors|120|Philadelphia 76ers|117|Box Score||20,624|
Sat, Mar 2, 2019|8:30p|Oklahoma City Thunder|102|San Antonio Spurs|116|Box Score||18,439|
Sat, Mar 2, 2019|9:00p|New Orleans Pelicans|120|Denver Nuggets|112|Box Score||19,978|
Sat, Mar 2, 2019|9:00p|Los Angeles Lakers|109|Phoenix Suns|118|Box Score||18,055|
Sat, Mar 2, 2019|9:00p|Milwaukee Bucks|111|Utah Jazz|115|Box Score||18,306|
Sun, Mar 3, 2019|1:00p|Portland Trail Blazers|118|Charlotte Hornets|108|Box Score||18,355|
Sun, Mar 3, 2019|3:30p|Houston Rockets|115|Boston Celtics|104|Box Score||18,624|
Sun, Mar 3, 2019|3:30p|Atlanta Hawks|123|Chicago Bulls|118|Box Score||20,526|
Sun, Mar 3, 2019|3:30p|New York Knicks|107|Los Angeles Clippers|128|Box Score||19,068|
Sun, Mar 3, 2019|6:00p|Orlando Magic|93|Cleveland Cavaliers|107|Box Score||19,432|
Sun, Mar 3, 2019|6:00p|Toronto Raptors|107|Detroit Pistons|112|Box Score|OT|19,161|
Sun, Mar 3, 2019|6:00p|Minnesota Timberwolves|121|Washington Wizards|135|Box Score||17,869|
Sun, Mar 3, 2019|7:00p|Memphis Grizzlies|95|Oklahoma City Thunder|99|Box Score||18,203|
Mon, Mar 4, 2019|7:30p|Dallas Mavericks|88|Brooklyn Nets|127|Box Score||17,064|
Mon, Mar 4, 2019|7:30p|Atlanta Hawks|113|Miami Heat|114|Box Score||19,600|
Mon, Mar 4, 2019|8:30p|Denver Nuggets|103|San Antonio Spurs|104|Box Score||18,354|
Mon, Mar 4, 2019|9:00p|Milwaukee Bucks|105|Phoenix Suns|114|Box Score||18,055|
Mon, Mar 4, 2019|9:00p|New Orleans Pelicans|115|Utah Jazz|112|Box Score||18,306|
Mon, Mar 4, 2019|10:00p|New York Knicks|108|Sacramento Kings|115|Box Score||17,034|
Mon, Mar 4, 2019|10:30p|Los Angeles Clippers|113|Los Angeles Lakers|105|Box Score||18,997|
Tue, Mar 5, 2019|7:00p|Chicago Bulls|96|Indiana Pacers|105|Box Score||15,753|
Tue, Mar 5, 2019|7:00p|Orlando Magic|106|Philadelphia 76ers|114|Box Score||20,379|
Tue, Mar 5, 2019|8:00p|Portland Trail Blazers|111|Memphis Grizzlies|120|Box Score||13,801|
Tue, Mar 5, 2019|8:00p|Oklahoma City Thunder|120|Minnesota Timberwolves|131|Box Score||15,728|
Tue, Mar 5, 2019|8:00p|Houston Rockets|107|Toronto Raptors|95|Box Score||19,800|
Tue, Mar 5, 2019|10:30p|Boston Celtics|128|Golden State Warriors|95|Box Score||19,596|
Wed, Mar 6, 2019|7:00p|Miami Heat|91|Charlotte Hornets|84|Box Score||18,137|
Wed, Mar 6, 2019|7:00p|Minnesota Timberwolves|114|Detroit Pistons|131|Box Score||15,240|
Wed, Mar 6, 2019|7:00p|Dallas Mavericks|123|Washington Wizards|132|Box Score||16,867|
Wed, Mar 6, 2019|7:30p|San Antonio Spurs|111|Atlanta Hawks|104|Box Score||15,208|
Wed, Mar 6, 2019|7:30p|Cleveland Cavaliers|107|Brooklyn Nets|113|Box Score||14,177|
Wed, Mar 6, 2019|8:00p|Philadelphia 76ers|107|Chicago Bulls|108|Box Score||19,927|
Wed, Mar 6, 2019|8:00p|Utah Jazz|114|New Orleans Pelicans|104|Box Score||14,681|
Wed, Mar 6, 2019|9:00p|New York Knicks|96|Phoenix Suns|107|Box Score||14,427|
Wed, Mar 6, 2019|10:00p|Boston Celtics|111|Sacramento Kings|109|Box Score||17,583|
Wed, Mar 6, 2019|10:30p|Denver Nuggets|115|Los Angeles Lakers|99|Box Score||18,997|
Thu, Mar 7, 2019|8:00p|Indiana Pacers|98|Milwaukee Bucks|117|Box Score||17,884|
Thu, Mar 7, 2019|10:30p|Oklahoma City Thunder|129|Portland Trail Blazers|121|Box Score|OT|20,037|
Fri, Mar 8, 2019|7:00p|Washington Wizards|111|Charlotte Hornets|112|Box Score||18,144|
Fri, Mar 8, 2019|7:00p|Dallas Mavericks|106|Orlando Magic|111|Box Score||19,196|
Fri, Mar 8, 2019|8:00p|Detroit Pistons|112|Chicago Bulls|104|Box Score||21,048|
Fri, Mar 8, 2019|8:00p|Philadelphia 76ers|91|Houston Rockets|107|Box Score||18,055|
Fri, Mar 8, 2019|8:00p|Utah Jazz|104|Memphis Grizzlies|114|Box Score||15,407|
Fri, Mar 8, 2019|8:00p|Cleveland Cavaliers|110|Miami Heat|126|Box Score||19,600|
Fri, Mar 8, 2019|8:00p|Toronto Raptors|127|New Orleans Pelicans|104|Box Score||17,325|
Fri, Mar 8, 2019|10:30p|Denver Nuggets|105|Golden State Warriors|122|Box Score||19,596|
Fri, Mar 8, 2019|10:30p|Oklahoma City Thunder|110|Los Angeles Clippers|118|Box Score||17,915|
Sat, Mar 9, 2019|12:00p|Sacramento Kings|102|New York Knicks|94|Box Score||19,812|
Sat, Mar 9, 2019|7:00p|Brooklyn Nets|114|Atlanta Hawks|112|Box Score||16,527|
Sat, Mar 9, 2019|8:00p|Washington Wizards|130|Minnesota Timberwolves|135|Box Score|OT|14,381|
Sat, Mar 9, 2019|8:30p|Boston Celtics|120|Los Angeles Lakers|107|Box Score||18,997|
Sat, Mar 9, 2019|9:00p|Charlotte Hornets|114|Milwaukee Bucks|131|Box Score||17,996|
Sat, Mar 9, 2019|10:00p|Phoenix Suns|120|Portland Trail Blazers|127|Box Score||19,851|
Sun, Mar 10, 2019|12:00p|Chicago Bulls|108|Detroit Pistons|131|Box Score||19,356|
Sun, Mar 10, 2019|3:30p|Toronto Raptors|125|Miami Heat|104|Box Score||19,600|
Sun, Mar 10, 2019|3:30p|Indiana Pacers|89|Philadelphia 76ers|106|Box Score||20,636|
Sun, Mar 10, 2019|6:00p|New Orleans Pelicans|116|Atlanta Hawks|128|Box Score||14,337|
Sun, Mar 10, 2019|6:00p|Orlando Magic|97|Memphis Grizzlies|105|Box Score||16,627|
Sun, Mar 10, 2019|7:00p|Houston Rockets|94|Dallas Mavericks|93|Box Score||20,423|
Sun, Mar 10, 2019|8:00p|New York Knicks|92|Minnesota Timberwolves|103|Box Score||13,806|
Sun, Mar 10, 2019|8:00p|Milwaukee Bucks|114|San Antonio Spurs|121|Box Score||18,594|
Sun, Mar 10, 2019|8:30p|Phoenix Suns|115|Golden State Warriors|111|Box Score||19,596|
Mon, Mar 11, 2019|7:00p|Toronto Raptors|101|Cleveland Cavaliers|126|Box Score||19,432|
