date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Sat, Dec 4, 2004|10:30p|Minnesota Timberwolves|107|Los Angeles Clippers|100|Box Score|OT|17,587
Sat, Dec 4, 2004|10:30p|Portland Trail Blazers|89|Seattle SuperSonics|99|Box Score|17,072|
Sun, Dec 5, 2004|9:00p|Phoenix Suns|121|Portland Trail Blazers|99|Box Score|16,128|
Sun, Dec 5, 2004|9:00p|Boston Celtics|105|Sacramento Kings|119|Box Score|17,317|
Mon, Dec 6, 2004|7:30p|Philadelphia 76ers|92|Atlanta Hawks|96|Box Score|9,173|
Mon, Dec 6, 2004|7:30p|Toronto Raptors|86|New Jersey Nets|88|Box Score|11,227|
Mon, Dec 6, 2004|8:30p|San Antonio Spurs|91|Chicago Bulls|75|Box Score|16,353|
Mon, Dec 6, 2004|8:30p|Detroit Pistons|101|Dallas Mavericks|85|Box Score|19,576|
Mon, Dec 6, 2004|9:00p|Orlando Magic|102|Denver Nuggets|115|Box Score|14,912|
Mon, Dec 6, 2004|9:00p|Miami Heat|100|Utah Jazz|80|Box Score|18,245|
Mon, Dec 6, 2004|10:30p|Boston Celtics|106|Golden State Warriors|110|Box Score|14,038|
Mon, Dec 6, 2004|10:30p|Charlotte Bobcats|93|Los Angeles Clippers|99|Box Score|2OT|14,065
Tue, Dec 7, 2004|7:00p|New Jersey Nets|97|Cleveland Cavaliers|103|Box Score|16,556|
Tue, Dec 7, 2004|7:00p|Milwaukee Bucks|89|Indiana Pacers|86|Box Score|15,251|
Tue, Dec 7, 2004|8:00p|New York Knicks|88|Memphis Grizzlies|96|Box Score|15,241|
Tue, Dec 7, 2004|8:00p|Dallas Mavericks|97|Minnesota Timberwolves|87|Box Score|16,235|
Tue, Dec 7, 2004|8:30p|New Orleans Hornets|81|Houston Rockets|89|Box Score|10,923|
Tue, Dec 7, 2004|9:00p|Golden State Warriors|104|Phoenix Suns|118|Box Score|14,272|
Tue, Dec 7, 2004|10:00p|Charlotte Bobcats|92|Sacramento Kings|109|Box Score|17,317|
Wed, Dec 8, 2004|7:00p|Minnesota Timberwolves|119|Philadelphia 76ers|84|Box Score|16,393|
Wed, Dec 8, 2004|7:00p|Denver Nuggets|111|Washington Wizards|105|Box Score|16,080|
Wed, Dec 8, 2004|7:30p|Memphis Grizzlies|97|Atlanta Hawks|89|Box Score|7,271|
Wed, Dec 8, 2004|7:30p|Toronto Raptors|86|Detroit Pistons|90|Box Score|OT|22,076
Wed, Dec 8, 2004|8:00p|Miami Heat|101|Milwaukee Bucks|96|Box Score|15,632|
Wed, Dec 8, 2004|8:00p|New York Knicks|86|New Orleans Hornets|79|Box Score|12,542|
Wed, Dec 8, 2004|8:30p|Cleveland Cavaliers|85|Chicago Bulls|113|Box Score|15,374|
Wed, Dec 8, 2004|8:30p|Seattle SuperSonics|102|San Antonio Spurs|96|Box Score|18,797|
Wed, Dec 8, 2004|9:00p|Orlando Magic|106|Utah Jazz|100|Box Score|17,513|
Wed, Dec 8, 2004|10:30p|Phoenix Suns|113|Los Angeles Lakers|110|Box Score|18,997|
Thu, Dec 9, 2004|8:00p|San Antonio Spurs|80|Houston Rockets|81|Box Score|16,170|
Thu, Dec 9, 2004|8:30p|Seattle SuperSonics|107|Dallas Mavericks|102|Box Score|19,733|
Thu, Dec 9, 2004|10:30p|Boston Celtics|87|Portland Trail Blazers|89|Box Score|15,531|
Fri, Dec 10, 2004|7:00p|Denver Nuggets|101|Toronto Raptors|87|Box Score|17,197|
Fri, Dec 10, 2004|7:00p|New York Knicks|104|Washington Wizards|106|Box Score|16,702|
Fri, Dec 10, 2004|7:30p|Memphis Grizzlies|84|Miami Heat|92|Box Score|19,600|
Fri, Dec 10, 2004|7:30p|New Orleans Hornets|91|New Jersey Nets|94|Box Score|OT|13,478
Fri, Dec 10, 2004|8:00p|Philadelphia 76ers|93|Chicago Bulls|88|Box Score|20,823|
Fri, Dec 10, 2004|8:00p|Atlanta Hawks|88|Detroit Pistons|72|Box Score|22,076|
Fri, Dec 10, 2004|8:00p|Sacramento Kings|105|Minnesota Timberwolves|113|Box Score|19,101|
Fri, Dec 10, 2004|8:30p|Indiana Pacers|86|Milwaukee Bucks|95|Box Score|15,906|
Fri, Dec 10, 2004|9:00p|Charlotte Bobcats|106|Phoenix Suns|115|Box Score|17,105|
Fri, Dec 10, 2004|10:30p|Orlando Magic|113|Golden State Warriors|109|Box Score|15,874|
Fri, Dec 10, 2004|10:30p|Portland Trail Blazers|87|Utah Jazz|92|Box Score|OT|19,531
Sat, Dec 11, 2004|7:00p|New Jersey Nets|95|Atlanta Hawks|90|Box Score|8,735|
Sat, Dec 11, 2004|8:00p|Sacramento Kings|97|Indiana Pacers|92|Box Score|OT|17,091
Sat, Dec 11, 2004|8:00p|Detroit Pistons|68|Memphis Grizzlies|72|Box Score|18,119|
Sat, Dec 11, 2004|8:30p|Minnesota Timberwolves|88|Chicago Bulls|99|Box Score|20,782|
Sat, Dec 11, 2004|8:30p|Dallas Mavericks|102|Houston Rockets|78|Box Score|18,189|
Sat, Dec 11, 2004|8:30p|Cleveland Cavaliers|97|San Antonio Spurs|116|Box Score|18,797|
Sat, Dec 11, 2004|10:00p|Boston Celtics|98|Seattle SuperSonics|84|Box Score|17,072|
Sat, Dec 11, 2004|10:30p|Los Angeles Lakers|89|Los Angeles Clippers|87|Box Score|19,697|
Sun, Dec 12, 2004|12:00p|Denver Nuggets|96|New York Knicks|107|Box Score|19,763|
Sun, Dec 12, 2004|1:00p|Miami Heat|106|Toronto Raptors|98|Box Score|19,202|
Sun, Dec 12, 2004|1:00p|New Orleans Hornets|69|Washington Wizards|88|Box Score|13,969|
Sun, Dec 12, 2004|2:00p|Milwaukee Bucks|101|Philadelphia 76ers|107|Box Score|15,764|
Sun, Dec 12, 2004|8:00p|Utah Jazz|88|Portland Trail Blazers|98|Box Score|15,802|
Sun, Dec 12, 2004|9:00p|Charlotte Bobcats|87|Golden State Warriors|99|Box Score|14,023|
Sun, Dec 12, 2004|9:30p|Orlando Magic|98|Los Angeles Lakers|105|Box Score|18,997|
Mon, Dec 13, 2004|7:30p|Washington Wizards|83|Miami Heat|106|Box Score|19,600|
Mon, Dec 13, 2004|8:00p|Cleveland Cavaliers|92|Memphis Grizzlies|86|Box Score|15,516|
Mon, Dec 13, 2004|8:30p|Dallas Mavericks|94|Chicago Bulls|93|Box Score|16,191|
Mon, Dec 13, 2004|9:00p|Orlando Magic|100|Phoenix Suns|121|Box Score|14,228|
Mon, Dec 13, 2004|10:30p|Boston Celtics|134|Los Angeles Clippers|127|Box Score|2OT|16,007
Tue, Dec 14, 2004|7:00p|New Orleans Hornets|93|Charlotte Bobcats|94|Box Score|OT|13,589
Tue, Dec 14, 2004|7:00p|Denver Nuggets|102|Philadelphia 76ers|110|Box Score|15,392|
Tue, Dec 14, 2004|7:30p|Indiana Pacers|108|Atlanta Hawks|97|Box Score|OT|7,975
Tue, Dec 14, 2004|7:30p|New York Knicks|87|New Jersey Nets|79|Box Score|16,794|
Tue, Dec 14, 2004|8:00p|Sacramento Kings|89|Milwaukee Bucks|86|Box Score|13,687|
Tue, Dec 14, 2004|8:00p|Portland Trail Blazers|89|Minnesota Timberwolves|100|Box Score|15,103|
Tue, Dec 14, 2004|8:30p|Golden State Warriors|111|Dallas Mavericks|107|Box Score|19,561|
Tue, Dec 14, 2004|9:00p|Los Angeles Clippers|91|Utah Jazz|93|Box Score|19,101|
Tue, Dec 14, 2004|10:00p|Los Angeles Lakers|93|Seattle SuperSonics|108|Box Score|17,072|
Wed, Dec 15, 2004|7:00p|Denver Nuggets|100|Boston Celtics|99|Box Score|15,371|
Wed, Dec 15, 2004|7:00p|Portland Trail Blazers|88|Cleveland Cavaliers|112|Box Score|17,897|
Wed, Dec 15, 2004|7:00p|Minnesota Timberwolves|90|Toronto Raptors|96|Box Score|16,888|
Wed, Dec 15, 2004|7:00p|Miami Heat|98|Washington Wizards|93|Box Score|18,234|
Wed, Dec 15, 2004|8:00p|Chicago Bulls|96|Memphis Grizzlies|88|Box Score|14,163|
Wed, Dec 15, 2004|8:00p|Golden State Warriors|89|New Orleans Hornets|98|Box Score|13,641|
Wed, Dec 15, 2004|8:00p|Detroit Pistons|94|New York Knicks|93|Box Score|19,763|
Wed, Dec 15, 2004|8:30p|Atlanta Hawks|69|Houston Rockets|92|Box Score|9,960|
Wed, Dec 15, 2004|8:30p|Orlando Magic|91|San Antonio Spurs|94|Box Score|17,384|
Wed, Dec 15, 2004|10:30p|Utah Jazz|86|Phoenix Suns|108|Box Score|14,908|
Thu, Dec 16, 2004|8:00p|Cleveland Cavaliers|69|Detroit Pistons|81|Box Score|22,076|
Thu, Dec 16, 2004|8:30p|Milwaukee Bucks|77|Chicago Bulls|85|Box Score|14,403|
Thu, Dec 16, 2004|10:30p|Los Angeles Lakers|115|Sacramento Kings|99|Box Score|17,317|
Fri, Dec 17, 2004|7:00p|Toronto Raptors|86|Indiana Pacers|89|Box Score|15,357|
Fri, Dec 17, 2004|7:00p|New York Knicks|113|Philadelphia 76ers|107|Box Score|OT|19,286
Fri, Dec 17, 2004|7:30p|Portland Trail Blazers|100|Atlanta Hawks|84|Box Score|9,227|
Fri, Dec 17, 2004|7:30p|Utah Jazz|106|Boston Celtics|114|Box Score|15,504|
Fri, Dec 17, 2004|8:00p|New Jersey Nets|84|Memphis Grizzlies|89|Box Score|18,119|
Fri, Dec 17, 2004|8:00p|Denver Nuggets|100|Miami Heat|107|Box Score|19,984|
Fri, Dec 17, 2004|8:00p|Los Angeles Clippers|86|Minnesota Timberwolves|113|Box Score|18,371|
Fri, Dec 17, 2004|8:00p|San Antonio Spurs|83|New Orleans Hornets|67|Box Score|13,071|
Fri, Dec 17, 2004|8:30p|Golden State Warriors|83|Houston Rockets|100|Box Score|14,452|
Fri, Dec 17, 2004|10:30p|Washington Wizards|120|Los Angeles Lakers|116|Box Score|OT|18,212
Fri, Dec 17, 2004|10:30p|Phoenix Suns|112|Seattle SuperSonics|110|Box Score|17,072|
Sat, Dec 18, 2004|7:00p|Houston Rockets|100|Charlotte Bobcats|101|Box Score|OT|17,320
Sat, Dec 18, 2004|7:00p|Denver Nuggets|95|Orlando Magic|117|Box Score|15,531|
Sat, Dec 18, 2004|7:30p|Boston Celtics|114|Cleveland Cavaliers|107|Box Score|OT|18,904
Sat, Dec 18, 2004|7:30p|Portland Trail Blazers|75|Detroit Pistons|74|Box Score|22,076|
Sat, Dec 18, 2004|8:30p|Indiana Pacers|71|Chicago Bulls|85|Box Score|19,474|
Sat, Dec 18, 2004|8:30p|Atlanta Hawks|68|Dallas Mavericks|90|Box Score|20,068|
Sat, Dec 18, 2004|8:30p|Philadelphia 76ers|116|Milwaukee Bucks|97|Box Score|16,839|
Sat, Dec 18, 2004|8:30p|Golden State Warriors|85|San Antonio Spurs|104|Box Score|17,467|
Sat, Dec 18, 2004|9:00p|Washington Wizards|96|Phoenix Suns|110|Box Score|16,948|
Sun, Dec 19, 2004|3:00p|Utah Jazz|93|New York Knicks|94|Box Score|19,763|
Sun, Dec 19, 2004|3:00p|New Jersey Nets|99|Toronto Raptors|110|Box Score|16,938|
Sun, Dec 19, 2004|6:00p|Orlando Magic|107|Miami Heat|117|Box Score|20,128|
Sun, Dec 19, 2004|9:00p|New Orleans Hornets|71|Sacramento Kings|107|Box Score|17,317|
Sun, Dec 19, 2004|9:30p|Memphis Grizzlies|92|Los Angeles Clippers|82|Box Score|16,297|
Mon, Dec 20, 2004|7:00p|Utah Jazz|103|Philadelphia 76ers|101|Box Score|15,642|
Mon, Dec 20, 2004|8:30p|Portland Trail Blazers|87|Chicago Bulls|92|Box Score|19,023|
Mon, Dec 20, 2004|8:30p|Toronto Raptors|102|Houston Rockets|114|Box Score|14,241|
Mon, Dec 20, 2004|9:00p|Phoenix Suns|107|Denver Nuggets|105|Box Score|19,609|
Mon, Dec 20, 2004|10:30p|Washington Wizards|103|Golden State Warriors|101|Box Score|15,161|
Mon, Dec 20, 2004|10:30p|Memphis Grizzlies|82|Los Angeles Lakers|72|Box Score|18,997|
Tue, Dec 21, 2004|7:00p|New Jersey Nets|94|Charlotte Bobcats|91|Box Score|11,358|
Tue, Dec 21, 2004|7:00p|Minnesota Timberwolves|97|Cleveland Cavaliers|107|Box Score|19,094|
Tue, Dec 21, 2004|7:30p|Boston Celtics|100|Miami Heat|108|Box Score|20,146|
Tue, Dec 21, 2004|7:30p|Dallas Mavericks|123|New York Knicks|94|Box Score|19,763|
Tue, Dec 21, 2004|10:00p|Washington Wizards|93|Sacramento Kings|104|Box Score|17,317|
Tue, Dec 21, 2004|10:30p|New Orleans Hornets|91|Los Angeles Clippers|100|Box Score|OT|13,034
Wed, Dec 22, 2004|7:00p|New York Knicks|109|Boston Celtics|114|Box Score|15,655|
Wed, Dec 22, 2004|7:00p|Philadelphia 76ers|102|Indiana Pacers|90|Box Score|15,412|
Wed, Dec 22, 2004|7:00p|San Antonio Spurs|87|Orlando Magic|93|Box Score|16,325|
Wed, Dec 22, 2004|7:00p|Utah Jazz|86|Toronto Raptors|98|Box Score|17,479|
Wed, Dec 22, 2004|7:30p|Dallas Mavericks|100|Atlanta Hawks|113|Box Score|12,765|
Wed, Dec 22, 2004|7:30p|Chicago Bulls|89|Detroit Pistons|82|Box Score|22,076|
Wed, Dec 22, 2004|7:30p|Cleveland Cavaliers|90|New Jersey Nets|92|Box Score|16,327|
Wed, Dec 22, 2004|8:00p|Portland Trail Blazers|104|Milwaukee Bucks|95|Box Score|13,789|
Wed, Dec 22, 2004|8:30p|Charlotte Bobcats|90|Houston Rockets|87|Box Score|13,655|
Wed, Dec 22, 2004|10:00p|Memphis Grizzlies|99|Golden State Warriors|109|Box Score|15,389|
Wed, Dec 22, 2004|10:00p|Denver Nuggets|83|Seattle SuperSonics|98|Box Score|17,072|
Wed, Dec 22, 2004|10:30p|New Orleans Hornets|89|Los Angeles Lakers|101|Box Score|18,477|
Thu, Dec 23, 2004|8:00p|Minnesota Timberwolves|82|San Antonio Spurs|96|Box Score|18,797|
Thu, Dec 23, 2004|9:00p|Memphis Grizzlies|102|Phoenix Suns|109|Box Score|17,422|
Thu, Dec 23, 2004|10:30p|Miami Heat|109|Sacramento Kings|107|Box Score|17,317|
Sat, Dec 25, 2004|12:30p|Detroit Pistons|98|Indiana Pacers|93|Box Score|18,345|
Sat, Dec 25, 2004|3:00p|Miami Heat|104|Los Angeles Lakers|102|Box Score|OT|18,997
Sun, Dec 26, 2004|1:00p|Charlotte Bobcats|82|New York Knicks|91|Box Score|19,763|
Sun, Dec 26, 2004|7:00p|New Orleans Hornets|91|Cleveland Cavaliers|100|Box Score|20,562|
Sun, Dec 26, 2004|7:00p|Chicago Bulls|92|Milwaukee Bucks|99|Box Score|15,738|
Sun, Dec 26, 2004|7:00p|Boston Celtics|90|San Antonio Spurs|107|Box Score|17,541|
Sun, Dec 26, 2004|8:00p|Washington Wizards|74|Minnesota Timberwolves|109|Box Score|16,433|
Sun, Dec 26, 2004|8:00p|Toronto Raptors|94|Phoenix Suns|106|Box Score|18,422|
Sun, Dec 26, 2004|8:30p|Los Angeles Clippers|79|Houston Rockets|96|Box Score|16,548|
Sun, Dec 26, 2004|9:00p|Dallas Mavericks|102|Denver Nuggets|88|Box Score|19,099|
Sun, Dec 26, 2004|9:00p|Golden State Warriors|98|Sacramento Kings|94|Box Score|17,317|
Mon, Dec 27, 2004|7:00p|New Orleans Hornets|82|Indiana Pacers|100|Box Score|16,930|
Mon, Dec 27, 2004|7:00p|New York Knicks|119|Orlando Magic|111|Box Score|17,283|
Mon, Dec 27, 2004|7:00p|Charlotte Bobcats|87|Washington Wizards|106|Box Score|16,322|
Mon, Dec 27, 2004|7:30p|New Jersey Nets|90|Detroit Pistons|100|Box Score|OT|22,076
Mon, Dec 27, 2004|7:30p|Atlanta Hawks|102|Miami Heat|116|Box Score|20,291|
Mon, Dec 27, 2004|8:00p|Los Angeles Clippers|76|Memphis Grizzlies|96|Box Score|15,273|
Mon, Dec 27, 2004|9:00p|Seattle SuperSonics|98|Utah Jazz|88|Box Score|19,911|
Mon, Dec 27, 2004|10:00p|Philadelphia 76ers|111|Portland Trail Blazers|104|Box Score|18,024|
Mon, Dec 27, 2004|10:30p|Denver Nuggets|101|Golden State Warriors|104|Box Score|16,819|
Tue, Dec 28, 2004|7:30p|Cleveland Cavaliers|111|Atlanta Hawks|102|Box Score|19,445|
Tue, Dec 28, 2004|8:00p|Houston Rockets|87|Milwaukee Bucks|115|Box Score|17,049|
Tue, Dec 28, 2004|8:30p|New Jersey Nets|84|Chicago Bulls|80|Box Score|22,903|
Tue, Dec 28, 2004|8:30p|Boston Celtics|94|Dallas Mavericks|113|Box Score|20,499|
Tue, Dec 28, 2004|8:30p|Phoenix Suns|94|San Antonio Spurs|115|Box Score|18,797|
Tue, Dec 28, 2004|10:00p|Philadelphia 76ers|114|Seattle SuperSonics|107|Box Score|17,072|
Tue, Dec 28, 2004|10:30p|Toronto Raptors|99|Los Angeles Lakers|117|Box Score|18,997|
Wed, Dec 29, 2004|7:00p|Indiana Pacers|74|Charlotte Bobcats|71|Box Score|13,483|
Wed, Dec 29, 2004|7:00p|Houston Rockets|98|Cleveland Cavaliers|87|Box Score|20,562|
Wed, Dec 29, 2004|7:00p|Milwaukee Bucks|111|Orlando Magic|105|Box Score|14,438|
Wed, Dec 29, 2004|7:00p|Detroit Pistons|107|Washington Wizards|105|Box Score|20,173|
Wed, Dec 29, 2004|7:30p|Minnesota Timberwolves|87|New York Knicks|100|Box Score|19,763|
Wed, Dec 29, 2004|8:00p|Boston Celtics|109|Memphis Grizzlies|117|Box Score|18,119|
Wed, Dec 29, 2004|8:00p|Phoenix Suns|107|New Orleans Hornets|96|Box Score|16,905|
Wed, Dec 29, 2004|10:30p|Toronto Raptors|105|Golden State Warriors|111|Box Score|15,279|
Wed, Dec 29, 2004|10:30p|Utah Jazz|90|Los Angeles Clippers|101|Box Score|17,481|
Thu, Dec 30, 2004|2:00p|Seattle SuperSonics|94|Atlanta Hawks|79|Box Score|13,336|
Thu, Dec 30, 2004|7:30p|Indiana Pacers|96|New Jersey Nets|83|Box Score|20,174|
Thu, Dec 30, 2004|8:00p|Miami Heat|89|Detroit Pistons|78|Box Score|22,076|
Thu, Dec 30, 2004|10:30p|San Antonio Spurs|114|Portland Trail Blazers|80|Box Score|18,677|
Fri, Dec 31, 2004|3:00p|Washington Wizards|103|Boston Celtics|108|Box Score|15,774|
Fri, Dec 31, 2004|7:00p|Seattle SuperSonics|103|Charlotte Bobcats|97|Box Score|13,696|
Fri, Dec 31, 2004|8:00p|Philadelphia 76ers|92|Denver Nuggets|97|Box Score|19,099|
Fri, Dec 31, 2004|8:00p|Sacramento Kings|109|Utah Jazz|102|Box Score|19,911|
Fri, Dec 31, 2004|9:30p|San Antonio Spurs|98|Los Angeles Clippers|79|Box Score|17,115|
Fri, Dec 31, 2004|10:00p|Milwaukee Bucks|90|Houston Rockets|105|Box Score|16,194|
