date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Tue, Apr 1, 2014|8:00p|Houston Rockets|96|Brooklyn Nets|105|Box Score||17,732|
Tue, Apr 1, 2014|8:30p|Golden State Warriors|122|Dallas Mavericks|120|Box Score|OT|20,423|
Tue, Apr 1, 2014|10:30p|Portland Trail Blazers|124|Los Angeles Lakers|112|Box Score||18,110|
Wed, Apr 2, 2014|7:00p|Detroit Pistons|94|Indiana Pacers|101|Box Score||18,165|
Wed, Apr 2, 2014|7:00p|Brooklyn Nets|81|New York Knicks|110|Box Score||19,812|
Wed, Apr 2, 2014|7:00p|Cleveland Cavaliers|119|Orlando Magic|98|Box Score||16,092|
Wed, Apr 2, 2014|7:00p|Charlotte Bobcats|123|Philadelphia 76ers|93|Box Score||12,136|
Wed, Apr 2, 2014|7:00p|Houston Rockets|103|Toronto Raptors|107|Box Score||18,294|
Wed, Apr 2, 2014|7:00p|Boston Celtics|92|Washington Wizards|118|Box Score||17,770|
Wed, Apr 2, 2014|7:30p|Chicago Bulls|105|Atlanta Hawks|92|Box Score||17,029|
Wed, Apr 2, 2014|7:30p|Milwaukee Bucks|77|Miami Heat|96|Box Score||19,609|
Wed, Apr 2, 2014|8:00p|Memphis Grizzlies|88|Minnesota Timberwolves|102|Box Score||12,009|
Wed, Apr 2, 2014|8:30p|Golden State Warriors|90|San Antonio Spurs|111|Box Score||18,581|
Wed, Apr 2, 2014|9:00p|New Orleans Pelicans|107|Denver Nuggets|137|Box Score||14,783|
Wed, Apr 2, 2014|10:00p|Los Angeles Clippers|112|Phoenix Suns|108|Box Score||16,091|
Wed, Apr 2, 2014|10:00p|Los Angeles Lakers|102|Sacramento Kings|107|Box Score||17,317|
Thu, Apr 3, 2014|8:00p|San Antonio Spurs|94|Oklahoma City Thunder|106|Box Score||18,203|
Thu, Apr 3, 2014|10:30p|Dallas Mavericks|113|Los Angeles Clippers|107|Box Score||19,222|
Fri, Apr 4, 2014|7:00p|Orlando Magic|80|Charlotte Bobcats|91|Box Score||17,708|
Fri, Apr 4, 2014|7:00p|Denver Nuggets|92|Memphis Grizzlies|100|Box Score||17,011|
Fri, Apr 4, 2014|7:00p|Indiana Pacers|94|Toronto Raptors|102|Box Score||19,800|
Fri, Apr 4, 2014|7:30p|Cleveland Cavaliers|98|Atlanta Hawks|117|Box Score||16,210|
Fri, Apr 4, 2014|7:30p|Philadelphia 76ers|111|Boston Celtics|102|Box Score||18,624|
Fri, Apr 4, 2014|7:30p|Detroit Pistons|104|Brooklyn Nets|116|Box Score||16,754|
Fri, Apr 4, 2014|7:30p|Minnesota Timberwolves|122|Miami Heat|121|Box Score|2OT|19,661|
