date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance
Fri, Jan 9, 2004|8:30p|Miami Heat|94|Milwaukee Bucks|103|Box Score|18,717|
Fri, Jan 9, 2004|9:00p|Utah Jazz|96|Denver Nuggets|106|Box Score|19,402|
Fri, Jan 9, 2004|10:30p|Atlanta Hawks|67|Los Angeles Lakers|113|Box Score|18,997|
Fri, Jan 9, 2004|10:30p|Sacramento Kings|113|Phoenix Suns|93|Box Score|16,848|
Fri, Jan 9, 2004|10:30p|Memphis Grizzlies|116|Seattle SuperSonics|122|Box Score|15,408|
Sat, Jan 10, 2004|7:00p|Philadelphia 76ers|87|Washington Wizards|94|Box Score|17,146|
Sat, Jan 10, 2004|7:30p|Milwaukee Bucks|88|New York Knicks|94|Box Score|19,763|
Sat, Jan 10, 2004|8:00p|Miami Heat|77|Minnesota Timberwolves|83|Box Score|17,026|
Sat, Jan 10, 2004|8:30p|New Orleans Hornets|84|Chicago Bulls|89|Box Score|19,664|
Sat, Jan 10, 2004|8:30p|Indiana Pacers|88|San Antonio Spurs|89|Box Score|OT|18,797
Sat, Jan 10, 2004|9:00p|Atlanta Hawks|71|Utah Jazz|92|Box Score|19,911|
Sat, Jan 10, 2004|10:30p|Seattle SuperSonics|110|Golden State Warriors|113|Box Score|OT|17,413
Sun, Jan 11, 2004|1:00p|Portland Trail Blazers|72|Toronto Raptors|83|Box Score|18,906|
Sun, Jan 11, 2004|6:00p|Dallas Mavericks|102|Detroit Pistons|115|Box Score|22,076|
Sun, Jan 11, 2004|8:30p|Boston Celtics|97|Houston Rockets|93|Box Score|14,878|
Sun, Jan 11, 2004|9:00p|Denver Nuggets|106|Sacramento Kings|117|Box Score|17,317|
Sun, Jan 11, 2004|9:30p|Memphis Grizzlies|108|Los Angeles Clippers|107|Box Score|OT|13,618
Mon, Jan 12, 2004|7:30p|Dallas Mavericks|127|New York Knicks|121|Box Score|OT|18,230
Mon, Jan 12, 2004|7:30p|Philadelphia 76ers|87|Orlando Magic|82|Box Score|15,474|
Mon, Jan 12, 2004|10:00p|Cleveland Cavaliers|79|Los Angeles Lakers|89|Box Score|18,997|
Mon, Jan 12, 2004|10:30p|Memphis Grizzlies|115|Golden State Warriors|113|Box Score|2OT|13,722
Tue, Jan 13, 2004|7:00p|Houston Rockets|93|Washington Wizards|80|Box Score|16,254|
Tue, Jan 13, 2004|7:30p|San Antonio Spurs|77|Atlanta Hawks|86|Box Score|11,807|
Tue, Jan 13, 2004|8:00p|Boston Celtics|103|Milwaukee Bucks|111|Box Score|13,417|
Tue, Jan 13, 2004|8:00p|Minnesota Timberwolves|94|New Orleans Hornets|89|Box Score|14,701|
Tue, Jan 13, 2004|8:30p|Detroit Pistons|105|Chicago Bulls|89|Box Score|17,295|
Tue, Jan 13, 2004|9:00p|Denver Nuggets|105|Phoenix Suns|92|Box Score|15,910|
Tue, Jan 13, 2004|9:00p|Golden State Warriors|80|Utah Jazz|97|Box Score|18,241|
Tue, Jan 13, 2004|10:00p|Miami Heat|86|Sacramento Kings|90|Box Score|17,317|
Tue, Jan 13, 2004|10:00p|Cleveland Cavaliers|104|Seattle SuperSonics|96|Box Score|17,072|
Tue, Jan 13, 2004|10:30p|Portland Trail Blazers|96|Los Angeles Clippers|103|Box Score|OT|12,394
Wed, Jan 14, 2004|7:00p|Houston Rockets|95|Boston Celtics|80|Box Score|15,445|
Wed, Jan 14, 2004|7:00p|Atlanta Hawks|78|Indiana Pacers|85|Box Score|14,735|
Wed, Jan 14, 2004|7:30p|Toronto Raptors|91|Detroit Pistons|95|Box Score|18,473|
Wed, Jan 14, 2004|7:30p|Washington Wizards|103|New Jersey Nets|115|Box Score|9,778|
Wed, Jan 14, 2004|7:30p|Orlando Magic|110|New York Knicks|120|Box Score|17,249|
Wed, Jan 14, 2004|8:30p|Minnesota Timberwolves|100|San Antonio Spurs|93|Box Score|17,411|
Wed, Jan 14, 2004|9:00p|Philadelphia 76ers|122|Dallas Mavericks|125|Box Score|2OT|20,221
Wed, Jan 14, 2004|10:30p|Denver Nuggets|71|Los Angeles Lakers|97|Box Score|18,562|
Thu, Jan 15, 2004|8:00p|Chicago Bulls|93|Memphis Grizzlies|108|Box Score|12,239|
Thu, Jan 15, 2004|8:00p|New Jersey Nets|83|Milwaukee Bucks|86|Box Score|14,438|
Thu, Jan 15, 2004|8:00p|Toronto Raptors|78|New Orleans Hornets|74|Box Score|OT|14,673
Thu, Jan 15, 2004|9:00p|Miami Heat|85|Utah Jazz|97|Box Score|19,751|
Thu, Jan 15, 2004|10:00p|Phoenix Suns|105|Portland Trail Blazers|96|Box Score|14,202|
Thu, Jan 15, 2004|10:30p|Cleveland Cavaliers|102|Golden State Warriors|119|Box Score|19,602|
Fri, Jan 16, 2004|7:00p|San Antonio Spurs|79|Indiana Pacers|89|Box Score|18,044|
Fri, Jan 16, 2004|7:00p|Boston Celtics|118|Orlando Magic|124|Box Score|OT|14,211
Fri, Jan 16, 2004|7:30p|Seattle SuperSonics|88|New York Knicks|108|Box Score|18,661|
Fri, Jan 16, 2004|8:00p|Washington Wizards|77|Detroit Pistons|98|Box Score|20,539|
Fri, Jan 16, 2004|9:00p|Dallas Mavericks|91|Denver Nuggets|88|Box Score|19,216|
Fri, Jan 16, 2004|9:00p|Golden State Warriors|93|Phoenix Suns|104|Box Score|14,921|
Fri, Jan 16, 2004|10:30p|Miami Heat|87|Los Angeles Clippers|85|Box Score|14,233|
Fri, Jan 16, 2004|10:30p|Los Angeles Lakers|83|Sacramento Kings|103|Box Score|17,317|
Sat, Jan 17, 2004|1:00p|Memphis Grizzlies|91|Philadelphia 76ers|87|Box Score|20,054|
Sat, Jan 17, 2004|3:30p|Minnesota Timberwolves|76|Houston Rockets|95|Box Score|18,145|
Sat, Jan 17, 2004|7:00p|Toronto Raptors|70|Atlanta Hawks|75|Box Score|13,928|
Sat, Jan 17, 2004|7:00p|Seattle SuperSonics|84|Washington Wizards|99|Box Score|15,813|
Sat, Jan 17, 2004|8:00p|Indiana Pacers|90|New Jersey Nets|84|Box Score|18,856|
Sat, Jan 17, 2004|8:00p|Orlando Magic|90|New Orleans Hornets|91|Box Score|15,428|
Sat, Jan 17, 2004|8:30p|New York Knicks|101|Chicago Bulls|96|Box Score|22,202|
Sat, Jan 17, 2004|8:30p|Detroit Pistons|99|Milwaukee Bucks|94|Box Score|18,717|
Sat, Jan 17, 2004|9:00p|Cleveland Cavaliers|102|Utah Jazz|96|Box Score|OT|19,622
Sat, Jan 17, 2004|10:00p|Dallas Mavericks|108|Portland Trail Blazers|104|Box Score|19,018|
Sat, Jan 17, 2004|10:30p|Los Angeles Clippers|89|Los Angeles Lakers|91|Box Score|18,997|
Sun, Jan 18, 2004|12:30p|San Antonio Spurs|109|Boston Celtics|92|Box Score|18,624|
Sun, Jan 18, 2004|8:00p|Portland Trail Blazers|92|Phoenix Suns|96|Box Score|15,131|
Sun, Jan 18, 2004|9:00p|Miami Heat|80|Denver Nuggets|88|Box Score|17,635|
Mon, Jan 19, 2004|1:00p|Toronto Raptors|79|New York Knicks|90|Box Score|19,308|
Mon, Jan 19, 2004|1:00p|Chicago Bulls|83|Washington Wizards|93|Box Score|15,407|
Mon, Jan 19, 2004|2:00p|Indiana Pacers|100|Atlanta Hawks|97|Box Score|19,635|
Mon, Jan 19, 2004|2:00p|Seattle SuperSonics|90|Philadelphia 76ers|81|Box Score|18,358|
Mon, Jan 19, 2004|3:00p|San Antonio Spurs|77|Detroit Pistons|85|Box Score|22,076|
Mon, Jan 19, 2004|3:00p|Milwaukee Bucks|99|Orlando Magic|106|Box Score|14,574|
Mon, Jan 19, 2004|3:30p|Sacramento Kings|125|Los Angeles Clippers|100|Box Score|17,325|
Mon, Jan 19, 2004|6:00p|New Orleans Hornets|90|Minnesota Timberwolves|97|Box Score|17,117|
Mon, Jan 19, 2004|7:30p|Houston Rockets|83|Memphis Grizzlies|88|Box Score|18,619|
Mon, Jan 19, 2004|10:00p|Utah Jazz|85|Golden State Warriors|101|Box Score|14,358|
Mon, Jan 19, 2004|10:30p|Phoenix Suns|88|Los Angeles Lakers|85|Box Score|18,312|
Tue, Jan 20, 2004|7:00p|Seattle SuperSonics|94|Cleveland Cavaliers|99|Box Score|14,048|
Tue, Jan 20, 2004|7:00p|Detroit Pistons|69|Indiana Pacers|81|Box Score|15,848|
Tue, Jan 20, 2004|7:30p|Boston Celtics|86|Miami Heat|84|Box Score|14,327|
Tue, Jan 20, 2004|8:30p|New Jersey Nets|93|Dallas Mavericks|106|Box Score|19,906|
Tue, Jan 20, 2004|9:00p|Denver Nuggets|96|Utah Jazz|75|Box Score|19,385|
Tue, Jan 20, 2004|10:00p|Portland Trail Blazers|109|Sacramento Kings|104|Box Score|OT|17,317
Wed, Jan 21, 2004|7:00p|Minnesota Timberwolves|108|Toronto Raptors|97|Box Score|18,846|
Wed, Jan 21, 2004|7:30p|Chicago Bulls|87|Atlanta Hawks|97|Box Score|10,568|
Wed, Jan 21, 2004|8:00p|Los Angeles Lakers|82|Memphis Grizzlies|88|Box Score|19,351|
Wed, Jan 21, 2004|8:00p|Orlando Magic|102|Milwaukee Bucks|113|Box Score|13,455|
Wed, Jan 21, 2004|8:00p|Philadelphia 76ers|92|New Orleans Hornets|86|Box Score|12,066|
Wed, Jan 21, 2004|8:30p|New Jersey Nets|76|San Antonio Spurs|99|Box Score|17,441|
Wed, Jan 21, 2004|9:00p|Phoenix Suns|92|Denver Nuggets|97|Box Score|15,652|
Wed, Jan 21, 2004|9:00p|New York Knicks|71|Houston Rockets|86|Box Score|14,976|
Wed, Jan 21, 2004|10:30p|Golden State Warriors|102|Los Angeles Clippers|106|Box Score|13,316|
Thu, Jan 22, 2004|7:00p|Sacramento Kings|95|Cleveland Cavaliers|89|Box Score|17,720|
Thu, Jan 22, 2004|9:30p|Los Angeles Lakers|87|Dallas Mavericks|106|Box Score|20,512|
Thu, Jan 22, 2004|10:00p|Golden State Warriors|87|Seattle SuperSonics|103|Box Score|13,050|
Fri, Jan 23, 2004|7:00p|Orlando Magic|98|Philadelphia 76ers|93|Box Score|20,272|
Fri, Jan 23, 2004|7:30p|New York Knicks|96|Atlanta Hawks|94|Box Score|16,469|
Fri, Jan 23, 2004|7:30p|Washington Wizards|89|Boston Celtics|100|Box Score|16,386|
Fri, Jan 23, 2004|7:30p|New Jersey Nets|64|Miami Heat|85|Box Score|16,028|
Fri, Jan 23, 2004|8:00p|Houston Rockets|78|Indiana Pacers|74|Box Score|18,345|
Fri, Jan 23, 2004|8:00p|Sacramento Kings|95|Memphis Grizzlies|109|Box Score|17,119|
Fri, Jan 23, 2004|8:00p|Detroit Pistons|79|Minnesota Timberwolves|80|Box Score|19,006|
Fri, Jan 23, 2004|8:00p|Denver Nuggets|91|New Orleans Hornets|97|Box Score|14,181|
Fri, Jan 23, 2004|8:30p|Dallas Mavericks|106|Chicago Bulls|93|Box Score|18,761|
Fri, Jan 23, 2004|8:30p|Toronto Raptors|86|Milwaukee Bucks|98|Box Score|15,813|
Fri, Jan 23, 2004|10:30p|Utah Jazz|82|Los Angeles Clippers|93|Box Score|15,675|
Fri, Jan 23, 2004|10:30p|San Antonio Spurs|86|Phoenix Suns|84|Box Score|17,799|
Sat, Jan 24, 2004|3:30p|Golden State Warriors|105|Portland Trail Blazers|87|Box Score|14,325|
Sat, Jan 24, 2004|7:00p|Indiana Pacers|96|Washington Wizards|107|Box Score|14,305|
Sat, Jan 24, 2004|7:30p|Philadelphia 76ers|87|Cleveland Cavaliers|95|Box Score|20,562|
Sat, Jan 24, 2004|7:30p|Miami Heat|85|New York Knicks|77|Box Score|19,763|
Sat, Jan 24, 2004|8:30p|New Orleans Hornets|98|San Antonio Spurs|96|Box Score|17,897|
Sat, Jan 24, 2004|9:00p|Los Angeles Lakers|93|Utah Jazz|86|Box Score|19,911|
Sat, Jan 24, 2004|10:00p|Los Angeles Clippers|97|Seattle SuperSonics|102|Box Score|15,741|
Sun, Jan 25, 2004|1:00p|Sacramento Kings|99|Dallas Mavericks|108|Box Score|20,284|
Sun, Jan 25, 2004|1:00p|Boston Celtics|91|New Jersey Nets|110|Box Score|17,533|
Sun, Jan 25, 2004|3:30p|Toronto Raptors|89|Chicago Bulls|96|Box Score|22,039|
Sun, Jan 25, 2004|3:30p|Phoenix Suns|95|Minnesota Timberwolves|99|Box Score|16,002|
Sun, Jan 25, 2004|4:00p|Denver Nuggets|88|Memphis Grizzlies|106|Box Score|17,284|
Sun, Jan 25, 2004|6:00p|Atlanta Hawks|91|Detroit Pistons|82|Box Score|22,076|
Sun, Jan 25, 2004|6:00p|Houston Rockets|99|Orlando Magic|87|Box Score|14,135|
Mon, Jan 26, 2004|7:00p|Orlando Magic|98|Cleveland Cavaliers|99|Box Score|14,382|
Mon, Jan 26, 2004|7:00p|Portland Trail Blazers|94|Washington Wizards|83|Box Score|14,236|
Mon, Jan 26, 2004|7:30p|Houston Rockets|81|Miami Heat|95|Box Score|14,523|
Mon, Jan 26, 2004|8:00p|San Antonio Spurs|92|Milwaukee Bucks|93|Box Score|14,385|
Mon, Jan 26, 2004|9:00p|Minnesota Timberwolves|97|Denver Nuggets|95|Box Score|15,320|
Mon, Jan 26, 2004|9:00p|Los Angeles Clippers|93|Utah Jazz|98|Box Score|18,592|
Tue, Jan 27, 2004|7:00p|New Jersey Nets|94|Philadelphia 76ers|76|Box Score|18,013|
Tue, Jan 27, 2004|7:30p|Phoenix Suns|89|Atlanta Hawks|85|Box Score|11,179|
Tue, Jan 27, 2004|7:30p|San Antonio Spurs|77|New York Knicks|67|Box Score|19,190|
Tue, Jan 27, 2004|10:00p|Dallas Mavericks|118|Seattle SuperSonics|116|Box Score|15,835|
Tue, Jan 27, 2004|10:30p|Chicago Bulls|92|Los Angeles Clippers|102|Box Score|15,298|
Wed, Jan 28, 2004|7:00p|Detroit Pistons|106|Boston Celtics|103|Box Score|14,042|
Wed, Jan 28, 2004|7:00p|Miami Heat|93|Cleveland Cavaliers|94|Box Score|14,433|
Wed, Jan 28, 2004|7:00p|Phoenix Suns|79|Indiana Pacers|101|Box Score|16,111|
Wed, Jan 28, 2004|7:00p|Orlando Magic|104|Washington Wizards|100|Box Score|14,799|
Wed, Jan 28, 2004|7:30p|Philadelphia 76ers|84|Toronto Raptors|94|Box Score|17,708|
Wed, Jan 28, 2004|8:00p|Portland Trail Blazers|88|Memphis Grizzlies|76|Box Score|11,472|
Wed, Jan 28, 2004|8:00p|Milwaukee Bucks|100|New Orleans Hornets|101|Box Score|14,007|
Wed, Jan 28, 2004|9:00p|Chicago Bulls|99|Denver Nuggets|115|Box Score|15,420|
Wed, Jan 28, 2004|9:00p|Sacramento Kings|99|Houston Rockets|94|Box Score|18,209|
Wed, Jan 28, 2004|9:00p|Dallas Mavericks|88|Utah Jazz|91|Box Score|19,515|
Wed, Jan 28, 2004|10:30p|Minnesota Timberwolves|90|Golden State Warriors|97|Box Score|18,112|
Wed, Jan 28, 2004|10:30p|Seattle SuperSonics|82|Los Angeles Lakers|96|Box Score|18,997|
Thu, Jan 29, 2004|7:00p|New Jersey Nets|89|Orlando Magic|79|Box Score|13,691|
Thu, Jan 29, 2004|7:30p|Portland Trail Blazers|93|Atlanta Hawks|85|Box Score|11,227|
Thu, Jan 29, 2004|9:30p|Sacramento Kings|96|San Antonio Spurs|91|Box Score|17,669|
Fri, Jan 30, 2004|7:00p|New Orleans Hornets|82|Philadelphia 76ers|85|Box Score|19,697|
Fri, Jan 30, 2004|7:00p|Detroit Pistons|90|Toronto Raptors|89|Box Score|OT|19,555
Fri, Jan 30, 2004|7:00p|Phoenix Suns|100|Washington Wizards|105|Box Score|14,125|
Fri, Jan 30, 2004|7:30p|New York Knicks|92|Boston Celtics|74|Box Score|18,624|
Fri, Jan 30, 2004|7:30p|Los Angeles Clippers|88|Miami Heat|97|Box Score|14,346|
Fri, Jan 30, 2004|8:00p|Utah Jazz|85|Memphis Grizzlies|79|Box Score|13,203|
Fri, Jan 30, 2004|9:30p|Cleveland Cavaliers|95|Milwaukee Bucks|101|Box Score|18,717|
Fri, Jan 30, 2004|10:30p|Chicago Bulls|81|Golden State Warriors|101|Box Score|18,413|
Fri, Jan 30, 2004|10:30p|Minnesota Timberwolves|97|Los Angeles Lakers|84|Box Score|18,997|
Sat, Jan 31, 2004|1:00p|Denver Nuggets|107|Dallas Mavericks|102|Box Score|20,463|
Sat, Jan 31, 2004|3:30p|New Jersey Nets|88|Houston Rockets|77|Box Score|18,332|
Sat, Jan 31, 2004|7:00p|Milwaukee Bucks|83|Atlanta Hawks|93|Box Score|9,317|
Sat, Jan 31, 2004|7:00p|Los Angeles Clippers|115|Orlando Magic|106|Box Score|14,402|
Sat, Jan 31, 2004|7:30p|Memphis Grizzlies|78|Detroit Pistons|80|Box Score|22,076|
Sat, Jan 31, 2004|7:30p|Phoenix Suns|105|New York Knicks|110|Box Score|19,763|
Sat, Jan 31, 2004|8:00p|Boston Celtics|98|Indiana Pacers|99|Box Score|18,345|
Sat, Jan 31, 2004|8:00p|Miami Heat|94|New Orleans Hornets|70|Box Score|15,476|
Sat, Jan 31, 2004|8:30p|Utah Jazz|81|San Antonio Spurs|85|Box Score|18,797|
Sat, Jan 31, 2004|10:00p|Chicago Bulls|95|Portland Trail Blazers|102|Box Score|OT|17,577
Sat, Jan 31, 2004|10:00p|Sacramento Kings|110|Seattle SuperSonics|103|Box Score|17,072|
