date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Mon, Jan 1, 2007|7:00p|Minnesota Timberwolves|102|Charlotte Bobcats|96|Box Score||14,827|
Mon, Jan 1, 2007|10:00p|Boston Celtics|89|Portland Trail Blazers|81|Box Score||12,156|
Tue, Jan 2, 2007|7:00p|San Antonio Spurs|78|Cleveland Cavaliers|82|Box Score||20,214|
Tue, Jan 2, 2007|7:00p|Los Angeles Clippers|86|Orlando Magic|91|Box Score||17,262|
Tue, Jan 2, 2007|8:00p|Golden State Warriors|97|New Orleans/Oklahoma City Hornets|89|Box Score||16,617|
Tue, Jan 2, 2007|8:30p|Phoenix Suns|97|Chicago Bulls|96|Box Score||22,853|
Tue, Jan 2, 2007|8:30p|Seattle SuperSonics|88|Dallas Mavericks|112|Box Score||20,245|
Tue, Jan 2, 2007|9:00p|Philadelphia 76ers|108|Denver Nuggets|97|Box Score||17,436|
Tue, Jan 2, 2007|10:00p|New York Knicks|100|Sacramento Kings|112|Box Score||17,317|
Wed, Jan 3, 2007|7:00p|Phoenix Suns|100|Toronto Raptors|98|Box Score||20,063|
Wed, Jan 3, 2007|7:00p|Milwaukee Bucks|105|Washington Wizards|108|Box Score||14,632|
Wed, Jan 3, 2007|7:30p|Cleveland Cavaliers|107|Boston Celtics|104|Box Score||18,624|
Wed, Jan 3, 2007|7:30p|Los Angeles Clippers|110|Miami Heat|95|Box Score||19,600|
Wed, Jan 3, 2007|8:00p|Golden State Warriors|135|Memphis Grizzlies|144|Box Score||12,176|
Wed, Jan 3, 2007|8:00p|San Antonio Spurs|101|Minnesota Timberwolves|103|Box Score|OT|14,185|
Wed, Jan 3, 2007|8:30p|Seattle SuperSonics|96|Houston Rockets|103|Box Score||11,133|
Wed, Jan 3, 2007|9:00p|Philadelphia 76ers|87|Utah Jazz|98|Box Score||19,911|
Wed, Jan 3, 2007|10:00p|New York Knicks|99|Portland Trail Blazers|81|Box Score||13,071|
Thu, Jan 4, 2007|8:00p|Detroit Pistons|92|New Orleans/Oklahoma City Hornets|68|Box Score||18,079|
Thu, Jan 4, 2007|8:30p|Indiana Pacers|91|Dallas Mavericks|100|Box Score||20,398|
Thu, Jan 4, 2007|10:30p|Los Angeles Lakers|132|Sacramento Kings|128|Box Score|OT|17,317|
Fri, Jan 5, 2007|7:00p|Charlotte Bobcats|74|Orlando Magic|106|Box Score||17,154|
Fri, Jan 5, 2007|7:00p|Atlanta Hawks|92|Toronto Raptors|105|Box Score||17,977|
Fri, Jan 5, 2007|7:00p|Los Angeles Clippers|105|Washington Wizards|116|Box Score||20,173|
Fri, Jan 5, 2007|7:30p|Chicago Bulls|86|New Jersey Nets|91|Box Score||18,569|
Fri, Jan 5, 2007|8:00p|Boston Celtics|128|Memphis Grizzlies|119|Box Score||15,263|
Fri, Jan 5, 2007|8:00p|Philadelphia 76ers|102|Minnesota Timberwolves|104|Box Score|OT|14,577|
Fri, Jan 5, 2007|8:00p|Dallas Mavericks|90|San Antonio Spurs|85|Box Score||18,797|
Fri, Jan 5, 2007|8:30p|Utah Jazz|86|Houston Rockets|100|Box Score||18,059|
Fri, Jan 5, 2007|8:30p|Cleveland Cavaliers|95|Milwaukee Bucks|86|Box Score||18,717|
Fri, Jan 5, 2007|10:30p|Denver Nuggets|104|Los Angeles Lakers|123|Box Score||18,997|
Fri, Jan 5, 2007|10:30p|Miami Heat|80|Phoenix Suns|108|Box Score||18,422|
Fri, Jan 5, 2007|10:30p|New York Knicks|111|Seattle SuperSonics|93|Box Score||16,841|
Sat, Jan 6, 2007|7:00p|Los Angeles Clippers|74|Atlanta Hawks|86|Box Score||13,200|
Sat, Jan 6, 2007|7:30p|New Jersey Nets|91|Cleveland Cavaliers|96|Box Score||20,562|
Sat, Jan 6, 2007|8:00p|Indiana Pacers|100|New Orleans/Oklahoma City Hornets|93|Box Score||17,422|
Sat, Jan 6, 2007|8:30p|Detroit Pistons|89|Chicago Bulls|106|Box Score||22,865|
Sat, Jan 6, 2007|9:00p|Utah Jazz|96|Denver Nuggets|84|Box Score||18,341|
Sat, Jan 6, 2007|10:00p|Portland Trail Blazers|110|Sacramento Kings|105|Box Score|OT|17,317|
Sat, Jan 6, 2007|10:30p|Seattle SuperSonics|104|Golden State Warriors|108|Box Score||17,007|
Sun, Jan 7, 2007|1:00p|Washington Wizards|111|Toronto Raptors|116|Box Score||17,981|
Sun, Jan 7, 2007|3:30p|Houston Rockets|99|Minnesota Timberwolves|103|Box Score|OT|17,059|
Sun, Jan 7, 2007|4:00p|San Antonio Spurs|110|Memphis Grizzlies|96|Box Score||15,227|
Sun, Jan 7, 2007|6:00p|Boston Celtics|79|Orlando Magic|87|Box Score||16,868|
Sun, Jan 7, 2007|8:00p|Golden State Warriors|105|Phoenix Suns|128|Box Score||18,422|
Sun, Jan 7, 2007|9:00p|Miami Heat|93|Portland Trail Blazers|90|Box Score||19,980|
Sun, Jan 7, 2007|9:30p|Dallas Mavericks|98|Los Angeles Lakers|101|Box Score||18,997|
Mon, Jan 8, 2007|8:00p|Los Angeles Clippers|100|New Orleans/Oklahoma City Hornets|90|Box Score||15,501|
Mon, Jan 8, 2007|8:30p|Houston Rockets|84|Chicago Bulls|77|Box Score||21,983|
Mon, Jan 8, 2007|9:00p|Milwaukee Bucks|92|Denver Nuggets|104|Box Score||14,220|
Tue, Jan 9, 2007|7:00p|Atlanta Hawks|72|Indiana Pacers|91|Box Score||13,559|
Tue, Jan 9, 2007|7:00p|Detroit Pistons|98|Philadelphia 76ers|89|Box Score||13,385|
Tue, Jan 9, 2007|7:30p|Toronto Raptors|86|New Jersey Nets|101|Box Score||14,729|
Tue, Jan 9, 2007|8:00p|Los Angeles Lakers|118|Memphis Grizzlies|128|Box Score||16,651|
Tue, Jan 9, 2007|8:00p|Portland Trail Blazers|84|San Antonio Spurs|98|Box Score||18,240|
Tue, Jan 9, 2007|9:00p|Seattle SuperSonics|102|Phoenix Suns|113|Box Score||18,422|
Tue, Jan 9, 2007|9:00p|Dallas Mavericks|108|Utah Jazz|105|Box Score||19,911|
Tue, Jan 9, 2007|10:00p|Cleveland Cavaliers|108|Sacramento Kings|98|Box Score||17,317|
Wed, Jan 10, 2007|7:00p|New Orleans/Oklahoma City Hornets|96|Atlanta Hawks|77|Box Score||10,120|
Wed, Jan 10, 2007|7:00p|Chicago Bulls|103|Washington Wizards|113|Box Score||20,173|
Wed, Jan 10, 2007|7:30p|Indiana Pacers|97|Boston Celtics|84|Box Score||17,153|
Wed, Jan 10, 2007|7:30p|Charlotte Bobcats|103|Detroit Pistons|96|Box Score||22,076|
Wed, Jan 10, 2007|7:30p|Philadelphia 76ers|99|New York Knicks|106|Box Score||18,931|
Wed, Jan 10, 2007|8:00p|Toronto Raptors|90|Milwaukee Bucks|77|Box Score||16,432|
Wed, Jan 10, 2007|8:00p|Los Angeles Clippers|92|Minnesota Timberwolves|91|Box Score||14,223|
Wed, Jan 10, 2007|8:30p|Portland Trail Blazers|74|Dallas Mavericks|99|Box Score||20,256|
Wed, Jan 10, 2007|8:30p|Los Angeles Lakers|77|Houston Rockets|102|Box Score||18,331|
Wed, Jan 10, 2007|9:00p|San Antonio Spurs|92|Denver Nuggets|83|Box Score||16,486|
Wed, Jan 10, 2007|10:00p|Miami Heat|107|Seattle SuperSonics|103|Box Score||15,676|
Wed, Jan 10, 2007|10:30p|Orlando Magic|91|Golden State Warriors|76|Box Score||16,877|
Thu, Jan 11, 2007|8:00p|New Jersey Nets|86|Chicago Bulls|83|Box Score||21,931|
Thu, Jan 11, 2007|10:30p|Cleveland Cavaliers|90|Phoenix Suns|109|Box Score||18,422|
Fri, Jan 12, 2007|7:00p|Dallas Mavericks|115|Indiana Pacers|113|Box Score|OT|15,934|
Fri, Jan 12, 2007|7:00p|Milwaukee Bucks|97|Philadelphia 76ers|110|Box Score||14,261|
Fri, Jan 12, 2007|7:30p|Detroit Pistons|93|Atlanta Hawks|99|Box Score||15,449|
Fri, Jan 12, 2007|7:30p|Toronto Raptors|95|Boston Celtics|86|Box Score||17,191|
Fri, Jan 12, 2007|7:30p|Charlotte Bobcats|126|New York Knicks|110|Box Score||19,171|
Fri, Jan 12, 2007|8:00p|Minnesota Timberwolves|116|Memphis Grizzlies|110|Box Score||16,119|
