date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Thu, Mar 1, 2007|8:00p|Cleveland Cavaliers|92|Dallas Mavericks|95|Box Score||20,428|
Thu, Mar 1, 2007|10:00p|Charlotte Bobcats|90|Portland Trail Blazers|127|Box Score||15,063|
Thu, Mar 1, 2007|10:30p|Los Angeles Clippers|75|Seattle SuperSonics|77|Box Score||14,601|
Fri, Mar 2, 2007|7:00p|Memphis Grizzlies|112|Philadelphia 76ers|117|Box Score|OT|16,314|
Fri, Mar 2, 2007|7:00p|Milwaukee Bucks|94|Toronto Raptors|81|Box Score||18,816|
Fri, Mar 2, 2007|7:00p|Atlanta Hawks|92|Washington Wizards|93|Box Score||20,173|
Fri, Mar 2, 2007|7:30p|Golden State Warriors|97|New York Knicks|106|Box Score||19,763|
Fri, Mar 2, 2007|8:00p|Detroit Pistons|82|Miami Heat|85|Box Score||20,279|
Fri, Mar 2, 2007|8:00p|Utah Jazz|109|Minnesota Timberwolves|83|Box Score||14,759|
Fri, Mar 2, 2007|8:00p|Orlando Magic|74|San Antonio Spurs|98|Box Score||18,797|
Fri, Mar 2, 2007|8:30p|New Orleans/Oklahoma City Hornets|93|Chicago Bulls|104|Box Score||22,056|
Fri, Mar 2, 2007|9:00p|Indiana Pacers|90|Phoenix Suns|115|Box Score||18,422|
Fri, Mar 2, 2007|10:30p|Houston Rockets|108|Denver Nuggets|97|Box Score||18,938|
Fri, Mar 2, 2007|10:30p|Sacramento Kings|116|Los Angeles Lakers|108|Box Score||18,997|
Sat, Mar 3, 2007|1:00p|Boston Celtics|96|New Jersey Nets|88|Box Score|OT|15,975|
Sat, Mar 3, 2007|7:00p|New York Knicks|104|Atlanta Hawks|100|Box Score|OT|15,385|
Sat, Mar 3, 2007|7:30p|Toronto Raptors|97|Cleveland Cavaliers|120|Box Score||20,562|
Sat, Mar 3, 2007|8:00p|Detroit Pistons|92|Memphis Grizzlies|89|Box Score||17,191|
Sat, Mar 3, 2007|8:30p|San Antonio Spurs|97|Houston Rockets|74|Box Score||18,364|
Sat, Mar 3, 2007|9:00p|Orlando Magic|98|Dallas Mavericks|103|Box Score||20,468|
Sat, Mar 3, 2007|10:00p|Sacramento Kings|104|Portland Trail Blazers|96|Box Score||19,980|
Sat, Mar 3, 2007|10:30p|Indiana Pacers|64|Los Angeles Clippers|87|Box Score||17,835|
Sun, Mar 4, 2007|12:30p|Minnesota Timberwolves|117|Boston Celtics|124|Box Score|2OT|18,271|
Sun, Mar 4, 2007|1:00p|Golden State Warriors|106|Washington Wizards|107|Box Score||20,173|
Sun, Mar 4, 2007|3:00p|Chicago Bulls|126|Milwaukee Bucks|121|Box Score|OT|18,134|
Sun, Mar 4, 2007|3:30p|Los Angeles Lakers|94|Phoenix Suns|99|Box Score||18,422|
Sun, Mar 4, 2007|6:00p|New Jersey Nets|86|Philadelphia 76ers|99|Box Score||11,790|
Sun, Mar 4, 2007|8:00p|Utah Jazz|108|New Orleans/Oklahoma City Hornets|94|Box Score||17,304|
Sun, Mar 4, 2007|9:00p|Charlotte Bobcats|89|Seattle SuperSonics|96|Box Score||15,574|
Mon, Mar 5, 2007|7:00p|Houston Rockets|85|Cleveland Cavaliers|91|Box Score||20,562|
Mon, Mar 5, 2007|7:00p|Milwaukee Bucks|81|Orlando Magic|99|Box Score||16,461|
Mon, Mar 5, 2007|7:30p|Golden State Warriors|111|Detroit Pistons|93|Box Score||22,076|
Mon, Mar 5, 2007|7:30p|Atlanta Hawks|81|Miami Heat|88|Box Score||19,600|
Mon, Mar 5, 2007|9:00p|Charlotte Bobcats|95|Utah Jazz|120|Box Score||19,911|
Mon, Mar 5, 2007|10:30p|San Antonio Spurs|88|Los Angeles Clippers|74|Box Score||18,655|
Tue, Mar 6, 2007|7:00p|Toronto Raptors|109|Washington Wizards|129|Box Score||15,529|
Tue, Mar 6, 2007|7:30p|Seattle SuperSonics|100|New York Knicks|99|Box Score||18,530|
Tue, Mar 6, 2007|8:00p|Los Angeles Lakers|107|Minnesota Timberwolves|117|Box Score|2OT|15,197|
Tue, Mar 6, 2007|8:30p|New Jersey Nets|89|Dallas Mavericks|102|Box Score||20,360|
Tue, Mar 6, 2007|9:00p|New Orleans/Oklahoma City Hornets|91|Denver Nuggets|106|Box Score||16,409|
Tue, Mar 6, 2007|10:00p|San Antonio Spurs|99|Portland Trail Blazers|94|Box Score||15,911|
Tue, Mar 6, 2007|10:00p|Indiana Pacers|98|Sacramento Kings|102|Box Score||17,317|
Wed, Mar 7, 2007|7:00p|Washington Wizards|97|Atlanta Hawks|100|Box Score||11,921|
Wed, Mar 7, 2007|7:00p|Seattle SuperSonics|89|Philadelphia 76ers|92|Box Score||12,902|
Wed, Mar 7, 2007|7:00p|Memphis Grizzlies|87|Toronto Raptors|94|Box Score||16,940|
Wed, Mar 7, 2007|7:30p|Houston Rockets|111|Boston Celtics|80|Box Score||17,004|
Wed, Mar 7, 2007|7:30p|Cleveland Cavaliers|101|Detroit Pistons|97|Box Score|OT|22,076|
Wed, Mar 7, 2007|7:30p|Chicago Bulls|70|Miami Heat|103|Box Score||19,600|
Wed, Mar 7, 2007|8:00p|Los Angeles Lakers|90|Milwaukee Bucks|110|Box Score||17,886|
Wed, Mar 7, 2007|9:00p|Charlotte Bobcats|106|Phoenix Suns|115|Box Score|OT|18,422|
Wed, Mar 7, 2007|9:00p|Indiana Pacers|72|Utah Jazz|94|Box Score||19,911|
Wed, Mar 7, 2007|10:30p|Denver Nuggets|96|Golden State Warriors|110|Box Score||19,596|
Thu, Mar 8, 2007|8:00p|Chicago Bulls|100|Orlando Magic|76|Box Score||17,451|
Thu, Mar 8, 2007|10:30p|San Antonio Spurs|100|Sacramento Kings|93|Box Score||17,317|
Fri, Mar 9, 2007|7:00p|Los Angeles Lakers|92|Philadelphia 76ers|108|Box Score||20,577|
Fri, Mar 9, 2007|7:30p|Memphis Grizzlies|105|Atlanta Hawks|106|Box Score||12,257|
Fri, Mar 9, 2007|7:30p|Seattle SuperSonics|103|Boston Celtics|118|Box Score||18,435|
Fri, Mar 9, 2007|7:30p|Minnesota Timberwolves|91|Miami Heat|105|Box Score||19,600|
Fri, Mar 9, 2007|8:30p|New Jersey Nets|91|Houston Rockets|112|Box Score||18,144|
Fri, Mar 9, 2007|9:00p|Detroit Pistons|95|Denver Nuggets|82|Box Score||19,790|
Fri, Mar 9, 2007|9:00p|New Orleans/Oklahoma City Hornets|103|Phoenix Suns|104|Box Score||18,422|
Fri, Mar 9, 2007|10:30p|Los Angeles Clippers|89|Golden State Warriors|99|Box Score||18,177|
Sat, Mar 10, 2007|7:00p|Minnesota Timberwolves|93|Atlanta Hawks|99|Box Score||16,927|
Sat, Mar 10, 2007|7:00p|Memphis Grizzlies|115|Charlotte Bobcats|107|Box Score||17,106|
