date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Thu, Mar 1, 2018|7:30p|Los Angeles Lakers|131|Miami Heat|113|Box Score||19,600|
Thu, Mar 1, 2018|8:00p|Philadelphia 76ers|108|Cleveland Cavaliers|97|Box Score||20,562|
Thu, Mar 1, 2018|10:00p|Brooklyn Nets|111|Sacramento Kings|116|Box Score|OT|17,583|
Thu, Mar 1, 2018|10:30p|Minnesota Timberwolves|99|Portland Trail Blazers|108|Box Score||19,533|
Fri, Mar 2, 2018|7:00p|Detroit Pistons|106|Orlando Magic|115|Box Score|OT|17,223|
Fri, Mar 2, 2018|7:00p|Charlotte Hornets|99|Philadelphia 76ers|110|Box Score||20,487|
Fri, Mar 2, 2018|7:30p|Golden State Warriors|114|Atlanta Hawks|109|Box Score||16,728|
Fri, Mar 2, 2018|8:00p|Dallas Mavericks|100|Chicago Bulls|108|Box Score||21,017|
Fri, Mar 2, 2018|8:00p|Denver Nuggets|108|Memphis Grizzlies|102|Box Score||16,421|
Fri, Mar 2, 2018|8:00p|Indiana Pacers|103|Milwaukee Bucks|96|Box Score||17,217|
Fri, Mar 2, 2018|8:00p|Toronto Raptors|102|Washington Wizards|95|Box Score||18,631|
Fri, Mar 2, 2018|9:00p|Oklahoma City Thunder|124|Phoenix Suns|116|Box Score||18,055|
Fri, Mar 2, 2018|10:30p|New York Knicks|105|Los Angeles Clippers|128|Box Score||17,190|
Fri, Mar 2, 2018|10:30p|Minnesota Timberwolves|108|Utah Jazz|116|Box Score||18,306|
Sat, Mar 3, 2018|7:00p|Memphis Grizzlies|100|Orlando Magic|107|Box Score||17,875|
Sat, Mar 3, 2018|7:30p|Denver Nuggets|126|Cleveland Cavaliers|117|Box Score||20,562|
Sat, Mar 3, 2018|7:30p|Detroit Pistons|96|Miami Heat|105|Box Score||19,600|
Sat, Mar 3, 2018|8:30p|Boston Celtics|120|Houston Rockets|123|Box Score||18,476|
Sat, Mar 3, 2018|9:00p|Los Angeles Lakers|116|San Antonio Spurs|112|Box Score||18,557|
Sat, Mar 3, 2018|10:00p|Oklahoma City Thunder|100|Portland Trail Blazers|108|Box Score||20,063|
Sat, Mar 3, 2018|10:00p|Utah Jazz|98|Sacramento Kings|91|Box Score||17,583|
Sun, Mar 4, 2018|3:30p|Phoenix Suns|112|Atlanta Hawks|113|Box Score||15,166|
Sun, Mar 4, 2018|6:00p|Charlotte Hornets|98|Toronto Raptors|103|Box Score||19,800|
Sun, Mar 4, 2018|6:00p|Indiana Pacers|98|Washington Wizards|95|Box Score||16,646|
Sun, Mar 4, 2018|7:00p|New Orleans Pelicans|126|Dallas Mavericks|109|Box Score||19,798|
Sun, Mar 4, 2018|8:00p|Philadelphia 76ers|110|Milwaukee Bucks|118|Box Score||15,587|
Sun, Mar 4, 2018|9:00p|Brooklyn Nets|120|Los Angeles Clippers|123|Box Score||16,384|
Sun, Mar 4, 2018|9:00p|New York Knicks|99|Sacramento Kings|102|Box Score||17,583|
Mon, Mar 5, 2018|7:00p|Detroit Pistons|90|Cleveland Cavaliers|112|Box Score||20,562|
Mon, Mar 5, 2018|7:00p|Milwaukee Bucks|89|Indiana Pacers|92|Box Score||15,874|
Mon, Mar 5, 2018|7:30p|Phoenix Suns|103|Miami Heat|125|Box Score||19,600|
Mon, Mar 5, 2018|8:00p|Boston Celtics|105|Chicago Bulls|89|Box Score||21,286|
Mon, Mar 5, 2018|8:30p|Memphis Grizzlies|98|San Antonio Spurs|100|Box Score||18,418|
Mon, Mar 5, 2018|9:00p|Orlando Magic|80|Utah Jazz|94|Box Score||18,306|
Mon, Mar 5, 2018|10:30p|Portland Trail Blazers|108|Los Angeles Lakers|103|Box Score||18,997|
Tue, Mar 6, 2018|7:00p|Philadelphia 76ers|128|Charlotte Hornets|114|Box Score||15,600|
Tue, Mar 6, 2018|7:00p|Atlanta Hawks|90|Toronto Raptors|106|Box Score||19,800|
Tue, Mar 6, 2018|7:00p|Miami Heat|113|Washington Wizards|117|Box Score|OT|16,582|
Tue, Mar 6, 2018|8:00p|Houston Rockets|122|Oklahoma City Thunder|112|Box Score||18,203|
Tue, Mar 6, 2018|8:30p|Denver Nuggets|107|Dallas Mavericks|118|Box Score||19,504|
Tue, Mar 6, 2018|10:00p|New York Knicks|87|Portland Trail Blazers|111|Box Score||19,393|
Tue, Mar 6, 2018|10:30p|Brooklyn Nets|101|Golden State Warriors|114|Box Score||19,596|
Tue, Mar 6, 2018|10:30p|New Orleans Pelicans|121|Los Angeles Clippers|116|Box Score||16,412|
Wed, Mar 7, 2018|7:00p|Utah Jazz|104|Indiana Pacers|84|Box Score||16,432|
Wed, Mar 7, 2018|8:00p|Memphis Grizzlies|110|Chicago Bulls|119|Box Score||20,210|
Wed, Mar 7, 2018|8:00p|Toronto Raptors|121|Detroit Pistons|119|Box Score|OT|17,769|
Wed, Mar 7, 2018|8:00p|Houston Rockets|110|Milwaukee Bucks|99|Box Score||17,195|
Wed, Mar 7, 2018|10:00p|New Orleans Pelicans|114|Sacramento Kings|101|Box Score||17,583|
