date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Mon, Dec 1, 2014|7:00p|San Antonio Spurs|109|Philadelphia 76ers|103|Box Score||12,843|
Mon, Dec 1, 2014|7:00p|Miami Heat|86|Washington Wizards|107|Box Score||15,150|
Mon, Dec 1, 2014|9:00p|Denver Nuggets|103|Utah Jazz|101|Box Score||16,768|
Mon, Dec 1, 2014|10:30p|Minnesota Timberwolves|101|Los Angeles Clippers|127|Box Score||19,060|
Tue, Dec 2, 2014|7:00p|Milwaukee Bucks|108|Cleveland Cavaliers|111|Box Score||20,562|
Tue, Dec 2, 2014|7:30p|Boston Celtics|105|Atlanta Hawks|109|Box Score||12,705|
Tue, Dec 2, 2014|7:30p|Los Angeles Lakers|106|Detroit Pistons|96|Box Score||14,083|
Tue, Dec 2, 2014|7:30p|Brooklyn Nets|98|New York Knicks|93|Box Score||19,812|
Tue, Dec 2, 2014|8:00p|Dallas Mavericks|132|Chicago Bulls|129|Box Score|2OT|22,042|
Tue, Dec 2, 2014|8:00p|Oklahoma City Thunder|104|New Orleans Pelicans|112|Box Score||13,903|
Tue, Dec 2, 2014|9:00p|Portland Trail Blazers|105|Denver Nuggets|103|Box Score||12,822|
Tue, Dec 2, 2014|9:00p|Indiana Pacers|99|Phoenix Suns|116|Box Score||15,059|
Tue, Dec 2, 2014|10:00p|Toronto Raptors|117|Sacramento Kings|109|Box Score||15,522|
Tue, Dec 2, 2014|10:30p|Orlando Magic|97|Golden State Warriors|98|Box Score||19,596|
Wed, Dec 3, 2014|7:00p|Chicago Bulls|102|Charlotte Hornets|95|Box Score||16,887|
Wed, Dec 3, 2014|7:00p|Los Angeles Lakers|95|Washington Wizards|111|Box Score||18,490|
Wed, Dec 3, 2014|7:30p|Detroit Pistons|102|Boston Celtics|109|Box Score|OT|15,870|
Wed, Dec 3, 2014|7:30p|San Antonio Spurs|93|Brooklyn Nets|95|Box Score|OT|15,989|
Wed, Dec 3, 2014|7:30p|Atlanta Hawks|112|Miami Heat|102|Box Score||19,600|
Wed, Dec 3, 2014|8:00p|Memphis Grizzlies|96|Houston Rockets|105|Box Score||18,151|
Wed, Dec 3, 2014|8:00p|Dallas Mavericks|107|Milwaukee Bucks|105|Box Score||13,568|
Wed, Dec 3, 2014|8:00p|Philadelphia 76ers|85|Minnesota Timberwolves|77|Box Score||10,463|
Wed, Dec 3, 2014|9:00p|Toronto Raptors|123|Utah Jazz|104|Box Score||16,677|
Wed, Dec 3, 2014|10:30p|Orlando Magic|86|Los Angeles Clippers|114|Box Score||19,060|
Thu, Dec 4, 2014|8:00p|Cleveland Cavaliers|90|New York Knicks|87|Box Score||19,812|
Thu, Dec 4, 2014|10:00p|Indiana Pacers|82|Portland Trail Blazers|88|Box Score||19,191|
Thu, Dec 4, 2014|10:30p|New Orleans Pelicans|85|Golden State Warriors|112|Box Score||19,596|
Fri, Dec 5, 2014|7:00p|New York Knicks|102|Charlotte Hornets|103|Box Score||19,102|
Fri, Dec 5, 2014|7:00p|Oklahoma City Thunder|103|Philadelphia 76ers|91|Box Score||15,092|
Fri, Dec 5, 2014|7:00p|Denver Nuggets|89|Washington Wizards|119|Box Score||19,451|
Fri, Dec 5, 2014|7:30p|Los Angeles Lakers|96|Boston Celtics|113|Box Score||18,624|
Fri, Dec 5, 2014|7:30p|Atlanta Hawks|98|Brooklyn Nets|75|Box Score||16,146|
Fri, Dec 5, 2014|7:30p|Cleveland Cavaliers|105|Toronto Raptors|91|Box Score||20,077|
Fri, Dec 5, 2014|8:00p|San Antonio Spurs|107|Memphis Grizzlies|101|Box Score||18,119|
Fri, Dec 5, 2014|8:00p|Houston Rockets|114|Minnesota Timberwolves|112|Box Score|OT|12,101|
Fri, Dec 5, 2014|8:30p|Phoenix Suns|118|Dallas Mavericks|106|Box Score||20,010|
Fri, Dec 5, 2014|8:30p|Miami Heat|85|Milwaukee Bucks|109|Box Score||16,325|
Fri, Dec 5, 2014|9:00p|Orlando Magic|98|Utah Jazz|93|Box Score||18,997|
Fri, Dec 5, 2014|10:00p|Indiana Pacers|101|Sacramento Kings|102|Box Score|OT|15,512|
Sat, Dec 6, 2014|7:30p|Philadelphia 76ers|108|Detroit Pistons|101|Box Score|OT|16,514|
Sat, Dec 6, 2014|8:00p|Golden State Warriors|112|Chicago Bulls|102|Box Score||22,353|
Sat, Dec 6, 2014|8:00p|Phoenix Suns|95|Houston Rockets|100|Box Score||18,060|
Sat, Dec 6, 2014|8:30p|Minnesota Timberwolves|101|San Antonio Spurs|123|Box Score||18,581|
Sat, Dec 6, 2014|10:00p|Orlando Magic|105|Sacramento Kings|96|Box Score||16,021|
Sat, Dec 6, 2014|10:30p|New Orleans Pelicans|100|Los Angeles Clippers|120|Box Score||19,060|
Sun, Dec 7, 2014|1:00p|Washington Wizards|93|Boston Celtics|101|Box Score||16,716|
Sun, Dec 7, 2014|3:30p|Denver Nuggets|84|Atlanta Hawks|96|Box Score||12,143|
Sun, Dec 7, 2014|6:00p|Oklahoma City Thunder|96|Detroit Pistons|94|Box Score||13,090|
Sun, Dec 7, 2014|6:00p|Miami Heat|87|Memphis Grizzlies|103|Box Score||16,572|
Sun, Dec 7, 2014|7:30p|Milwaukee Bucks|102|Dallas Mavericks|125|Box Score||19,413|
Sun, Dec 7, 2014|7:30p|Portland Trail Blazers|103|New York Knicks|99|Box Score||19,812|
Sun, Dec 7, 2014|9:30p|New Orleans Pelicans|104|Los Angeles Lakers|87|Box Score||18,997|
Mon, Dec 8, 2014|7:00p|Atlanta Hawks|108|Indiana Pacers|92|Box Score||14,519|
Mon, Dec 8, 2014|7:00p|Boston Celtics|132|Washington Wizards|133|Box Score|2OT|14,828|
Mon, Dec 8, 2014|7:30p|Cleveland Cavaliers|110|Brooklyn Nets|88|Box Score||17,732|
Mon, Dec 8, 2014|7:30p|Denver Nuggets|107|Toronto Raptors|112|Box Score|OT|19,800|
Mon, Dec 8, 2014|8:00p|Golden State Warriors|102|Minnesota Timberwolves|86|Box Score||10,296|
Mon, Dec 8, 2014|10:00p|Utah Jazz|92|Sacramento Kings|101|Box Score||16,511|
Mon, Dec 8, 2014|10:30p|Phoenix Suns|120|Los Angeles Clippers|121|Box Score|OT|19,060|
Tue, Dec 9, 2014|7:00p|Toronto Raptors|101|Cleveland Cavaliers|105|Box Score||20,562|
Tue, Dec 9, 2014|7:30p|Portland Trail Blazers|98|Detroit Pistons|86|Box Score||12,813|
Tue, Dec 9, 2014|8:00p|Dallas Mavericks|105|Memphis Grizzlies|114|Box Score||16,512|
Tue, Dec 9, 2014|8:00p|New York Knicks|93|New Orleans Pelicans|104|Box Score||13,789|
Tue, Dec 9, 2014|8:00p|Milwaukee Bucks|101|Oklahoma City Thunder|114|Box Score||18,203|
Tue, Dec 9, 2014|9:00p|Miami Heat|103|Phoenix Suns|97|Box Score||14,963|
Tue, Dec 9, 2014|9:00p|San Antonio Spurs|96|Utah Jazz|100|Box Score||18,382|
Tue, Dec 9, 2014|10:30p|Sacramento Kings|95|Los Angeles Lakers|98|Box Score||18,267|
Wed, Dec 10, 2014|7:00p|Boston Celtics|87|Charlotte Hornets|96|Box Score||15,276|
Wed, Dec 10, 2014|7:00p|Los Angeles Clippers|103|Indiana Pacers|96|Box Score||16,392|
Wed, Dec 10, 2014|7:00p|Washington Wizards|91|Orlando Magic|89|Box Score||16,081|
Wed, Dec 10, 2014|7:30p|Philadelphia 76ers|79|Atlanta Hawks|95|Box Score||11,733|
Wed, Dec 10, 2014|8:00p|Brooklyn Nets|80|Chicago Bulls|105|Box Score||11,733|
Wed, Dec 10, 2014|8:00p|New Orleans Pelicans|107|Dallas Mavericks|112|Box Score||19,988|
Wed, Dec 10, 2014|8:00p|Portland Trail Blazers|82|Minnesota Timberwolves|90|Box Score||10,337|
Wed, Dec 10, 2014|8:30p|New York Knicks|95|San Antonio Spurs|109|Box Score||18,581|
Wed, Dec 10, 2014|10:30p|Miami Heat|82|Denver Nuggets|102|Box Score||13,433|
Wed, Dec 10, 2014|10:30p|Houston Rockets|93|Golden State Warriors|105|Box Score||19,596|
Thu, Dec 11, 2014|8:00p|Cleveland Cavaliers|94|Oklahoma City Thunder|103|Box Score||18,203|
Thu, Dec 11, 2014|10:30p|Houston Rockets|113|Sacramento Kings|109|Box Score|OT|16,676|
Fri, Dec 12, 2014|7:00p|Portland Trail Blazers|106|Chicago Bulls|115|Box Score||21,725|
Fri, Dec 12, 2014|7:00p|Los Angeles Clippers|96|Washington Wizards|104|Box Score||17,437|
Fri, Dec 12, 2014|7:30p|Orlando Magic|81|Atlanta Hawks|87|Box Score||13,247|
Fri, Dec 12, 2014|7:30p|New York Knicks|101|Boston Celtics|95|Box Score||17,989|
Fri, Dec 12, 2014|7:30p|Philadelphia 76ers|70|Brooklyn Nets|88|Box Score||16,326|
Fri, Dec 12, 2014|7:30p|Indiana Pacers|94|Toronto Raptors|106|Box Score||19,800|
Fri, Dec 12, 2014|8:00p|Charlotte Hornets|107|Memphis Grizzlies|113|Box Score|2OT|15,897|
Fri, Dec 12, 2014|8:00p|Oklahoma City Thunder|111|Minnesota Timberwolves|92|Box Score||13,557|
